G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-16,PHI,@,BOS,L,87,105,83.4,100.7,104.3,.264,.299,.448,46.1,52.9,7.7,8.3,,.420,14.1,12.2,.161,,11.9,77.4,.103
2,2018-10-18,PHI,,CHI,W,127,108,117.2,99.6,108.4,.323,.387,.598,58.5,68.2,9.2,11.8,,.538,10.9,24.4,.290,,10.1,89.8,.089
3,2018-10-20,PHI,,ORL,W,116,115,121.5,120.4,95.5,.106,.351,.589,48.4,73.3,8.4,4.9,,.569,9.2,27.1,.096,,12.3,70.2,.189
4,2018-10-23,PHI,@,DET,L,132,133,118.4,119.3,101.0,.286,.439,.598,51.1,65.3,2.7,10.7,,.571,9.1,19.0,.204,,6.3,76.9,.176
5,2018-10-24,PHI,@,MIL,L,108,123,97.0,110.5,111.3,.326,.370,.513,49.5,76.3,3.6,8.8,,.473,13.2,16.0,.228,,8.9,82.4,.280
6,2018-10-27,PHI,,CHO,W,105,103,104.6,102.6,100.4,.330,.308,.504,53.8,51.4,4.0,13.3,,.440,9.5,26.4,.275,,7.9,82.4,.211
7,2018-10-29,PHI,,ATL,W,113,92,107.1,87.2,105.5,.182,.475,.528,57.7,80.5,6.6,15.8,,.485,15.1,30.2,.172,,11.2,82.8,.149
8,2018-10-30,PHI,@,TOR,L,112,129,104.6,120.5,107.1,.330,.440,.537,52.2,65.8,6.5,7.7,,.495,18.1,33.3,.242,,12.6,76.9,.261
9,2018-11-01,PHI,,LAC,W,122,113,114.3,105.9,106.7,.301,.290,.579,50.6,65.9,6.6,11.1,,.543,11.7,22.7,.226,,15.2,80.5,.326
10,2018-11-03,PHI,,DET,W,109,99,102.9,93.5,105.9,.739,.420,.596,50.6,75.0,10.4,5.7,,.471,15.7,7.5,.638,,14.4,85.7,.337
11,2018-11-04,PHI,@,BRK,L,97,122,95.9,120.6,101.2,.631,.308,.584,54.8,51.6,5.9,1.3,,.508,24.5,28.1,.477,,7.4,71.2,.124
12,2018-11-07,PHI,@,IND,W,100,94,101.6,95.5,98.5,.278,.405,.564,51.2,66.7,7.1,12.7,,.519,15.3,13.2,.228,,8.1,82.6,.128
13,2018-11-09,PHI,,CHO,W,133,132,118.0,117.1,102.1,.436,.394,.594,54.6,73.3,2.7,21.4,,.543,12.5,27.1,.330,,3.0,76.7,.273
14,2018-11-10,PHI,@,MEM,L,106,112,101.8,107.6,94.3,.188,.365,.576,51.6,61.4,9.6,8.2,,.565,20.0,21.1,.118,,9.1,72.7,.107
15,2018-11-12,PHI,@,MIA,W,124,114,128.5,118.1,96.5,.470,.434,.619,51.2,61.5,5.2,0.0,,.560,8.2,23.8,.373,,14.1,80.0,.351
16,2018-11-14,PHI,@,ORL,L,106,111,113.1,118.5,93.7,.174,.337,.572,52.6,78.0,2.1,5.8,,.558,13.1,23.8,.116,,10.0,86.1,.238
17,2018-11-16,PHI,,UTA,W,113,107,111.1,105.2,101.7,.395,.284,.594,51.3,61.0,6.9,7.6,,.574,15.2,25.6,.247,,11.1,75.6,.239
18,2018-11-17,PHI,@,CHO,W,122,119,104.7,102.1,105.5,.409,.376,.556,52.0,59.0,7.7,8.8,,.478,14.8,18.4,.355,,13.3,83.0,.253
