G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-22,GSW,@,BRK,L,99,125,89.6,113.1,110.5,.232,.333,.454,45.2,70.3,5.4,10.5,,.424,14.2,22.8,.152,,15.9,72.3,.283
2,2020-12-25,GSW,@,MIL,L,99,138,92.1,128.4,107.5,.253,.455,.450,41.7,41.2,4.7,11.1,,.394,9.1,16.9,.212,,14.4,75.0,.200
3,2020-12-27,GSW,@,CHI,W,129,128,111.9,111.1,115.2,.288,.452,.550,43.2,59.5,14.8,8.9,,.490,9.3,17.5,.260,,19.4,81.6,.267
4,2020-12-29,GSW,@,DET,W,116,106,113.6,103.8,102.2,.474,.434,.632,47.1,55.3,7.8,14.0,,.592,17.1,12.1,.342,,12.5,69.2,.250
5,2021-01-01,GSW,,POR,L,98,123,93.9,117.8,104.4,.418,.443,.524,46.3,61.3,3.8,18.4,,.437,13.8,6.5,.367,,8.7,83.7,.250
6,2021-01-03,GSW,,POR,W,137,122,127.8,113.8,107.2,.386,.386,.665,57.0,46.9,3.7,12.7,,.631,12.7,28.2,.295,,9.6,77.8,.265
7,2021-01-04,GSW,,SAC,W,137,106,125.6,97.2,109.0,.144,.443,.664,48.0,80.4,3.7,10.9,,.644,9.6,6.8,.124,,11.6,80.4,.311
8,2021-01-06,GSW,,LAC,L,101,108,104.9,112.1,96.3,.221,.349,.535,42.2,64.1,10.4,4.3,,.500,12.1,18.2,.174,,17.1,69.2,.309
9,2021-01-08,GSW,,LAC,W,115,105,122.8,112.1,93.7,.220,.500,.639,50.7,62.5,13.9,5.8,,.610,14.3,25.0,.183,,16.9,74.4,.133
10,2021-01-10,GSW,,TOR,W,106,105,105.9,104.9,100.1,.204,.495,.523,51.5,78.9,2.0,17.2,,.478,12.9,25.5,.183,,8.6,75.0,.146
11,2021-01-12,GSW,,IND,L,95,104,94.2,103.2,100.8,.247,.427,.481,47.9,73.5,7.9,13.3,,.455,13.2,20.0,.157,,12.4,78.3,.193
12,2021-01-14,GSW,@,DEN,L,104,114,100.3,110.0,103.7,.296,.358,.568,46.2,76.3,8.7,7.5,,.537,17.2,11.1,.210,,11.3,79.2,.233
13,2021-01-18,GSW,@,LAL,W,115,113,114.6,112.6,100.3,.230,.425,.600,39.0,70.5,8.0,5.6,,.575,11.9,11.6,.172,,14.1,69.2,.289
14,2021-01-20,GSW,,SAS,W,121,99,118.6,97.0,102.1,.220,.418,.606,55.7,67.4,5.9,3.3,,.588,12.3,24.4,.154,,8.5,78.6,.266
15,2021-01-21,GSW,,NYK,L,104,119,103.7,118.7,100.3,.453,.442,.504,45.5,81.8,5.0,5.2,,.436,8.8,17.0,.337,,9.9,77.1,.390
16,2021-01-23,GSW,@,UTA,L,108,127,103.9,122.2,103.9,.161,.419,.542,38.0,71.4,5.8,18.2,,.527,9.9,8.5,.108,,13.4,68.9,.181
17,2021-01-25,GSW,,MIN,W,130,108,126.8,105.3,102.5,.416,.337,.617,49.5,47.7,12.7,14.3,,.573,12.5,32.6,.315,,14.6,66.0,.234
18,2021-01-27,GSW,,MIN,W,123,111,118.5,107.0,103.8,.271,.400,.647,54.1,71.1,10.6,9.8,,.618,18.1,28.2,.212,,14.3,76.1,.264
19,2021-01-28,GSW,@,PHO,L,93,114,91.5,112.2,101.6,.081,.384,.454,45.7,55.3,7.9,1.8,,.439,11.3,20.0,.061,,12.5,80.0,.239
20,2021-01-30,GSW,,DET,W,118,91,121.8,93.9,96.9,.112,.404,.632,55.3,72.3,6.2,12.2,,.624,13.0,20.5,.079,,13.3,84.8,.312
21,2021-02-02,GSW,,BOS,L,107,111,111.0,115.1,96.4,.277,.446,.575,41.4,78.9,9.3,8.0,,.548,10.6,13.3,.193,,13.5,71.4,.238
22,2021-02-04,GSW,@,DAL,W,147,116,144.7,114.2,101.6,.303,.483,.729,51.7,72.5,5.9,14.3,,.697,7.3,11.1,.258,,8.9,80.4,.217
23,2021-02-06,GSW,@,DAL,L,132,134,126.1,128.0,104.7,.267,.523,.687,46.0,58.7,10.5,8.2,,.651,14.3,15.8,.233,,11.4,69.4,.260
24,2021-02-08,GSW,@,SAS,L,100,105,96.7,101.6,103.4,.174,.430,.540,51.6,76.3,3.9,9.2,,.517,17.8,14.3,.128,,8.7,81.1,.167
25,2021-02-09,GSW,@,SAS,W,114,91,116.2,92.8,98.1,.209,.440,.574,52.6,61.9,8.2,6.5,,.555,9.1,21.3,.143,,12.8,83.3,.221
26,2021-02-11,GSW,,ORL,W,111,105,109.6,103.7,101.3,.136,.568,.595,48.4,70.7,5.9,9.4,,.580,15.4,20.0,.102,,12.5,74.0,.144
27,2021-02-13,GSW,,BRK,L,117,134,110.4,126.5,106.0,.278,.378,.579,45.1,56.8,5.7,11.1,,.539,11.4,11.9,.222,,11.3,80.0,.194
