G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-26,MIA,@,ORL,W,108,96,114.5,101.8,94.3,.165,.165,.519,53.6,57.4,5.3,9.9,,.505,8.8,34.8,.103,,9.8,70.6,.247
2,2016-10-28,MIA,,CHO,L,91,97,93.6,99.8,97.2,.233,.395,.480,51.5,59.4,2.1,5.7,,.453,16.7,23.4,.151,,7.2,75.9,.217
3,2016-10-30,MIA,,SAS,L,99,106,106.0,113.5,93.4,.325,.250,.541,45.0,51.4,7.5,9.4,,.506,11.6,16.7,.225,,13.8,68.2,.268
4,2016-11-01,MIA,,SAC,W,108,96,102.8,91.4,95.1,.337,.337,.547,45.9,64.9,9.5,13.6,,.506,13.2,12.0,.244,,12.9,81.3,.258
5,2016-11-04,MIA,@,TOR,L,87,96,94.5,104.2,92.1,.170,.318,.460,46.2,55.9,10.9,8.5,,.438,12.1,24.5,.114,,14.0,70.5,.190
6,2016-11-07,MIA,@,OKC,L,85,97,91.6,104.6,92.8,.262,.202,.454,46.6,38.7,8.6,12.3,,.393,11.4,24.5,.226,,14.7,74.4,.165
7,2016-11-10,MIA,,CHI,L,95,98,103.7,107.0,91.6,.170,.330,.502,48.9,61.1,8.7,6.8,,.483,12.1,28.0,.114,,9.3,72.7,.202
8,2016-11-12,MIA,,UTA,L,91,102,99.2,111.2,91.8,.235,.210,.509,46.4,55.3,5.4,6.6,,.500,8.2,9.3,.123,,9.2,85.4,.198
9,2016-11-14,MIA,@,SAS,L,90,94,95.5,99.8,94.2,.250,.179,.483,44.1,59.5,14.9,11.9,,.464,12.2,20.8,.143,,15.3,68.9,.244
10,2016-11-15,MIA,,ATL,L,90,93,91.9,95.0,97.9,.157,.258,.473,57.8,36.1,11.2,11.1,,.444,19.5,37.0,.124,,17.7,83.8,.163
11,2016-11-17,MIA,,MIL,W,96,73,105.4,80.2,91.1,.216,.309,.452,55.1,48.7,5.5,12.9,,.438,6.2,32.1,.113,,12.5,77.8,.118
12,2016-11-19,MIA,@,WAS,W,114,111,121.5,118.3,93.8,.306,.318,.591,54.0,48.8,6.4,11.3,,.582,14.2,38.6,.176,,10.0,69.8,.180
13,2016-11-21,MIA,@,PHI,L,94,101,103.8,111.5,90.6,.318,.352,.469,55.6,50.0,7.7,11.5,,.426,11.5,38.9,.216,,13.9,80.6,.205
14,2016-11-23,MIA,@,DET,L,84,107,90.2,114.9,93.1,.400,.347,.476,43.0,70.4,5.4,6.5,,.407,13.7,15.2,.307,,12.4,75.0,.259
15,2016-11-25,MIA,@,MEM,W,90,81,101.2,91.1,88.9,.212,.365,.484,46.3,51.5,9.0,12.7,,.459,7.9,22.2,.141,,15.6,68.0,.232
16,2016-11-26,MIA,,MEM,L,107,110,118.4,121.8,90.3,.296,.383,.584,53.4,45.0,3.3,12.5,,.562,8.9,20.0,.198,,6.4,93.9,.370
17,2016-11-28,MIA,,BOS,L,104,112,107.4,115.7,96.8,.400,.375,.553,50.6,63.2,6.2,3.6,,.513,12.1,17.1,.275,,8.7,85.0,.253
18,2016-11-30,MIA,@,DEN,W,106,98,105.1,97.2,100.8,.280,.258,.507,46.6,63.4,13.9,10.1,,.489,5.4,21.2,.161,,15.8,72.5,.165
19,2016-12-01,MIA,@,UTA,W,111,110,130.7,129.5,85.0,.221,.221,.588,56.3,36.4,8.2,4.7,,.558,6.0,33.3,.174,,12.0,84.4,.178
20,2016-12-03,MIA,@,POR,L,92,99,97.6,105.1,94.2,.174,.256,.497,49.5,60.5,6.4,9.2,,.477,12.3,18.6,.116,,7.4,76.0,.202
21,2016-12-06,MIA,,NYK,L,103,114,110.2,121.9,93.5,.303,.281,.511,46.5,55.3,8.6,5.5,,.489,9.0,31.4,.180,,8.7,62.5,.112
22,2016-12-07,MIA,@,ATL,L,95,103,102.6,111.3,92.6,.250,.338,.535,41.3,58.8,6.5,8.7,,.494,15.3,19.5,.200,,12.9,64.1,.148
23,2016-12-09,MIA,@,CLE,L,84,114,95.7,129.9,87.8,.233,.300,.423,49.5,58.1,6.8,5.1,,.378,11.6,39.0,.178,,10.7,67.6,.157
24,2016-12-10,MIA,@,CHI,L,100,105,106.3,111.6,94.1,.198,.220,.505,47.8,59.5,5.3,6.6,,.489,10.8,28.6,.121,,10.1,70.7,.333
25,2016-12-12,MIA,,WAS,W,112,101,118.1,106.5,94.8,.216,.295,.581,56.0,55.6,6.3,4.9,,.563,10.2,28.9,.148,,13.0,78.3,.214
26,2016-12-14,MIA,,IND,W,95,89,100.6,94.2,94.5,.305,.305,.511,60.4,62.2,4.2,9.7,,.494,13.9,30.4,.171,,7.7,88.0,.157
27,2016-12-16,MIA,,LAC,L,98,102,101.8,106.0,96.2,.269,.290,.471,48.5,52.6,5.2,8.6,,.441,3.7,18.9,.172,,9.5,84.1,.277
28,2016-12-18,MIA,,BOS,L,95,105,99.2,109.7,95.7,.362,.348,.594,52.6,63.9,7.3,8.1,,.587,22.3,18.8,.203,,10.1,76.1,.156
29,2016-12-20,MIA,,ORL,L,130,136,109.2,114.3,98.5,.241,.278,.544,50.5,44.0,3.4,7.2,,.519,7.7,18.0,.167,,8.5,86.7,.200
30,2016-12-22,MIA,,LAL,W,115,107,119.3,111.0,96.4,.250,.262,.617,54.0,55.6,7.3,11.5,,.601,11.4,24.4,.167,,11.9,80.4,.144
31,2016-12-23,MIA,@,NOP,L,87,91,91.7,96.0,94.8,.149,.230,.469,53.6,52.8,4.2,6.6,,.460,13.1,21.6,.080,,8.4,81.4,.157
32,2016-12-27,MIA,,OKC,L,94,106,102.0,115.0,92.2,.256,.268,.515,41.0,38.9,10.8,6.3,,.482,11.6,22.0,.183,,15.5,62.2,.207
33,2016-12-29,MIA,@,CHO,L,82,91,84.4,93.7,97.1,.159,.341,.467,46.0,78.8,6.2,14.9,,.463,15.4,8.5,.073,,7.3,79.2,.151
34,2016-12-30,MIA,@,BOS,L,114,117,121.8,125.0,93.6,.111,.311,.604,56.5,72.9,7.5,19.0,,.594,11.3,26.5,.078,,13.0,85.7,.324
35,2017-01-01,MIA,,DET,L,98,107,105.2,114.9,93.1,.234,.338,.577,41.5,71.4,6.4,6.3,,.545,10.5,7.3,.182,,11.1,75.6,.163
36,2017-01-03,MIA,@,PHO,L,90,99,98.9,108.8,91.0,.176,.253,.459,46.7,50.0,8.8,7.4,,.429,10.9,29.4,.132,,17.2,68.3,.234
37,2017-01-04,MIA,@,SAC,W,107,102,113.6,108.3,94.2,.403,.389,.631,60.0,68.6,8.5,15.5,,.569,17.5,24.1,.347,,15.8,88.9,.179
38,2017-01-06,MIA,@,LAL,L,100,127,99.7,126.6,100.3,.293,.348,.481,39.8,44.7,5.0,10.3,,.457,8.8,20.0,.174,,9.2,62.5,.219
39,2017-01-08,MIA,@,LAC,L,86,98,89.3,101.8,96.3,.250,.321,.461,49.5,45.2,6.2,8.9,,.411,13.9,20.8,.202,,10.2,81.3,.198
40,2017-01-10,MIA,@,GSW,L,95,107,94.4,106.4,100.6,.189,.333,.487,48.9,65.8,6.0,6.8,,.456,10.1,12.2,.144,,10.3,88.9,.209
41,2017-01-13,MIA,@,MIL,L,108,116,119.1,128.0,90.6,.217,.386,.594,37.0,80.5,6.6,12.3,,.566,8.1,10.8,.169,,10.5,63.9,.338
42,2017-01-17,MIA,,HOU,W,109,103,104.3,98.5,104.5,.267,.322,.542,51.5,50.0,10.5,2.0,,.517,13.0,22.4,.178,,14.2,78.8,.244
43,2017-01-19,MIA,,DAL,W,99,95,110.2,105.8,89.8,.397,.274,.577,54.8,45.7,4.5,2.2,,.541,13.2,17.6,.274,,9.4,87.2,.085
44,2017-01-21,MIA,,MIL,W,109,97,120.4,107.1,90.5,.286,.390,.629,48.8,43.9,8.8,4.9,,.617,11.3,14.7,.182,,10.6,73.9,.316
45,2017-01-23,MIA,,GSW,W,105,102,105.4,102.4,99.6,.314,.349,.536,51.1,52.6,9.0,6.9,,.517,11.7,23.4,.186,,12.6,82.9,.136
46,2017-01-25,MIA,@,BRK,W,109,106,111.5,108.5,97.7,.301,.277,.580,54.8,57.5,7.2,13.3,,.548,9.6,17.1,.217,,14.1,89.5,.288
