G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
21,2021-02-03,SAC,,BOS,W,116,111,119.0,113.9,97.5,.250,.402,.568,49.4,54.8,7.2,3.8,,.527,8.9,26.1,.207,,11.6,74.4,.256
22,2021-02-06,SAC,,DEN,W,119,114,123.5,118.3,96.4,.264,.385,.586,48.9,68.2,5.2,11.3,,.560,6.4,22.7,.187,,8.0,72.9,.113
23,2021-02-07,SAC,@,LAC,W,113,110,113.0,110.0,100.0,.160,.309,.562,49.5,54.3,5.0,5.6,,.543,10.7,22.9,.117,,7.6,71.9,.202
24,2021-02-09,SAC,,PHI,L,111,119,104.8,112.4,105.9,.192,.424,.517,39.8,55.8,5.7,12.3,,.505,9.3,14.5,.111,,14.5,72.1,.329
25,2021-02-12,SAC,,ORL,L,112,123,113.1,124.2,99.0,.229,.398,.613,50.0,76.7,8.1,1.8,,.590,16.5,20.0,.169,,9.1,77.3,.176
26,2021-02-14,SAC,,MEM,L,110,124,108.4,122.2,101.5,.317,.402,.589,43.4,53.7,7.9,6.8,,.549,14.6,12.8,.244,,8.9,75.7,.160
27,2021-02-15,SAC,,BRK,L,125,136,128.3,139.5,97.5,.135,.344,.614,53.9,47.1,6.2,14.3,,.594,11.3,36.6,.115,,13.7,74.3,.079
28,2021-02-18,SAC,,MIA,L,110,118,108.2,116.0,101.7,.172,.441,.550,49.4,67.4,6.9,4.9,,.543,13.0,26.0,.097,,12.3,79.5,.084
29,2021-02-20,SAC,@,CHI,L,114,122,114.5,122.6,99.5,.224,.296,.529,51.9,50.0,8.0,5.1,,.490,6.1,25.0,.184,,13.6,93.5,.159
30,2021-02-21,SAC,@,MIL,L,115,128,109.3,121.7,105.2,.200,.330,.528,43.4,65.9,5.7,4.8,,.500,9.9,25.0,.150,,13.8,67.4,.322
31,2021-02-23,SAC,@,BRK,L,118,127,117.1,126.0,100.8,.218,.356,.619,48.1,55.6,6.0,14.3,,.603,13.6,13.9,.149,,7.2,76.7,.247
32,2021-02-25,SAC,@,NYK,L,121,140,116.9,135.3,103.5,.388,.412,.608,44.2,59.5,11.6,0.0,,.565,13.9,19.0,.294,,14.3,74.3,.218
33,2021-02-26,SAC,@,DET,W,110,107,113.1,110.0,97.3,.461,.360,.514,52.1,64.9,5.1,12.2,,.455,8.5,28.6,.326,,10.3,77.8,.256
34,2021-02-28,SAC,,CHO,L,126,127,126.6,127.6,99.5,.185,.391,.633,47.1,64.0,6.0,3.8,,.630,9.1,23.1,.109,,14.4,77.4,.313
35,2021-03-03,SAC,,LAL,W,123,120,132.5,129.3,92.8,.238,.313,.696,42.3,66.7,5.4,1.5,,.675,12.8,18.8,.188,,10.0,61.5,.108
36,2021-03-04,SAC,@,POR,L,119,123,124.6,128.8,95.5,.155,.282,.541,55.4,51.0,3.1,6.0,,.529,6.0,36.0,.097,,7.5,78.6,.273
37,2021-03-11,SAC,,HOU,W,125,105,117.3,98.5,106.6,.304,.359,.599,54.6,55.6,10.3,9.3,,.549,10.3,19.0,.261,,10.9,81.8,.121
38,2021-03-13,SAC,@,ATL,L,106,121,116.1,132.5,91.3,.163,.367,.505,51.1,62.8,5.5,2.0,,.474,10.3,40.7,.133,,7.5,65.8,.274
39,2021-03-15,SAC,@,CHO,L,116,122,115.9,121.8,100.1,.198,.360,.620,48.9,58.3,7.0,9.4,,.610,9.7,10.0,.128,,7.1,80.0,.213
40,2021-03-17,SAC,@,WAS,W,121,119,112.0,110.2,108.0,.376,.355,.558,42.2,61.0,9.3,5.8,,.495,6.9,12.5,.312,,12.4,76.2,.245
41,2021-03-19,SAC,@,BOS,W,107,96,114.5,102.7,93.5,.321,.370,.579,50.0,59.5,6.4,15.0,,.531,13.2,25.0,.259,,13.0,73.9,.066
42,2021-03-20,SAC,@,PHI,L,105,129,106.3,130.6,98.8,.318,.329,.542,38.8,71.8,4.0,3.2,,.518,7.6,8.5,.200,,9.2,76.3,.256
43,2021-03-22,SAC,@,CLE,W,119,105,118.6,104.6,100.4,.133,.333,.624,55.7,53.1,6.0,8.9,,.617,14.4,25.6,.089,,7.0,79.6,.198
44,2021-03-24,SAC,,ATL,W,110,108,115.6,113.5,95.1,.262,.357,.587,50.0,52.5,5.3,10.0,,.536,14.6,27.9,.238,,12.0,73.2,.224
45,2021-03-25,SAC,,GSW,W,141,119,145.4,122.7,97.0,.213,.427,.724,50.0,52.8,6.2,7.1,,.702,5.8,13.9,.180,,11.4,82.5,.136
46,2021-03-27,SAC,,CLE,W,100,98,106.6,104.4,93.8,.175,.375,.580,55.0,39.0,4.3,15.5,,.556,17.3,19.4,.138,,6.9,84.1,.179
47,2021-03-29,SAC,@,SAS,W,132,115,137.7,120.0,95.8,.298,.429,.695,47.4,61.7,9.4,9.1,,.667,5.9,12.1,.238,,10.0,73.3,.118
48,2021-03-31,SAC,@,SAS,L,106,120,106.5,120.6,99.5,.207,.380,.528,44.3,56.4,7.0,7.6,,.484,10.7,21.6,.185,,8.5,69.6,.261
49,2021-04-02,SAC,,LAL,L,94,115,94.0,115.0,100.0,.188,.412,.511,40.9,66.7,8.0,8.6,,.482,13.2,12.5,.141,,14.6,71.1,.132
50,2021-04-03,SAC,,MIL,L,128,129,126.3,127.3,101.4,.131,.394,.611,46.0,63.3,6.9,6.5,,.581,10.3,25.5,.131,,11.3,70.0,.194
51,2021-04-05,SAC,@,MIN,L,106,116,105.8,115.8,100.2,.273,.409,.538,45.2,69.2,9.0,13.6,,.494,12.4,21.7,.216,,11.7,68.1,.308
52,2021-04-08,SAC,,DET,L,101,113,100.3,112.2,100.7,.302,.349,.518,46.9,52.6,8.9,6.6,,.483,11.0,14.3,.209,,14.7,82.1,.202
53,2021-04-10,SAC,@,UTA,L,112,128,111.0,126.8,100.9,.250,.477,.573,42.2,54.8,7.9,10.5,,.557,9.3,8.9,.159,,8.8,75.6,.341
54,2021-04-12,SAC,@,NOP,L,110,117,104.7,111.4,105.0,.411,.389,.518,40.0,53.8,13.3,5.2,,.489,8.6,16.0,.244,,18.2,74.3,.351
55,2021-04-14,SAC,,WAS,L,111,123,100.8,111.7,110.2,.264,.297,.546,34.9,52.4,15.4,12.1,,.511,14.3,10.6,.198,,19.1,64.1,.244
56,2021-04-15,SAC,@,PHO,L,114,122,121.3,129.8,94.0,.244,.385,.660,45.1,51.2,7.4,8.3,,.641,14.8,12.1,.179,,10.7,73.7,.140
57,2021-04-18,SAC,@,DAL,W,121,107,127.2,112.4,95.2,.281,.270,.605,50.0,50.0,11.6,7.7,,.556,5.7,23.8,.247,,12.8,76.2,.149
58,2021-04-20,SAC,,MIN,L,120,134,119.2,133.1,100.7,.165,.433,.577,43.8,63.6,9.9,6.4,,.546,8.8,25.5,.144,,15.5,68.4,.156
59,2021-04-21,SAC,,MIN,W,128,125,133.9,130.7,95.6,.419,.446,.730,49.3,67.4,7.3,9.4,,.696,13.8,13.8,.338,,9.4,76.3,.207
60,2021-04-25,SAC,@,GSW,L,113,117,115.1,119.2,98.2,.256,.430,.591,41.1,53.7,8.1,8.5,,.558,9.5,14.3,.198,,13.6,64.6,.116
61,2021-04-26,SAC,,DAL,W,113,106,122.6,115.0,92.2,.222,.358,.635,53.5,54.8,6.5,8.0,,.599,15.2,29.7,.198,,9.2,71.4,.087
62,2021-04-28,SAC,,UTA,L,105,154,104.7,153.5,100.3,.195,.241,.556,33.8,57.1,8.0,13.3,,.523,11.3,7.1,.161,,12.0,72.4,.233
63,2021-04-30,SAC,@,LAL,W,110,106,110.9,106.9,99.1,.256,.384,.575,46.3,74.4,10.1,5.5,,.523,15.1,25.6,.233,,18.5,70.3,.181
64,2021-05-02,SAC,@,DAL,W,111,99,115.8,103.2,95.9,.198,.346,.630,48.7,60.0,9.4,2.2,,.623,17.8,22.9,.123,,14.5,69.8,.309
65,2021-05-04,SAC,@,OKC,W,103,99,103.4,99.4,99.6,.168,.453,.505,46.2,64.1,6.0,16.1,,.474,10.5,18.4,.137,,7.6,70.2,.184
66,2021-05-05,SAC,@,IND,W,104,93,104.5,93.4,99.6,.147,.337,.514,50.0,48.8,16.1,12.1,,.495,9.8,24.0,.105,,19.6,78.3,.145
67,2021-05-07,SAC,,SAS,L,104,113,102.6,111.5,101.3,.179,.381,.574,44.3,65.9,9.9,4.5,,.565,15.0,9.8,.107,,11.8,81.6,.191
68,2021-05-09,SAC,,OKC,W,126,98,126.1,98.1,99.9,.282,.424,.659,57.3,66.7,8.0,22.0,,.624,12.8,24.3,.235,,12.3,80.8,.218
69,2021-05-11,SAC,,OKC,W,122,106,118.8,103.3,102.7,.221,.453,.646,47.1,63.6,12.7,9.8,,.622,13.7,14.3,.174,,15.7,79.1,.226
70,2021-05-13,SAC,@,MEM,L,110,116,113.1,119.3,97.2,.146,.427,.538,42.2,78.6,9.3,15.8,,.526,8.9,26.5,.094,,15.5,64.7,.167
71,2021-05-14,SAC,@,MEM,L,106,107,104.7,105.6,101.3,.281,.438,.491,53.3,56.8,6.9,3.9,,.438,8.5,25.9,.229,,11.6,82.4,.262
72,2021-05-16,SAC,,UTA,L,99,121,97.9,119.6,101.2,.111,.333,.524,43.8,57.1,9.9,10.6,,.517,11.3,10.9,.067,,14.2,79.1,.244
