G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,ORL,,MIA,W,104,101,100.5,97.6,103.5,.330,.266,.483,49.5,51.3,6.8,10.9,,.452,10.0,26.9,.202,,13.0,72.5,.165
2,2018-10-19,ORL,,CHO,L,88,120,87.2,119.0,100.9,.149,.330,.439,44.4,50.0,7.9,13.0,,.415,13.0,21.8,.106,,13.0,72.7,.185
3,2018-10-20,ORL,@,PHI,L,115,116,120.4,121.5,95.5,.244,.322,.577,51.6,75.6,7.3,11.5,,.544,12.3,29.8,.189,,9.2,72.9,.096
4,2018-10-22,ORL,@,BOS,W,93,90,96.5,93.4,96.4,.108,.376,.477,49.0,73.7,6.2,3.9,,.462,8.5,16.0,.075,,11.2,82.0,.077
5,2018-10-25,ORL,,POR,L,114,128,119.1,133.7,95.7,.233,.349,.601,47.6,67.4,5.2,11.7,,.570,12.9,25.6,.186,,9.2,70.7,.241
6,2018-10-27,ORL,@,MIL,L,91,113,86.3,107.2,105.4,.168,.426,.419,41.8,63.6,8.5,11.5,,.376,9.2,17.7,.149,,18.6,83.3,.256
7,2018-10-30,ORL,,SAC,L,99,107,96.6,104.4,102.5,.242,.473,.492,48.5,77.8,9.8,12.9,,.456,13.7,20.4,.176,,13.6,82.2,.202
8,2018-11-02,ORL,,LAC,L,95,120,95.3,120.3,99.7,.211,.189,.483,44.4,50.0,7.0,6.7,,.467,9.2,16.7,.122,,11.5,76.2,.291
9,2018-11-04,ORL,@,SAS,W,117,110,122.9,115.5,95.2,.198,.352,.591,50.0,63.0,7.4,7.5,,.571,7.5,25.0,.143,,10.0,76.2,.250
10,2018-11-05,ORL,,CLE,W,102,100,107.2,105.1,95.2,.172,.391,.545,48.8,56.4,11.6,8.8,,.511,13.8,22.7,.149,,17.4,78.9,.100
11,2018-11-07,ORL,,DET,L,96,103,93.7,100.5,102.4,.103,.310,.528,44.4,70.0,9.8,15.1,,.511,18.0,14.0,.080,,16.1,72.3,.200
