G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,LAC,,DEN,L,98,107,99.1,108.2,98.9,.273,.318,.497,45.6,60.0,3.0,14.3,,.443,10.9,17.6,.227,,8.7,73.1,.379
2,2018-10-19,LAC,,OKC,W,108,92,109.8,93.6,98.3,.444,.321,.558,48.0,60.0,3.1,4.8,,.500,12.6,21.3,.333,,10.2,71.7,.179
3,2018-10-21,LAC,,HOU,W,115,112,116.3,113.2,98.9,.292,.281,.572,58.3,52.4,8.1,13.0,,.500,11.5,29.3,.292,,11.2,86.0,.124
4,2018-10-23,LAC,@,NOP,L,109,116,105.1,111.9,103.7,.310,.230,.551,49.5,43.9,4.8,5.8,,.500,13.9,20.0,.253,,6.7,76.0,.323
5,2018-10-26,LAC,@,HOU,W,133,113,129.6,110.1,102.7,.481,.291,.695,51.2,39.5,7.8,7.0,,.620,13.5,16.1,.443,,10.7,70.9,.224
6,2018-10-28,LAC,,WAS,W,136,104,127.6,97.5,106.6,.126,.282,.625,55.9,62.5,6.6,12.9,,.621,11.4,31.1,.078,,11.4,75.4,.237
7,2018-10-30,LAC,@,OKC,L,110,128,100.2,116.6,109.8,.581,.270,.592,48.1,51.4,5.5,9.1,,.520,20.5,15.8,.446,,12.2,78.0,.245
8,2018-11-01,LAC,@,PHI,L,113,122,105.9,114.3,106.7,.384,.267,.562,49.4,50.0,5.6,10.6,,.494,15.2,19.5,.326,,11.7,77.3,.226
9,2018-11-02,LAC,@,ORL,W,120,95,120.3,95.3,99.7,.384,.302,.597,55.6,53.7,5.0,4.1,,.552,11.5,23.8,.291,,9.2,83.3,.122
10,2018-11-05,LAC,,MIN,W,120,109,124.9,113.5,96.1,.250,.352,.614,53.1,69.8,5.2,6.3,,.568,10.9,30.2,.227,,10.1,78.9,.282
11,2018-11-08,LAC,@,POR,L,105,116,109.0,120.5,96.3,.225,.258,.537,43.6,46.3,2.1,14.1,,.506,6.7,15.2,.169,,5.2,70.8,.268
12,2018-11-10,LAC,,MIL,W,128,126,111.2,109.5,104.2,.273,.343,.577,50.9,56.5,5.2,10.2,,.535,13.3,21.3,.222,,12.9,74.6,.152
13,2018-11-12,LAC,,GSW,W,121,116,109.3,104.8,100.3,.374,.220,.571,51.6,53.5,9.9,7.9,,.500,12.4,14.6,.330,,14.0,79.6,.170
14,2018-11-15,LAC,,SAS,W,116,111,116.3,111.3,99.7,.412,.271,.578,52.6,57.5,2.0,4.1,,.518,10.7,23.1,.329,,4.2,73.2,.196
15,2018-11-17,LAC,@,BRK,W,127,119,129.2,121.0,98.3,.253,.242,.602,44.7,47.9,4.1,1.7,,.563,7.0,22.0,.211,,9.7,65.9,.295
16,2018-11-19,LAC,@,ATL,W,127,119,118.5,111.1,107.1,.505,.355,.559,50.5,60.0,8.4,12.7,,.484,11.7,30.0,.398,,11.3,69.8,.168
17,2018-11-20,LAC,@,WAS,L,118,125,113.6,120.3,103.9,.202,.303,.609,50.0,43.5,5.8,7.4,,.579,14.9,17.5,.169,,6.0,77.1,.344
18,2018-11-23,LAC,,MEM,W,112,107,104.4,99.7,97.2,.287,.245,.529,50.5,65.0,5.6,7.7,,.468,9.4,16.3,.255,,13.8,87.0,.152
19,2018-11-25,LAC,@,POR,W,104,100,108.7,104.6,95.6,.378,.278,.495,45.3,39.5,9.4,8.5,,.450,3.7,20.8,.256,,10.6,69.8,.082
20,2018-11-28,LAC,,PHO,W,115,99,112.8,97.1,102.0,.372,.244,.575,62.2,52.5,5.9,11.1,,.529,17.3,40.0,.279,,14.2,84.4,.146
21,2018-11-29,LAC,@,SAC,W,133,121,132.7,120.7,100.2,.311,.311,.650,44.2,50.0,7.0,6.9,,.622,8.1,20.0,.233,,9.3,65.2,.229
22,2018-12-02,LAC,@,DAL,L,110,114,105.4,109.2,104.4,.232,.253,.525,40.7,54.8,8.6,6.9,,.489,8.7,14.5,.179,,13.1,67.9,.232
23,2018-12-03,LAC,@,NOP,W,129,126,131.7,128.6,97.9,.361,.241,.670,52.7,59.2,4.1,1.7,,.639,11.1,21.9,.277,,6.4,76.2,.163
24,2018-12-05,LAC,@,MEM,L,86,96,89.7,100.1,95.9,.473,.311,.481,49.0,64.0,9.4,7.0,,.392,16.8,22.4,.378,,13.6,76.6,.176
25,2018-12-08,LAC,,MIA,L,98,121,94.9,117.2,103.3,.348,.326,.477,46.2,48.5,4.8,15.1,,.410,13.5,23.2,.281,,9.2,72.0,.304
