G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-26,MIN,@,MEM,L,98,102,107.5,111.8,91.2,.337,.209,.496,50.0,55.6,6.6,8.9,,.453,9.2,30.6,.233,,12.4,73.2,.238
2,2016-10-29,MIN,@,SAC,L,103,106,115.3,118.6,89.4,.443,.314,.616,53.7,51.4,6.7,8.5,,.579,11.6,25.9,.314,,11.9,72.5,.224
3,2016-11-01,MIN,,MEM,W,116,80,118.8,82.0,97.6,.295,.256,.658,61.0,67.4,10.2,9.8,,.628,19.2,29.4,.231,,18.6,83.3,.293
4,2016-11-03,MIN,,DEN,L,99,102,98.7,101.6,100.3,.284,.250,.500,49.4,57.1,8.0,6.8,,.449,13.9,27.5,.227,,17.9,80.6,.222
5,2016-11-05,MIN,@,OKC,L,92,112,98.6,120.0,93.3,.345,.226,.475,50.0,36.4,7.5,11.4,,.417,14.9,36.2,.262,,11.1,68.6,.174
6,2016-11-08,MIN,@,BRK,L,110,119,108.0,116.8,101.8,.304,.304,.527,48.8,51.3,10.8,7.0,,.489,13.3,28.3,.217,,18.6,83.9,.303
7,2016-11-09,MIN,@,ORL,W,123,107,133.4,116.0,92.2,.299,.264,.625,53.6,60.0,8.7,8.2,,.592,5.7,27.0,.230,,8.4,74.5,.271
8,2016-11-12,MIN,,LAC,L,105,119,111.5,126.4,94.2,.236,.247,.534,48.1,65.0,11.7,5.8,,.494,11.7,31.3,.191,,13.2,72.7,.368
9,2016-11-13,MIN,,LAL,W,125,99,129.4,102.5,96.6,.525,.338,.635,53.0,66.7,10.4,8.5,,.606,9.2,20.9,.350,,16.8,87.5,.352
10,2016-11-15,MIN,,CHO,L,108,115,110.1,117.3,98.1,.236,.393,.550,53.8,65.8,4.1,8.9,,.511,15.5,29.8,.191,,12.7,87.9,.225
11,2016-11-17,MIN,,PHI,W,110,86,122.1,95.4,90.1,.238,.298,.593,54.5,41.9,7.8,15.7,,.548,12.3,34.1,.214,,14.1,72.3,.181
12,2016-11-19,MIN,@,MEM,L,71,93,84.6,110.8,84.0,.344,.344,.482,42.5,64.0,6.0,8.6,,.445,17.8,13.2,.219,,8.8,69.0,.434
13,2016-11-21,MIN,,BOS,L,93,99,99.5,105.9,93.5,.291,.279,.479,56.7,63.9,5.3,8.7,,.442,13.4,32.7,.198,,10.9,85.4,.131
14,2016-11-23,MIN,@,NOP,L,96,117,90.7,110.5,105.9,.384,.198,.478,47.7,69.7,11.3,5.1,,.401,14.5,16.3,.314,,15.4,89.2,.217
15,2016-11-25,MIN,@,PHO,W,98,85,99.7,86.5,98.3,.294,.259,.510,44.8,47.1,15.3,15.1,,.441,15.0,23.4,.271,,22.1,70.0,.190
16,2016-11-26,MIN,@,GSW,L,102,115,107.5,121.2,94.9,.135,.393,.541,41.6,53.7,8.4,5.1,,.517,12.1,19.5,.112,,16.9,66.7,.173
17,2016-11-28,MIN,,UTA,L,103,112,111.1,120.9,92.7,.309,.235,.560,48.1,72.2,8.6,3.3,,.488,13.2,25.0,.296,,11.3,70.7,.354
18,2016-11-30,MIN,,NYK,L,104,106,110.3,112.4,94.3,.506,.247,.552,50.6,50.0,9.5,8.5,,.468,13.7,28.9,.416,,11.8,70.7,.121
19,2016-12-02,MIN,@,NYK,L,114,118,115.6,119.7,98.6,.273,.318,.578,50.0,61.0,6.1,10.9,,.523,12.4,28.9,.250,,13.1,73.2,.279
20,2016-12-03,MIN,@,CHO,W,125,120,115.0,110.4,98.4,.208,.255,.540,50.5,66.7,9.2,15.4,,.500,8.0,27.5,.179,,11.1,74.0,.178
21,2016-12-06,MIN,,SAS,L,91,105,100.7,116.1,90.4,.220,.244,.506,53.9,52.8,4.4,4.0,,.482,14.3,25.6,.146,,11.8,90.9,.216
22,2016-12-08,MIN,@,TOR,L,110,124,122.1,137.7,90.1,.170,.318,.581,50.6,42.2,3.3,1.7,,.563,12.1,38.1,.125,,7.3,62.8,.299
23,2016-12-09,MIN,,DET,L,90,117,101.1,131.4,89.0,.256,.205,.518,46.8,51.4,4.5,3.6,,.494,12.1,18.4,.167,,6.9,73.2,.226
24,2016-12-11,MIN,,GSW,L,108,116,114.3,122.8,94.5,.444,.296,.558,58.0,47.2,3.2,3.9,,.500,12.6,34.0,.333,,7.7,85.4,.325
25,2016-12-13,MIN,@,CHI,W,99,94,109.3,103.8,90.6,.256,.244,.517,53.3,63.2,3.3,11.1,,.477,12.8,32.6,.198,,8.6,72.3,.161
26,2016-12-17,MIN,,HOU,L,109,111,100.1,101.9,98.7,.293,.228,.525,53.9,70.7,8.3,13.3,,.484,16.8,26.0,.217,,13.2,80.8,.167
27,2016-12-19,MIN,,PHO,W,115,108,112.8,106.0,101.9,.291,.221,.593,54.7,61.9,7.8,11.5,,.529,16.4,29.7,.279,,14.9,78.9,.305
28,2016-12-21,MIN,@,ATL,W,92,84,104.9,95.8,87.7,.169,.349,.516,59.8,60.0,6.8,10.7,,.476,16.0,35.7,.157,,10.2,82.2,.110
29,2016-12-23,MIN,,SAC,L,105,109,118.4,122.9,88.7,.329,.405,.580,55.3,50.0,5.6,7.8,,.532,11.7,30.0,.266,,11.3,83.3,.125
