G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
35,2017-01-04,ATL,@,ORL,W,111,92,115.5,95.7,96.1,.222,.235,.624,49.4,61.4,12.5,5.2,,.605,11.9,9.1,.160,,15.8,78.3,.105
36,2017-01-05,ATL,@,NOP,W,99,94,101.8,96.7,97.2,.189,.256,.508,51.4,60.5,9.3,10.3,,.472,12.6,24.5,.156,,13.1,74.1,.118
37,2017-01-07,ATL,@,DAL,W,97,82,106.0,89.6,91.5,.432,.297,.551,53.4,63.3,8.7,2.2,,.480,10.2,14.6,.351,,13.9,87.2,.110
38,2017-01-10,ATL,@,BRK,W,117,97,116.0,96.2,100.8,.413,.250,.538,52.5,56.8,10.9,20.7,,.516,9.9,30.6,.239,,14.9,73.1,.195
39,2017-01-13,ATL,,BOS,L,101,103,110.8,113.0,91.1,.250,.357,.542,50.0,61.1,5.5,12.8,,.494,11.4,26.1,.214,,11.6,77.5,.169
40,2017-01-15,ATL,,MIL,W,111,98,125.0,110.4,88.8,.225,.325,.631,50.7,69.0,10.1,6.7,,.606,17.8,37.8,.175,,15.5,63.9,.177
41,2017-01-16,ATL,@,NYK,W,108,107,111.6,110.5,96.8,.264,.368,.556,40.4,65.0,11.4,5.1,,.529,9.3,17.4,.184,,15.9,65.1,.176
42,2017-01-18,ATL,@,DET,L,95,118,100.2,124.4,94.8,.474,.321,.504,34.8,73.3,1.1,6.1,,.423,11.3,16.0,.372,,10.4,57.1,.198
43,2017-01-20,ATL,,CHI,W,102,93,104.6,95.4,97.5,.232,.268,.564,49.4,59.0,16.4,5.7,,.530,17.4,25.6,.183,,21.2,71.4,.222
44,2017-01-21,ATL,,PHI,W,110,93,110.0,93.0,100.0,.253,.220,.544,54.7,53.3,8.0,10.2,,.533,11.4,25.6,.143,,20.4,83.7,.192
45,2017-01-23,ATL,,LAC,L,105,115,110.8,121.3,94.8,.295,.330,.528,46.5,75.7,8.4,3.3,,.472,7.4,18.2,.250,,10.5,76.2,.202
46,2017-01-25,ATL,@,CHI,W,119,114,123.9,118.7,96.1,.229,.361,.651,48.8,67.4,5.2,7.5,,.620,12.5,17.1,.193,,5.4,73.3,.213
47,2017-01-27,ATL,,WAS,L,86,112,84.7,110.3,101.5,.301,.373,.457,44.1,60.0,8.9,13.8,,.416,16.8,17.0,.205,,15.6,71.7,.146
48,2017-01-29,ATL,,NYK,W,142,139,109.4,107.1,91.6,.336,.261,.520,50.4,69.2,3.1,2.6,,.479,9.3,26.2,.235,,8.0,75.8,.148
49,2017-02-01,ATL,@,MIA,L,93,116,93.3,116.3,99.7,.244,.302,.488,47.8,38.2,10.0,9.8,,.436,13.6,19.6,.209,,10.6,77.3,.151
50,2017-02-02,ATL,@,HOU,W,113,108,106.5,101.8,106.1,.271,.353,.594,60.2,59.1,7.5,11.9,,.565,17.4,21.1,.200,,7.7,87.3,.269
51,2017-02-04,ATL,,ORL,W,113,86,121.2,92.2,93.3,.346,.359,.629,59.3,68.3,8.6,3.9,,.590,14.3,27.8,.269,,12.6,84.4,.321
52,2017-02-06,ATL,,UTA,L,95,120,104.8,132.3,90.7,.432,.230,.539,40.5,48.5,6.6,5.6,,.486,12.0,16.7,.311,,12.0,71.9,.150
53,2017-02-08,ATL,,DEN,W,117,106,123.0,111.5,95.1,.194,.290,.580,49.5,66.0,6.3,7.1,,.548,9.0,30.0,.161,,8.4,63.2,.130
54,2017-02-10,ATL,@,SAC,L,107,108,110.3,111.4,97.0,.437,.423,.632,48.7,52.8,6.2,11.4,,.585,15.9,8.8,.338,,16.8,81.0,.175
55,2017-02-13,ATL,@,POR,W,109,104,105.0,100.2,94.0,.578,.337,.523,44.1,62.5,8.7,18.0,,.434,8.0,13.7,.446,,10.9,67.2,.136
56,2017-02-15,ATL,@,LAC,L,84,99,88.6,104.4,94.8,.241,.329,.481,52.9,62.5,5.3,2.4,,.449,18.6,22.2,.165,,16.0,87.5,.139
57,2017-02-24,ATL,,MIA,L,90,108,93.5,112.2,96.2,.456,.253,.474,45.5,46.7,7.3,9.7,,.418,9.5,17.0,.304,,10.3,71.2,.111
58,2017-02-25,ATL,@,ORL,L,86,105,88.1,107.6,97.6,.306,.294,.446,50.5,65.6,4.1,7.4,,.424,15.0,23.1,.165,,12.4,83.7,.284
59,2017-02-27,ATL,@,BOS,W,114,98,110.4,94.9,103.3,.211,.263,.549,57.9,47.8,9.7,18.9,,.516,11.9,29.5,.168,,15.5,82.4,.230
60,2017-03-01,ATL,,DAL,W,100,95,109.8,104.3,91.1,.375,.328,.671,50.7,66.7,13.2,9.1,,.641,22.8,14.8,.281,,19.5,75.0,.143
61,2017-03-03,ATL,,CLE,L,130,135,127.0,131.9,102.3,.330,.286,.624,56.6,61.2,6.8,10.0,,.593,10.3,28.2,.242,,12.9,86.5,.186
62,2017-03-05,ATL,,IND,L,96,97,104.4,105.5,92.0,.403,.351,.530,50.0,61.8,13.0,2.2,,.500,13.4,23.9,.247,,14.7,78.6,.154
63,2017-03-06,ATL,,GSW,L,111,119,114.3,122.5,97.2,.378,.341,.580,52.2,50.0,6.2,14.0,,.543,16.6,31.8,.268,,12.6,71.7,.195
64,2017-03-08,ATL,,BRK,W,110,105,102.1,97.5,107.7,.337,.211,.504,54.0,46.3,11.1,14.9,,.453,12.1,23.9,.253,,19.5,87.8,.250
65,2017-03-10,ATL,,TOR,W,105,99,107.4,101.3,97.8,.387,.293,.598,49.5,61.5,8.2,9.0,,.573,19.3,21.1,.253,,9.6,69.8,.228
66,2017-03-11,ATL,@,MEM,W,107,90,112.0,94.2,95.6,.361,.417,.641,52.9,61.1,9.4,9.8,,.604,17.7,17.6,.278,,11.5,75.5,.189
67,2017-03-13,ATL,@,SAS,L,99,107,97.7,105.6,101.4,.370,.272,.525,45.0,73.0,12.8,6.4,,.494,14.5,14.0,.235,,19.2,81.1,.160
68,2017-03-16,ATL,,MEM,L,91,103,99.4,112.5,91.5,.479,.380,.529,44.2,65.5,6.6,14.1,,.465,16.5,20.0,.352,,9.9,65.2,.163
69,2017-03-18,ATL,,POR,L,97,113,97.9,114.0,99.1,.364,.295,.475,39.3,68.8,13.1,10.1,,.403,11.3,22.6,.295,,17.3,63.9,.195
70,2017-03-20,ATL,@,CHO,L,90,105,101.5,118.5,88.6,.119,.440,.509,57.7,70.3,3.4,10.0,,.512,14.5,30.0,.048,,7.3,86.8,.163
71,2017-03-22,ATL,@,WAS,L,100,104,98.4,102.3,101.7,.337,.291,.506,44.9,58.8,10.8,8.2,,.442,13.9,22.9,.279,,15.3,66.0,.179
72,2017-03-24,ATL,@,MIL,L,97,100,105.4,108.7,92.0,.289,.265,.518,58.3,58.8,5.4,4.9,,.458,15.4,33.3,.253,,7.8,80.0,.159
73,2017-03-26,ATL,,BRK,L,92,107,90.2,104.9,102.0,.327,.276,.410,53.7,47.1,9.8,4.7,,.372,15.1,40.6,.194,,14.6,72.7,.291
74,2017-03-28,ATL,,PHO,W,95,91,91.1,87.3,104.2,.341,.318,.486,51.5,70.6,4.8,9.2,,.435,16.3,20.9,.247,,12.3,75.0,.146
75,2017-03-29,ATL,@,PHI,W,99,92,110.3,102.5,89.7,.325,.225,.541,54.0,55.9,7.8,6.3,,.481,15.7,35.7,.275,,13.2,71.1,.103
76,2017-04-01,ATL,@,CHI,L,104,106,108.3,110.4,96.0,.189,.311,.533,52.9,62.5,4.2,1.8,,.506,11.8,24.4,.144,,11.6,85.0,.165
77,2017-04-02,ATL,@,BRK,L,82,91,82.4,91.4,99.5,.288,.300,.455,46.3,63.3,9.0,8.2,,.419,17.4,15.7,.188,,17.3,81.8,.207
78,2017-04-06,ATL,,BOS,W,123,116,118.1,111.3,104.2,.382,.258,.592,57.8,59.1,6.7,8.5,,.556,14.1,31.7,.270,,10.3,79.6,.300
79,2017-04-07,ATL,@,CLE,W,114,100,117.7,103.3,96.8,.090,.416,.616,52.5,86.7,7.2,6.7,,.596,10.6,14.6,.090,,12.8,92.3,.160
80,2017-04-09,ATL,,CLE,W,126,125,117.4,116.4,97.2,.394,.330,.571,45.9,70.5,7.5,7.7,,.516,9.8,20.0,.309,,11.6,72.9,.163
81,2017-04-11,ATL,,CHO,W,103,76,113.9,84.1,90.4,.228,.342,.592,55.6,73.2,6.6,6.2,,.563,15.5,30.6,.177,,11.9,72.2,.170
82,2017-04-12,ATL,@,IND,L,86,104,96.4,116.5,89.2,.264,.403,.535,47.4,63.3,5.6,6.9,,.493,18.3,19.5,.208,,10.0,78.4,.195
