G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2021-10-20,MIN,,HOU,W,124,106,118.3,101.1,104.8,.356,.437,.616,52.9,61.9,17.2,21.8,,.575,15.2,31.0,.276,,19.7,73.3,.170
2,2021-10-23,MIN,,NOP,W,96,89,93.0,86.2,103.3,.104,.396,.478,43.5,56.4,12.6,16.3,,.469,15.9,24.5,.063,,22.0,61.8,.202
3,2021-10-25,MIN,,NOP,L,98,107,100.3,109.5,97.7,.300,.556,.481,40.6,64.5,10.2,12.3,,.428,9.7,19.6,.233,,14.9,66.7,.218
4,2021-10-27,MIN,@,MIL,W,113,108,113.9,108.9,99.2,.187,.495,.574,53.3,67.4,5.0,9.1,,.544,14.7,25.0,.154,,7.1,75.0,.168
5,2021-10-30,MIN,,DEN,L,91,93,95.8,97.9,95.0,.101,.461,.489,48.9,60.0,8.4,11.8,,.466,17.7,30.6,.090,,15.9,68.9,.136
6,2021-11-01,MIN,,ORL,L,97,115,99.9,118.4,97.1,.196,.526,.460,48.0,58.3,8.2,2.6,,.443,10.2,29.1,.113,,14.4,72.1,.293
7,2021-11-03,MIN,,LAC,L,115,126,116.1,127.2,99.0,.170,.426,.569,52.7,62.8,11.1,4.8,,.532,13.7,31.9,.160,,19.4,88.9,.141
8,2021-11-05,MIN,,LAC,L,84,104,81.6,101.0,102.9,.079,.584,.456,40.4,54.8,7.8,11.7,,.444,18.6,13.0,.056,,14.3,70.0,.295
9,2021-11-08,MIN,@,MEM,L,118,125,117.7,124.6,90.8,.237,.464,.551,46.9,56.1,7.0,12.5,,.510,10.8,29.4,.196,,11.2,66.7,.239
10,2021-11-10,MIN,@,GSW,L,110,123,113.3,126.7,97.1,.211,.463,.530,43.0,76.9,8.2,8.9,,.500,14.1,34.0,.158,,13.5,53.5,.376
11,2021-11-12,MIN,@,LAL,W,107,83,109.6,85.0,97.7,.128,.394,.539,55.1,55.8,10.2,9.8,,.521,13.9,29.8,.096,,17.3,78.4,.195
12,2021-11-13,MIN,@,LAC,L,102,129,98.2,124.2,103.9,.157,.353,.468,41.8,62.5,7.7,10.2,,.446,8.4,20.7,.108,,12.0,72.5,.071
13,2021-11-15,MIN,,PHO,L,96,99,96.5,99.5,99.5,.318,.518,.495,50.9,58.1,8.0,5.6,,.441,15.7,25.5,.247,,12.9,74.5,.329
14,2021-11-17,MIN,,SAC,W,107,97,115.5,104.7,92.6,.220,.439,.595,42.7,48.8,8.6,18.2,,.561,15.9,27.0,.183,,13.3,55.6,.204
15,2021-11-18,MIN,,SAS,W,115,90,126.6,99.1,90.8,.174,.570,.621,52.8,73.2,5.5,17.3,,.599,11.5,27.9,.140,,11.5,76.1,.167
16,2021-11-20,MIN,,MEM,W,138,95,143.2,98.6,96.4,.308,.451,.668,60.2,57.1,12.5,11.8,,.648,11.2,43.9,.220,,12.5,76.2,.337
17,2021-11-22,MIN,@,NOP,W,110,96,113.2,98.8,97.2,.280,.440,.490,50.5,52.5,14.4,16.1,,.450,8.9,38.9,.200,,18.0,65.1,.182
18,2021-11-24,MIN,,MIA,W,113,101,111.7,99.8,101.2,.226,.591,.553,56.5,63.2,9.9,21.9,,.505,13.5,29.4,.204,,19.5,90.2,.270
19,2021-11-26,MIN,@,CHO,L,115,133,112.9,130.6,101.9,.190,.350,.531,50.6,53.3,7.9,12.5,,.505,10.0,28.8,.140,,13.7,81.1,.136
20,2021-11-27,MIN,@,PHI,W,121,120,108.9,108.0,92.0,.167,.375,.587,55.1,45.8,6.3,10.2,,.573,16.9,25.6,.115,,12.7,78.2,.323
21,2021-11-29,MIN,,IND,W,100,98,100.3,98.3,99.7,.317,.427,.535,50.0,69.4,8.0,9.3,,.494,12.2,17.0,.232,,11.5,83.0,.187
22,2021-12-01,MIN,@,WAS,L,107,115,110.9,119.2,96.4,.295,.420,.538,42.9,40.5,3.1,10.2,,.483,10.8,24.0,.250,,11.5,65.9,.165
23,2021-12-03,MIN,@,BRK,L,105,110,105.6,110.6,99.5,.258,.452,.507,51.8,61.1,5.0,7.5,,.457,12.7,32.0,.215,,15.3,80.0,.421
24,2021-12-06,MIN,,ATL,L,110,121,116.1,127.8,94.7,.194,.408,.517,50.5,56.4,9.5,12.2,,.485,7.0,29.6,.153,,9.2,75.6,.178
25,2021-12-08,MIN,,UTA,L,104,136,101.0,132.1,102.9,.179,.495,.507,43.5,50.0,8.7,8.8,,.489,12.8,17.6,.116,,12.1,82.4,.125
26,2021-12-10,MIN,,CLE,L,106,123,102.3,118.7,103.6,.304,.424,.508,46.0,66.7,8.7,9.6,,.451,11.8,19.6,.250,,13.7,83.3,.212
27,2021-12-12,MIN,@,POR,W,116,111,115.2,110.2,100.7,.376,.424,.585,48.3,60.5,8.9,6.1,,.529,14.6,23.3,.306,,16.9,72.7,.235
28,2021-12-15,MIN,@,DEN,W,124,107,125.3,108.1,99.0,.182,.545,.652,48.1,53.3,10.1,11.1,,.642,10.4,15.4,.125,,15.3,78.6,.202
29,2021-12-17,MIN,,LAL,W,110,92,104.4,87.3,105.4,.245,.449,.507,62.9,56.1,12.3,17.1,,.480,12.1,30.0,.163,,16.6,97.9,.256
30,2021-12-19,MIN,,DAL,W,111,105,120.9,114.4,91.8,.403,.442,.612,47.4,72.2,6.5,7.3,,.565,9.0,15.0,.312,,9.8,81.6,.256
31,2021-12-21,MIN,@,DAL,L,102,114,108.6,121.4,93.9,.253,.506,.581,47.0,72.2,4.3,9.6,,.538,16.2,20.9,.215,,9.4,75.0,.221
32,2021-12-23,MIN,@,UTA,L,116,128,113.7,125.4,102.1,.119,.446,.546,49.4,64.4,6.9,7.8,,.530,11.6,30.0,.089,,13.1,74.4,.178
33,2021-12-27,MIN,,BOS,W,108,103,109.1,104.0,99.0,.211,.378,.549,50.0,75.0,7.1,11.9,,.522,12.5,22.4,.156,,12.1,73.7,.236
34,2021-12-28,MIN,,NYK,L,88,96,94.5,103.1,93.1,.235,.447,.469,45.5,64.7,6.4,22.0,,.441,9.6,20.4,.153,,13.4,70.0,.067
35,2021-12-31,MIN,@,UTA,L,108,120,108.1,120.1,99.9,.237,.441,.526,45.6,57.5,9.0,10.2,,.505,8.9,22.0,.151,,15.0,75.0,.449
36,2022-01-02,MIN,@,LAL,L,103,108,106.2,111.3,97.0,.174,.413,.520,66.7,51.2,9.3,5.9,,.495,18.8,45.5,.130,,14.6,90.0,.307
37,2022-01-03,MIN,@,LAC,W,122,104,122.2,104.1,99.9,.097,.484,.629,56.3,69.4,9.0,8.7,,.613,14.9,28.9,.086,,19.0,87.9,.192
