G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,PHO,,DAL,W,106,102,105.5,101.5,100.4,.342,.380,.583,55.2,55.3,7.0,14.6,,.551,16.5,15.4,.241,,10.2,87.5,.247
2,2020-12-26,PHO,@,SAC,L,103,106,101.6,104.6,101.3,.133,.449,.497,41.7,61.0,7.9,7.9,,.474,9.6,19.6,.102,,15.2,66.7,.267
3,2020-12-27,PHO,@,SAC,W,116,100,118.5,102.2,97.9,.117,.372,.587,53.0,73.9,6.1,5.7,,.564,8.3,18.2,.106,,14.7,92.3,.237
4,2020-12-29,PHO,,NOP,W,111,86,122.8,95.1,90.4,.226,.560,.601,51.2,64.9,7.7,7.5,,.554,9.8,26.1,.214,,15.9,81.6,.117
5,2020-12-31,PHO,@,UTA,W,106,95,111.2,99.7,95.3,.119,.393,.600,47.1,63.4,5.2,12.0,,.589,14.5,12.2,.083,,12.3,78.3,.155
6,2021-01-01,PHO,@,DEN,W,106,103,114.5,111.3,92.6,.276,.461,.622,49.3,64.9,1.1,7.0,,.572,16.6,21.1,.250,,10.6,78.4,.151
7,2021-01-03,PHO,,LAC,L,107,112,117.0,122.5,91.5,.373,.440,.613,51.9,62.2,4.4,5.6,,.560,13.0,19.4,.307,,9.9,80.5,.181
8,2021-01-06,PHO,,TOR,W,123,115,131.4,122.8,93.6,.289,.482,.657,49.4,75.0,4.3,6.8,,.608,9.7,20.0,.265,,11.4,76.7,.291
9,2021-01-08,PHO,@,DET,L,105,110,99.0,103.7,96.1,.143,.571,.543,52.1,58.5,9.4,12.5,,.544,17.8,19.6,.066,,12.0,82.0,.278
10,2021-01-09,PHO,@,IND,W,125,117,127.6,119.4,98.0,.181,.436,.616,43.5,71.7,6.1,3.2,,.574,1.9,9.3,.181,,8.9,73.5,.185
11,2021-01-11,PHO,@,WAS,L,107,128,111.0,132.8,96.4,.345,.310,.534,44.2,53.8,3.1,10.3,,.471,5.6,17.0,.287,,6.3,70.8,.185
12,2021-01-18,PHO,@,MEM,L,104,108,107.1,111.2,97.1,.182,.409,.547,52.4,75.0,8.2,7.0,,.540,15.9,27.9,.102,,14.0,78.0,.181
13,2021-01-20,PHO,@,HOU,W,109,103,105.0,99.2,103.8,.213,.382,.560,53.6,59.5,5.8,19.3,,.517,14.9,20.0,.191,,14.1,84.1,.216
14,2021-01-22,PHO,,DEN,L,126,130,118.2,122.0,96.5,.160,.468,.626,51.1,63.8,6.6,5.2,,.590,13.7,21.4,.160,,7.5,78.3,.175
15,2021-01-23,PHO,,DEN,L,112,120,100.4,107.6,92.3,.176,.520,.509,43.5,63.4,7.2,6.6,,.480,7.6,11.7,.137,,12.6,78.2,.258
