G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2021-10-21,MIA,,MIL,W,137,95,128.9,89.4,106.3,.323,.365,.625,60.4,54.9,7.5,4.8,,.609,9.1,25.0,.208,,13.4,90.4,.226
2,2021-10-23,MIA,@,IND,L,91,102,85.3,95.7,96.6,.154,.363,.468,50.0,51.4,3.8,3.4,,.434,18.5,19.6,.132,,13.1,76.3,.165
3,2021-10-25,MIA,,ORL,W,107,90,112.2,94.4,95.4,.218,.310,.561,51.9,68.3,10.5,5.4,,.506,9.5,21.4,.218,,15.2,84.6,.148
4,2021-10-27,MIA,@,BRK,W,106,93,104.8,92.0,101.1,.271,.302,.493,59.6,55.3,5.9,4.8,,.438,11.5,30.9,.229,,14.1,91.8,.153
5,2021-10-29,MIA,,CHO,W,114,99,117.5,102.0,97.0,.209,.385,.574,61.9,53.5,6.2,5.7,,.522,14.6,38.1,.209,,9.9,80.0,.178
6,2021-10-30,MIA,@,MEM,W,129,103,129.0,103.0,100.0,.216,.420,.669,61.0,67.4,12.0,5.3,,.642,15.7,31.4,.182,,12.6,83.0,.216
7,2021-11-02,MIA,@,DAL,W,125,110,135.3,119.1,92.4,.361,.301,.650,52.3,58.1,6.5,11.9,,.596,5.9,23.1,.313,,8.4,76.6,.262
8,2021-11-04,MIA,,BOS,L,78,95,86.5,105.3,90.2,.235,.506,.436,49.5,64.3,8.9,0.0,,.401,16.8,27.1,.160,,15.6,74.4,.218
9,2021-11-06,MIA,,UTA,W,118,115,131.4,128.1,89.8,.218,.269,.690,53.7,63.8,3.3,2.6,,.673,14.1,22.6,.167,,6.2,80.6,.169
10,2021-11-08,MIA,@,DEN,L,96,113,101.6,119.6,94.5,.321,.462,.539,43.0,71.0,3.2,6.0,,.481,12.7,14.0,.269,,8.1,72.1,.187
11,2021-11-10,MIA,@,LAL,L,117,120,105.5,108.2,100.5,.365,.385,.525,48.5,65.0,12.6,3.7,,.469,11.2,21.2,.281,,18.2,80.0,.109
