G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,ATL,@,CHI,W,124,104,119.4,100.1,103.9,.363,.438,.668,55.4,55.8,5.8,5.8,,.625,18.5,21.6,.300,,13.1,82.6,.276
2,2020-12-26,ATL,@,MEM,W,122,112,116.8,107.3,104.4,.427,.404,.577,54.0,60.5,3.8,10.0,,.500,12.4,26.0,.371,,8.6,82.0,.269
3,2020-12-28,ATL,,DET,W,128,120,130.8,122.7,97.8,.390,.512,.666,48.4,75.0,5.1,12.3,,.610,11.9,20.5,.341,,6.9,68.5,.214
4,2020-12-30,ATL,@,BRK,L,141,145,132.5,136.2,106.4,.354,.465,.616,57.4,57.4,4.7,3.4,,.566,9.5,35.4,.293,,6.8,80.4,.180
5,2021-01-01,ATL,@,BRK,W,114,96,117.2,98.7,97.3,.151,.419,.575,51.6,55.8,8.2,6.1,,.548,8.3,22.2,.129,,13.5,79.2,.221
6,2021-01-02,ATL,,CLE,L,91,96,95.7,100.9,95.1,.224,.376,.487,51.1,62.9,9.5,8.1,,.476,17.6,32.6,.118,,13.2,68.8,.143
7,2021-01-04,ATL,,NYK,L,108,113,110.9,116.1,97.4,.264,.356,.556,47.1,60.0,4.1,3.1,,.517,11.0,22.7,.207,,13.5,73.2,.235
8,2021-01-06,ATL,,CHO,L,94,102,93.9,101.8,100.2,.188,.417,.452,53.8,69.4,6.0,2.0,,.411,11.1,22.6,.156,,8.3,84.9,.318
9,2021-01-09,ATL,@,CHO,L,105,113,110.5,119.0,95.0,.315,.506,.518,53.4,73.5,10.5,9.1,,.461,12.1,32.7,.258,,14.6,83.3,.234
10,2021-01-11,ATL,,PHI,W,112,94,113.6,95.4,98.6,.273,.444,.505,53.7,54.1,7.1,5.4,,.460,6.7,25.5,.212,,8.4,83.0,.130
