G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
59,2019-02-13,BRK,@,CLE,W,148,139,119.7,112.4,94.2,.301,.398,.578,51.3,59.6,3.2,16.7,,.540,12.3,29.1,.230,,10.5,71.0,.108
60,2019-02-21,BRK,,POR,L,99,113,97.1,110.9,101.9,.283,.391,.479,45.0,72.2,3.9,2.7,,.429,10.4,22.6,.217,,10.4,66.1,.133
61,2019-02-23,BRK,@,CHO,W,117,115,122.0,119.9,95.9,.299,.494,.594,50.0,57.5,5.2,11.8,,.557,10.9,26.8,.230,,10.8,72.1,.291
62,2019-02-25,BRK,,SAS,W,101,85,103.3,87.0,97.7,.198,.617,.574,52.0,68.6,5.1,6.9,,.549,14.6,14.0,.148,,9.8,81.8,.115
63,2019-02-27,BRK,,WAS,L,116,125,107.3,115.7,108.1,.459,.412,.568,41.8,51.3,6.5,5.1,,.506,13.5,14.9,.353,,13.4,66.7,.271
64,2019-03-01,BRK,,CHO,L,112,123,111.0,121.9,100.9,.209,.372,.596,48.1,61.4,2.0,6.8,,.570,13.8,18.9,.163,,11.4,75.0,.149
65,2019-03-02,BRK,@,MIA,L,88,117,89.8,119.4,98.0,.250,.477,.450,38.7,64.5,6.1,10.7,,.403,10.1,13.2,.193,,9.9,72.5,.167
66,2019-03-04,BRK,,DAL,W,127,88,124.0,85.9,102.5,.224,.482,.680,57.1,60.4,7.8,2.4,,.665,12.2,8.8,.165,,11.9,90.0,.161
67,2019-03-06,BRK,,CLE,W,113,107,109.3,103.5,103.4,.286,.363,.552,51.5,48.8,4.8,14.3,,.538,12.0,23.4,.165,,14.6,78.0,.241
68,2019-03-09,BRK,@,ATL,W,114,112,107.9,106.0,105.7,.628,.512,.519,48.6,63.6,6.6,4.7,,.471,11.3,27.8,.384,,7.7,68.4,.248
69,2019-03-11,BRK,,DET,W,103,75,105.7,77.0,97.4,.278,.392,.581,52.0,53.8,9.2,6.3,,.563,16.1,13.5,.177,,10.3,73.8,.134
70,2019-03-13,BRK,@,OKC,L,96,108,98.3,110.6,97.7,.226,.417,.520,45.7,54.3,7.2,7.4,,.494,14.8,16.7,.155,,9.5,69.2,.156
71,2019-03-16,BRK,@,UTA,L,98,114,96.2,111.9,101.8,.232,.379,.468,40.4,60.6,8.8,9.1,,.411,6.3,13.8,.211,,12.5,70.6,.253
72,2019-03-17,BRK,@,LAC,L,116,119,110.7,113.6,104.8,.250,.380,.523,48.6,61.9,5.7,10.6,,.490,11.2,28.3,.180,,10.6,69.2,.237
73,2019-03-19,BRK,@,SAC,W,123,121,114.1,112.2,107.8,.245,.372,.591,47.1,59.6,14.8,5.7,,.564,14.7,25.6,.181,,16.2,68.2,.147
74,2019-03-22,BRK,@,LAL,W,111,106,107.5,102.7,103.2,.304,.457,.532,44.3,56.8,7.7,6.7,,.489,11.1,21.6,.228,,12.7,65.5,.240
75,2019-03-25,BRK,@,POR,L,144,148,120.2,123.6,99.1,.427,.408,.588,51.8,51.0,2.5,5.3,,.549,11.6,27.8,.301,,2.1,73.3,.231
76,2019-03-28,BRK,@,PHI,L,110,123,107.7,120.5,102.1,.322,.356,.535,50.0,62.5,3.9,4.6,,.506,12.7,23.4,.211,,8.1,79.1,.233
77,2019-03-30,BRK,,BOS,W,110,96,110.9,96.8,99.2,.337,.458,.577,50.6,57.9,7.1,3.2,,.530,11.2,13.5,.265,,13.9,83.3,.217
78,2019-04-01,BRK,,MIL,L,121,131,107.5,116.4,112.5,.362,.468,.555,57.9,48.7,5.3,8.3,,.500,17.4,32.0,.287,,11.6,86.7,.277
79,2019-04-03,BRK,,TOR,L,105,115,106.1,116.2,99.0,.244,.372,.551,50.5,56.1,3.0,3.0,,.535,12.8,20.5,.151,,5.9,72.1,.114
80,2019-04-06,BRK,@,MIL,W,133,128,128.5,123.7,103.5,.237,.464,.621,50.0,52.1,6.8,0.0,,.593,8.5,24.5,.186,,12.6,83.8,.159
81,2019-04-07,BRK,@,IND,W,108,96,115.3,102.5,93.7,.250,.409,.553,61.2,57.5,7.5,6.9,,.517,13.3,37.8,.193,,12.9,87.5,.047
82,2019-04-10,BRK,,MIA,W,113,94,105.3,87.6,107.3,.061,.509,.483,55.7,67.4,6.5,5.3,,.469,9.3,30.3,.053,,11.8,85.7,.102
