G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-18,CHI,@,PHI,L,108,127,99.6,117.2,108.4,.119,.327,.508,41.5,63.6,3.7,10.5,,.490,10.1,10.2,.089,,10.9,75.6,.290
2,2018-10-20,CHI,,DET,L,116,118,116.1,118.1,99.9,.299,.241,.589,45.6,59.1,4.0,4.9,,.546,10.1,13.9,.241,,7.5,66.7,.178
3,2018-10-22,CHI,@,DAL,L,109,115,110.6,116.7,98.5,.263,.288,.611,45.3,43.9,6.1,8.7,,.594,17.6,20.0,.175,,12.8,67.5,.215
4,2018-10-24,CHI,,CHO,W,112,110,119.2,117.1,93.9,.455,.377,.606,55.6,56.8,4.3,10.0,,.545,13.2,24.3,.364,,5.8,81.8,.306
5,2018-10-26,CHI,@,CHO,L,106,135,108.9,138.7,97.4,.259,.424,.560,40.5,56.8,5.1,11.5,,.529,12.1,17.0,.188,,9.1,70.3,.161
6,2018-10-27,CHI,@,ATL,W,97,85,95.3,83.6,101.7,.193,.398,.539,52.0,69.4,13.8,13.6,,.506,18.2,17.8,.157,,18.9,80.0,.226
7,2018-10-29,CHI,,GSW,L,124,149,118.6,142.5,104.6,.362,.372,.569,47.3,54.3,5.7,5.9,,.548,7.6,22.6,.223,,6.1,80.0,.198
8,2018-10-31,CHI,,DEN,L,107,108,105.3,106.3,92.0,.196,.370,.535,43.4,69.2,6.9,8.2,,.511,11.5,20.4,.141,,13.0,66.0,.111
9,2018-11-02,CHI,,IND,L,105,107,111.5,113.7,94.1,.101,.348,.565,50.6,78.6,2.1,11.9,,.545,13.1,25.0,.090,,10.4,78.0,.235
10,2018-11-03,CHI,,HOU,L,88,96,91.1,99.4,96.6,.380,.324,.531,45.1,53.6,13.5,9.8,,.437,18.6,10.3,.366,,16.4,76.7,.157
11,2018-11-05,CHI,@,NYK,W,116,115,103.7,102.8,92.5,.316,.316,.536,43.6,34.9,8.0,11.3,,.495,14.9,21.2,.232,,12.5,63.8,.245
12,2018-11-07,CHI,@,NOP,L,98,107,93.9,102.5,104.4,.177,.323,.474,45.5,47.4,8.6,10.9,,.443,9.6,13.7,.135,,12.9,78.0,.128
13,2018-11-10,CHI,,CLE,W,99,98,104.8,103.8,94.4,.256,.220,.543,41.8,51.3,7.4,7.1,,.518,10.8,11.6,.171,,10.8,68.8,.132
14,2018-11-12,CHI,,DAL,L,98,103,94.2,99.0,104.0,.247,.371,.497,47.9,45.7,10.6,6.5,,.438,14.7,16.0,.225,,17.2,84.1,.241
15,2018-11-14,CHI,@,BOS,L,82,111,81.2,109.9,101.0,.107,.274,.466,48.0,48.5,7.9,5.4,,.435,20.0,14.0,.107,,11.9,83.3,.133
16,2018-11-16,CHI,@,MIL,L,104,123,99.2,117.3,104.8,.138,.351,.521,39.6,53.7,7.6,6.0,,.505,10.7,8.3,.096,,13.7,74.4,.118
17,2018-11-17,CHI,,TOR,L,83,122,77.0,113.1,107.8,.244,.314,.436,38.6,70.0,12.1,5.6,,.395,18.8,13.2,.174,,19.5,77.1,.135
18,2018-11-21,CHI,,PHO,W,124,116,117.9,110.3,105.2,.296,.309,.677,52.0,60.9,7.6,3.1,,.636,15.7,11.8,.259,,11.3,85.4,.102
19,2018-11-23,CHI,,MIA,L,96,103,92.5,99.3,103.8,.213,.298,.467,51.5,65.7,7.7,11.3,,.410,14.2,22.4,.202,,12.2,80.0,.218
20,2018-11-24,CHI,@,MIN,L,96,111,96.2,111.3,99.8,.383,.407,.507,40.4,68.8,7.0,5.8,,.457,12.1,13.6,.272,,10.3,61.8,.194
21,2018-11-26,CHI,,SAS,L,107,108,108.0,109.0,99.1,.122,.367,.564,48.3,54.8,6.1,7.9,,.544,10.4,11.4,.100,,9.3,84.4,.086
22,2018-11-28,CHI,@,MIL,L,113,116,111.9,114.8,101.0,.326,.416,.555,48.4,70.0,8.9,5.8,,.511,9.8,18.4,.247,,11.0,81.8,.207
23,2018-11-30,CHI,@,DET,L,88,107,90.4,110.0,97.3,.163,.244,.477,43.5,67.6,5.1,12.1,,.448,14.0,15.2,.128,,11.6,71.7,.130
24,2018-12-01,CHI,@,HOU,L,105,121,101.8,117.4,103.1,.273,.364,.533,46.6,38.5,10.7,14.0,,.489,11.7,14.6,.216,,12.6,85.0,.250
25,2018-12-04,CHI,@,IND,L,90,96,91.7,97.8,98.2,.053,.330,.468,49.4,70.3,8.1,3.7,,.452,15.8,23.5,.053,,17.2,84.2,.263
26,2018-12-07,CHI,,OKC,W,114,112,105.6,103.7,108.0,.280,.305,.619,43.3,58.1,13.9,9.1,,.598,17.8,11.9,.195,,17.4,70.8,.170
27,2018-12-08,CHI,,BOS,L,77,133,83.4,144.1,92.3,.173,.296,.442,40.7,51.6,3.2,4.0,,.420,14.7,16.3,.111,,6.6,69.0,.118
28,2018-12-10,CHI,,SAC,L,89,108,89.8,109.0,99.1,.171,.368,.545,48.8,47.1,10.1,5.9,,.500,24.8,17.9,.171,,14.5,76.7,.136
29,2018-12-13,CHI,@,ORL,L,91,97,94.9,101.1,95.9,.282,.254,.570,43.4,52.9,10.4,8.2,,.549,18.4,2.9,.183,,14.8,78.0,.220
30,2018-12-15,CHI,@,SAS,W,98,93,107.7,102.2,91.0,.244,.337,.514,49.4,43.2,13.2,15.4,,.465,6.8,19.0,.209,,15.1,82.1,.301
31,2018-12-17,CHI,@,OKC,L,96,121,94.8,119.5,101.2,.188,.259,.522,45.6,52.6,9.9,10.3,,.494,20.0,28.9,.141,,15.5,62.2,.303
32,2018-12-19,CHI,,BRK,L,93,96,102.5,105.8,90.7,.110,.209,.487,46.4,52.5,7.7,10.2,,.473,7.7,19.1,.077,,13.3,81.1,.270
33,2018-12-21,CHI,,ORL,W,90,80,104.9,93.2,85.8,.347,.227,.521,51.5,69.7,5.8,11.3,,.473,7.5,20.9,.253,,7.7,75.9,.186
34,2018-12-23,CHI,@,CLE,W,112,92,124.5,102.3,90.0,.218,.282,.655,58.1,60.5,7.8,4.9,,.622,11.4,22.6,.192,,10.9,83.7,.107
35,2018-12-26,CHI,,MIN,L,94,119,96.0,121.6,97.9,.168,.242,.461,46.4,56.4,6.1,8.2,,.442,8.9,23.1,.105,,9.8,73.3,.172
36,2018-12-28,CHI,@,WAS,W,101,92,108.7,99.0,92.9,.316,.278,.561,53.5,54.1,9.7,10.9,,.519,10.0,17.9,.241,,11.4,83.0,.176
37,2018-12-30,CHI,@,TOR,L,89,95,95.6,102.0,93.1,.225,.250,.506,45.8,48.5,7.5,3.4,,.456,15.4,16.7,.200,,9.8,68.5,.196
38,2019-01-02,CHI,,ORL,L,84,112,90.5,120.7,92.8,.093,.233,.469,43.8,50.0,8.6,0.0,,.459,10.9,11.9,.058,,13.4,87.1,.171
39,2019-01-04,CHI,,IND,L,116,119,112.6,115.5,93.3,.143,.308,.600,50.0,63.8,9.7,3.1,,.582,14.9,20.5,.110,,11.5,78.0,.129
40,2019-01-06,CHI,,BRK,L,100,117,106.8,125.0,93.6,.170,.205,.529,53.7,48.8,6.4,10.8,,.506,11.3,25.6,.125,,8.9,84.6,.205
41,2019-01-09,CHI,@,POR,L,112,124,111.1,123.0,100.8,.204,.237,.552,46.3,51.2,5.0,5.3,,.511,10.6,21.3,.183,,14.8,81.8,.229
42,2019-01-11,CHI,@,GSW,L,109,146,108.7,145.6,100.3,.436,.256,.586,37.2,45.7,9.0,1.9,,.506,12.3,11.6,.385,,10.4,68.6,.239
43,2019-01-12,CHI,@,UTA,L,102,110,101.7,109.6,100.3,.175,.258,.488,47.5,60.0,8.0,16.3,,.448,7.9,19.2,.155,,11.6,78.7,.205
44,2019-01-15,CHI,@,LAL,L,100,107,100.6,107.6,99.4,.261,.337,.488,47.4,56.8,11.1,10.7,,.451,11.2,25.5,.185,,14.9,71.7,.280
