G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-25,GSW,,SAS,L,100,129,101.8,131.3,98.3,.212,.388,.538,38.9,60.0,11.2,8.1,,.512,14.7,19.0,.153,,10.6,56.3,.235
2,2016-10-28,GSW,@,NOP,W,122,114,113.2,105.8,107.7,.308,.308,.590,50.0,72.7,7.4,2.6,,.533,11.9,19.6,.275,,10.6,76.9,.150
3,2016-10-30,GSW,@,PHO,W,106,100,105.4,99.4,100.6,.398,.349,.543,46.2,77.1,6.0,7.5,,.470,13.3,15.2,.337,,9.8,76.6,.200
4,2016-11-01,GSW,@,POR,W,127,104,120.6,98.8,105.3,.258,.292,.641,58.4,72.0,13.3,8.5,,.618,13.9,21.2,.191,,15.9,86.4,.186
5,2016-11-03,GSW,,OKC,W,122,96,126.0,99.1,96.9,.225,.337,.624,52.9,58.7,9.3,23.3,,.596,13.3,34.9,.180,,13.9,70.5,.184
6,2016-11-04,GSW,@,LAL,L,97,117,94.7,114.2,102.5,.233,.372,.512,44.0,66.7,12.7,4.6,,.483,17.4,20.5,.163,,13.3,66.0,.200
7,2016-11-07,GSW,,NOP,W,116,106,118.5,108.3,97.9,.133,.389,.609,46.9,77.8,14.3,6.8,,.589,13.6,23.8,.111,,17.1,71.8,.263
8,2016-11-09,GSW,,DAL,W,116,95,127.7,104.5,90.9,.297,.446,.693,48.1,76.7,3.3,8.6,,.696,15.2,14.7,.176,,6.6,72.3,.244
9,2016-11-10,GSW,@,DEN,W,125,101,127.0,102.7,98.4,.235,.353,.666,50.0,71.7,15.2,10.3,,.624,13.8,25.0,.224,,15.1,67.3,.128
10,2016-11-13,GSW,,PHO,W,133,120,126.3,114.0,105.3,.356,.379,.661,53.1,71.1,7.6,10.6,,.609,13.7,21.1,.310,,11.4,81.4,.222
