G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
21,2017-12-01,MEM,,SAS,L,79,95,89.5,107.6,88.3,.243,.203,.482,46.9,63.3,9.1,14.0,,.439,16.3,18.2,.189,,13.4,81.1,.314
22,2017-12-02,MEM,@,CLE,L,111,116,118.5,123.8,93.7,.167,.274,.616,53.7,72.1,6.4,7.8,,.589,11.7,16.7,.143,,10.5,96.8,.280
23,2017-12-04,MEM,,MIN,W,95,92,106.8,103.4,89.0,.333,.292,.575,54.7,64.7,6.7,12.9,,.514,16.2,18.2,.292,,9.3,83.3,.228
24,2017-12-06,MEM,@,NYK,L,88,99,102.1,114.9,86.2,.314,.400,.552,39.1,48.3,9.3,9.4,,.500,15.8,11.1,.257,,16.9,69.7,.299
25,2017-12-08,MEM,,TOR,L,107,116,116.9,126.7,91.5,.268,.329,.584,49.3,58.5,8.7,6.4,,.555,14.9,29.7,.195,,10.6,70.6,.372
26,2017-12-09,MEM,,OKC,L,101,102,108.4,109.5,84.4,.193,.375,.529,50.0,59.0,5.4,8.6,,.517,12.0,30.2,.114,,8.6,66.7,.196
27,2017-12-11,MEM,,MIA,L,82,107,93.3,121.7,87.9,.375,.375,.489,47.0,60.7,6.8,2.6,,.444,14.3,15.4,.250,,14.5,92.6,.288
28,2017-12-13,MEM,@,WAS,L,87,93,92.7,99.1,93.9,.198,.346,.494,51.6,58.1,6.4,3.6,,.444,15.4,20.8,.185,,14.6,86.0,.156
29,2017-12-15,MEM,,ATL,W,96,94,103.0,100.9,93.2,.218,.321,.562,55.1,58.3,12.9,13.0,,.538,19.7,26.3,.154,,16.8,82.5,.182
30,2017-12-16,MEM,,BOS,L,93,102,107.8,118.2,86.3,.215,.430,.538,47.5,56.3,9.3,6.0,,.494,13.1,26.3,.190,,15.7,66.7,.125
31,2017-12-20,MEM,@,GSW,L,84,97,97.3,112.4,86.3,.226,.369,.455,48.2,71.4,11.6,11.3,,.405,14.8,33.3,.190,,15.8,65.0,.297
32,2017-12-21,MEM,@,PHO,L,95,97,107.5,109.8,88.3,.178,.289,.489,53.2,38.5,5.7,12.7,,.461,8.5,31.9,.133,,9.7,74.5,.259
33,2017-12-23,MEM,,LAC,W,115,112,123.7,120.4,93.0,.278,.344,.569,56.6,70.0,5.4,11.1,,.517,8.2,32.6,.244,,9.9,86.5,.266
34,2017-12-26,MEM,@,PHO,L,97,99,100.2,102.2,96.8,.333,.230,.486,48.1,34.3,10.3,22.0,,.420,9.1,22.2,.276,,17.9,82.4,.375
35,2017-12-27,MEM,@,LAL,W,109,99,119.5,108.5,91.2,.549,.296,.618,43.0,57.1,3.3,13.8,,.528,10.2,15.6,.479,,9.3,59.3,.226
36,2017-12-30,MEM,@,GSW,L,128,141,133.1,146.6,96.2,.234,.223,.617,50.0,59.2,6.2,0.0,,.601,6.3,29.5,.160,,9.4,78.1,.271
37,2017-12-31,MEM,@,SAC,W,114,96,117.1,98.6,97.4,.316,.395,.659,51.2,53.7,11.3,12.9,,.632,15.6,16.7,.237,,14.2,76.0,.151
38,2018-01-02,MEM,@,LAC,L,105,113,108.6,116.9,96.7,.418,.329,.561,52.8,47.4,10.3,4.2,,.532,13.0,25.0,.266,,18.3,87.5,.366
39,2018-01-05,MEM,,WAS,L,100,102,101.9,103.9,98.1,.302,.349,.513,48.9,57.1,6.1,15.8,,.465,14.1,23.4,.233,,11.6,74.5,.310
40,2018-01-10,MEM,,NOP,W,105,102,112.8,109.5,93.1,.364,.216,.514,55.6,56.8,7.5,11.9,,.449,8.1,31.1,.295,,11.5,80.0,.299
41,2018-01-12,MEM,@,DEN,L,78,87,91.6,102.2,85.1,.182,.312,.469,43.4,56.7,9.4,10.4,,.435,14.4,18.6,.143,,14.3,70.0,.371
42,2018-01-15,MEM,,LAL,W,123,114,114.7,106.3,107.2,.415,.268,.634,52.2,57.1,7.5,13.1,,.573,15.7,15.8,.354,,10.6,77.8,.271
43,2018-01-17,MEM,,NYK,W,105,99,115.0,108.5,91.3,.187,.308,.533,49.4,56.1,9.9,5.5,,.505,10.0,31.3,.143,,13.2,70.7,.268
44,2018-01-19,MEM,,SAC,W,106,88,111.3,92.4,95.3,.261,.386,.540,52.7,61.5,12.6,9.4,,.500,11.7,29.8,.205,,19.3,76.1,.163
45,2018-01-20,MEM,@,NOP,L,104,111,111.7,119.2,93.1,.195,.427,.584,51.8,59.5,2.1,2.0,,.543,13.6,22.2,.183,,9.8,85.0,.333
46,2018-01-22,MEM,,PHI,W,105,101,116.6,112.2,90.0,.449,.333,.562,40.0,42.4,15.6,5.0,,.487,11.4,25.6,.372,,21.4,56.8,.324
47,2018-01-24,MEM,,SAS,L,85,108,90.4,114.9,94.0,.169,.217,.477,47.7,52.8,7.4,6.9,,.446,16.0,20.9,.133,,12.3,74.4,.268
48,2018-01-26,MEM,,LAC,L,100,109,101.7,110.9,98.3,.222,.333,.562,54.4,79.5,1.0,17.0,,.531,17.6,19.5,.173,,9.7,92.1,.263
49,2018-01-29,MEM,,PHO,W,120,109,123.2,111.9,97.4,.217,.265,.660,50.7,61.7,7.2,15.3,,.633,18.0,35.3,.181,,16.3,63.4,.317
50,2018-01-31,MEM,@,IND,L,101,105,113.6,118.1,88.9,.183,.317,.570,55.4,51.3,11.2,2.3,,.549,16.9,35.9,.134,,14.3,77.1,.300
51,2018-02-01,MEM,@,DET,L,102,104,106.5,108.6,95.8,.146,.323,.499,54.4,55.0,3.1,5.9,,.458,8.1,21.3,.146,,7.1,90.7,.355
52,2018-02-04,MEM,@,TOR,L,86,101,91.7,107.7,93.8,.284,.309,.472,50.6,58.6,7.5,11.1,,.407,17.3,27.7,.247,,10.3,76.2,.146
53,2018-02-06,MEM,@,ATL,L,82,108,85.4,112.4,96.1,.165,.278,.484,50.7,67.6,7.3,8.6,,.456,22.8,24.3,.127,,12.4,77.8,.193
54,2018-02-07,MEM,,UTA,L,88,92,96.5,100.9,91.2,.198,.284,.500,45.6,52.9,13.2,10.6,,.469,14.6,20.9,.148,,18.5,75.0,.406
55,2018-02-11,MEM,@,OKC,L,92,110,99.2,118.6,92.8,.293,.341,.497,55.3,65.6,4.3,12.5,,.427,15.5,29.3,.268,,8.7,79.5,.338
56,2018-02-14,MEM,,OKC,L,114,121,118.5,125.8,96.2,.174,.314,.616,51.9,65.9,6.2,4.5,,.593,11.5,16.7,.140,,8.5,81.4,.296
57,2018-02-23,MEM,,CLE,L,89,112,84.5,106.3,105.4,.214,.286,.484,44.6,66.7,9.5,6.9,,.446,18.6,11.4,.167,,15.7,82.1,.241
58,2018-02-24,MEM,@,MIA,L,89,115,93.7,121.1,95.0,.213,.138,.509,44.4,45.7,7.4,5.4,,.469,17.8,20.0,.175,,9.0,68.9,.236
59,2018-02-26,MEM,@,BOS,L,98,109,103.5,115.1,94.7,.410,.295,.532,47.6,79.4,4.2,4.1,,.468,9.8,12.5,.321,,7.6,79.5,.221
60,2018-02-28,MEM,,PHO,L,102,110,96.6,104.2,105.6,.322,.356,.513,50.5,69.7,7.6,12.9,,.454,16.8,22.0,.264,,13.8,82.2,.337
61,2018-03-02,MEM,,DEN,L,102,108,104.2,110.3,97.9,.165,.297,.523,51.9,65.0,14.3,5.9,,.495,17.0,35.4,.132,,20.7,79.3,.301
62,2018-03-03,MEM,@,ORL,L,100,107,104.3,111.6,95.9,.280,.237,.479,51.1,63.2,9.4,6.4,,.441,7.9,25.0,.194,,13.9,86.8,.375
63,2018-03-05,MEM,@,SAS,L,98,100,102.0,104.1,96.1,.113,.275,.584,53.8,61.9,8.3,9.3,,.575,19.2,15.8,.075,,10.9,90.0,.316
64,2018-03-07,MEM,@,CHI,L,110,119,111.6,120.7,98.6,.305,.354,.591,44.6,60.0,12.2,6.0,,.549,13.1,22.0,.244,,17.7,72.7,.304
65,2018-03-09,MEM,,UTA,L,78,95,85.3,103.9,91.4,.169,.265,.437,44.8,51.6,4.4,11.9,,.410,14.4,20.0,.120,,16.9,78.4,.216
66,2018-03-10,MEM,@,DAL,L,80,114,85.8,122.3,93.2,.202,.214,.437,44.1,63.3,4.3,8.3,,.399,13.3,17.3,.155,,9.8,78.0,.390
67,2018-03-12,MEM,,MIL,L,103,121,108.4,127.4,95.0,.213,.303,.529,39.7,64.3,6.3,8.9,,.522,8.5,21.7,.112,,16.6,65.6,.185
68,2018-03-15,MEM,,CHI,L,110,111,112.5,113.5,97.8,.287,.402,.561,52.8,71.1,7.2,10.3,,.511,12.5,24.4,.241,,12.1,81.8,.325
69,2018-03-17,MEM,,DEN,W,101,94,117.4,109.3,86.0,.346,.395,.541,49.0,63.6,5.8,16.7,,.488,10.5,31.1,.272,,6.6,64.7,.241
70,2018-03-19,MEM,@,BRK,L,115,118,114.0,116.9,100.9,.227,.261,.594,50.6,45.7,10.9,9.4,,.580,14.2,25.6,.148,,19.7,77.5,.417
71,2018-03-21,MEM,@,PHI,L,105,119,103.9,117.7,101.1,.202,.273,.487,55.3,62.5,5.9,3.8,,.449,10.8,30.6,.162,,13.1,88.9,.190
72,2018-03-22,MEM,@,CHO,L,79,140,81.2,144.0,97.2,.269,.231,.453,41.8,43.3,4.1,13.5,,.410,17.9,17.6,.192,,7.2,72.5,.250
73,2018-03-24,MEM,,LAL,L,93,100,101.8,109.4,91.4,.262,.345,.496,49.4,57.1,7.7,12.5,,.446,9.6,25.0,.214,,10.2,74.4,.198
74,2018-03-26,MEM,@,MIN,W,101,93,109.5,100.8,92.2,.107,.369,.574,48.6,62.5,8.7,7.3,,.565,12.9,18.9,.071,,13.5,80.0,.241
75,2018-03-28,MEM,,POR,W,108,103,113.3,108.0,95.3,.274,.298,.574,54.8,56.1,7.3,4.1,,.565,13.7,26.8,.155,,11.5,81.4,.241
76,2018-03-30,MEM,@,UTA,L,97,107,105.8,116.7,91.7,.185,.284,.554,46.5,61.5,8.7,9.3,,.537,12.9,18.4,.123,,14.9,78.8,.203
77,2018-04-01,MEM,@,POR,L,98,113,99.5,114.8,98.4,.136,.239,.525,49.4,50.0,7.1,10.9,,.506,15.4,20.5,.102,,12.0,80.5,.274
78,2018-04-04,MEM,@,NOP,L,95,123,93.7,121.3,101.4,.161,.344,.477,43.5,51.4,8.9,2.0,,.452,17.4,22.9,.118,,14.5,70.3,.198
79,2018-04-06,MEM,,SAC,L,93,94,101.1,102.2,92.0,.214,.286,.506,47.5,54.1,7.6,11.5,,.476,14.0,27.3,.155,,14.2,72.2,.094
80,2018-04-08,MEM,,DET,W,130,117,135.0,121.5,96.3,.289,.398,.695,53.1,75.0,11.4,8.7,,.675,11.4,25.0,.217,,10.4,71.4,.194
81,2018-04-09,MEM,@,MIN,L,94,113,97.7,117.4,96.2,.247,.212,.499,40.2,57.1,11.4,7.7,,.441,15.3,22.7,.224,,14.7,58.1,.253
82,2018-04-11,MEM,@,OKC,L,123,137,118.6,132.1,103.7,.264,.341,.606,47.7,50.0,8.7,4.8,,.555,11.3,19.6,.242,,12.4,80.0,.271
