G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,DEN,@,UTA,L,96,106,101.6,112.2,94.5,.156,.351,.583,51.4,58.3,4.2,5.3,,.552,19.6,18.9,.143,,14.6,83.8,.185
2,2017-10-21,DEN,,SAC,W,96,79,107.7,88.6,89.2,.235,.353,.512,59.8,67.6,7.9,3.2,,.494,14.6,40.0,.141,,12.5,76.9,.106
3,2017-10-23,DEN,,WAS,L,104,109,103.7,108.7,100.3,.288,.288,.577,53.7,69.2,5.0,3.7,,.538,20.3,24.3,.225,,13.5,77.8,.310
4,2017-10-25,DEN,@,CHO,L,93,110,96.3,113.9,96.6,.150,.310,.436,50.5,47.4,6.2,2.0,,.420,10.9,31.0,.090,,13.2,76.7,.259
5,2017-10-27,DEN,@,ATL,W,105,100,110.4,105.1,95.1,.253,.220,.519,51.7,59.5,8.4,7.1,,.484,9.8,25.6,.187,,11.3,76.1,.135
6,2017-10-29,DEN,@,BRK,W,124,111,118.1,105.7,105.0,.234,.213,.598,45.1,48.9,6.7,10.8,,.559,5.5,9.3,.202,,12.0,71.2,.219
7,2017-10-30,DEN,@,NYK,L,110,116,112.4,118.5,97.9,.365,.482,.558,42.4,57.1,13.3,10.0,,.518,11.6,25.5,.259,,19.3,67.6,.256
8,2017-11-01,DEN,,TOR,W,129,111,129.3,111.2,99.8,.330,.364,.640,53.1,74.5,9.0,7.4,,.625,10.6,23.7,.216,,11.9,79.1,.188
9,2017-11-03,DEN,,MIA,W,95,94,100.9,99.8,94.2,.313,.288,.522,50.0,47.2,9.6,15.0,,.506,15.7,28.3,.175,,21.9,77.8,.091
10,2017-11-04,DEN,,GSW,L,108,127,103.8,122.1,104.0,.310,.276,.546,52.9,65.0,8.6,11.8,,.494,14.7,20.9,.253,,11.7,84.1,.099
11,2017-11-07,DEN,,BRK,W,112,104,100.2,93.1,111.7,.215,.366,.550,50.0,59.1,14.3,16.7,,.522,15.7,18.8,.161,,20.2,82.6,.191
12,2017-11-09,DEN,,OKC,W,102,94,111.2,102.5,91.7,.268,.329,.556,50.6,71.1,7.6,11.7,,.518,16.4,35.0,.207,,14.3,63.3,.078
13,2017-11-11,DEN,,ORL,W,125,107,128.8,110.2,97.1,.310,.333,.632,58.1,63.0,9.3,7.1,,.598,10.8,31.7,.241,,11.1,82.2,.161
14,2017-11-13,DEN,@,POR,L,82,99,87.8,106.0,93.4,.179,.381,.453,44.9,43.3,9.6,3.8,,.411,18.1,25.5,.155,,20.6,74.2,.219
15,2017-11-17,DEN,,NOP,W,146,114,148.0,115.5,98.7,.236,.393,.743,62.3,66.1,5.1,6.9,,.730,12.5,38.2,.180,,12.0,81.4,.066
16,2017-11-19,DEN,@,LAL,L,109,127,105.4,122.9,103.4,.417,.369,.548,50.5,50.0,7.7,11.8,,.506,16.8,34.0,.286,,12.3,69.8,.090
17,2017-11-20,DEN,@,SAC,W,114,98,121.8,104.7,93.6,.233,.372,.601,59.0,42.9,6.4,4.5,,.576,12.1,32.6,.174,,11.8,87.5,.093
18,2017-11-22,DEN,@,HOU,L,95,125,95.1,125.1,99.9,.264,.379,.489,48.3,54.3,11.0,12.2,,.460,16.4,28.3,.172,,16.3,77.8,.207
19,2017-11-24,DEN,,MEM,W,104,92,111.4,98.5,93.4,.329,.405,.575,68.5,60.0,9.6,8.2,,.563,18.8,42.9,.190,,18.4,92.1,.151
20,2017-11-28,DEN,@,UTA,L,77,106,86.5,119.1,89.0,.205,.436,.453,49.4,46.4,6.7,7.3,,.404,16.7,26.1,.179,,10.8,76.9,.092
21,2017-11-30,DEN,,CHI,W,111,110,116.4,115.3,95.4,.373,.373,.574,52.4,57.9,7.3,6.9,,.530,11.0,24.4,.277,,10.8,84.6,.159
22,2017-12-02,DEN,,LAL,W,115,100,116.9,101.7,98.4,.322,.356,.579,42.9,65.0,8.1,10.7,,.529,10.8,20.5,.264,,18.1,63.8,.174
23,2017-12-04,DEN,@,DAL,L,105,122,113.2,131.5,92.8,.253,.396,.519,53.8,65.8,5.4,8.3,,.495,6.5,28.8,.165,,7.0,87.2,.140
24,2017-12-06,DEN,@,NOP,L,114,123,115.7,124.8,98.6,.234,.372,.550,44.9,53.7,7.1,7.3,,.521,8.0,20.8,.170,,10.0,73.2,.221
25,2017-12-08,DEN,@,ORL,W,103,89,108.3,93.6,95.1,.188,.247,.560,51.2,50.0,7.4,11.3,,.529,11.5,16.2,.153,,13.1,77.6,.217
26,2017-12-10,DEN,@,IND,L,116,126,116.1,126.1,90.5,.168,.442,.568,54.0,55.8,7.0,7.4,,.542,17.1,39.6,.137,,9.7,71.8,.194
27,2017-12-12,DEN,@,DET,W,103,84,108.4,88.4,95.0,.177,.380,.605,52.4,67.5,8.4,5.6,,.570,16.6,17.1,.165,,18.4,77.6,.241
28,2017-12-13,DEN,@,BOS,L,118,124,122.7,129.0,96.2,.286,.308,.576,61.5,48.9,8.3,7.4,,.544,12.8,43.5,.209,,12.7,87.5,.241
29,2017-12-15,DEN,,NOP,W,117,111,109.2,103.6,97.0,.140,.360,.551,53.3,65.2,11.2,7.0,,.540,12.4,23.9,.090,,16.4,84.1,.110
30,2017-12-18,DEN,@,OKC,L,94,95,103.0,104.1,91.3,.140,.430,.515,52.9,56.8,8.8,5.3,,.500,10.8,19.0,.093,,10.2,86.0,.123
31,2017-12-20,DEN,,MIN,L,104,112,110.7,119.2,94.0,.333,.389,.630,53.2,75.0,6.4,7.9,,.590,20.3,21.6,.264,,7.7,81.0,.207
32,2017-12-22,DEN,@,POR,W,102,85,117.9,98.2,86.5,.176,.294,.557,59.0,45.2,4.6,16.4,,.535,13.3,40.0,.129,,9.1,76.7,.108
33,2017-12-23,DEN,@,GSW,W,96,81,102.8,86.7,93.4,.183,.341,.542,54.2,65.8,10.7,7.0,,.506,16.9,27.0,.159,,14.9,76.1,.167
34,2017-12-26,DEN,,UTA,W,107,83,122.7,95.2,87.2,.272,.370,.590,55.8,59.0,3.4,2.0,,.549,9.0,25.0,.222,,6.9,78.2,.226
35,2017-12-27,DEN,@,MIN,L,125,128,124.7,127.7,90.8,.341,.429,.597,53.3,61.9,3.0,3.3,,.544,7.9,23.9,.286,,5.5,84.1,.244
36,2017-12-30,DEN,,PHI,L,102,107,100.5,105.4,101.5,.391,.368,.500,53.9,51.4,9.9,13.0,,.443,11.3,22.7,.287,,11.8,84.4,.097
37,2018-01-03,DEN,,PHO,W,134,111,132.6,109.8,101.1,.268,.329,.731,57.8,68.6,7.9,15.8,,.695,17.9,27.6,.244,,10.3,74.1,.217
