G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-16,OKC,@,GSW,L,100,108,97.7,105.6,102.3,.407,.407,.466,43.7,63.6,11.7,8.7,,.418,11.5,28.1,.264,,16.9,63.0,.179
2,2018-10-19,OKC,@,LAC,L,92,108,93.6,109.8,98.3,.242,.347,.438,52.0,52.9,5.1,7.3,,.395,10.2,28.3,.179,,12.6,78.7,.333
3,2018-10-21,OKC,,SAC,L,120,131,109.1,119.1,110.0,.288,.375,.512,52.6,50.0,10.0,13.0,,.486,13.3,34.6,.183,,14.1,73.3,.231
4,2018-10-25,OKC,,BOS,L,95,101,95.0,101.0,100.0,.266,.298,.452,55.9,51.4,5.0,11.1,,.431,13.2,31.4,.149,,9.9,80.4,.279
5,2018-10-28,OKC,,PHO,W,117,110,110.5,103.9,105.9,.412,.282,.583,49.4,51.2,15.1,5.1,,.547,13.0,20.9,.282,,18.4,77.3,.302
6,2018-10-30,OKC,,LAC,W,128,110,116.6,100.2,109.8,.340,.181,.592,51.9,39.6,14.6,11.1,,.559,12.2,22.0,.245,,20.5,84.2,.446
7,2018-11-01,OKC,@,CHO,W,111,107,107.2,103.3,103.5,.302,.385,.510,49.0,48.8,11.6,17.3,,.469,8.4,25.9,.219,,14.2,76.1,.215
8,2018-11-02,OKC,@,WAS,W,134,111,131.1,108.6,102.2,.302,.372,.688,55.9,69.4,12.7,8.9,,.657,11.8,22.6,.244,,16.1,83.8,.163
9,2018-11-05,OKC,,NOP,W,122,116,115.7,110.0,105.4,.333,.290,.572,47.7,57.8,14.2,5.5,,.538,10.1,20.9,.237,,17.1,74.4,.298
10,2018-11-07,OKC,@,CLE,W,95,86,96.5,87.3,98.5,.310,.321,.498,46.3,28.6,13.2,15.5,,.458,11.2,15.2,.214,,16.7,75.5,.124
11,2018-11-08,OKC,,HOU,W,98,80,110.0,89.8,89.1,.296,.457,.535,57.1,50.0,11.2,10.0,,.500,13.3,32.5,.210,,15.6,76.5,.085
12,2018-11-10,OKC,@,DAL,L,96,111,102.2,118.1,94.0,.186,.351,.457,58.2,44.7,9.6,4.2,,.438,13.2,43.3,.113,,15.9,87.1,.143
13,2018-11-12,OKC,,PHO,W,118,101,122.8,105.1,96.1,.217,.293,.585,53.2,53.5,12.5,10.9,,.538,11.4,30.8,.207,,16.8,75.0,.198
14,2018-11-14,OKC,,NYK,W,128,103,125.0,100.6,102.4,.126,.347,.638,56.6,62.7,10.7,11.3,,.621,13.8,32.5,.105,,15.5,79.1,.205
15,2018-11-17,OKC,@,PHO,W,110,100,110.9,100.8,99.2,.376,.282,.555,62.7,44.7,9.1,13.2,,.488,15.4,34.1,.318,,13.3,90.5,.171
16,2018-11-19,OKC,@,SAC,L,113,117,102.6,106.2,110.1,.148,.380,.491,47.3,48.9,7.3,4.7,,.472,10.2,22.4,.102,,12.1,74.1,.108
