G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,WAS,,PHI,W,120,115,115.1,110.3,104.3,.392,.227,.528,52.0,50.0,7.7,17.2,,.464,7.3,30.2,.309,,14.4,76.6,.151
2,2017-10-20,WAS,,DET,W,115,111,115.9,111.8,99.2,.467,.227,.636,52.9,62.5,12.1,10.9,,.573,15.0,23.3,.387,,16.6,75.0,.172
3,2017-10-23,WAS,@,DEN,W,109,104,108.7,103.7,100.3,.333,.357,.566,46.3,64.9,13.0,5.3,,.494,13.5,22.2,.310,,20.3,75.7,.225
4,2017-10-25,WAS,@,LAL,L,99,102,89.4,92.1,100.3,.242,.274,.471,45.9,51.3,9.9,8.1,,.442,11.0,13.0,.158,,17.5,86.4,.141
5,2017-10-27,WAS,@,GSW,L,117,120,112.5,115.4,104.0,.227,.340,.548,43.6,69.8,6.7,10.5,,.521,11.6,24.0,.165,,14.1,65.9,.189
6,2017-10-29,WAS,@,SAC,W,110,83,117.7,88.8,93.5,.235,.400,.586,53.3,70.0,9.6,5.0,,.571,13.8,28.9,.153,,16.0,76.6,.159
7,2017-11-01,WAS,,PHO,L,116,122,119.3,125.5,97.2,.326,.326,.551,50.0,48.8,5.1,6.8,,.500,10.2,30.6,.261,,8.3,73.2,.373
8,2017-11-03,WAS,,CLE,L,122,130,121.8,129.8,100.2,.369,.333,.625,52.1,55.6,5.0,3.6,,.601,14.1,25.7,.250,,12.9,77.8,.317
9,2017-11-05,WAS,@,TOR,W,107,96,111.7,100.2,95.8,.271,.271,.562,56.1,47.5,9.4,5.4,,.535,15.2,28.9,.188,,12.4,79.5,.213
10,2017-11-07,WAS,,DAL,L,99,113,100.1,114.3,98.9,.427,.333,.556,42.4,65.6,5.1,8.2,,.493,14.4,6.7,.333,,9.9,76.6,.176
11,2017-11-09,WAS,,LAL,W,111,95,108.4,92.7,102.4,.241,.253,.605,49.5,46.5,6.8,6.3,,.560,17.1,19.4,.217,,15.4,69.1,.349
12,2017-11-11,WAS,,ATL,W,113,94,112.8,93.8,100.2,.359,.308,.626,56.8,52.4,14.0,20.0,,.583,20.3,33.3,.282,,21.0,75.6,.145
13,2017-11-13,WAS,,SAC,W,110,92,122.6,102.5,89.7,.140,.395,.603,58.8,68.2,7.8,1.6,,.576,10.8,28.6,.128,,9.8,80.0,.143
14,2017-11-15,WAS,@,MIA,W,102,93,115.0,104.9,88.7,.397,.244,.557,48.8,28.1,9.0,4.2,,.468,11.6,26.8,.372,,16.4,70.7,.205
15,2017-11-17,WAS,,MIA,L,88,91,93.1,96.3,94.5,.190,.417,.483,46.9,56.3,4.2,8.3,,.440,11.6,14.3,.167,,14.2,79.6,.157
16,2017-11-19,WAS,@,TOR,L,91,100,98.8,108.5,92.1,.259,.235,.504,47.3,58.8,5.4,5.9,,.488,13.4,17.8,.148,,6.8,76.1,.111
17,2017-11-20,WAS,@,MIL,W,99,88,111.6,99.2,88.7,.230,.324,.608,58.2,59.0,4.5,1.8,,.588,16.4,22.9,.162,,9.3,86.4,.177
18,2017-11-22,WAS,@,CHO,L,124,129,117.3,122.0,95.7,.222,.333,.570,47.3,52.1,3.8,9.5,,.540,9.9,20.9,.172,,9.2,70.8,.363
19,2017-11-25,WAS,,POR,L,105,108,107.3,110.4,97.8,.180,.258,.547,47.4,48.8,9.2,7.1,,.506,10.3,16.7,.169,,15.1,83.3,.213
20,2017-11-28,WAS,@,MIN,W,92,89,106.4,103.0,86.4,.205,.337,.508,47.3,63.9,5.8,7.3,,.494,7.2,20.0,.120,,9.9,72.9,.106
21,2017-11-29,WAS,@,PHI,L,113,118,107.5,112.2,105.1,.416,.247,.537,35.4,61.1,7.6,6.3,,.455,9.5,14.0,.360,,13.5,57.1,.506
22,2017-12-01,WAS,,DET,W,109,91,117.1,97.7,93.1,.213,.236,.560,60.5,65.1,12.9,12.2,,.522,10.2,36.4,.180,,14.7,89.2,.152
23,2017-12-04,WAS,@,UTA,L,69,116,78.6,132.1,87.8,.288,.250,.383,37.3,39.1,9.1,4.8,,.313,12.6,22.2,.238,,16.0,65.5,.184
24,2017-12-05,WAS,@,POR,W,106,92,113.3,98.3,93.5,.157,.281,.557,51.8,47.6,17.1,11.8,,.534,8.6,24.4,.124,,17.1,82.5,.205
25,2017-12-07,WAS,@,PHO,W,109,99,118.9,108.0,91.7,.309,.259,.592,47.5,61.0,6.5,7.3,,.556,9.8,20.0,.235,,12.6,75.0,.256
26,2017-12-09,WAS,@,LAC,L,112,113,118.4,119.5,94.6,.280,.390,.608,57.1,78.6,5.3,4.2,,.591,12.4,23.7,.183,,9.9,89.7,.263
27,2017-12-12,WAS,@,BRK,L,98,103,97.3,102.3,100.7,.232,.232,.468,48.0,47.4,7.9,7.3,,.421,8.7,21.4,.189,,12.4,80.4,.298
28,2017-12-13,WAS,,MEM,W,93,87,99.1,92.7,93.9,.312,.286,.531,48.4,58.3,7.5,15.1,,.526,14.6,14.0,.156,,15.4,79.2,.185
29,2017-12-15,WAS,,LAC,W,100,91,96.2,87.5,104.0,.261,.352,.510,51.5,53.8,11.5,11.3,,.483,16.2,23.9,.170,,16.8,76.5,.209
30,2017-12-17,WAS,,CLE,L,99,106,105.1,112.6,94.2,.176,.363,.505,54.8,51.3,4.2,9.4,,.495,9.3,25.5,.099,,8.0,90.5,.115
31,2017-12-19,WAS,,NOP,W,116,106,115.1,105.2,100.8,.152,.380,.591,51.2,63.0,7.9,5.0,,.576,14.0,24.4,.109,,14.1,75.6,.413
32,2017-12-22,WAS,@,BRK,L,84,119,86.9,123.1,96.6,.161,.215,.422,36.8,64.7,7.2,2.1,,.392,6.6,13.0,.118,,12.6,68.3,.193
33,2017-12-23,WAS,,ORL,W,130,103,131.1,103.8,99.2,.267,.349,.676,63.6,61.7,5.0,3.3,,.640,14.3,33.3,.233,,11.3,90.2,.126
34,2017-12-25,WAS,@,BOS,W,111,103,115.3,107.0,96.3,.301,.280,.527,51.1,60.5,6.2,7.7,,.495,7.1,27.5,.204,,15.3,80.5,.136
35,2017-12-27,WAS,@,ATL,L,99,113,103.1,117.7,96.0,.321,.296,.535,43.0,68.6,6.2,8.8,,.488,12.3,19.6,.247,,9.3,66.0,.213
36,2017-12-29,WAS,,HOU,W,121,103,123.3,105.0,98.1,.136,.409,.649,56.3,48.9,12.2,12.2,,.636,14.6,27.0,.102,,12.7,81.4,.146
37,2017-12-31,WAS,,CHI,W,114,110,115.5,111.5,98.7,.183,.387,.567,50.5,62.8,6.1,14.0,,.548,9.1,25.0,.129,,10.6,77.8,.196
38,2018-01-03,WAS,,NYK,W,121,103,123.7,105.3,97.8,.321,.284,.654,53.8,56.3,9.2,7.5,,.648,11.5,17.6,.198,,13.0,81.8,.163
39,2018-01-05,WAS,@,MEM,W,102,100,103.9,101.9,98.1,.405,.321,.515,51.1,63.6,7.1,12.5,,.452,11.6,25.5,.310,,14.1,76.6,.233
40,2018-01-06,WAS,,MIL,L,103,110,105.6,112.7,97.6,.372,.269,.567,43.0,67.6,6.1,10.3,,.526,13.4,10.3,.269,,13.9,75.0,.313
41,2018-01-10,WAS,,UTA,L,104,107,106.6,109.7,97.5,.218,.321,.608,53.6,61.0,8.2,1.7,,.590,21.2,24.3,.154,,10.9,76.6,.109
42,2018-01-12,WAS,,ORL,W,125,119,129.2,123.0,96.8,.200,.168,.605,50.6,48.1,9.3,11.8,,.589,9.6,33.3,.137,,13.8,69.2,.313
43,2018-01-13,WAS,,BRK,W,119,113,109.7,104.2,98.3,.247,.247,.577,50.0,67.4,9.2,5.4,,.548,12.7,15.0,.183,,12.2,75.9,.172
44,2018-01-15,WAS,,MIL,L,95,104,99.0,108.3,96.0,.408,.276,.530,47.0,59.4,10.4,12.3,,.461,20.4,27.5,.329,,15.3,65.1,.247
45,2018-01-17,WAS,@,CHO,L,109,133,107.8,131.6,101.1,.280,.280,.592,44.9,77.5,3.0,10.4,,.567,14.8,16.3,.195,,7.6,71.7,.224
46,2018-01-19,WAS,@,DET,W,122,112,127.5,117.0,95.7,.329,.427,.650,49.3,68.3,10.5,8.0,,.598,12.2,22.2,.293,,13.3,78.8,.275
47,2018-01-22,WAS,@,DAL,L,75,98,81.8,106.9,91.7,.314,.372,.383,47.5,57.7,7.6,8.9,,.343,10.9,28.3,.186,,10.4,76.9,.138
48,2018-01-25,WAS,@,OKC,L,112,121,112.6,121.7,99.5,.186,.407,.602,49.4,59.5,10.1,3.3,,.581,19.8,30.8,.140,,12.3,67.5,.253
49,2018-01-27,WAS,@,ATL,W,129,104,137.7,111.0,93.7,.165,.376,.708,54.3,81.6,7.5,13.3,,.682,11.6,25.0,.153,,11.0,73.8,.182
50,2018-01-30,WAS,,OKC,W,102,96,101.0,95.0,101.0,.326,.281,.501,45.3,79.4,7.9,14.6,,.421,10.5,15.6,.303,,17.4,72.0,.338
51,2018-02-01,WAS,,TOR,W,122,119,122.6,119.6,99.5,.306,.353,.633,57.9,68.2,10.0,3.7,,.576,14.2,33.3,.282,,16.1,80.0,.229
52,2018-02-03,WAS,@,ORL,W,115,98,123.9,105.6,92.8,.212,.306,.619,52.1,76.1,15.1,13.3,,.582,13.1,32.4,.188,,18.7,72.2,.260
53,2018-02-05,WAS,@,IND,W,111,102,115.5,106.1,96.1,.207,.305,.620,55.1,64.4,8.3,2.0,,.591,13.5,20.6,.171,,15.0,81.8,.200
54,2018-02-06,WAS,@,PHI,L,102,115,110.8,125.0,92.0,.194,.290,.505,46.4,56.1,15.2,3.7,,.478,9.8,32.7,.140,,16.2,65.7,.134
55,2018-02-08,WAS,,BOS,L,104,110,98.2,103.9,95.9,.211,.274,.501,53.6,73.7,10.4,6.9,,.463,16.2,30.9,.168,,15.4,83.3,.274
56,2018-02-10,WAS,@,CHI,W,101,90,109.7,97.7,92.1,.171,.463,.573,47.7,81.6,8.7,6.3,,.543,12.9,14.3,.146,,13.9,79.5,.163
57,2018-02-14,WAS,@,NYK,W,118,113,117.1,112.1,100.8,.216,.250,.612,51.7,64.6,6.9,11.5,,.585,10.2,16.2,.170,,8.7,78.0,.144
58,2018-02-22,WAS,@,CLE,W,110,103,114.6,107.3,96.0,.109,.326,.571,54.4,65.9,9.4,6.1,,.543,9.4,23.1,.109,,12.3,85.0,.131
59,2018-02-23,WAS,,CHO,L,105,122,113.4,131.8,92.6,.210,.309,.593,46.8,62.5,3.2,0.0,,.549,13.7,17.6,.198,,7.5,69.8,.189
60,2018-02-25,WAS,,PHI,W,109,94,116.4,100.4,93.7,.152,.316,.647,52.7,81.4,9.6,11.3,,.620,18.4,27.8,.139,,13.1,69.1,.267
61,2018-02-27,WAS,@,MIL,W,107,104,111.5,108.3,96.0,.250,.227,.548,50.0,71.4,9.4,11.8,,.517,10.1,22.0,.182,,15.2,79.5,.312
