G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,DAL,@,PHO,L,102,106,101.5,105.5,100.4,.306,.435,.529,44.8,47.2,6.0,0.0,,.476,10.2,12.5,.247,,16.5,84.6,.241
2,2020-12-25,DAL,@,LAL,L,115,138,116.3,139.5,98.9,.313,.386,.609,33.8,48.8,13.1,5.8,,.572,8.7,7.7,.241,,13.6,58.5,.187
3,2020-12-27,DAL,@,LAC,W,124,73,136.3,80.3,90.9,.310,.471,.627,60.0,58.1,11.0,4.7,,.575,5.7,26.2,.276,,12.4,89.6,.224
4,2020-12-30,DAL,,CHO,L,99,118,98.4,117.2,100.6,.379,.483,.488,43.8,70.6,9.9,12.0,,.460,12.1,25.5,.218,,19.8,68.4,.202
5,2021-01-01,DAL,,MIA,W,93,83,95.4,85.1,97.5,.295,.474,.528,54.4,56.3,9.2,6.7,,.487,15.4,10.0,.218,,13.6,90.0,.231
6,2021-01-03,DAL,@,CHI,L,108,118,106.8,116.6,101.2,.303,.472,.535,46.1,59.0,5.9,8.3,,.500,12.9,22.9,.213,,14.0,73.2,.318
7,2021-01-04,DAL,@,HOU,W,113,100,119.6,105.8,94.5,.244,.476,.622,59.3,61.5,4.2,8.1,,.573,14.2,26.3,.232,,11.4,85.4,.377
8,2021-01-07,DAL,@,DEN,W,124,117,117.0,110.4,96.0,.356,.460,.616,48.4,64.3,11.3,13.2,,.575,11.4,15.6,.276,,10.9,80.4,.165
9,2021-01-09,DAL,,ORL,W,112,98,116.6,102.1,96.0,.228,.506,.644,50.6,64.1,5.2,13.8,,.620,16.4,15.4,.177,,8.4,79.2,.180
10,2021-01-13,DAL,@,CHO,W,104,93,106.1,94.9,98.0,.167,.479,.505,50.5,55.0,8.2,19.4,,.495,8.8,25.5,.094,,9.4,73.2,.070
11,2021-01-15,DAL,@,MIL,L,109,112,109.4,112.4,99.6,.134,.371,.531,47.2,48.9,5.0,10.2,,.531,8.1,21.2,.062,,8.5,71.4,.125
12,2021-01-17,DAL,,CHI,L,101,117,96.3,111.5,104.9,.204,.333,.498,50.0,43.9,5.7,3.3,,.484,13.6,22.2,.118,,11.6,87.5,.282
13,2021-01-18,DAL,@,TOR,L,93,116,94.2,117.5,98.7,.329,.439,.495,45.2,67.7,6.1,7.3,,.433,14.6,17.8,.268,,12.7,76.9,.182
14,2021-01-20,DAL,@,IND,W,124,112,122.9,111.0,100.9,.175,.278,.593,56.3,62.7,5.0,11.3,,.567,7.1,23.1,.144,,9.0,83.3,.152
15,2021-01-22,DAL,@,SAS,W,122,117,124.6,119.5,97.9,.215,.419,.599,46.2,51.1,3.1,3.3,,.559,4.7,14.9,.194,,6.4,79.5,.258
16,2021-01-23,DAL,,HOU,L,108,133,109.8,135.3,98.3,.482,.301,.537,40.9,40.5,7.1,8.2,,.476,9.0,20.4,.349,,12.4,66.7,.267
17,2021-01-25,DAL,,DEN,L,113,117,120.4,124.7,93.8,.286,.381,.598,41.0,63.4,11.7,9.1,,.554,10.4,18.6,.238,,14.9,65.0,.278
18,2021-01-27,DAL,@,UTA,L,104,116,107.9,120.4,96.4,.099,.385,.548,41.9,52.4,4.2,14.0,,.527,7.8,9.3,.088,,8.2,74.4,.176
19,2021-01-29,DAL,@,UTA,L,101,120,104.6,124.3,96.5,.314,.384,.516,41.7,54.1,6.2,10.3,,.483,10.1,17.0,.209,,13.2,65.3,.276
20,2021-01-30,DAL,,PHO,L,105,111,108.2,114.3,97.1,.169,.349,.589,46.8,50.0,5.2,6.8,,.584,14.4,13.2,.096,,12.1,78.0,.333
21,2021-02-01,DAL,,PHO,L,108,109,107.3,108.3,100.7,.291,.372,.557,48.3,43.2,8.9,12.3,,.488,12.6,17.1,.279,,14.1,76.1,.109
22,2021-02-03,DAL,@,ATL,W,122,116,124.0,117.9,98.4,.269,.430,.587,49.5,62.8,8.1,13.5,,.532,8.8,28.3,.247,,14.1,71.1,.133
23,2021-02-04,DAL,,GSW,L,116,147,114.2,144.7,101.6,.250,.543,.568,48.3,68.4,2.0,6.5,,.522,8.9,19.6,.217,,7.3,88.9,.258
24,2021-02-06,DAL,,GSW,W,134,132,128.0,126.1,104.7,.313,.490,.614,54.0,61.4,4.8,0.0,,.568,11.4,30.6,.260,,14.3,84.2,.233
25,2021-02-08,DAL,,MIN,W,127,122,123.4,118.5,102.9,.345,.391,.634,53.9,66.7,3.9,12.2,,.586,12.3,22.7,.287,,8.0,84.4,.220
26,2021-02-10,DAL,,ATL,W,118,117,122.0,121.0,96.7,.238,.417,.636,46.8,58.1,3.1,6.1,,.595,8.8,10.8,.214,,8.2,78.6,.261
27,2021-02-12,DAL,,NOP,W,143,130,146.7,133.4,97.5,.239,.511,.735,49.3,58.8,4.1,3.8,,.722,5.8,14.7,.182,,8.2,78.0,.189
28,2021-02-14,DAL,,POR,L,118,121,126.8,130.0,93.1,.309,.506,.641,49.3,47.5,5.4,13.3,,.580,11.5,27.8,.296,,13.8,71.4,.153
29,2021-02-22,DAL,,MEM,W,102,92,101.2,91.3,100.7,.325,.513,.558,49.0,48.6,6.0,6.3,,.531,14.9,11.6,.213,,11.3,77.2,.128
30,2021-02-23,DAL,,BOS,W,110,107,117.7,114.5,93.4,.169,.371,.575,45.2,45.2,5.4,2.1,,.545,8.6,19.0,.146,,12.2,71.4,.151
31,2021-02-25,DAL,@,PHI,L,97,111,101.5,116.2,95.6,.295,.436,.550,56.2,53.1,2.1,14.8,,.494,17.0,24.4,.256,,6.5,83.3,.233
32,2021-02-27,DAL,@,BRK,W,115,98,121.5,103.5,94.6,.198,.419,.615,43.4,51.1,12.7,19.0,,.605,7.9,15.4,.128,,16.8,68.2,.163
33,2021-03-01,DAL,@,ORL,W,130,124,129.2,123.2,100.6,.256,.511,.649,52.9,61.7,6.0,11.1,,.617,7.4,16.7,.211,,7.3,86.7,.105
34,2021-03-03,DAL,,OKC,W,87,78,90.9,81.5,95.8,.229,.482,.476,54.1,56.3,8.4,6.3,,.434,11.6,15.9,.181,,12.1,85.2,.126
35,2021-03-10,DAL,,SAS,W,115,104,125.7,113.7,91.5,.229,.482,.629,63.0,67.4,3.3,1.8,,.596,13.3,35.1,.193,,8.9,86.4,.193
36,2021-03-11,DAL,@,OKC,L,108,116,117.2,125.9,92.1,.402,.415,.559,40.2,57.1,4.3,15.3,,.518,5.9,13.3,.280,,8.3,66.0,.198
37,2021-03-13,DAL,@,DEN,W,116,103,128.1,113.8,90.5,.186,.535,.623,53.3,61.9,5.5,6.1,,.593,7.9,26.8,.163,,9.3,75.5,.144
38,2021-03-15,DAL,,LAC,L,99,109,110.4,121.6,89.7,.063,.519,.610,41.8,61.5,8.9,7.4,,.601,14.7,9.8,.051,,9.0,76.3,.105
39,2021-03-17,DAL,,LAC,W,105,89,110.9,94.0,94.7,.152,.430,.623,53.8,35.0,7.4,12.5,,.601,17.6,17.1,.127,,11.4,82.2,.068
40,2021-03-19,DAL,@,POR,L,119,125,129.5,136.0,91.9,.160,.519,.686,47.6,56.8,4.4,8.7,,.660,12.2,14.3,.148,,5.6,72.3,.161
