G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
35,2021-02-26,LAC,@,MEM,W,119,99,117.7,97.9,101.1,.225,.438,.677,56.0,77.3,5.9,11.6,,.638,16.2,12.1,.213,,8.0,84.3,.124
36,2021-02-28,LAC,@,MIL,L,100,105,106.1,111.4,94.2,.072,.454,.500,50.5,50.0,7.4,6.4,,.485,7.4,24.5,.062,,10.4,81.8,.200
37,2021-03-02,LAC,@,BOS,L,112,117,128.9,134.6,86.9,.103,.437,.616,44.9,65.1,3.5,9.3,,.598,9.0,25.6,.092,,7.7,64.1,.198
38,2021-03-04,LAC,@,WAS,L,117,119,117.3,119.3,99.8,.329,.427,.623,52.3,63.2,4.0,6.2,,.561,15.3,25.0,.305,,7.8,76.1,.341
39,2021-03-11,LAC,,GSW,W,130,104,120.5,96.4,107.9,.302,.427,.598,56.0,52.3,9.3,11.5,,.552,9.2,22.0,.250,,13.8,90.0,.216
40,2021-03-14,LAC,@,NOP,L,115,135,112.8,132.4,101.9,.207,.467,.573,44.4,54.8,11.8,3.6,,.538,10.7,20.0,.174,,16.6,85.2,.210
41,2021-03-15,LAC,@,DAL,W,109,99,121.6,110.4,89.7,.128,.372,.600,58.2,53.5,11.2,0.0,,.581,9.0,23.7,.105,,14.7,90.2,.051
42,2021-03-17,LAC,@,DAL,L,89,105,94.0,110.9,94.7,.125,.364,.479,46.3,59.5,12.7,6.7,,.472,11.4,17.8,.068,,17.6,82.9,.127
43,2021-03-20,LAC,,CHO,W,125,98,136.4,106.9,91.7,.267,.395,.650,51.9,57.8,9.8,2.6,,.593,8.6,25.7,.267,,13.2,71.7,.263
44,2021-03-22,LAC,,ATL,W,119,110,129.3,119.5,92.0,.235,.447,.634,47.8,61.9,4.3,11.5,,.594,7.9,19.5,.212,,6.4,70.6,.126
45,2021-03-24,LAC,@,SAS,W,134,101,130.9,98.7,102.3,.341,.375,.662,52.4,46.9,9.8,4.8,,.653,7.3,12.8,.216,,14.6,86.7,.188
46,2021-03-25,LAC,@,SAS,W,98,85,108.9,94.5,90.0,.202,.382,.506,59.4,47.1,6.7,8.5,,.455,7.6,27.5,.191,,7.4,95.6,.134
47,2021-03-27,LAC,,PHI,W,122,112,124.9,114.7,97.7,.318,.306,.630,50.0,57.8,9.2,5.9,,.594,11.0,23.1,.247,,14.9,78.4,.312
48,2021-03-29,LAC,,MIL,W,129,105,135.0,109.9,95.5,.105,.358,.649,59.0,49.0,5.2,3.9,,.637,10.8,32.5,.084,,11.7,86.8,.222
49,2021-03-30,LAC,,ORL,L,96,103,103.3,110.9,92.9,.112,.416,.514,49.0,67.6,3.2,5.3,,.483,13.0,25.5,.112,,7.2,70.6,.239
50,2021-04-01,LAC,,DEN,L,94,101,106.1,114.0,88.6,.188,.400,.511,54.2,48.6,6.8,8.9,,.471,9.8,29.5,.165,,13.0,82.1,.123
51,2021-04-04,LAC,,LAL,W,104,86,108.6,89.8,95.8,.105,.326,.578,58.1,56.1,10.4,7.0,,.558,17.4,31.0,.093,,16.9,84.1,.188
52,2021-04-06,LAC,,POR,W,133,116,134.5,117.3,98.9,.337,.461,.651,50.0,52.2,5.1,8.9,,.607,6.4,19.0,.281,,6.1,74.1,.337
53,2021-04-08,LAC,,PHO,W,113,103,129.2,117.8,87.5,.143,.440,.633,49.3,61.9,5.7,2.1,,.607,10.1,25.0,.131,,14.3,74.3,.352
54,2021-04-09,LAC,,HOU,W,126,109,130.9,113.2,96.3,.148,.420,.672,48.1,64.6,10.4,8.7,,.653,8.8,12.1,.125,,12.9,73.9,.229
55,2021-04-11,LAC,,DET,W,131,124,138.0,130.6,94.9,.263,.338,.734,54.4,70.0,4.2,9.1,,.719,15.2,26.9,.200,,11.2,71.4,.195
56,2021-04-13,LAC,@,IND,W,126,115,119.5,109.1,105.4,.213,.315,.647,53.3,70.8,9.5,8.9,,.612,12.6,15.4,.191,,10.2,82.4,.188
57,2021-04-14,LAC,@,DET,W,100,98,104.7,102.6,95.5,.226,.312,.489,50.5,27.0,8.4,3.3,,.435,9.7,30.0,.204,,14.5,74.4,.200
58,2021-04-16,LAC,@,PHI,L,103,106,106.6,109.8,96.6,.195,.476,.578,48.3,70.3,6.2,7.7,,.567,17.6,18.6,.122,,11.1,76.1,.265
59,2021-04-18,LAC,,MIN,W,124,105,123.8,104.9,100.1,.191,.472,.643,56.5,68.9,6.0,7.0,,.624,12.7,20.5,.146,,10.2,87.0,.182
60,2021-04-20,LAC,@,POR,W,113,112,121.4,120.3,93.1,.167,.422,.585,51.7,53.3,3.2,6.0,,.561,9.4,25.6,.133,,5.5,72.9,.149
61,2021-04-21,LAC,,MEM,W,117,105,121.7,109.2,96.1,.429,.321,.586,50.6,73.7,4.2,9.3,,.536,10.7,24.4,.321,,12.1,75.0,.190
62,2021-04-23,LAC,@,HOU,W,109,104,106.0,101.1,102.8,.237,.351,.509,55.2,56.4,7.8,6.4,,.464,11.6,26.9,.196,,12.4,83.0,.213
63,2021-04-26,LAC,@,NOP,L,103,120,103.2,120.3,99.8,.189,.500,.528,50.0,55.6,5.0,9.4,,.478,15.6,26.5,.189,,14.6,79.5,.207
64,2021-04-28,LAC,@,PHO,L,101,109,111.5,120.4,90.5,.113,.388,.601,44.4,58.5,8.8,0.0,,.588,14.3,14.3,.088,,9.4,67.4,.110
65,2021-05-01,LAC,,DEN,L,104,110,117.8,124.6,88.3,.289,.410,.556,47.0,58.3,9.1,6.3,,.518,6.0,21.7,.217,,10.1,78.4,.250
66,2021-05-04,LAC,,TOR,W,105,100,110.5,105.2,95.0,.173,.453,.650,53.2,71.8,7.4,9.6,,.620,18.2,11.8,.160,,11.5,84.4,.092
67,2021-05-06,LAC,,LAL,W,118,94,121.4,96.7,97.2,.338,.403,.667,58.5,56.1,4.1,9.8,,.617,19.9,28.1,.299,,9.1,78.0,.207
68,2021-05-09,LAC,,NYK,L,100,106,104.5,110.8,95.7,.186,.407,.537,48.9,64.9,5.2,1.7,,.500,12.3,15.9,.163,,9.6,81.8,.100
69,2021-05-11,LAC,@,TOR,W,115,96,120.9,100.9,95.1,.333,.410,.643,58.3,64.1,10.5,8.2,,.571,15.2,25.7,.333,,12.1,81.6,.186
70,2021-05-13,LAC,@,CHO,W,113,90,123.0,98.0,91.9,.213,.600,.689,55.7,70.0,6.5,11.8,,.673,17.2,18.2,.160,,9.8,82.6,.179
71,2021-05-14,LAC,@,HOU,L,115,122,113.1,120.0,101.7,.161,.376,.577,46.1,64.4,8.9,10.2,,.543,11.5,17.5,.151,,13.6,77.8,.186
72,2021-05-16,LAC,@,OKC,L,112,117,114.3,119.4,98.0,.142,.406,.497,44.9,37.8,8.2,4.4,,.472,2.6,28.6,.113,,12.9,66.7,.096
