G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-19,NYK,@,OKC,L,84,105,85.0,106.2,98.9,.241,.304,.481,50.0,59.4,8.1,7.7,,.449,22.2,28.2,.165,,15.3,69.8,.178
2,2017-10-21,NYK,,DET,L,107,111,117.4,121.8,91.2,.383,.370,.565,47.6,54.1,6.6,3.3,,.506,11.3,30.0,.309,,10.9,64.3,.154
3,2017-10-24,NYK,@,BOS,L,89,110,94.2,116.4,94.5,.294,.141,.464,51.2,55.6,8.5,4.3,,.429,12.7,23.4,.188,,12.1,86.5,.293
4,2017-10-27,NYK,,BRK,W,107,86,114.5,92.0,93.5,.173,.276,.507,61.1,43.2,7.5,13.3,,.495,9.4,38.8,.102,,16.0,87.8,.200
5,2017-10-29,NYK,@,CLE,W,114,95,115.2,96.0,99.0,.236,.315,.580,55.4,64.3,9.1,12.5,,.545,12.5,24.4,.191,,13.9,85.1,.284
6,2017-10-30,NYK,,DEN,W,116,110,118.5,112.4,97.9,.280,.390,.630,57.6,65.9,8.2,22.7,,.579,19.3,32.4,.256,,11.6,74.5,.259
7,2017-11-01,NYK,,HOU,L,97,119,93.7,114.9,103.6,.144,.289,.507,47.7,59.0,7.7,2.8,,.478,16.6,14.0,.122,,12.6,80.0,.182
8,2017-11-03,NYK,,PHO,W,120,107,121.8,108.6,98.5,.287,.299,.612,51.0,53.3,5.1,10.8,,.563,10.9,25.0,.253,,8.1,66.7,.309
9,2017-11-05,NYK,,IND,W,108,101,115.4,107.9,93.6,.216,.261,.560,57.5,54.5,8.5,13.0,,.534,11.1,28.6,.159,,12.2,89.5,.190
10,2017-11-07,NYK,,CHO,W,118,113,128.1,122.7,92.1,.280,.333,.700,46.7,64.4,5.4,9.3,,.680,16.0,20.7,.213,,11.7,63.0,.154
11,2017-11-08,NYK,@,ORL,L,99,112,105.1,118.9,94.2,.163,.150,.577,59.2,61.9,7.4,3.8,,.556,21.2,34.3,.125,,11.8,83.3,.163
12,2017-11-11,NYK,,SAC,W,118,91,124.9,96.4,94.4,.167,.300,.611,48.8,61.7,6.4,10.3,,.589,10.2,20.5,.133,,12.2,74.4,.300
13,2017-11-13,NYK,,CLE,L,101,104,101.0,104.0,100.0,.250,.284,.517,50.5,50.0,13.0,7.0,,.477,14.8,27.7,.193,,17.0,72.0,.205
14,2017-11-15,NYK,,UTA,W,106,101,120.0,114.3,88.3,.309,.259,.576,54.9,47.4,4.5,11.4,,.525,10.7,30.0,.259,,13.1,78.6,.203
15,2017-11-17,NYK,@,TOR,L,84,107,93.4,119.0,89.9,.187,.253,.426,51.8,56.7,7.8,7.7,,.379,8.4,27.5,.165,,12.7,90.6,.128
16,2017-11-20,NYK,,LAC,W,107,85,110.4,87.7,96.9,.309,.420,.582,58.6,68.6,11.4,10.4,,.512,19.3,35.0,.296,,19.0,78.7,.188
17,2017-11-22,NYK,,TOR,W,108,100,113.8,105.3,94.9,.183,.258,.537,52.8,67.4,8.4,14.3,,.505,9.9,30.2,.151,,13.6,73.9,.138
18,2017-11-24,NYK,@,ATL,L,104,116,107.0,119.4,97.2,.179,.385,.618,48.7,75.0,1.0,13.2,,.590,19.2,15.6,.154,,7.9,71.7,.091
19,2017-11-25,NYK,@,HOU,L,102,117,101.3,116.2,100.7,.224,.200,.546,48.8,69.0,4.0,6.4,,.518,16.2,15.4,.165,,6.3,79.1,.181
20,2017-11-27,NYK,,POR,L,91,103,95.0,107.5,95.8,.250,.170,.466,53.1,37.1,3.1,4.8,,.426,11.7,25.9,.182,,8.7,88.1,.265
21,2017-11-29,NYK,,MIA,W,115,86,119.4,89.3,96.3,.356,.178,.681,62.7,59.1,10.4,10.9,,.637,19.1,26.7,.301,,13.9,83.0,.143
22,2017-12-03,NYK,,ORL,L,100,105,103.4,108.5,96.7,.108,.161,.513,51.7,41.9,4.1,7.4,,.489,12.6,22.7,.097,,9.5,81.4,.305
23,2017-12-04,NYK,@,IND,L,97,115,97.9,116.1,99.0,.176,.253,.495,49.4,65.0,4.0,3.3,,.473,14.8,28.8,.121,,14.7,80.0,.140
24,2017-12-06,NYK,,MEM,W,99,88,114.9,102.1,86.2,.403,.209,.628,60.9,62.9,9.3,7.1,,.590,16.9,30.3,.299,,15.8,88.9,.257
25,2017-12-09,NYK,@,CHI,L,102,104,104.6,106.7,97.5,.099,.264,.537,50.0,58.1,6.2,5.3,,.511,12.8,20.0,.099,,13.2,80.0,.159
26,2017-12-10,NYK,,ATL,W,111,107,113.7,109.6,97.6,.425,.213,.584,48.5,41.0,9.2,8.7,,.519,11.2,17.1,.350,,15.1,81.8,.312
27,2017-12-12,NYK,,LAL,W,113,109,112.1,108.2,91.3,.109,.218,.534,48.5,52.1,6.9,10.4,,.520,11.7,31.9,.079,,12.8,63.0,.118
28,2017-12-14,NYK,@,BRK,W,111,104,115.6,108.3,96.1,.247,.225,.562,48.2,56.1,11.5,9.8,,.517,11.6,27.3,.213,,15.4,71.8,.217
29,2017-12-16,NYK,,OKC,W,111,96,127.2,110.0,87.3,.377,.333,.690,45.5,55.3,10.3,5.2,,.652,13.9,18.8,.304,,13.0,64.4,.141
30,2017-12-18,NYK,@,CHO,L,91,109,92.1,110.3,98.8,.233,.209,.480,44.0,58.3,10.1,7.4,,.436,15.2,22.2,.186,,16.7,69.2,.159
31,2017-12-21,NYK,,BOS,W,102,93,110.0,100.3,92.7,.329,.177,.564,58.3,36.1,8.6,6.3,,.506,15.8,29.7,.278,,9.6,80.9,.163
32,2017-12-22,NYK,@,DET,L,101,104,108.5,111.7,93.1,.062,.247,.507,53.7,56.8,6.4,14.3,,.495,12.3,35.6,.052,,10.0,70.0,.205
33,2017-12-25,NYK,,PHI,L,98,105,103.8,111.3,94.4,.298,.160,.461,48.4,47.4,7.4,9.3,,.426,8.6,33.3,.191,,13.6,69.2,.305
34,2017-12-27,NYK,@,CHI,L,87,92,85.5,90.5,101.7,.143,.253,.450,50.5,56.8,5.9,8.6,,.429,11.0,13.2,.099,,13.9,91.7,.140
35,2017-12-28,NYK,@,SAS,L,107,119,113.5,126.3,94.2,.244,.156,.537,50.6,75.6,6.4,13.3,,.483,8.3,26.7,.222,,8.5,76.2,.350
36,2017-12-30,NYK,@,NOP,W,105,103,105.4,103.4,99.6,.223,.202,.509,51.5,58.5,6.0,12.1,,.463,5.5,17.0,.191,,9.4,91.3,.250
37,2018-01-02,NYK,,SAS,L,91,100,99.3,109.2,91.6,.207,.253,.479,50.0,60.0,5.5,12.7,,.443,12.9,25.0,.161,,7.6,73.1,.341
38,2018-01-03,NYK,@,WAS,L,103,121,105.3,123.7,97.8,.209,.221,.548,46.2,46.3,7.2,8.6,,.517,13.0,18.2,.163,,11.5,82.4,.198
39,2018-01-05,NYK,@,MIA,L,103,107,105.5,109.6,88.4,.288,.163,.571,47.0,35.9,11.3,13.5,,.519,17.4,21.6,.250,,12.0,67.4,.202
40,2018-01-07,NYK,@,DAL,W,100,96,102.9,98.8,97.2,.241,.193,.545,59.6,57.9,4.1,8.8,,.494,14.8,24.4,.217,,6.4,84.5,.217
41,2018-01-10,NYK,,CHI,L,119,122,107.4,110.1,91.7,.219,.229,.565,51.5,50.0,4.5,13.8,,.552,14.6,22.4,.135,,13.0,80.0,.173
42,2018-01-12,NYK,@,MIN,L,108,118,115.2,125.9,93.8,.108,.289,.621,45.6,55.6,6.4,8.8,,.614,15.5,25.0,.072,,10.5,62.8,.105
43,2018-01-14,NYK,,NOP,L,118,123,103.8,108.2,103.0,.186,.351,.562,48.9,60.9,10.6,11.1,,.536,17.3,22.7,.144,,14.7,73.9,.253
44,2018-01-15,NYK,@,BRK,W,119,104,120.2,105.0,99.0,.451,.195,.605,53.1,64.3,5.0,18.2,,.567,8.4,19.0,.317,,9.7,79.6,.333
45,2018-01-17,NYK,@,MEM,L,99,105,108.5,115.0,91.3,.280,.329,.537,50.6,62.9,5.5,19.0,,.470,13.2,29.3,.268,,10.0,68.8,.143
46,2018-01-19,NYK,@,UTA,W,117,115,114.3,112.4,102.3,.258,.225,.590,40.9,52.3,5.9,10.0,,.556,10.8,15.9,.202,,14.0,65.9,.220
47,2018-01-21,NYK,@,LAL,L,107,127,115.2,136.8,92.9,.123,.309,.626,45.8,72.7,3.2,7.7,,.617,16.6,20.6,.086,,5.6,68.4,.165
