G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
17,2016-11-28,NYK,,OKC,L,103,112,110.1,119.7,93.5,.308,.209,.498,43.0,55.6,9.6,15.7,,.429,4.6,25.0,.275,,12.3,62.2,.130
18,2016-11-30,NYK,@,MIN,W,106,104,112.4,110.3,94.3,.165,.352,.543,49.4,58.5,8.5,5.2,,.522,11.8,29.3,.121,,13.7,71.1,.416
19,2016-12-02,NYK,,MIN,W,118,114,119.7,115.6,98.6,.349,.360,.595,50.0,63.4,9.1,10.0,,.547,13.1,26.8,.279,,12.4,71.1,.250
20,2016-12-04,NYK,,SAC,W,106,98,106.1,98.1,99.9,.273,.330,.538,53.2,51.3,5.0,14.5,,.506,15.4,29.8,.193,,9.0,71.0,.278
21,2016-12-06,NYK,@,MIA,W,114,103,121.9,110.2,93.5,.163,.255,.543,53.5,45.8,6.4,9.4,,.526,8.7,37.5,.112,,9.0,68.6,.180
22,2016-12-07,NYK,,CLE,L,94,126,100.2,134.3,93.8,.172,.356,.502,48.3,62.9,6.4,7.5,,.466,14.6,26.5,.149,,11.4,75.0,.325
23,2016-12-09,NYK,@,SAC,W,103,100,106.1,103.0,97.1,.298,.345,.542,58.1,61.1,3.1,10.2,,.488,14.4,26.7,.250,,6.6,87.5,.264
24,2016-12-11,NYK,@,LAL,W,118,112,119.1,113.0,99.1,.369,.262,.604,51.8,51.2,9.1,18.3,,.548,9.3,20.0,.310,,12.5,80.0,.205
25,2016-12-13,NYK,@,PHO,L,111,113,102.6,104.4,98.0,.392,.206,.488,41.3,60.5,9.2,6.3,,.428,10.3,19.6,.289,,13.7,66.7,.301
26,2016-12-15,NYK,@,GSW,L,90,103,91.5,104.7,98.4,.204,.226,.444,46.2,50.0,10.2,7.8,,.435,9.8,25.0,.097,,14.6,70.0,.042
27,2016-12-17,NYK,@,DEN,L,114,127,117.3,130.7,97.2,.488,.288,.587,46.1,51.4,6.2,6.3,,.488,10.2,23.1,.450,,8.9,70.3,.189
28,2016-12-20,NYK,,IND,W,118,111,114.2,107.4,103.4,.239,.261,.607,50.6,54.5,5.8,11.8,,.574,12.6,10.8,.193,,7.9,78.8,.297
29,2016-12-22,NYK,,ORL,W,106,95,108.1,96.9,98.1,.177,.208,.512,55.9,63.4,9.2,14.3,,.474,12.7,36.7,.156,,14.2,77.3,.133
30,2016-12-25,NYK,,BOS,L,114,119,121.4,126.7,93.9,.310,.264,.576,55.7,26.8,5.3,10.5,,.517,14.7,38.6,.276,,4.7,72.7,.161
31,2016-12-28,NYK,@,ATL,L,98,102,94.0,97.9,94.4,.280,.290,.469,50.0,57.1,7.7,9.5,,.414,14.0,26.9,.226,,10.3,70.7,.208
32,2016-12-30,NYK,@,NOP,L,92,104,90.5,102.3,101.7,.172,.247,.460,54.3,51.4,6.9,10.7,,.414,12.3,20.0,.161,,12.3,95.2,.188
33,2016-12-31,NYK,@,HOU,L,122,129,116.1,122.7,105.1,.238,.305,.526,51.1,44.7,6.7,8.1,,.495,5.7,26.5,.171,,11.0,77.8,.261
34,2017-01-02,NYK,,ORL,L,103,115,110.5,123.4,93.2,.289,.253,.550,54.1,46.2,7.5,8.3,,.518,16.1,38.1,.205,,11.0,69.8,.110
35,2017-01-04,NYK,,MIL,L,104,105,109.2,110.3,95.2,.128,.298,.524,52.3,61.9,9.5,6.0,,.516,11.6,30.0,.074,,12.4,81.6,.282
36,2017-01-06,NYK,@,MIL,W,116,111,121.2,115.9,95.7,.325,.277,.611,53.3,70.7,5.2,10.7,,.572,12.9,27.5,.253,,13.4,82.9,.269
37,2017-01-07,NYK,@,IND,L,109,123,104.4,117.8,104.4,.276,.356,.559,37.6,62.5,8.6,11.3,,.529,14.8,12.8,.195,,16.2,68.4,.302
38,2017-01-09,NYK,,NOP,L,96,110,105.8,121.3,90.7,.188,.341,.522,53.6,47.2,5.5,7.0,,.488,13.2,27.9,.153,,8.0,80.5,.190
39,2017-01-11,NYK,@,PHI,L,97,98,103.3,104.3,93.9,.116,.256,.537,46.0,47.6,7.5,11.9,,.512,12.6,21.6,.105,,11.8,64.0,.179
40,2017-01-12,NYK,,CHI,W,104,89,115.0,98.4,90.4,.120,.250,.537,52.7,47.7,3.3,9.9,,.516,11.0,37.0,.098,,10.9,68.9,.180
41,2017-01-15,NYK,@,TOR,L,101,116,105.5,121.1,95.8,.321,.345,.527,49.4,60.0,7.3,10.4,,.488,12.7,25.6,.226,,9.2,75.0,.225
42,2017-01-16,NYK,,ATL,L,107,108,110.5,111.6,96.8,.271,.306,.562,59.6,50.0,8.3,5.5,,.541,15.9,34.9,.176,,9.3,82.6,.184
43,2017-01-18,NYK,@,BOS,W,117,106,125.9,114.0,93.0,.198,.275,.591,63.3,58.7,2.2,13.8,,.560,12.4,42.9,.165,,2.8,81.3,.297
44,2017-01-19,NYK,,WAS,L,110,113,116.8,120.0,94.2,.244,.267,.552,50.6,47.6,7.4,7.1,,.506,9.1,31.8,.211,,13.7,73.0,.136
45,2017-01-21,NYK,,PHO,L,105,107,114.9,117.1,91.4,.180,.236,.547,51.1,50.0,6.6,4.9,,.511,11.1,33.3,.157,,11.8,68.9,.282
46,2017-01-23,NYK,@,IND,W,109,103,111.5,105.4,97.8,.461,.289,.596,53.8,54.3,8.2,11.7,,.513,13.3,16.7,.408,,10.2,84.1,.233
47,2017-01-25,NYK,@,DAL,L,95,103,102.6,111.2,92.6,.130,.250,.488,60.4,43.6,4.3,3.5,,.462,15.6,38.3,.109,,7.0,84.1,.229
48,2017-01-27,NYK,,CHO,W,110,107,111.3,108.2,98.9,.135,.281,.541,50.5,47.8,8.1,17.0,,.526,9.0,22.4,.094,,11.9,80.4,.156
49,2017-01-29,NYK,@,ATL,L,139,142,107.1,109.4,91.6,.180,.398,.503,49.6,62.7,6.9,12.5,,.469,8.0,24.2,.148,,9.3,73.8,.235
50,2017-01-31,NYK,@,WAS,L,101,117,105.4,122.1,95.8,.376,.258,.466,52.6,52.9,8.4,3.0,,.392,10.0,37.3,.301,,11.3,76.3,.136
51,2017-02-01,NYK,@,BRK,W,95,90,94.7,89.7,100.3,.313,.273,.422,54.2,65.7,15.9,11.1,,.384,10.3,36.2,.192,,17.4,75.5,.125
52,2017-02-04,NYK,,CLE,L,104,111,111.3,118.8,93.4,.326,.360,.529,46.2,59.0,9.6,15.9,,.523,9.2,26.0,.163,,14.0,70.7,.155
53,2017-02-06,NYK,,LAL,L,107,121,105.6,119.5,101.3,.402,.256,.554,42.1,43.2,3.9,5.4,,.494,14.2,14.6,.317,,5.7,63.0,.245
54,2017-02-08,NYK,,LAC,L,115,119,118.0,122.1,97.5,.196,.293,.575,46.6,54.3,9.2,7.5,,.543,9.9,26.7,.163,,9.5,67.4,.207
55,2017-02-10,NYK,,DEN,L,123,131,129.8,138.3,94.7,.054,.409,.646,42.9,69.2,10.6,7.9,,.645,9.5,26.3,.032,,13.1,59.0,.074
56,2017-02-12,NYK,,SAS,W,94,90,105.4,100.9,89.2,.309,.206,.608,48.9,52.9,5.6,12.9,,.566,19.7,16.7,.250,,9.8,65.0,.198
57,2017-02-15,NYK,@,OKC,L,105,116,105.7,116.8,99.4,.163,.244,.570,44.8,46.3,8.1,18.5,,.541,14.0,14.3,.140,,10.6,73.3,.250
58,2017-02-23,NYK,@,CLE,L,104,119,105.6,120.8,98.5,.168,.257,.479,53.2,57.1,4.1,14.3,,.455,10.0,30.8,.119,,11.4,81.0,.138
59,2017-02-25,NYK,,PHI,W,110,109,111.4,110.4,98.7,.253,.231,.544,46.8,48.8,6.1,10.9,,.505,9.8,22.7,.198,,9.3,68.0,.232
60,2017-02-27,NYK,,TOR,L,91,92,103.7,104.9,87.7,.260,.329,.559,49.4,51.5,11.4,11.5,,.514,17.3,21.1,.219,,12.0,74.4,.244
61,2017-03-01,NYK,@,ORL,W,101,90,109.8,97.8,92.0,.383,.358,.534,53.8,61.8,9.8,5.2,,.469,10.4,27.7,.309,,11.5,80.4,.205
62,2017-03-03,NYK,@,PHI,L,102,105,105.5,108.6,96.7,.393,.250,.518,45.1,42.4,10.3,5.5,,.435,9.2,19.1,.345,,13.4,72.7,.289
63,2017-03-05,NYK,,GSW,L,105,112,113.4,120.9,92.6,.301,.265,.559,57.3,46.2,5.4,11.3,,.512,13.8,33.3,.241,,7.5,76.1,.216
64,2017-03-06,NYK,@,ORL,W,113,105,120.2,111.7,94.0,.326,.163,.575,51.7,65.0,6.4,1.9,,.500,8.4,27.9,.314,,12.0,75.0,.188
65,2017-03-08,NYK,@,MIL,L,93,104,101.0,113.0,92.0,.143,.250,.521,48.3,56.4,4.3,10.0,,.506,14.4,22.7,.095,,7.5,73.3,.256
66,2017-03-11,NYK,@,DET,L,92,112,96.2,117.1,95.6,.134,.366,.530,46.3,72.2,4.2,10.1,,.518,17.2,17.8,.085,,6.3,72.0,.115
67,2017-03-12,NYK,@,BRK,L,112,120,112.2,120.2,99.8,.340,.245,.518,43.9,56.4,5.0,16.3,,.457,7.7,20.8,.277,,10.7,71.1,.241
68,2017-03-14,NYK,,IND,W,87,81,94.1,87.6,92.5,.157,.337,.490,49.5,60.0,8.7,6.9,,.476,13.6,22.0,.096,,14.6,74.5,.103
69,2017-03-16,NYK,,BRK,L,110,121,111.3,122.4,98.8,.295,.205,.553,40.0,48.8,6.1,7.4,,.483,6.6,11.6,.284,,11.4,69.0,.337
70,2017-03-20,NYK,@,LAC,L,105,114,109.9,119.3,95.5,.270,.270,.527,52.7,60.0,6.3,1.8,,.483,10.8,29.2,.213,,8.4,79.1,.207
71,2017-03-22,NYK,@,UTA,L,101,108,115.7,123.7,87.3,.225,.263,.574,42.9,50.0,5.7,1.6,,.531,11.1,24.3,.200,,7.2,57.4,.211
72,2017-03-23,NYK,@,POR,L,95,110,99.6,115.4,95.3,.227,.250,.491,44.4,63.9,5.2,15.3,,.438,10.2,18.4,.205,,12.3,75.6,.263
73,2017-03-25,NYK,@,SAS,L,98,106,101.3,109.6,96.7,.172,.115,.524,47.4,58.5,6.2,6.8,,.489,14.6,26.1,.149,,12.0,67.3,.061
74,2017-03-27,NYK,,DET,W,109,95,113.0,98.4,96.5,.155,.250,.607,46.8,57.8,13.5,8.2,,.577,11.8,11.8,.143,,16.2,73.3,.167
75,2017-03-29,NYK,,MIA,L,88,105,96.4,115.0,91.3,.236,.281,.448,56.5,57.6,2.2,10.2,,.399,12.5,34.7,.191,,9.9,81.4,.155
76,2017-03-31,NYK,@,MIA,W,98,94,106.7,102.4,91.8,.213,.200,.560,48.8,65.8,9.8,10.0,,.513,13.8,21.1,.200,,12.1,73.8,.217
77,2017-04-02,NYK,,BOS,L,94,110,99.3,116.2,94.7,.294,.294,.490,43.8,60.6,12.7,5.7,,.429,10.3,18.2,.247,,16.9,82.8,.250
78,2017-04-04,NYK,,CHI,W,100,91,107.7,98.0,92.9,.180,.258,.521,59.3,61.9,4.3,13.8,,.506,12.7,38.1,.112,,12.8,77.6,.247
79,2017-04-06,NYK,,WAS,L,103,106,114.8,118.2,89.7,.221,.211,.494,55.7,50.0,10.0,5.0,,.458,9.5,40.0,.168,,13.1,76.3,.270
80,2017-04-07,NYK,@,MEM,L,88,101,106.6,122.3,82.6,.148,.318,.469,51.9,52.6,9.7,8.3,,.466,6.0,32.6,.068,,13.0,78.8,.133
81,2017-04-09,NYK,,TOR,L,97,110,106.2,120.4,91.3,.183,.341,.547,46.8,73.0,6.6,2.2,,.506,11.0,14.3,.171,,10.3,85.7,.260
82,2017-04-12,NYK,,PHI,W,114,113,120.6,119.5,94.5,.386,.265,.587,53.1,41.5,5.3,10.0,,.548,16.4,43.6,.277,,10.5,61.9,.151
