G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2019-10-23,NYK,@,SAS,L,111,120,101.9,110.2,108.9,.191,.319,.545,43.3,54.5,14.7,1.6,,.521,12.1,10.9,.138,,17.5,77.3,.349
2,2019-10-25,NYK,@,BRK,L,109,113,101.6,105.3,107.3,.346,.309,.584,45.9,44.7,13.0,9.8,,.574,21.8,20.5,.198,,21.9,73.2,.295
3,2019-10-26,NYK,,BOS,L,95,118,93.3,115.8,101.9,.415,.329,.490,54.5,48.4,6.9,7.7,,.421,19.2,32.7,.317,,10.2,75.0,.204
4,2019-10-28,NYK,,CHI,W,105,98,111.5,104.1,94.2,.352,.319,.500,62.4,50.0,3.2,12.0,,.467,13.9,45.5,.220,,8.7,82.6,.200
5,2019-10-30,NYK,@,ORL,L,83,95,95.7,109.5,86.8,.244,.378,.457,45.8,61.3,1.2,17.9,,.421,10.8,20.8,.171,,7.0,70.8,.102
6,2019-11-01,NYK,@,BOS,L,102,104,105.3,107.4,96.9,.226,.409,.499,53.7,59.5,9.3,10.0,,.473,11.3,28.1,.151,,13.9,92.1,.365
7,2019-11-03,NYK,,SAC,L,92,113,95.4,117.2,96.4,.388,.388,.491,43.2,56.3,6.2,10.9,,.450,12.2,18.4,.250,,12.7,74.4,.188
8,2019-11-06,NYK,@,DET,L,102,122,106.6,127.5,95.7,.263,.313,.571,41.1,61.5,9.4,8.2,,.556,12.7,12.5,.163,,15.2,75.8,.241
9,2019-11-08,NYK,@,DAL,W,106,102,105.6,101.7,100.3,.348,.315,.516,54.4,51.4,9.0,6.5,,.494,10.5,25.9,.202,,11.8,85.7,.156
10,2019-11-10,NYK,,CLE,L,87,108,88.6,109.9,98.2,.291,.360,.448,53.6,61.3,11.2,14.8,,.413,17.8,32.1,.186,,12.8,79.5,.341
11,2019-11-12,NYK,@,CHI,L,102,120,99.5,117.1,102.5,.352,.364,.502,45.2,75.0,11.7,2.1,,.466,15.0,26.0,.227,,16.7,73.5,.296
12,2019-11-14,NYK,,DAL,W,106,103,111.2,108.0,95.4,.117,.319,.536,54.6,47.6,6.3,4.2,,.516,13.2,31.9,.096,,10.1,76.0,.274
13,2019-11-16,NYK,,CHO,L,102,103,112.3,113.4,90.8,.267,.233,.531,53.3,56.4,5.5,2.6,,.488,10.3,30.2,.209,,9.5,74.5,.161
14,2019-11-18,NYK,,CLE,W,123,105,127.6,108.9,96.4,.357,.235,.542,53.4,38.6,8.3,25.0,,.490,5.8,38.0,.276,,17.6,73.7,.211
15,2019-11-20,NYK,@,PHI,L,104,109,107.5,112.7,96.7,.179,.298,.574,48.8,42.5,8.3,10.5,,.554,13.4,17.1,.131,,9.1,77.8,.202
16,2019-11-23,NYK,,SAS,L,104,111,105.6,112.7,98.5,.161,.430,.522,44.0,75.0,12.2,5.8,,.511,9.9,20.8,.097,,20.1,75.0,.253
17,2019-11-24,NYK,,BRK,L,101,103,109.5,111.7,92.2,.200,.438,.580,55.1,59.5,6.5,10.3,,.575,15.5,24.3,.113,,10.7,82.9,.351
18,2019-11-27,NYK,@,TOR,L,98,126,102.0,131.1,96.1,.273,.466,.497,46.4,57.6,6.2,7.5,,.443,15.4,30.0,.227,,10.6,63.8,.138
19,2019-11-29,NYK,,PHI,L,95,101,99.8,106.1,95.2,.423,.256,.513,44.6,41.2,5.3,8.7,,.487,13.1,19.1,.244,,15.2,77.8,.444
20,2019-12-01,NYK,,BOS,L,104,113,109.0,118.4,95.5,.487,.342,.564,47.0,42.9,7.3,11.5,,.513,13.2,22.2,.342,,11.2,66.0,.172
21,2019-12-02,NYK,@,MIL,L,88,132,88.1,132.1,99.9,.363,.429,.417,42.4,46.4,4.0,13.7,,.363,8.7,23.0,.242,,11.5,73.7,.233
22,2019-12-05,NYK,,DEN,L,92,129,93.1,130.6,98.8,.277,.410,.494,40.7,67.6,9.1,14.6,,.464,13.1,11.4,.181,,12.0,75.7,.115
23,2019-12-07,NYK,,IND,L,103,104,103.8,104.8,99.2,.219,.323,.489,55.3,61.5,11.1,10.5,,.458,9.5,28.8,.156,,15.0,88.1,.118
24,2019-12-10,NYK,@,POR,L,87,115,87.3,115.4,99.6,.286,.418,.425,44.8,50.0,5.0,6.1,,.390,9.7,19.0,.176,,10.7,76.6,.222
25,2019-12-11,NYK,@,GSW,W,124,122,114.2,112.4,98.3,.378,.322,.591,55.8,58.1,4.6,10.4,,.544,14.6,27.3,.289,,6.4,76.7,.212
26,2019-12-13,NYK,@,SAC,W,103,101,113.8,111.6,90.5,.105,.316,.518,53.9,54.5,7.7,6.8,,.511,7.4,29.8,.063,,13.1,81.0,.072
27,2019-12-15,NYK,@,DEN,L,105,111,113.7,120.2,92.4,.106,.340,.534,49.5,45.5,9.7,3.0,,.511,10.1,31.1,.096,,8.1,66.0,.138
28,2019-12-17,NYK,,ATL,W,143,120,135.8,114.0,105.3,.326,.295,.658,60.4,56.6,6.6,10.7,,.626,9.2,32.5,.253,,8.5,82.4,.152
29,2019-12-20,NYK,@,MIA,L,114,129,113.7,128.6,100.3,.351,.362,.525,44.6,56.1,11.0,5.1,,.489,6.9,23.6,.234,,15.6,75.7,.325
30,2019-12-21,NYK,,MIL,L,102,123,93.3,112.5,109.3,.216,.309,.480,47.5,59.0,9.1,14.3,,.448,11.6,17.0,.155,,15.9,82.6,.271
31,2019-12-23,NYK,,WAS,L,115,121,114.4,120.4,100.5,.161,.387,.577,47.8,65.9,4.0,14.3,,.554,12.3,25.6,.129,,6.6,67.3,.170
32,2019-12-26,NYK,@,BRK,W,94,82,97.7,85.2,96.2,.163,.315,.477,54.5,43.2,6.2,7.1,,.451,11.6,24.1,.120,,12.2,83.9,.346
33,2019-12-28,NYK,@,WAS,W,107,100,103.0,96.3,103.9,.306,.365,.555,53.3,65.8,4.8,7.0,,.512,17.9,23.9,.235,,9.1,76.3,.250
34,2020-01-01,NYK,,POR,W,117,93,118.8,94.4,98.5,.143,.367,.562,53.9,61.7,3.0,9.7,,.551,6.3,19.6,.092,,7.4,82.1,.096
35,2020-01-03,NYK,@,PHO,L,112,120,107.2,114.9,104.5,.326,.402,.532,52.0,46.3,6.7,11.3,,.500,12.5,25.0,.217,,8.7,81.3,.289
36,2020-01-05,NYK,@,LAC,L,132,135,124.6,127.4,105.9,.440,.274,.658,46.8,45.8,10.4,7.8,,.643,13.8,20.0,.286,,16.3,74.4,.325
37,2020-01-07,NYK,@,LAL,L,87,117,86.3,116.1,100.8,.168,.211,.426,49.5,40.5,9.9,6.5,,.411,13.6,26.3,.095,,15.7,84.2,.220
38,2020-01-08,NYK,@,UTA,L,104,128,111.1,136.7,93.6,.113,.258,.511,45.1,42.9,3.2,2.1,,.479,8.1,26.9,.113,,6.5,69.2,.156
39,2020-01-10,NYK,,NOP,L,111,123,105.5,116.9,105.3,.200,.270,.510,51.7,56.5,12.4,2.1,,.485,10.7,27.5,.140,,16.9,84.2,.105
40,2020-01-12,NYK,,MIA,W,124,121,130.1,127.0,95.3,.311,.344,.606,50.0,52.2,11.5,7.0,,.561,5.5,24.4,.256,,13.4,78.4,.295
41,2020-01-14,NYK,@,MIL,L,102,128,93.5,117.3,109.1,.255,.363,.450,45.4,72.2,6.4,5.4,,.407,8.8,19.0,.186,,11.8,82.2,.250
42,2020-01-16,NYK,,PHO,L,98,121,93.8,115.8,104.5,.267,.289,.487,43.0,56.8,11.5,4.8,,.456,15.2,20.4,.178,,16.0,68.2,.163
43,2020-01-18,NYK,,PHI,L,87,90,92.6,95.8,93.9,.205,.284,.454,53.9,57.1,4.3,10.9,,.432,12.7,25.0,.125,,13.1,87.8,.154
44,2020-01-20,NYK,@,CLE,W,106,86,113.5,92.1,93.4,.200,.271,.573,48.0,41.5,6.4,14.8,,.535,9.8,15.9,.176,,9.0,72.4,.117
45,2020-01-22,NYK,,LAL,L,92,100,99.3,107.9,92.6,.148,.386,.491,52.2,66.7,4.3,7.3,,.472,15.4,28.9,.102,,9.6,75.6,.232
46,2020-01-24,NYK,,TOR,L,112,118,122.6,129.2,91.4,.247,.424,.594,59.7,61.9,5.5,8.7,,.571,12.9,35.0,.176,,7.1,86.5,.235
47,2020-01-26,NYK,,BRK,W,110,97,115.7,102.0,95.1,.141,.207,.563,58.5,38.8,7.4,19.0,,.565,11.7,34.1,.065,,13.3,82.9,.198
48,2020-01-28,NYK,@,CHO,L,92,97,98.3,103.7,93.6,.128,.372,.506,45.2,44.7,5.3,12.5,,.494,12.5,18.6,.081,,11.5,68.0,.239
49,2020-01-29,NYK,,MEM,L,106,127,101.7,121.9,104.2,.319,.308,.511,51.1,66.7,8.6,10.3,,.478,13.4,22.9,.209,,9.9,83.3,.326
50,2020-02-01,NYK,@,IND,W,92,85,103.2,95.4,89.1,.280,.317,.499,62.6,55.9,5.6,1.9,,.457,11.5,31.8,.207,,11.4,91.5,.171
51,2020-02-03,NYK,@,CLE,W,139,134,128.7,124.1,97.8,.206,.255,.625,57.5,57.9,10.2,1.8,,.608,9.7,29.3,.147,,12.3,87.2,.130
52,2020-02-06,NYK,,ORL,W,105,103,105.7,103.7,99.3,.207,.217,.523,50.0,62.8,12.1,11.4,,.500,11.5,23.8,.141,,18.5,80.6,.347
53,2020-02-08,NYK,@,DET,W,95,92,108.4,105.0,87.6,.200,.259,.514,62.7,63.2,5.7,15.0,,.494,14.0,39.0,.129,,17.4,91.2,.159
54,2020-02-09,NYK,@,ATL,L,135,140,112.1,116.3,99.6,.227,.309,.558,52.8,57.7,10.0,8.8,,.532,12.3,27.8,.164,,10.3,78.8,.259
55,2020-02-12,NYK,,WAS,L,96,114,92.7,110.1,103.6,.330,.261,.476,56.5,52.8,9.7,5.4,,.426,16.6,29.2,.239,,11.7,86.4,.286
