G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-27,WAS,@,ATL,L,99,114,95.7,110.2,103.4,.191,.213,.486,43.5,62.5,13.5,6.5,,.457,15.7,24.0,.138,,18.0,66.7,.159
2,2016-10-30,WAS,@,MEM,L,103,112,103.2,112.2,90.4,.291,.291,.531,46.0,50.0,8.0,7.0,,.471,12.6,18.2,.256,,12.3,74.4,.216
3,2016-11-02,WAS,,TOR,L,103,113,107.6,118.0,95.7,.333,.139,.624,53.7,50.0,8.4,9.6,,.604,19.5,18.2,.222,,12.9,88.2,.221
4,2016-11-04,WAS,,ATL,W,95,92,93.0,90.1,102.1,.438,.250,.498,49.5,41.9,6.9,5.2,,.419,16.6,22.9,.350,,15.4,77.8,.277
5,2016-11-05,WAS,@,ORL,L,86,88,100.1,102.4,85.9,.198,.198,.460,53.3,32.4,4.7,10.0,,.430,9.7,29.8,.140,,8.2,77.8,.218
6,2016-11-07,WAS,,HOU,L,106,114,110.3,118.6,96.1,.213,.287,.516,54.9,51.3,12.5,11.9,,.468,11.2,34.0,.191,,17.2,82.9,.190
7,2016-11-09,WAS,,BOS,W,118,93,129.8,102.3,90.9,.217,.228,.585,63.5,63.0,9.9,14.0,,.554,9.8,44.2,.174,,10.8,83.3,.160
8,2016-11-11,WAS,,CLE,L,94,105,96.5,107.8,97.4,.218,.172,.493,49.5,42.1,7.2,9.4,,.454,13.6,22.7,.172,,13.3,73.5,.221
9,2016-11-12,WAS,@,CHI,L,95,106,97.8,109.2,97.1,.198,.143,.480,48.5,50.0,3.1,8.5,,.440,10.8,26.0,.165,,8.5,70.6,.237
10,2016-11-16,WAS,@,PHI,L,102,109,104.1,111.2,98.0,.275,.253,.500,49.4,47.4,8.2,2.0,,.462,9.7,23.4,.198,,16.4,85.3,.195
11,2016-11-17,WAS,,NYK,W,119,112,125.4,118.0,94.9,.222,.309,.669,50.7,59.1,7.4,3.5,,.636,14.4,21.2,.198,,12.1,75.0,.209
12,2016-11-19,WAS,,MIA,L,111,114,118.3,121.5,93.8,.247,.303,.562,46.0,52.4,9.6,3.4,,.534,10.0,30.2,.180,,14.2,61.4,.176
13,2016-11-21,WAS,,PHO,W,106,101,105.0,100.1,100.9,.374,.308,.500,46.4,67.6,7.9,6.3,,.462,9.4,26.4,.242,,17.7,70.5,.132
14,2016-11-25,WAS,@,ORL,W,94,91,101.0,97.8,93.1,.114,.330,.509,43.0,65.0,10.7,7.0,,.489,10.6,16.7,.091,,17.6,68.2,.175
