G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-22,LAL,,LAC,L,109,116,105.3,112.1,103.5,.383,.358,.576,52.9,57.9,3.9,3.8,,.525,16.7,21.6,.296,,13.6,77.1,.151
2,2020-12-25,LAL,,DAL,W,138,115,139.5,116.3,98.9,.264,.429,.679,66.3,64.7,9.1,7.8,,.665,13.6,41.5,.187,,8.7,92.3,.241
3,2020-12-27,LAL,,MIN,W,127,91,119.0,85.3,106.7,.200,.389,.648,48.9,64.0,5.6,20.6,,.628,14.8,13.9,.156,,13.5,70.7,.087
4,2020-12-28,LAL,,POR,L,107,115,107.1,115.1,99.9,.207,.310,.564,47.7,48.8,6.0,10.9,,.529,12.9,13.6,.172,,8.4,83.3,.141
5,2020-12-30,LAL,@,SAS,W,121,107,121.7,107.6,99.4,.244,.317,.666,54.7,54.3,4.0,4.8,,.646,15.8,17.9,.183,,9.3,85.1,.195
6,2021-01-01,LAL,@,SAS,W,109,103,108.4,102.5,100.5,.158,.327,.504,56.3,65.9,8.0,13.7,,.475,10.7,30.2,.129,,11.9,84.0,.212
7,2021-01-03,LAL,@,MEM,W,108,94,115.8,100.8,93.3,.213,.393,.555,49.5,58.5,9.7,8.1,,.528,9.3,25.0,.157,,10.0,72.5,.074
8,2021-01-05,LAL,@,MEM,W,94,92,95.6,93.6,98.3,.126,.356,.512,57.8,63.2,7.1,13.1,,.489,15.6,21.4,.103,,12.3,89.6,.115
9,2021-01-07,LAL,,SAS,L,109,118,111.5,120.7,97.8,.244,.349,.572,54.5,48.8,2.0,7.0,,.558,12.0,20.9,.151,,5.7,86.7,.174
10,2021-01-08,LAL,,CHI,W,117,115,120.2,118.2,97.3,.333,.358,.630,50.6,51.2,3.1,12.3,,.580,13.9,23.8,.284,,11.0,78.0,.143
11,2021-01-10,LAL,@,HOU,W,120,102,114.0,96.9,105.3,.264,.319,.591,53.3,60.9,12.3,16.3,,.560,13.6,25.0,.198,,17.3,75.0,.178
12,2021-01-12,LAL,@,HOU,W,117,100,112.5,96.1,104.0,.321,.381,.610,56.7,61.9,9.6,21.1,,.583,17.3,25.6,.226,,11.1,81.5,.124
13,2021-01-13,LAL,@,OKC,W,128,99,132.2,102.2,96.8,.232,.389,.611,54.3,55.3,6.2,10.9,,.584,7.9,26.7,.179,,10.4,80.9,.174
14,2021-01-15,LAL,,NOP,W,112,95,116.8,99.0,95.9,.280,.398,.536,48.4,79.5,11.5,10.5,,.500,5.4,26.0,.204,,18.3,75.6,.047
15,2021-01-18,LAL,,GSW,L,113,115,112.6,114.6,100.3,.398,.349,.579,61.0,57.5,6.0,10.0,,.536,14.1,30.8,.289,,11.9,88.4,.172
16,2021-01-21,LAL,@,MIL,W,113,106,114.6,107.5,98.6,.170,.420,.597,45.2,61.0,8.1,13.6,,.574,9.6,12.8,.136,,13.2,86.5,.103
17,2021-01-23,LAL,@,CHI,W,101,90,99.6,88.7,101.4,.392,.241,.545,48.3,55.6,6.9,6.8,,.481,16.3,12.5,.316,,16.1,78.7,.190
18,2021-01-25,LAL,@,CLE,W,115,108,122.3,114.8,94.1,.322,.368,.579,47.6,50.0,7.4,10.8,,.540,11.6,34.1,.241,,15.1,62.5,.221
19,2021-01-27,LAL,@,PHI,L,106,107,107.7,108.7,98.5,.291,.279,.546,49.3,48.8,5.1,3.3,,.523,10.2,16.2,.186,,10.2,81.6,.188
