G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,NOP,@,HOU,W,131,112,127.2,108.8,103.0,.224,.255,.608,59.3,69.2,7.8,6.8,,.582,10.0,32.6,.173,,9.7,83.3,.196
2,2018-10-19,NOP,,SAC,W,149,129,133.9,115.9,111.3,.347,.326,.680,57.1,62.5,5.4,5.6,,.674,12.7,28.6,.221,,10.8,81.6,.198
3,2018-10-23,NOP,,LAC,W,116,109,111.9,105.1,103.7,.430,.258,.524,50.5,55.0,11.6,11.9,,.462,6.7,24.0,.323,,13.9,80.0,.253
4,2018-10-26,NOP,,BRK,W,117,115,114.1,112.2,102.5,.265,.235,.535,46.0,52.3,10.7,19.0,,.495,9.1,28.3,.204,,14.7,66.0,.102
5,2018-10-27,NOP,,UTA,L,111,132,102.2,121.5,108.6,.305,.358,.515,48.2,55.0,3.7,8.9,,.468,12.9,22.9,.232,,11.1,82.9,.341
6,2018-10-29,NOP,@,DEN,L,111,116,106.2,111.0,104.5,.244,.293,.611,51.8,65.1,7.7,8.6,,.591,19.5,17.9,.171,,11.2,80.4,.226
7,2018-10-31,NOP,@,GSW,L,121,131,115.5,125.0,104.8,.293,.380,.582,47.7,54.5,7.6,3.5,,.543,12.6,26.1,.228,,14.3,71.4,.236
8,2018-11-01,NOP,@,POR,L,119,132,113.9,126.3,104.5,.394,.309,.540,48.9,57.5,6.7,5.8,,.468,9.8,26.9,.330,,12.2,78.9,.299
9,2018-11-03,NOP,@,SAS,L,95,109,94.8,108.8,100.2,.390,.273,.527,52.7,61.1,3.0,11.0,,.506,15.1,14.6,.221,,8.1,84.0,.115
10,2018-11-05,NOP,@,OKC,L,116,122,110.0,115.7,105.4,.357,.345,.597,52.3,65.9,7.6,7.6,,.542,17.1,25.6,.298,,10.1,79.1,.237
11,2018-11-07,NOP,,CHI,W,107,98,102.5,93.9,104.4,.181,.319,.527,54.5,76.2,4.8,15.4,,.505,12.9,22.0,.128,,9.6,86.3,.135
12,2018-11-10,NOP,,PHO,W,119,99,122.2,101.7,97.4,.337,.291,.602,59.3,66.7,7.2,14.0,,.552,15.4,37.2,.279,,12.9,79.2,.221
13,2018-11-12,NOP,@,TOR,W,126,110,124.5,108.7,101.2,.131,.273,.602,55.7,55.6,2.0,7.7,,.596,11.0,31.8,.081,,8.6,75.5,.196
14,2018-11-14,NOP,@,MIN,L,100,107,96.2,102.9,104.0,.191,.298,.491,49.5,62.5,6.7,10.3,,.473,15.0,21.7,.117,,13.0,76.6,.211
15,2018-11-16,NOP,,NYK,W,129,124,116.3,111.8,110.9,.323,.343,.570,55.1,56.3,4.5,7.8,,.535,11.7,25.6,.232,,10.7,78.2,.173
16,2018-11-17,NOP,,DEN,W,125,115,123.6,113.7,101.1,.391,.287,.613,51.7,69.0,5.9,14.3,,.540,9.7,23.3,.356,,11.4,78.3,.084
17,2018-11-19,NOP,,SAS,W,140,126,138.6,124.8,101.0,.137,.255,.647,48.8,57.6,9.9,7.1,,.627,8.5,35.0,.118,,12.3,60.9,.255
18,2018-11-21,NOP,@,PHI,L,120,121,111.6,112.5,107.5,.337,.306,.533,53.5,57.1,7.4,11.6,,.485,11.8,35.7,.255,,12.8,75.6,.235
19,2018-11-23,NOP,@,NYK,L,109,114,109.8,114.8,99.3,.287,.277,.479,54.5,65.0,5.0,8.6,,.431,11.0,37.0,.218,,7.2,74.5,.220
20,2018-11-24,NOP,@,WAS,L,114,124,106.0,115.3,107.5,.233,.344,.574,48.9,53.5,9.3,4.9,,.539,13.9,14.9,.189,,12.3,87.8,.133
21,2018-11-26,NOP,,BOS,L,107,124,108.6,125.8,98.5,.377,.416,.596,48.8,61.8,8.1,8.6,,.519,19.7,24.3,.351,,11.4,68.9,.093
22,2018-11-28,NOP,,WAS,W,125,104,118.4,98.5,105.6,.295,.379,.582,62.7,52.2,9.5,8.9,,.542,15.7,39.5,.232,,13.6,79.7,.095
23,2018-11-30,NOP,@,MIA,L,101,106,104.0,109.1,97.1,.354,.341,.533,50.0,71.4,4.1,13.3,,.463,14.4,25.0,.305,,8.8,72.9,.161
24,2018-12-02,NOP,@,CHO,W,119,109,116.9,107.0,101.8,.279,.372,.616,54.9,68.2,5.9,9.1,,.576,15.0,23.1,.233,,9.6,78.8,.231
25,2018-12-03,NOP,,LAC,L,126,129,128.6,131.7,97.9,.239,.370,.620,47.3,65.3,10.2,7.9,,.603,6.4,23.8,.163,,11.1,78.1,.277
26,2018-12-05,NOP,,DAL,W,132,106,125.1,100.5,105.5,.217,.315,.655,50.5,70.6,11.4,13.3,,.647,9.8,12.8,.141,,15.2,78.8,.154
27,2018-12-07,NOP,,MEM,L,103,107,106.3,110.4,96.9,.286,.345,.545,50.0,65.8,5.2,7.8,,.494,16.0,23.8,.238,,10.3,76.2,.253
28,2018-12-09,NOP,@,DET,W,116,108,117.4,109.3,98.8,.291,.380,.651,50.0,64.3,5.1,11.6,,.608,16.8,21.1,.253,,8.4,69.6,.133
29,2018-12-10,NOP,@,BOS,L,100,113,101.8,115.1,98.2,.218,.299,.524,43.3,71.8,11.2,2.0,,.494,12.0,14.0,.161,,11.7,70.2,.144
30,2018-12-12,NOP,,OKC,W,118,114,111.0,107.2,106.3,.309,.186,.535,58.9,64.4,13.2,6.8,,.485,13.4,36.2,.247,,15.4,81.3,.195
31,2018-12-16,NOP,,MIA,L,96,102,105.2,111.8,91.2,.198,.419,.513,40.0,74.3,13.2,8.9,,.483,9.7,23.9,.151,,15.1,55.1,.176
32,2018-12-19,NOP,@,MIL,L,115,123,111.3,119.1,103.3,.163,.457,.583,46.1,65.1,5.8,13.5,,.571,13.2,15.2,.109,,12.5,79.1,.282
33,2018-12-21,NOP,@,LAL,L,104,112,99.3,107.0,104.7,.157,.265,.477,52.5,61.4,7.6,10.0,,.471,9.9,25.9,.078,,10.4,83.0,.196
34,2018-12-23,NOP,@,SAC,L,117,122,109.5,114.2,106.9,.298,.277,.550,53.7,59.1,5.6,13.0,,.500,10.1,24.0,.245,,7.3,79.3,.240
35,2018-12-26,NOP,@,DAL,L,119,122,117.1,120.1,101.6,.333,.300,.577,45.9,59.5,3.9,4.3,,.533,8.8,15.6,.256,,10.9,80.0,.395
36,2018-12-28,NOP,,DAL,W,114,112,120.2,118.0,94.9,.281,.240,.528,55.7,50.0,7.4,8.7,,.479,9.3,41.7,.229,,14.7,72.5,.295
37,2018-12-29,NOP,,HOU,L,104,108,105.6,109.6,98.5,.185,.304,.523,53.6,61.0,7.1,14.3,,.495,12.3,20.5,.141,,11.4,82.2,.272
38,2018-12-31,NOP,,MIN,W,123,114,127.9,118.5,96.2,.241,.287,.639,53.0,62.2,3.1,3.1,,.598,13.5,28.9,.218,,6.4,73.3,.204
39,2019-01-02,NOP,@,BRK,L,121,126,123.0,128.1,98.4,.310,.264,.612,48.8,41.3,7.1,8.1,,.586,10.8,24.4,.218,,8.9,72.1,.172
40,2019-01-05,NOP,@,CLE,W,133,98,136.1,100.3,97.7,.358,.333,.709,56.4,61.7,13.3,12.7,,.667,13.0,29.4,.309,,15.1,77.3,.159
41,2019-01-07,NOP,,MEM,W,114,95,116.5,97.1,97.9,.367,.215,.621,52.6,61.4,13.3,8.3,,.595,13.2,14.3,.253,,17.3,85.4,.192
42,2019-01-09,NOP,,CLE,W,140,124,136.9,121.3,102.2,.464,.345,.692,58.7,71.7,6.8,12.1,,.619,13.7,33.3,.429,,11.4,78.6,.295
43,2019-01-12,NOP,@,MIN,L,106,110,106.0,110.0,100.0,.276,.276,.543,49.0,55.0,7.0,14.8,,.489,13.3,22.2,.241,,11.2,71.7,.204
44,2019-01-14,NOP,@,LAC,W,121,117,116.3,112.5,104.0,.267,.238,.516,49.5,60.9,7.7,14.0,,.476,4.9,26.3,.200,,14.2,81.0,.198
45,2019-01-16,NOP,@,GSW,L,140,147,123.0,129.2,113.8,.337,.378,.622,46.2,76.6,5.3,9.4,,.577,8.2,13.0,.276,,8.0,80.8,.245
46,2019-01-18,NOP,@,POR,L,112,128,113.0,129.2,99.1,.321,.298,.584,43.6,56.1,4.0,8.7,,.536,11.1,16.7,.262,,5.0,65.4,.204
47,2019-01-21,NOP,@,MEM,W,105,85,110.6,89.5,95.0,.351,.351,.614,58.8,48.7,8.4,13.2,,.588,18.2,21.9,.243,,10.3,81.1,.114
48,2019-01-23,NOP,,DET,L,94,98,97.3,101.4,96.6,.099,.242,.495,50.0,47.6,3.1,18.0,,.495,11.2,16.7,.044,,8.5,82.0,.146
49,2019-01-24,NOP,@,OKC,L,116,122,108.1,113.7,107.3,.119,.356,.546,42.4,69.4,6.5,8.7,,.535,10.1,15.7,.079,,11.5,70.8,.079
50,2019-01-26,NOP,,SAS,L,114,126,112.6,124.4,101.3,.250,.281,.535,44.6,57.8,5.9,9.0,,.505,7.0,19.2,.177,,8.1,77.5,.231
51,2019-01-29,NOP,@,HOU,W,121,116,116.2,111.4,104.1,.278,.344,.599,55.0,58.7,7.7,20.0,,.561,14.4,30.2,.222,,9.7,73.7,.168
52,2019-01-30,NOP,,DEN,L,99,105,100.3,106.4,98.7,.146,.404,.523,52.7,73.0,4.1,6.8,,.500,12.9,17.8,.112,,8.5,87.0,.135
53,2019-02-02,NOP,@,SAS,L,108,113,107.1,112.0,100.9,.125,.365,.533,45.7,60.5,5.9,5.8,,.500,7.3,11.1,.125,,9.9,78.7,.174
