G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
52,2017-02-10,MIL,,LAL,L,114,122,112.3,120.2,101.5,.408,.368,.636,50.7,67.5,10.8,11.4,,.579,18.2,12.9,.342,,15.8,83.3,.387
53,2017-02-11,MIL,@,IND,W,116,100,134.4,115.9,86.3,.507,.425,.650,50.7,80.0,8.1,11.8,,.596,6.3,22.2,.397,,14.4,78.4,.274
54,2017-02-13,MIL,,DET,W,102,89,113.8,99.3,89.6,.203,.266,.593,42.9,65.0,10.0,3.5,,.544,11.3,13.5,.203,,16.4,70.0,.179
55,2017-02-15,MIL,@,BRK,W,129,125,124.0,120.2,104.0,.364,.170,.632,48.1,54.0,15.4,5.8,,.608,8.9,17.5,.250,,14.8,78.0,.216
56,2017-02-24,MIL,,UTA,L,95,109,105.9,121.5,89.7,.392,.243,.547,46.1,46.9,5.6,2.0,,.480,14.7,23.8,.324,,13.8,73.5,.365
57,2017-02-26,MIL,,PHO,W,100,96,104.8,100.6,95.4,.237,.263,.596,44.0,66.7,10.5,8.7,,.553,18.5,16.7,.211,,18.2,69.2,.133
58,2017-02-27,MIL,@,CLE,L,95,102,103.4,111.0,91.9,.193,.361,.528,42.3,73.0,3.3,11.9,,.512,8.2,10.9,.120,,16.4,87.5,.314
59,2017-03-01,MIL,,DEN,L,98,110,109.3,122.7,89.7,.181,.217,.547,43.0,68.4,8.9,9.8,,.512,12.7,24.4,.157,,13.1,63.2,.214
60,2017-03-03,MIL,,LAC,W,112,101,119.9,108.2,93.4,.188,.313,.647,39.7,79.5,11.8,8.9,,.613,10.4,8.8,.175,,22.4,75.9,.328
61,2017-03-04,MIL,,TOR,W,101,94,111.4,103.6,90.7,.264,.310,.520,53.8,42.1,3.3,7.4,,.471,5.8,21.4,.218,,11.6,91.7,.227
62,2017-03-06,MIL,@,PHI,W,112,98,121.5,106.3,92.2,.241,.398,.610,49.4,68.3,7.6,11.9,,.578,11.6,24.3,.193,,11.0,69.6,.135
63,2017-03-08,MIL,,NYK,W,104,93,113.0,101.0,92.0,.326,.302,.529,51.7,70.3,9.8,6.3,,.477,7.5,26.7,.256,,14.4,77.3,.095
64,2017-03-10,MIL,,IND,W,99,85,108.2,92.9,91.5,.469,.266,.641,48.6,51.5,14.2,10.5,,.570,20.6,15.2,.406,,17.5,78.4,.227
