G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,UTA,@,SAC,W,123,117,116.4,110.7,105.7,.481,.342,.642,54.3,51.2,7.6,5.3,,.601,15.1,13.5,.354,,8.0,88.6,.126
2,2018-10-19,UTA,,GSW,L,123,124,119.4,120.3,103.1,.326,.517,.604,46.9,60.0,10.7,5.9,,.556,13.6,22.2,.270,,14.4,77.8,.184
3,2018-10-22,UTA,,MEM,L,84,92,88.5,96.9,94.9,.280,.390,.456,53.8,62.1,6.3,10.7,,.402,14.0,21.7,.220,,9.5,85.1,.250
4,2018-10-24,UTA,@,HOU,W,100,89,104.9,93.3,95.4,.359,.372,.554,57.3,61.8,7.3,10.6,,.500,16.6,26.5,.282,,13.9,79.2,.092
5,2018-10-27,UTA,@,NOP,W,132,111,121.5,102.2,108.6,.420,.364,.633,51.8,69.6,6.4,11.5,,.580,11.1,17.1,.341,,12.9,77.1,.232
6,2018-10-28,UTA,@,DAL,W,113,104,114.2,105.1,99.0,.275,.313,.630,50.0,59.5,8.1,9.5,,.588,16.7,20.5,.238,,11.3,74.5,.209
7,2018-10-31,UTA,@,MIN,L,125,128,121.3,124.2,103.0,.309,.309,.567,53.9,53.2,8.7,8.2,,.552,11.3,37.0,.186,,13.4,80.0,.186
8,2018-11-02,UTA,,MEM,L,100,110,111.0,122.0,90.1,.325,.468,.568,50.0,58.3,3.3,10.2,,.558,13.7,25.0,.182,,10.9,76.3,.280
9,2018-11-03,UTA,@,DEN,L,88,103,92.4,108.2,95.2,.296,.383,.481,45.5,66.7,12.6,12.7,,.444,11.6,20.0,.198,,15.7,78.9,.145
10,2018-11-05,UTA,,TOR,L,111,124,111.4,124.5,99.6,.477,.360,.533,48.2,76.3,10.0,7.5,,.488,10.3,25.0,.314,,13.2,80.0,.151
11,2018-11-07,UTA,,DAL,W,117,102,116.9,101.9,100.1,.292,.416,.582,41.7,72.1,12.0,20.4,,.556,9.9,17.8,.202,,20.9,69.2,.493
12,2018-11-09,UTA,,BOS,W,123,115,126.7,118.5,97.1,.390,.442,.682,61.6,67.4,4.1,8.9,,.643,15.1,25.8,.312,,7.6,88.1,.227
13,2018-11-12,UTA,@,MEM,W,96,88,101.3,92.9,94.7,.366,.390,.504,53.8,59.4,7.4,10.9,,.445,13.6,27.7,.280,,15.2,81.8,.228
14,2018-11-14,UTA,@,DAL,L,68,118,68.5,118.9,99.2,.235,.432,.380,39.3,64.0,11.1,6.1,,.346,19.0,15.4,.148,,17.8,78.1,.208
15,2018-11-16,UTA,@,PHI,L,107,113,105.2,111.1,101.7,.420,.250,.513,48.8,36.6,9.8,6.9,,.489,11.1,24.4,.239,,15.2,74.4,.247
16,2018-11-17,UTA,@,BOS,W,98,86,103.3,90.6,94.9,.346,.487,.545,47.4,65.7,11.6,6.9,,.519,13.5,17.1,.218,,12.3,69.6,.121
17,2018-11-19,UTA,@,IND,L,94,121,97.9,126.0,96.0,.216,.338,.580,45.0,72.2,6.2,14.7,,.561,18.2,8.3,.149,,8.2,75.0,.118
18,2018-11-21,UTA,,SAC,L,110,119,111.6,120.8,98.5,.352,.443,.541,48.9,55.3,7.1,10.9,,.500,9.0,23.1,.250,,10.2,81.0,.157
19,2018-11-23,UTA,@,LAL,L,83,90,80.5,87.3,103.1,.200,.271,.449,46.6,66.7,11.6,5.4,,.412,17.0,14.3,.153,,20.9,87.2,.139
20,2018-11-25,UTA,@,SAC,W,133,112,123.4,103.9,107.8,.359,.326,.624,57.6,61.2,10.2,8.1,,.587,14.5,31.0,.272,,14.7,83.7,.271
21,2018-11-26,UTA,,IND,L,88,121,89.9,123.6,97.9,.210,.383,.497,49.4,73.5,10.2,6.1,,.469,16.1,22.2,.148,,14.9,87.5,.167
22,2018-11-28,UTA,@,BRK,W,101,91,99.9,90.0,101.2,.256,.341,.553,50.0,43.6,9.9,10.7,,.530,17.2,19.0,.171,,16.9,74.1,.233
23,2018-11-30,UTA,@,CHO,W,119,111,121.8,113.6,97.7,.222,.494,.669,51.9,72.7,5.1,7.5,,.654,13.6,16.2,.160,,7.4,83.3,.084
24,2018-12-02,UTA,@,MIA,L,100,102,102.7,104.8,97.4,.169,.371,.523,50.0,53.8,8.2,10.0,,.500,12.0,21.7,.124,,11.3,74.1,.187
25,2018-12-04,UTA,,SAS,W,139,105,135.2,102.1,102.8,.238,.393,.749,56.8,74.5,11.7,7.4,,.726,15.5,16.7,.202,,14.4,84.1,.111
26,2018-12-06,UTA,,HOU,W,118,91,118.4,91.3,99.7,.303,.360,.585,52.2,57.8,16.1,7.7,,.551,10.6,29.3,.225,,19.4,71.4,.170
27,2018-12-09,UTA,@,SAS,L,97,110,102.3,116.0,94.8,.224,.341,.519,45.2,62.2,8.4,5.3,,.488,13.0,20.0,.165,,10.4,74.4,.124
28,2018-12-10,UTA,@,OKC,L,113,122,107.4,116.0,105.2,.357,.345,.581,51.1,69.8,10.5,6.3,,.560,17.1,26.2,.226,,14.3,73.9,.329
29,2018-12-12,UTA,,MIA,W,111,84,116.2,87.9,95.6,.276,.421,.651,63.4,72.5,6.3,9.1,,.632,16.6,20.0,.197,,12.9,95.7,.182
30,2018-12-15,UTA,@,ORL,L,89,96,91.5,98.7,97.2,.315,.326,.439,46.7,60.7,13.4,8.3,,.354,9.0,20.0,.292,,21.4,88.6,.236
31,2018-12-17,UTA,@,HOU,L,97,102,93.2,98.1,104.0,.378,.427,.507,57.1,71.9,8.7,8.2,,.451,19.4,26.8,.280,,14.6,82.0,.302
32,2018-12-19,UTA,,GSW,W,108,103,104.0,99.1,103.9,.237,.452,.526,52.0,81.1,6.7,9.4,,.484,13.5,20.8,.194,,10.4,80.8,.179
33,2018-12-21,UTA,@,POR,W,120,90,124.2,93.1,96.6,.200,.365,.649,50.0,74.5,7.2,10.9,,.647,14.0,17.1,.118,,12.9,73.5,.115
34,2018-12-22,UTA,,OKC,L,106,107,101.9,102.8,104.1,.194,.366,.525,46.3,83.3,11.5,6.3,,.511,11.4,18.9,.118,,14.7,81.0,.157
35,2018-12-25,UTA,,POR,W,117,96,117.5,96.4,99.6,.277,.349,.628,53.8,43.5,7.0,15.2,,.633,15.4,22.5,.145,,10.7,78.4,.191
36,2018-12-27,UTA,,PHI,L,97,114,99.3,116.7,97.6,.314,.407,.496,48.4,57.6,11.3,2.0,,.448,14.0,24.0,.233,,12.2,78.0,.174
37,2018-12-29,UTA,,NYK,W,129,97,128.6,96.7,100.3,.151,.387,.650,63.2,58.8,8.0,11.1,,.634,14.6,35.7,.118,,13.6,84.9,.209
38,2019-01-01,UTA,@,TOR,L,116,122,116.9,122.9,99.3,.299,.330,.528,48.9,54.8,6.0,6.5,,.479,3.5,23.1,.237,,8.5,86.1,.305
39,2019-01-04,UTA,@,CLE,W,117,91,125.2,97.4,93.4,.268,.427,.638,54.7,66.7,6.4,14.8,,.598,10.7,20.0,.232,,12.7,84.8,.195
40,2019-01-05,UTA,@,DET,W,110,105,108.9,103.9,101.0,.390,.256,.572,48.8,61.5,11.9,10.5,,.518,11.1,15.2,.305,,16.5,87.5,.195
41,2019-01-07,UTA,@,MIL,L,102,114,102.1,114.2,99.9,.267,.430,.531,50.0,55.6,6.0,8.2,,.500,13.5,23.4,.186,,8.7,77.8,.133
42,2019-01-09,UTA,,ORL,W,106,93,110.5,97.0,95.9,.167,.393,.588,51.8,58.5,5.2,6.0,,.560,12.6,10.5,.143,,10.7,85.1,.169
43,2019-01-11,UTA,,LAL,W,113,95,105.1,88.4,107.5,.333,.438,.513,54.2,63.2,8.4,11.8,,.474,12.7,27.8,.229,,9.6,75.8,.155
44,2019-01-12,UTA,,CHI,W,110,102,109.6,101.7,100.3,.284,.511,.556,52.5,60.5,6.0,15.3,,.523,11.6,21.3,.205,,7.9,80.8,.155
45,2019-01-14,UTA,,DET,W,100,94,101.2,95.1,98.8,.450,.463,.522,59.1,64.5,5.1,5.6,,.463,15.1,25.0,.325,,8.5,89.8,.144
46,2019-01-16,UTA,@,LAC,W,129,109,124.2,105.0,103.9,.430,.384,.631,53.9,61.4,8.7,9.2,,.576,11.3,21.1,.349,,10.3,78.4,.092
47,2019-01-18,UTA,,CLE,W,115,99,112.0,96.5,102.6,.176,.435,.628,56.5,75.0,5.8,7.9,,.594,17.2,20.5,.165,,12.5,87.0,.230
48,2019-01-21,UTA,,POR,L,104,109,104.5,109.5,99.5,.341,.363,.497,52.2,58.3,5.0,11.1,,.434,12.5,26.0,.275,,7.6,83.3,.122
49,2019-01-23,UTA,,DEN,W,114,108,117.4,111.2,97.1,.307,.523,.571,44.4,73.7,7.2,11.5,,.540,11.5,24.0,.216,,12.6,70.0,.182
50,2019-01-25,UTA,,MIN,W,106,102,109.4,105.3,96.9,.266,.426,.505,48.5,67.6,9.3,12.5,,.463,9.5,29.6,.202,,12.4,72.1,.200
51,2019-01-27,UTA,@,MIN,W,125,111,128.9,114.5,97.0,.291,.453,.644,50.7,65.2,8.2,12.2,,.622,8.5,16.7,.209,,15.5,85.7,.260
52,2019-01-30,UTA,@,POR,L,105,132,105.2,132.3,99.8,.247,.400,.557,43.9,63.2,9.0,6.9,,.512,14.5,18.6,.212,,11.5,71.8,.222
53,2019-02-01,UTA,,ATL,W,128,112,121.4,106.2,105.4,.345,.402,.639,56.0,67.4,3.8,11.5,,.598,13.0,25.6,.276,,9.2,83.3,.204
54,2019-02-02,UTA,,HOU,L,98,125,92.5,117.9,106.0,.419,.477,.481,51.5,61.3,7.5,18.8,,.424,16.4,25.9,.291,,11.9,82.2,.345
55,2019-02-06,UTA,,PHO,W,116,88,120.0,91.0,96.7,.381,.333,.591,54.4,69.0,13.4,8.6,,.565,11.7,29.3,.250,,20.9,81.6,.200
56,2019-02-09,UTA,,SAS,W,125,105,125.5,105.4,99.6,.222,.456,.633,59.1,61.7,7.0,4.5,,.611,10.0,22.5,.167,,8.4,89.6,.202
57,2019-02-12,UTA,@,GSW,L,108,115,107.2,114.2,100.7,.241,.299,.561,55.1,56.1,3.0,8.3,,.529,14.3,16.7,.184,,5.8,89.4,.157
58,2019-02-22,UTA,@,OKC,L,147,148,117.9,118.7,103.2,.295,.381,.620,58.7,63.5,6.4,13.5,,.581,16.8,31.9,.238,,7.9,80.7,.169
59,2019-02-23,UTA,,DAL,W,125,109,128.6,112.1,97.2,.388,.447,.628,55.8,68.3,2.1,14.8,,.565,6.6,19.0,.341,,2.8,84.9,.144
60,2019-02-27,UTA,,LAC,W,111,105,106.7,101.0,104.0,.348,.370,.523,54.4,57.9,8.7,17.6,,.473,13.1,28.0,.261,,8.5,79.2,.277
61,2019-02-28,UTA,@,DEN,W,111,104,111.9,104.9,99.2,.393,.512,.563,44.4,67.6,6.1,8.1,,.536,10.0,20.4,.250,,9.9,68.0,.172
62,2019-03-02,UTA,,MIL,W,115,111,112.0,108.1,102.7,.271,.302,.535,50.0,50.0,12.7,12.3,,.521,10.8,30.8,.156,,12.1,68.5,.229
63,2019-03-04,UTA,,NOP,L,112,115,113.3,116.3,98.8,.152,.413,.570,51.6,81.4,3.0,7.9,,.543,15.5,28.9,.130,,7.1,73.9,.146
64,2019-03-06,UTA,@,NOP,W,114,104,107.0,97.6,106.5,.250,.341,.584,52.3,67.4,8.4,12.3,,.568,17.0,20.9,.159,,14.8,83.7,.146
65,2019-03-08,UTA,@,MEM,L,104,114,110.2,120.8,94.4,.293,.585,.562,48.8,60.0,8.5,14.7,,.537,11.5,22.2,.195,,9.4,79.5,.144
66,2019-03-11,UTA,,OKC,L,89,98,91.4,100.6,97.4,.193,.489,.466,50.0,68.8,12.3,10.5,,.438,12.0,20.8,.136,,15.0,86.0,.241
67,2019-03-13,UTA,@,PHO,W,114,97,116.9,99.5,97.5,.278,.367,.564,59.8,71.4,8.2,6.3,,.533,10.6,28.6,.200,,11.5,88.9,.220
68,2019-03-14,UTA,,MIN,W,120,100,123.3,102.7,97.4,.303,.427,.595,56.3,68.2,7.2,11.9,,.567,9.8,30.2,.213,,10.1,81.8,.121
69,2019-03-16,UTA,,BRK,W,114,98,111.9,96.2,101.8,.341,.396,.545,59.6,61.5,2.9,11.9,,.500,12.5,29.4,.253,,6.3,86.2,.211
70,2019-03-18,UTA,@,WAS,W,116,95,115.4,94.5,100.5,.066,.407,.619,54.7,71.4,9.9,14.8,,.615,15.4,19.4,.044,,15.0,87.2,.235
71,2019-03-20,UTA,@,NYK,W,137,116,138.6,117.3,98.9,.294,.494,.714,50.0,79.2,7.1,5.5,,.682,9.4,17.9,.247,,12.8,80.5,.151
72,2019-03-21,UTA,@,ATL,L,114,117,110.9,113.8,102.8,.277,.340,.541,53.3,58.1,11.7,6.4,,.511,12.5,29.2,.191,,14.1,79.5,.184
73,2019-03-23,UTA,@,CHI,W,114,83,115.1,83.8,99.1,.158,.337,.561,56.3,58.7,7.1,10.5,,.542,9.8,26.1,.116,,10.6,80.7,.163
74,2019-03-25,UTA,,PHO,W,125,92,127.5,93.8,98.0,.267,.244,.650,54.4,64.6,11.2,7.5,,.616,12.7,27.0,.221,,19.2,78.6,.303
75,2019-03-27,UTA,,LAL,W,115,100,114.7,99.8,100.3,.434,.386,.582,57.4,80.5,4.0,7.1,,.554,10.0,20.0,.277,,3.6,85.2,.175
76,2019-03-29,UTA,,WAS,W,128,124,122.0,118.2,104.9,.207,.368,.674,51.2,54.2,6.7,11.5,,.632,15.9,21.1,.207,,10.8,75.0,.133
77,2019-04-01,UTA,,CHO,W,111,102,109.8,100.9,101.1,.329,.443,.614,51.6,78.9,6.9,5.0,,.576,15.8,12.8,.253,,9.7,80.8,.256
78,2019-04-03,UTA,@,PHO,W,118,97,123.0,101.1,95.9,.234,.416,.695,59.2,68.2,2.1,12.9,,.675,19.1,24.1,.182,,9.4,80.9,.088
79,2019-04-05,UTA,,SAC,W,119,98,113.3,93.3,105.0,.294,.388,.620,49.5,68.2,8.6,8.5,,.606,14.3,16.7,.188,,14.9,76.5,.185
80,2019-04-07,UTA,@,LAL,L,109,113,114.6,118.8,95.1,.333,.500,.566,41.7,65.8,11.6,6.3,,.530,10.2,23.3,.238,,14.0,61.0,.157
81,2019-04-09,UTA,,DEN,W,118,108,119.7,109.5,98.6,.436,.346,.635,60.8,58.5,5.1,7.9,,.590,13.9,24.3,.333,,6.7,92.9,.159
82,2019-04-10,UTA,@,LAC,L,137,143,116.8,121.9,106.2,.311,.330,.568,52.3,66.0,6.8,14.1,,.509,12.4,29.8,.274,,9.1,76.9,.217
