G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
17,2019-11-23,CHI,@,CHO,W,116,115,119.5,118.4,97.1,.126,.495,.578,47.6,62.8,12.4,5.8,,.568,11.5,28.3,.084,,17.5,72.2,.188
18,2019-11-25,CHI,,POR,L,94,117,93.5,116.4,100.5,.233,.453,.496,40.2,66.7,8.0,6.5,,.471,15.2,16.0,.151,,13.2,69.0,.191
19,2019-11-27,CHI,@,GSW,L,90,104,92.5,106.8,97.3,.202,.326,.464,43.8,58.8,14.4,7.7,,.438,14.9,25.5,.135,,17.8,68.3,.235
20,2019-11-29,CHI,@,POR,L,103,107,102.4,106.4,100.6,.266,.404,.490,49.0,66.7,8.0,3.7,,.457,9.5,21.2,.181,,11.9,81.8,.250
21,2019-12-02,CHI,@,SAC,W,113,106,114.1,107.0,99.1,.387,.493,.644,43.8,55.6,9.1,0.0,,.587,17.0,8.8,.333,,16.4,74.4,.205
22,2019-12-04,CHI,,MEM,W,106,99,103.9,97.0,102.1,.481,.429,.568,52.1,66.7,4.9,19.7,,.513,17.7,22.2,.351,,10.2,78.4,.188
23,2019-12-06,CHI,,GSW,L,98,100,106.4,108.6,92.1,.057,.466,.543,48.7,53.8,11.9,4.3,,.540,13.4,23.3,.034,,19.1,81.8,.211
24,2019-12-08,CHI,@,MIA,L,105,110,106.2,111.2,89.6,.338,.450,.571,47.6,57.1,8.1,2.4,,.519,13.2,15.4,.275,,15.0,76.7,.455
25,2019-12-09,CHI,,TOR,L,92,93,93.6,94.6,98.3,.157,.517,.483,45.5,85.7,6.1,6.6,,.461,12.8,18.4,.112,,12.9,72.0,.200
26,2019-12-11,CHI,,ATL,W,136,102,128.5,96.4,105.9,.202,.255,.664,50.6,59.3,14.2,15.6,,.633,11.3,18.4,.181,,19.6,77.8,.229
27,2019-12-13,CHI,,CHO,L,73,83,76.9,87.4,94.9,.156,.378,.380,42.9,74.1,11.6,14.6,,.339,11.1,18.3,.133,,18.5,75.6,.215
28,2019-12-14,CHI,,LAC,W,109,106,110.6,107.6,98.5,.212,.365,.587,55.6,52.5,12.2,15.5,,.553,15.5,27.3,.176,,13.5,82.6,.325
29,2019-12-16,CHI,@,OKC,L,106,109,108.2,111.3,97.9,.149,.356,.572,42.5,62.8,17.4,17.1,,.546,12.3,13.2,.126,,24.2,74.3,.333
30,2019-12-18,CHI,@,WAS,W,110,109,102.8,101.9,96.9,.247,.381,.511,49.1,64.1,9.3,12.0,,.459,12.2,21.2,.216,,11.4,75.0,.284
31,2019-12-21,CHI,@,DET,W,119,107,123.6,111.1,96.3,.325,.455,.676,61.3,52.5,8.3,7.7,,.636,17.0,32.4,.273,,14.8,85.4,.126
32,2019-12-23,CHI,@,ORL,L,95,103,98.2,106.4,96.8,.170,.420,.502,50.5,57.1,7.2,9.1,,.472,13.7,21.6,.136,,12.5,85.7,.185
33,2019-12-28,CHI,,ATL,W,116,81,118.5,82.8,97.9,.218,.356,.608,56.7,51.2,13.3,9.6,,.580,15.1,30.2,.172,,17.3,80.9,.093
34,2019-12-30,CHI,,MIL,L,102,123,100.3,120.9,101.7,.075,.411,.461,42.2,65.0,9.8,3.8,,.453,8.3,22.2,.047,,14.5,74.4,.238
35,2020-01-02,CHI,,UTA,L,98,102,105.1,109.4,93.2,.181,.383,.483,51.7,59.5,8.6,10.9,,.452,9.0,30.0,.138,,16.6,81.1,.224
36,2020-01-04,CHI,,BOS,L,104,111,109.5,116.8,95.0,.388,.425,.555,45.7,67.6,15.8,7.9,,.506,13.8,26.2,.288,,17.2,66.7,.207
37,2020-01-06,CHI,@,DAL,L,110,118,119.2,127.8,92.3,.112,.316,.535,51.1,54.3,10.8,14.0,,.515,7.2,34.7,.092,,13.2,71.8,.167
38,2020-01-08,CHI,@,NOP,L,108,123,107.8,122.7,100.2,.228,.380,.533,43.8,53.7,12.0,4.7,,.522,10.6,20.8,.130,,12.2,70.7,.299
39,2020-01-10,CHI,,IND,L,105,116,111.9,123.7,93.8,.200,.513,.603,43.9,43.2,6.4,5.6,,.575,14.7,13.6,.163,,10.9,78.9,.107
40,2020-01-11,CHI,@,DET,W,108,99,115.4,105.8,93.6,.169,.422,.606,47.5,57.1,11.8,12.0,,.572,13.6,23.1,.157,,17.5,70.7,.231
41,2020-01-13,CHI,@,BOS,L,101,113,105.1,117.5,96.1,.321,.309,.546,46.9,43.2,5.2,8.3,,.494,13.2,17.5,.259,,11.1,75.6,.313
42,2020-01-15,CHI,,WAS,W,115,106,116.7,107.6,98.6,.259,.447,.607,51.9,60.5,11.2,9.6,,.588,13.7,20.5,.176,,15.0,82.5,.266
43,2020-01-17,CHI,@,PHI,L,89,100,97.2,109.2,91.5,.185,.432,.508,45.7,60.0,8.7,5.7,,.481,15.4,14.6,.136,,11.2,77.5,.134
44,2020-01-18,CHI,,CLE,W,118,116,117.2,115.2,100.7,.195,.287,.624,41.9,52.1,17.9,9.1,,.603,11.3,12.1,.149,,24.5,75.9,.288
45,2020-01-20,CHI,@,MIL,L,98,111,92.0,104.2,106.6,.196,.522,.490,44.8,52.9,10.3,3.9,,.446,13.8,13.5,.174,,20.9,91.4,.130
46,2020-01-22,CHI,,MIN,W,117,110,116.1,109.2,100.8,.440,.357,.583,53.8,53.8,8.9,4.8,,.518,10.7,26.7,.357,,15.7,79.2,.151
47,2020-01-24,CHI,,SAC,L,81,98,86.1,104.1,94.1,.177,.468,.476,50.6,74.2,6.4,8.2,,.443,18.2,18.6,.139,,12.6,83.3,.222
48,2020-01-25,CHI,@,CLE,W,118,106,122.4,110.0,96.4,.282,.388,.617,45.6,54.5,15.6,3.7,,.588,8.6,17.9,.212,,19.1,72.5,.107
49,2020-01-27,CHI,,SAS,W,110,109,117.5,116.4,93.6,.161,.398,.552,51.5,66.7,8.5,3.5,,.527,8.3,28.6,.129,,10.2,75.0,.280
50,2020-01-29,CHI,@,IND,L,106,115,104.6,113.5,91.8,.176,.388,.579,42.5,57.8,9.9,4.8,,.565,16.4,15.4,.118,,14.7,68.3,.180
51,2020-01-31,CHI,@,BRK,L,118,133,116.6,131.5,101.2,.302,.395,.606,50.7,64.3,6.9,6.1,,.558,11.8,25.6,.256,,18.0,84.4,.225
52,2020-02-02,CHI,@,TOR,L,102,129,106.4,134.5,95.9,.289,.533,.503,47.1,71.4,10.4,0.0,,.472,13.6,33.3,.189,,13.7,66.7,.226
53,2020-02-06,CHI,,NOP,L,119,125,112.6,118.3,105.7,.247,.312,.577,47.1,54.3,10.4,2.0,,.565,12.7,23.4,.151,,18.0,76.3,.126
54,2020-02-09,CHI,@,PHI,L,111,118,114.3,121.5,97.1,.193,.364,.581,48.8,53.5,8.2,5.3,,.557,15.9,32.6,.148,,14.0,65.1,.274
55,2020-02-11,CHI,@,WAS,L,114,126,107.2,118.5,106.3,.152,.424,.581,50.0,56.8,8.5,7.0,,.565,16.9,22.2,.109,,14.6,79.1,.213
56,2020-02-20,CHI,,CHO,L,93,103,100.1,110.9,92.9,.218,.356,.488,46.3,64.9,12.9,6.5,,.466,12.0,25.5,.138,,16.4,74.3,.338
57,2020-02-22,CHI,,PHO,L,104,112,103.8,111.7,100.2,.253,.458,.564,44.7,50.0,11.0,12.5,,.518,21.3,26.8,.217,,16.0,61.4,.302
58,2020-02-23,CHI,,WAS,W,126,117,119.3,110.8,105.6,.346,.457,.675,52.1,60.0,14.2,9.3,,.667,21.8,27.0,.222,,21.3,79.4,.425
59,2020-02-25,CHI,,OKC,L,122,124,128.2,130.3,95.2,.093,.320,.604,51.3,42.3,6.3,8.7,,.598,9.8,30.2,.062,,10.7,78.8,.342
60,2020-02-29,CHI,@,NYK,L,115,125,122.9,133.5,93.6,.258,.393,.580,39.8,63.4,12.8,4.6,,.556,7.5,28.3,.180,,13.9,54.1,.271
61,2020-03-02,CHI,,DAL,W,109,107,109.9,107.9,99.1,.181,.383,.537,48.8,54.5,7.1,11.9,,.521,12.1,25.5,.117,,14.7,76.9,.179
62,2020-03-04,CHI,@,MIN,L,108,115,111.1,118.3,97.2,.117,.319,.546,48.2,53.3,10.3,13.2,,.537,9.2,21.4,.074,,15.6,75.6,.198
63,2020-03-06,CHI,,IND,L,102,108,102.4,108.4,99.6,.155,.392,.492,49.5,67.5,12.0,11.3,,.459,14.1,32.1,.134,,19.0,73.7,.320
64,2020-03-08,CHI,@,BRK,L,107,110,103.8,106.7,103.1,.272,.370,.519,38.3,59.0,13.6,8.8,,.489,6.4,10.0,.185,,25.4,83.9,.547
65,2020-03-10,CHI,,CLE,W,108,103,111.9,106.7,96.5,.179,.405,.596,56.8,54.8,8.3,10.7,,.571,18.8,35.0,.143,,16.6,78.0,.213
