G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,CHO,@,DET,L,90,102,91.4,103.6,98.5,.397,.411,.525,50.0,55.2,4.1,4.3,,.459,16.5,7.3,.315,,7.3,83.0,.115
2,2017-10-20,CHO,,ATL,W,109,91,103.4,86.3,105.4,.349,.419,.549,60.0,45.9,4.7,6.2,,.494,17.5,27.3,.279,,11.4,88.2,.126
3,2017-10-23,CHO,@,MIL,L,94,103,96.4,105.7,97.5,.462,.333,.501,53.3,51.5,3.1,8.5,,.468,13.0,21.3,.269,,12.4,88.4,.165
4,2017-10-25,CHO,,DEN,W,110,93,113.9,96.3,96.6,.321,.383,.595,49.5,44.7,5.2,7.2,,.549,13.2,23.3,.259,,10.9,69.0,.090
5,2017-10-27,CHO,,HOU,L,93,109,96.5,113.1,96.4,.318,.330,.464,46.3,48.5,6.2,17.9,,.438,8.2,20.0,.182,,14.2,82.5,.129
6,2017-10-29,CHO,,ORL,W,120,113,111.1,104.6,108.1,.175,.186,.574,60.2,58.5,5.6,10.9,,.577,14.0,28.6,.082,,9.2,83.9,.206
7,2017-10-30,CHO,@,MEM,W,104,99,103.8,98.8,100.2,.326,.191,.511,53.8,40.5,3.0,12.1,,.455,9.8,21.3,.258,,6.1,80.7,.290
8,2017-11-01,CHO,,MIL,W,126,121,126.2,121.2,99.8,.345,.298,.651,50.6,46.7,5.0,5.5,,.619,10.2,18.4,.262,,12.5,79.1,.132
9,2017-11-03,CHO,@,SAS,L,101,108,102.0,109.1,99.0,.525,.300,.513,50.5,48.5,11.1,1.8,,.463,10.9,22.4,.338,,13.7,83.3,.253
10,2017-11-05,CHO,@,MIN,L,94,112,96.4,114.9,97.5,.236,.315,.478,42.6,64.9,8.2,5.1,,.466,10.1,19.2,.124,,14.3,71.4,.313
11,2017-11-07,CHO,@,NYK,L,113,118,122.7,128.1,92.1,.187,.407,.574,53.3,57.1,8.7,4.0,,.544,11.7,37.0,.154,,16.0,79.3,.213
12,2017-11-10,CHO,@,BOS,L,87,90,88.9,91.9,97.9,.413,.275,.460,49.0,64.5,5.1,13.2,,.425,12.9,14.9,.238,,12.0,81.6,.250
13,2017-11-15,CHO,,CLE,L,107,115,107.7,115.7,99.4,.326,.302,.544,44.6,51.2,7.0,8.8,,.512,11.7,18.6,.221,,11.1,67.3,.189
14,2017-11-17,CHO,@,CHI,L,120,123,118.0,120.9,101.7,.420,.259,.625,54.5,45.2,2.9,3.5,,.580,11.1,13.9,.321,,10.2,90.2,.132
15,2017-11-18,CHO,,LAC,W,102,87,105.5,90.0,96.7,.333,.299,.511,52.7,58.8,7.2,16.7,,.454,7.4,17.8,.264,,13.3,85.4,.157
16,2017-11-20,CHO,,MIN,W,118,102,118.1,102.0,100.0,.341,.306,.604,57.8,52.4,5.0,11.1,,.559,14.8,28.2,.271,,9.0,80.4,.244
17,2017-11-22,CHO,,WAS,W,129,124,122.0,117.3,95.7,.440,.308,.594,52.7,53.5,4.7,7.6,,.527,9.2,29.2,.363,,9.9,79.1,.172
18,2017-11-24,CHO,@,CLE,L,99,100,101.5,102.5,97.6,.287,.309,.468,55.0,69.4,4.1,6.8,,.441,7.8,26.3,.170,,11.8,93.0,.133
19,2017-11-25,CHO,,SAS,L,86,106,93.1,114.7,92.4,.310,.298,.451,48.3,64.5,7.6,7.1,,.393,12.8,27.5,.238,,10.7,77.8,.272
20,2017-11-29,CHO,@,TOR,L,113,126,116.6,130.0,96.9,.443,.241,.599,48.0,70.3,6.2,3.0,,.525,11.3,20.0,.380,,8.0,72.5,.082
21,2017-12-01,CHO,@,MIA,L,100,105,101.2,106.2,98.9,.266,.253,.567,50.6,55.3,9.1,11.1,,.513,20.0,25.0,.241,,19.0,76.9,.163
22,2017-12-04,CHO,,ORL,W,104,94,102.2,92.4,101.7,.476,.202,.512,56.5,50.0,12.8,10.0,,.423,12.1,23.9,.393,,18.5,89.1,.146
23,2017-12-06,CHO,,GSW,L,87,101,90.0,104.4,96.7,.175,.196,.416,51.0,50.0,5.2,5.6,,.381,10.3,26.4,.134,,14.3,81.4,.119
24,2017-12-08,CHO,,CHI,L,111,119,97.5,104.6,103.1,.290,.290,.492,47.2,55.0,6.2,13.6,,.450,8.9,15.3,.210,,11.4,87.2,.172
25,2017-12-09,CHO,,LAL,L,99,110,99.0,110.0,100.0,.151,.269,.499,48.3,51.2,7.0,5.2,,.484,10.0,18.4,.097,,12.9,85.0,.176
26,2017-12-11,CHO,@,OKC,W,116,103,123.4,109.6,94.0,.296,.309,.633,51.3,51.2,7.4,6.8,,.611,11.6,24.3,.210,,12.7,74.4,.282
27,2017-12-13,CHO,@,HOU,L,96,108,97.8,110.1,98.1,.310,.241,.485,55.4,38.9,4.1,11.6,,.437,10.8,23.5,.230,,9.4,88.0,.148
28,2017-12-15,CHO,,MIA,L,98,104,101.9,108.2,96.1,.325,.325,.516,51.2,61.8,7.3,2.1,,.470,14.4,23.9,.241,,15.8,86.1,.192
29,2017-12-16,CHO,,POR,L,91,93,91.8,93.8,99.1,.292,.323,.420,52.0,54.5,9.1,5.5,,.380,5.2,23.6,.188,,18.7,88.4,.114
30,2017-12-18,CHO,,NYK,W,109,91,110.3,92.1,98.8,.182,.227,.573,56.0,69.8,10.1,8.8,,.540,16.7,30.8,.159,,15.2,77.8,.186
31,2017-12-20,CHO,,TOR,L,111,129,109.6,127.3,101.3,.412,.271,.553,47.6,53.8,9.9,10.3,,.500,10.7,19.5,.306,,12.4,75.6,.165
32,2017-12-22,CHO,@,MIL,L,104,109,109.8,115.1,94.7,.193,.295,.545,50.0,53.8,4.2,12.1,,.511,8.6,19.6,.159,,6.7,85.0,.218
33,2017-12-23,CHO,,MIL,W,111,106,116.4,111.2,95.3,.541,.284,.606,55.1,61.1,2.1,11.5,,.547,14.9,24.3,.405,,8.7,82.9,.161
34,2017-12-27,CHO,,BOS,L,91,102,100.5,112.7,90.5,.333,.264,.456,54.7,46.9,7.7,6.8,,.408,9.9,33.9,.230,,15.2,84.6,.167
35,2017-12-29,CHO,@,GSW,W,111,100,111.9,100.9,99.2,.382,.225,.534,52.2,65.9,12.1,9.2,,.494,8.8,27.1,.258,,15.5,81.0,.138
36,2017-12-31,CHO,@,LAC,L,98,106,100.2,108.3,97.9,.204,.355,.483,52.8,63.9,10.2,6.3,,.446,14.4,29.4,.161,,15.4,84.2,.316
37,2018-01-02,CHO,@,SAC,W,131,111,141.5,119.9,92.6,.202,.360,.676,39.0,49.0,7.6,4.3,,.657,3.0,13.9,.157,,13.6,61.0,.161
38,2018-01-05,CHO,@,LAL,W,108,94,107.5,93.6,100.4,.162,.333,.509,54.9,61.9,10.0,5.2,,.485,11.7,32.0,.121,,13.9,76.9,.096
39,2018-01-10,CHO,,DAL,L,111,115,110.2,114.2,100.7,.357,.310,.571,52.4,37.2,6.0,10.6,,.571,10.2,10.0,.179,,7.7,92.9,.265
40,2018-01-12,CHO,,UTA,W,99,88,106.5,94.7,93.0,.436,.346,.532,50.5,53.1,8.6,4.8,,.468,11.4,17.8,.333,,13.8,82.6,.260
41,2018-01-13,CHO,,OKC,L,91,101,95.6,106.1,95.2,.277,.337,.489,46.7,48.5,3.2,9.9,,.452,13.1,19.1,.193,,7.8,68.3,.155
42,2018-01-15,CHO,@,DET,W,118,107,114.4,103.7,103.2,.393,.250,.599,56.3,48.8,8.7,7.0,,.571,13.2,20.5,.262,,15.0,93.0,.093
43,2018-01-17,CHO,,WAS,W,133,109,131.6,107.8,101.1,.265,.316,.608,55.1,56.3,9.9,8.5,,.566,7.6,28.3,.224,,14.8,83.7,.195
44,2018-01-20,CHO,,MIA,L,105,106,108.5,109.6,96.8,.233,.300,.529,47.8,53.7,9.3,13.6,,.494,6.6,17.0,.178,,13.2,81.4,.080
45,2018-01-22,CHO,,SAC,W,112,107,114.5,109.4,97.8,.291,.465,.577,53.3,57.9,4.1,13.3,,.535,13.4,25.6,.233,,6.3,78.7,.113
46,2018-01-24,CHO,,NOP,L,96,101,96.0,101.0,100.0,.365,.247,.487,53.8,44.4,5.0,9.8,,.459,12.4,22.7,.212,,13.6,83.0,.161
47,2018-01-26,CHO,,ATL,W,121,110,120.5,109.5,100.4,.364,.386,.593,52.4,62.5,12.9,16.3,,.528,9.7,25.0,.318,,18.2,84.2,.266
48,2018-01-27,CHO,@,MIA,L,91,95,99.3,103.6,91.7,.417,.286,.458,47.4,41.4,6.5,10.2,,.375,6.6,23.1,.333,,11.4,75.6,.129
49,2018-01-29,CHO,@,IND,L,96,105,102.8,112.4,93.4,.241,.373,.523,51.3,48.6,5.4,3.2,,.500,14.8,25.6,.157,,12.0,82.9,.108
50,2018-01-31,CHO,@,ATL,W,123,110,135.2,120.9,91.0,.200,.356,.628,59.2,63.0,6.6,2.2,,.606,9.3,32.4,.156,,9.4,88.2,.260
51,2018-02-02,CHO,,IND,W,133,126,133.4,126.4,99.7,.410,.398,.679,58.1,61.4,5.0,3.4,,.620,13.3,31.4,.361,,10.0,82.1,.299
52,2018-02-04,CHO,@,PHO,W,115,110,115.7,110.7,99.4,.302,.396,.529,52.4,60.0,12.1,12.5,,.469,6.9,26.0,.260,,18.7,93.8,.169
53,2018-02-05,CHO,@,DEN,L,104,121,113.3,131.8,91.8,.312,.338,.594,46.8,53.8,7.6,2.1,,.578,10.3,12.2,.195,,11.3,86.1,.136
54,2018-02-08,CHO,@,POR,L,103,109,96.6,102.3,96.5,.173,.337,.488,43.6,44.7,9.4,5.1,,.454,9.4,12.7,.143,,14.6,80.4,.200
55,2018-02-09,CHO,@,UTA,L,94,106,100.3,113.1,93.8,.224,.282,.503,40.2,48.6,8.5,3.6,,.465,7.0,10.6,.176,,11.6,80.0,.167
