G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-19,LAC,@,LAL,W,108,92,102.0,86.9,105.9,.121,.308,.479,53.2,54.8,11.3,4.0,,.449,11.0,29.8,.112,,15.8,77.8,.154
2,2017-10-21,LAC,,PHO,W,130,88,128.1,86.7,101.5,.341,.295,.642,59.1,54.2,11.8,4.3,,.614,10.6,23.8,.250,,17.8,91.3,.394
3,2017-10-24,LAC,,UTA,W,102,84,110.5,91.0,92.3,.253,.349,.553,51.8,53.8,13.0,7.8,,.530,12.4,25.0,.169,,17.7,80.5,.114
4,2017-10-26,LAC,@,POR,W,104,103,118.6,117.5,87.7,.468,.364,.560,51.1,30.6,4.6,8.6,,.526,10.6,33.3,.299,,8.4,66.7,.213
5,2017-10-28,LAC,,DET,L,87,95,92.4,100.9,94.2,.262,.452,.464,50.5,67.9,6.4,10.0,,.423,16.1,28.3,.190,,11.0,75.0,.159
6,2017-10-30,LAC,,GSW,L,113,141,114.1,142.3,99.1,.349,.291,.570,43.2,53.8,4.0,5.0,,.512,10.8,22.0,.291,,10.5,65.0,.258
7,2017-11-01,LAC,,DAL,W,119,98,119.8,98.6,99.4,.372,.359,.656,56.3,65.9,9.1,9.4,,.609,15.0,19.4,.308,,12.5,82.4,.180
8,2017-11-04,LAC,,MEM,L,104,113,112.1,121.8,92.7,.373,.313,.538,52.4,47.4,7.5,13.2,,.482,11.9,33.3,.289,,10.4,75.7,.238
9,2017-11-05,LAC,,MIA,L,101,104,108.1,111.3,93.5,.345,.356,.504,57.5,47.1,11.8,8.3,,.443,13.0,40.0,.276,,14.8,76.2,.190
10,2017-11-07,LAC,@,SAS,L,107,120,114.0,127.9,93.8,.207,.366,.598,50.0,47.6,6.4,7.1,,.579,16.0,26.3,.146,,12.3,72.5,.179
11,2017-11-10,LAC,@,OKC,L,111,120,116.2,125.7,95.5,.357,.357,.571,53.5,33.3,4.2,3.8,,.536,15.6,35.6,.250,,10.3,73.2,.372
12,2017-11-11,LAC,@,NOP,L,103,111,101.3,109.2,101.6,.314,.302,.526,42.0,45.7,11.8,1.6,,.465,10.1,15.7,.267,,20.3,78.4,.238
13,2017-11-13,LAC,,PHI,L,105,109,105.0,109.0,100.0,.390,.390,.546,40.0,44.4,8.0,8.9,,.512,13.5,18.0,.256,,17.8,71.4,.338
14,2017-11-17,LAC,@,CLE,L,113,118,103.8,108.3,98.6,.136,.340,.518,51.9,63.0,6.4,17.5,,.495,12.1,23.2,.107,,12.7,84.0,.256
15,2017-11-18,LAC,@,CHO,L,87,102,90.0,105.5,96.7,.229,.349,.476,47.3,54.5,5.2,9.8,,.446,13.3,14.6,.157,,7.4,82.2,.264
16,2017-11-20,LAC,@,NYK,L,85,107,87.7,110.4,96.9,.263,.400,.476,41.4,66.7,12.4,6.4,,.438,19.0,21.3,.188,,19.3,65.0,.296
17,2017-11-22,LAC,@,ATL,W,116,103,125.5,111.4,92.4,.250,.395,.688,47.8,68.2,7.6,7.4,,.678,15.1,18.2,.171,,14.3,75.0,.157
18,2017-11-25,LAC,@,SAC,W,97,95,103.1,100.9,94.1,.163,.350,.566,50.0,60.5,11.7,8.1,,.531,15.7,17.1,.150,,17.1,79.5,.096
19,2017-11-27,LAC,,LAL,W,120,115,116.5,111.7,103.0,.353,.329,.611,50.6,46.3,6.8,4.9,,.541,14.8,24.4,.329,,13.6,73.9,.176
20,2017-11-30,LAC,,UTA,L,107,126,116.6,137.3,91.8,.429,.414,.643,52.2,60.5,8.7,12.0,,.614,18.6,30.3,.300,,12.5,72.2,.129
21,2017-12-02,LAC,@,DAL,L,82,108,91.1,120.0,90.0,.267,.256,.427,41.3,53.3,8.9,13.6,,.384,9.4,22.0,.186,,14.2,64.3,.253
22,2017-12-03,LAC,@,MIN,L,106,112,118.3,125.0,89.6,.301,.466,.641,46.8,56.8,3.3,11.3,,.610,16.2,22.2,.233,,6.4,67.4,.318
23,2017-12-06,LAC,,MIN,L,107,113,111.5,117.8,95.9,.152,.323,.507,48.3,52.3,6.3,4.8,,.495,7.9,30.9,.091,,14.1,76.5,.195
24,2017-12-09,LAC,,WAS,W,113,112,119.5,118.4,94.6,.300,.400,.624,42.9,56.4,8.5,8.0,,.575,9.9,10.3,.263,,12.4,76.3,.183
25,2017-12-11,LAC,,TOR,W,96,91,97.2,92.1,98.8,.261,.391,.468,57.0,52.9,6.1,13.7,,.413,10.5,25.9,.217,,12.4,93.5,.250
26,2017-12-13,LAC,@,ORL,W,106,95,107.1,96.0,99.0,.227,.295,.548,53.1,64.1,10.1,9.8,,.511,7.6,13.6,.182,,11.0,86.5,.136
27,2017-12-15,LAC,@,WAS,L,91,100,87.5,96.2,104.0,.337,.279,.461,48.5,51.5,11.5,10.5,,.424,16.8,23.5,.209,,16.2,76.1,.170
28,2017-12-16,LAC,@,MIA,L,85,90,97.1,102.8,87.6,.175,.350,.493,55.4,51.4,3.4,10.6,,.488,16.5,30.0,.088,,8.1,79.1,.195
29,2017-12-18,LAC,@,SAS,L,91,109,92.0,110.2,98.9,.190,.345,.500,48.3,56.8,12.1,6.9,,.494,15.7,17.8,.095,,14.7,81.0,.244
30,2017-12-20,LAC,,PHO,W,108,95,111.6,98.2,96.7,.276,.345,.554,50.0,53.7,1.0,6.5,,.529,8.4,20.0,.184,,8.7,74.5,.175
31,2017-12-22,LAC,@,HOU,W,128,118,128.6,118.6,99.5,.341,.462,.612,46.9,55.8,8.0,13.2,,.571,7.1,20.9,.264,,15.4,76.3,.372
32,2017-12-23,LAC,@,MEM,L,112,115,120.4,123.7,93.0,.354,.430,.613,43.4,35.9,4.3,11.9,,.576,9.9,13.5,.266,,8.2,67.4,.244
33,2017-12-26,LAC,,SAC,W,122,95,126.6,98.6,96.4,.333,.383,.657,57.0,70.5,7.3,10.8,,.623,12.3,25.0,.259,,8.2,80.0,.083
34,2017-12-29,LAC,@,LAL,W,121,106,124.5,109.1,97.2,.395,.372,.599,58.3,54.8,7.2,8.0,,.541,11.4,38.5,.326,,10.6,75.6,.117
35,2017-12-31,LAC,,CHO,W,106,98,108.3,100.2,97.9,.355,.368,.603,47.2,66.7,9.2,8.3,,.539,15.4,15.8,.316,,14.4,70.6,.161
36,2018-01-02,LAC,,MEM,W,113,105,116.9,108.6,96.7,.437,.324,.668,47.2,59.0,5.2,5.7,,.613,18.3,12.5,.366,,13.0,75.0,.266
37,2018-01-04,LAC,,OKC,L,117,127,115.5,125.4,101.3,.230,.300,.531,49.5,64.4,4.9,3.3,,.495,8.3,30.0,.180,,11.4,73.2,.105
38,2018-01-06,LAC,,GSW,L,105,121,96.4,111.1,108.9,.330,.121,.504,45.5,48.7,9.2,12.7,,.445,14.7,20.0,.264,,12.7,71.4,.319
39,2018-01-08,LAC,,ATL,W,108,107,108.2,107.2,99.9,.400,.212,.540,45.6,42.1,10.0,15.3,,.500,13.8,27.5,.271,,11.4,63.5,.219
40,2018-01-10,LAC,@,GSW,W,125,106,121.4,102.9,103.0,.298,.255,.588,58.2,52.2,8.7,5.4,,.548,11.6,27.5,.234,,15.0,89.7,.278
