G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-19,LAL,,LAC,L,92,108,86.9,102.0,105.9,.253,.176,.455,46.8,56.8,7.6,9.5,,.429,15.8,22.2,.154,,11.0,70.2,.112
2,2017-10-20,LAL,@,PHO,W,132,130,112.7,110.9,117.2,.355,.280,.614,45.7,45.8,6.8,4.8,,.581,14.3,11.1,.258,,14.9,78.7,.283
3,2017-10-22,LAL,,NOP,L,112,119,107.7,114.4,104.0,.222,.300,.567,47.5,61.4,6.7,11.8,,.539,14.7,20.0,.167,,16.3,82.9,.181
4,2017-10-25,LAL,,WAS,W,102,99,92.1,89.4,100.3,.174,.326,.515,54.1,65.9,8.1,7.2,,.484,17.5,13.6,.141,,11.0,87.0,.158
5,2017-10-27,LAL,,TOR,L,92,101,91.2,100.1,100.9,.304,.291,.514,55.1,55.6,6.9,9.4,,.475,19.0,22.5,.215,,10.5,81.6,.151
6,2017-10-28,LAL,@,UTA,L,81,96,90.6,107.4,89.4,.247,.272,.451,44.3,54.8,13.4,8.3,,.414,15.1,28.6,.173,,19.9,64.1,.114
7,2017-10-31,LAL,,DET,W,113,93,116.0,95.5,97.4,.154,.286,.582,54.6,66.7,9.2,8.2,,.560,12.6,24.4,.121,,11.2,80.8,.011
8,2017-11-02,LAL,@,POR,L,110,113,112.8,115.9,97.5,.342,.228,.605,43.8,37.2,8.2,12.5,,.570,10.8,6.1,.253,,10.9,75.0,.279
9,2017-11-03,LAL,,BRK,W,124,112,109.3,98.8,113.4,.287,.223,.586,57.0,54.2,8.8,13.2,,.559,13.1,16.7,.202,,12.9,86.2,.319
10,2017-11-05,LAL,,MEM,W,107,102,107.8,102.7,99.3,.271,.318,.562,54.1,62.5,5.0,8.0,,.524,14.4,19.5,.212,,11.4,86.4,.126
11,2017-11-08,LAL,@,BOS,L,96,107,94.2,105.0,101.9,.271,.282,.505,50.0,43.2,7.8,11.6,,.465,17.4,27.3,.200,,10.4,69.2,.245
