G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,ATL,@,DAL,W,117,111,118.7,112.6,98.6,.160,.191,.582,54.9,41.7,11.2,14.6,,.559,11.4,30.4,.128,,13.6,80.0,.209
2,2017-10-20,ATL,@,CHO,L,91,109,86.3,103.4,105.4,.147,.316,.450,40.0,52.8,10.4,8.0,,.416,11.4,11.8,.126,,17.5,72.7,.279
3,2017-10-22,ATL,@,BRK,L,104,116,99.5,110.9,104.6,.383,.287,.473,48.5,65.6,5.7,3.3,,.378,12.7,29.6,.351,,15.0,71.1,.264
4,2017-10-23,ATL,@,MIA,L,93,104,94.6,105.8,98.3,.237,.224,.554,50.0,38.9,9.2,2.1,,.520,19.2,16.2,.184,,17.0,77.8,.141
5,2017-10-26,ATL,@,CHI,L,86,91,96.2,101.8,89.4,.160,.346,.496,39.2,68.8,11.2,9.3,,.463,10.3,13.7,.136,,11.6,64.7,.256
6,2017-10-27,ATL,,DEN,L,100,105,105.1,110.4,95.1,.135,.371,.530,48.3,62.2,7.4,5.6,,.494,11.3,23.9,.135,,9.8,74.4,.187
7,2017-10-29,ATL,,MIL,L,106,117,107.3,118.4,98.8,.338,.377,.599,41.9,75.0,9.1,3.6,,.552,15.3,7.3,.273,,13.4,84.8,.198
8,2017-11-01,ATL,@,PHI,L,109,119,100.1,109.3,108.9,.287,.245,.515,48.0,53.7,10.1,6.3,,.479,14.5,24.0,.202,,12.7,71.2,.141
9,2017-11-03,ATL,,HOU,L,104,119,103.6,118.6,100.4,.222,.407,.585,48.2,41.0,8.0,19.0,,.549,16.8,12.5,.185,,10.8,80.0,.213
10,2017-11-05,ATL,@,CLE,W,117,115,114.5,112.5,102.2,.395,.291,.579,48.4,58.5,3.9,10.0,,.541,14.4,25.6,.279,,10.9,68.8,.219
11,2017-11-06,ATL,,BOS,L,107,110,111.5,114.6,96.0,.247,.321,.596,46.2,61.5,8.3,8.9,,.562,13.5,12.5,.198,,12.5,81.6,.222
12,2017-11-10,ATL,@,DET,L,104,111,107.9,115.2,96.4,.124,.270,.554,46.9,63.6,11.4,11.9,,.539,13.8,26.2,.090,,14.4,63.0,.236
13,2017-11-11,ATL,@,WAS,L,94,113,93.8,112.8,100.2,.205,.398,.519,43.2,55.9,11.0,1.9,,.494,21.0,24.4,.145,,20.3,66.7,.282
14,2017-11-13,ATL,@,NOP,L,105,106,112.0,113.1,93.7,.103,.414,.577,48.6,62.5,14.9,2.4,,.557,15.0,24.4,.092,,18.7,78.8,.147
15,2017-11-15,ATL,,SAC,W,126,80,133.4,84.7,94.4,.203,.405,.732,64.6,80.0,9.5,10.0,,.734,17.3,33.3,.127,,11.0,80.0,.136
16,2017-11-18,ATL,,BOS,L,99,110,106.4,118.2,93.1,.256,.308,.570,46.1,64.9,7.5,2.1,,.532,13.0,15.8,.205,,14.2,76.3,.195
17,2017-11-20,ATL,@,SAS,L,85,96,91.5,103.4,92.8,.094,.353,.480,42.2,56.8,7.5,12.1,,.482,14.5,19.1,.035,,16.4,67.4,.067
18,2017-11-22,ATL,,LAC,L,103,116,111.4,125.5,92.4,.181,.349,.575,52.2,65.0,10.8,4.3,,.542,14.3,25.0,.157,,15.1,81.8,.171
19,2017-11-24,ATL,,NYK,W,116,104,119.4,107.0,97.2,.121,.313,.556,51.3,63.8,7.2,4.2,,.540,7.9,28.3,.091,,19.2,84.4,.154
20,2017-11-25,ATL,,TOR,L,78,112,84.5,121.3,92.3,.307,.360,.458,41.0,69.2,9.7,1.9,,.387,17.5,16.7,.267,,15.4,69.4,.083
21,2017-11-30,ATL,,CLE,L,114,121,119.6,127.0,95.3,.304,.392,.636,42.0,58.5,9.4,10.0,,.595,16.0,22.2,.253,,17.3,63.6,.266
22,2017-12-02,ATL,@,BRK,W,114,102,118.0,105.6,96.6,.141,.273,.542,50.5,38.3,12.4,12.5,,.525,7.1,27.7,.101,,17.2,73.9,.207
23,2017-12-04,ATL,,BRK,L,90,110,90.1,110.1,99.9,.329,.366,.479,42.2,60.0,9.0,4.1,,.421,16.1,18.4,.256,,19.4,70.7,.153
24,2017-12-06,ATL,@,ORL,L,106,110,99.7,103.5,96.2,.215,.290,.521,48.5,62.5,6.6,4.3,,.489,14.3,22.0,.161,,13.1,74.5,.122
25,2017-12-09,ATL,,ORL,W,117,110,125.1,117.6,93.5,.313,.413,.643,50.6,80.5,7.5,10.3,,.619,11.7,23.7,.225,,11.2,75.6,.076
26,2017-12-10,ATL,@,NYK,L,107,111,109.6,113.7,97.6,.390,.403,.593,51.5,59.5,5.1,6.3,,.539,15.1,18.2,.312,,11.2,82.9,.350
27,2017-12-12,ATL,@,CLE,L,114,123,120.0,129.5,95.0,.141,.391,.583,50.0,60.5,8.4,8.3,,.554,9.3,24.4,.130,,12.6,81.8,.081
28,2017-12-14,ATL,,DET,L,91,105,100.6,116.0,90.5,.371,.443,.559,42.5,87.5,6.6,10.0,,.536,16.4,17.9,.229,,13.6,65.9,.111
29,2017-12-15,ATL,@,MEM,L,94,96,100.9,103.0,93.2,.208,.403,.559,44.9,79.4,12.9,9.4,,.519,16.8,17.5,.182,,19.7,73.7,.154
30,2017-12-18,ATL,,MIA,W,110,104,112.0,105.8,98.3,.373,.265,.569,48.1,65.8,8.1,11.1,,.506,11.0,22.7,.313,,17.1,78.4,.316
31,2017-12-20,ATL,,IND,L,95,105,106.7,117.9,89.0,.247,.358,.529,53.8,77.1,5.6,9.8,,.481,12.6,27.5,.210,,9.1,80.0,.220
32,2017-12-22,ATL,@,OKC,L,117,120,121.1,124.2,96.6,.200,.376,.633,40.3,63.6,12.4,5.3,,.606,14.0,21.9,.165,,16.6,57.1,.232
33,2017-12-23,ATL,,DAL,W,112,107,121.5,116.0,92.2,.293,.320,.661,55.9,69.0,5.4,3.8,,.627,15.0,20.7,.240,,9.8,82.1,.141
34,2017-12-27,ATL,,WAS,W,113,99,117.7,103.1,96.0,.309,.394,.529,57.0,68.3,7.3,12.3,,.495,9.3,34.0,.213,,12.3,80.4,.247
35,2017-12-29,ATL,@,TOR,L,98,111,100.9,114.3,97.1,.227,.273,.506,48.5,55.3,6.2,10.3,,.483,15.7,30.4,.148,,9.2,64.2,.057
36,2017-12-30,ATL,,POR,W,104,89,111.8,95.7,93.0,.169,.337,.544,49.5,72.5,12.9,5.0,,.528,12.0,29.5,.112,,18.1,68.1,.118
37,2018-01-02,ATL,@,PHO,L,103,104,108.0,109.0,95.4,.287,.356,.526,46.0,50.0,11.5,5.5,,.471,14.0,32.1,.241,,19.2,67.6,.247
38,2018-01-05,ATL,@,POR,L,89,110,93.7,115.9,94.9,.301,.313,.473,47.0,46.7,7.4,10.0,,.410,14.5,22.4,.253,,14.8,82.4,.138
39,2018-01-07,ATL,@,LAL,L,113,132,105.6,123.3,107.1,.245,.362,.543,43.0,53.7,4.7,8.0,,.500,12.6,18.9,.202,,15.7,81.8,.233
40,2018-01-08,ATL,@,LAC,L,107,108,107.2,108.2,99.9,.302,.385,.492,54.4,52.6,9.0,11.9,,.448,11.4,36.5,.219,,13.8,72.5,.271
41,2018-01-10,ATL,@,DEN,W,110,97,113.5,100.1,96.9,.225,.338,.626,52.4,62.5,6.2,6.9,,.575,15.4,18.8,.225,,10.4,73.1,.126
42,2018-01-12,ATL,,BRK,L,105,110,106.4,111.5,98.6,.325,.350,.574,51.7,56.8,6.1,5.7,,.531,16.4,21.1,.250,,12.5,74.5,.195
43,2018-01-15,ATL,,SAS,W,102,99,108.5,105.3,94.0,.163,.291,.553,57.5,57.5,8.5,3.1,,.517,14.0,27.5,.151,,8.6,83.0,.195
44,2018-01-17,ATL,,NOP,W,94,93,105.4,104.2,89.2,.146,.449,.496,50.0,86.5,5.6,5.7,,.472,9.5,26.1,.112,,12.0,77.5,.163
45,2018-01-20,ATL,,CHI,L,97,113,95.1,110.8,102.0,.250,.522,.475,48.4,77.1,4.9,8.3,,.440,11.3,17.0,.174,,15.2,90.0,.238
46,2018-01-22,ATL,,UTA,W,104,90,109.9,95.1,94.6,.145,.313,.589,53.0,60.0,8.5,8.2,,.554,16.1,23.8,.145,,15.3,82.9,.263
47,2018-01-24,ATL,,TOR,L,93,108,90.7,105.3,102.5,.181,.223,.458,47.5,51.4,7.8,17.0,,.431,13.6,23.1,.128,,14.5,74.5,.180
48,2018-01-26,ATL,@,CHO,L,110,121,109.5,120.5,100.4,.316,.380,.611,47.6,62.2,6.0,9.3,,.563,18.2,15.8,.266,,9.7,75.0,.318
49,2018-01-27,ATL,,WAS,L,104,129,111.0,137.7,93.7,.239,.489,.535,45.7,63.2,2.1,7.5,,.500,11.0,26.2,.182,,11.6,75.0,.153
50,2018-01-29,ATL,,MIN,W,105,100,109.1,103.9,96.2,.203,.430,.610,55.7,69.2,8.3,12.5,,.576,19.6,22.2,.177,,12.5,83.7,.181
51,2018-01-31,ATL,,CHO,L,110,123,120.9,135.2,91.0,.286,.416,.635,40.8,66.7,5.5,6.9,,.584,9.4,11.8,.260,,9.3,67.6,.156
52,2018-02-02,ATL,@,BOS,L,110,119,109.9,118.9,100.1,.425,.388,.579,46.2,61.8,6.0,6.2,,.494,11.2,10.3,.388,,10.1,82.1,.202
53,2018-02-04,ATL,@,NYK,W,99,96,104.1,100.9,95.1,.218,.379,.519,47.8,71.4,6.3,4.2,,.489,14.4,28.9,.161,,13.0,66.0,.096
54,2018-02-06,ATL,,MEM,W,108,82,112.4,85.4,96.1,.253,.301,.585,49.3,69.0,13.5,8.8,,.554,12.4,22.2,.193,,22.8,75.7,.127
55,2018-02-08,ATL,@,ORL,L,98,100,100.6,102.6,97.4,.207,.345,.516,56.1,67.6,4.1,12.7,,.494,15.2,24.3,.138,,12.2,82.2,.226
56,2018-02-09,ATL,,CLE,L,107,123,110.2,126.7,97.1,.229,.530,.586,49.4,54.1,4.1,7.8,,.542,11.6,14.0,.205,,8.5,85.7,.186
57,2018-02-11,ATL,,DET,W,118,115,119.1,116.0,99.1,.474,.372,.626,46.7,71.1,10.1,6.0,,.551,12.1,12.5,.410,,13.3,72.1,.313
58,2018-02-13,ATL,@,MIL,L,92,97,102.6,108.2,89.6,.233,.407,.485,51.0,63.6,7.8,9.5,,.453,11.2,29.2,.163,,9.5,72.0,.148
59,2018-02-14,ATL,@,DET,L,98,104,100.3,106.4,97.7,.213,.371,.503,47.8,65.8,9.2,8.0,,.461,10.2,17.8,.180,,14.5,77.8,.253
60,2018-02-23,ATL,@,IND,L,93,116,88.0,109.7,105.7,.232,.378,.515,41.2,37.8,8.5,9.6,,.494,19.6,12.5,.146,,13.7,69.4,.109
61,2018-02-26,ATL,,LAL,L,104,123,93.9,111.1,110.7,.354,.375,.469,41.0,58.3,12.6,5.3,,.417,9.0,14.0,.250,,19.0,76.7,.156
62,2018-02-28,ATL,,IND,W,107,102,101.7,96.9,105.2,.310,.333,.541,53.3,55.3,12.4,19.0,,.489,17.5,31.9,.253,,19.5,75.6,.167
63,2018-03-02,ATL,,GSW,L,109,114,102.7,107.5,106.1,.233,.407,.575,50.0,55.3,9.4,4.2,,.529,16.7,8.3,.209,,16.9,94.1,.241
64,2018-03-04,ATL,,PHO,W,113,112,107.4,106.5,105.2,.128,.351,.569,54.4,53.5,6.7,7.6,,.548,13.9,20.0,.106,,12.4,88.9,.098
65,2018-03-06,ATL,@,TOR,L,90,106,95.9,112.9,93.9,.263,.263,.504,49.4,64.7,8.5,11.5,,.463,19.0,30.0,.200,,10.5,65.3,.318
66,2018-03-09,ATL,@,IND,L,87,112,88.5,113.9,98.3,.122,.402,.503,41.7,61.8,11.2,6.3,,.476,17.2,13.0,.110,,14.4,76.3,.088
67,2018-03-11,ATL,,CHI,L,122,129,123.9,131.0,98.5,.268,.488,.665,47.2,76.2,2.0,8.2,,.628,14.1,12.8,.232,,4.5,74.0,.163
68,2018-03-13,ATL,,OKC,L,107,119,112.3,124.9,95.3,.276,.356,.548,55.3,70.3,5.2,9.3,,.500,13.3,31.0,.230,,6.5,79.1,.213
69,2018-03-15,ATL,,CHO,L,117,129,112.6,124.1,103.9,.289,.400,.577,50.5,71.4,4.8,3.7,,.556,9.8,13.3,.189,,9.1,87.0,.230
70,2018-03-17,ATL,@,MIL,L,117,122,112.9,117.8,103.6,.329,.424,.601,50.0,59.0,6.8,6.6,,.529,16.3,18.6,.318,,10.7,80.0,.337
71,2018-03-20,ATL,@,UTA,W,99,94,97.6,92.7,101.4,.202,.351,.484,50.5,55.3,6.9,5.5,,.452,11.3,22.0,.149,,13.8,77.4,.247
72,2018-03-22,ATL,@,SAC,L,90,105,94.0,109.6,95.8,.214,.429,.490,44.0,57.6,7.3,2.8,,.464,11.5,13.3,.143,,11.8,73.9,.097
73,2018-03-23,ATL,@,GSW,L,94,106,98.9,111.5,95.1,.238,.381,.506,48.9,64.9,5.3,7.9,,.506,10.6,12.2,.107,,6.7,79.6,.108
74,2018-03-25,ATL,@,HOU,L,99,118,101.0,120.3,98.1,.125,.455,.533,50.0,46.2,5.1,5.3,,.506,12.3,15.2,.114,,10.4,86.4,.111
75,2018-03-28,ATL,@,MIN,L,114,126,111.1,122.8,102.6,.299,.351,.654,50.0,63.4,9.7,3.3,,.617,18.7,11.8,.247,,11.6,82.5,.189
76,2018-03-30,ATL,,PHI,L,91,101,86.3,95.8,105.4,.149,.386,.423,52.7,66.7,8.5,7.0,,.401,12.9,25.4,.099,,13.0,83.0,.095
77,2018-04-01,ATL,,ORL,W,94,88,101.0,94.6,93.0,.012,.424,.550,55.9,80.5,0.0,5.0,,.547,14.1,14.3,.012,,4.7,81.0,.125
78,2018-04-03,ATL,@,MIA,L,98,101,101.6,104.7,96.5,.170,.375,.518,51.6,64.9,10.4,1.7,,.494,13.7,25.5,.125,,12.6,77.1,.121
79,2018-04-04,ATL,,MIA,L,86,115,85.7,114.6,100.4,.189,.333,.441,47.1,60.6,5.0,10.7,,.417,13.3,18.5,.122,,9.8,79.2,.149
80,2018-04-06,ATL,@,WAS,W,103,97,104.2,98.2,98.8,.291,.418,.578,52.6,63.2,5.1,8.1,,.551,16.8,16.3,.203,,11.0,82.7,.207
81,2018-04-08,ATL,@,BOS,W,112,106,117.9,111.6,95.0,.163,.407,.608,47.4,53.5,7.4,6.8,,.587,12.4,13.9,.128,,11.7,76.2,.159
82,2018-04-10,ATL,,PHI,L,113,121,105.9,113.3,106.8,.265,.378,.516,41.9,65.9,9.4,6.0,,.485,8.4,15.7,.184,,15.2,73.8,.207
