G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
35,2017-12-26,UTA,@,DEN,L,83,107,95.2,122.7,87.2,.274,.417,.441,44.2,70.4,8.0,0.0,,.381,6.9,21.8,.226,,9.0,75.0,.222
36,2017-12-27,UTA,@,GSW,L,101,126,96.2,120.0,105.0,.293,.250,.486,46.2,56.8,9.5,3.2,,.435,11.1,17.9,.228,,14.6,89.2,.151
37,2017-12-30,UTA,,CLE,W,104,101,108.0,104.9,96.3,.256,.378,.570,48.3,63.2,12.5,9.8,,.524,10.8,11.9,.220,,14.0,80.9,.259
38,2018-01-03,UTA,,NOP,L,98,108,100.0,110.1,98.0,.202,.381,.536,46.2,60.5,12.2,1.9,,.494,13.3,14.6,.179,,18.6,81.1,.146
39,2018-01-05,UTA,@,DEN,L,91,99,95.0,103.3,95.8,.071,.393,.525,58.9,68.4,7.3,9.8,,.524,16.4,19.5,.036,,9.7,91.8,.105
40,2018-01-07,UTA,@,MIA,L,102,103,112.6,113.7,90.6,.244,.390,.562,54.3,40.5,6.6,9.3,,.512,10.8,21.6,.220,,8.0,81.8,.169
41,2018-01-10,UTA,@,WAS,W,107,104,109.7,106.6,97.5,.141,.359,.547,46.4,53.5,15.4,5.7,,.527,10.9,23.4,.109,,21.2,75.7,.154
42,2018-01-12,UTA,@,CHO,L,88,99,94.7,106.5,93.0,.299,.455,.505,49.5,67.9,5.4,15.7,,.442,13.8,17.4,.260,,11.4,82.2,.333
43,2018-01-15,UTA,,IND,L,94,109,104.7,121.4,89.8,.210,.407,.531,46.9,30.6,12.2,13.7,,.500,12.8,20.5,.160,,14.3,78.4,.169
44,2018-01-17,UTA,@,SAC,W,120,105,131.9,115.4,91.0,.247,.358,.668,44.6,56.5,16.5,7.8,,.642,10.0,17.6,.198,,19.0,74.2,.222
45,2018-01-19,UTA,,NYK,L,115,117,112.4,114.3,102.3,.330,.341,.552,59.1,45.2,3.9,8.7,,.522,14.0,34.1,.220,,10.8,84.1,.202
46,2018-01-20,UTA,,LAC,W,125,113,120.2,108.7,104.0,.390,.341,.650,62.2,46.7,8.7,6.5,,.616,17.2,28.9,.293,,12.4,86.5,.366
47,2018-01-22,UTA,@,ATL,L,90,104,95.1,109.9,94.6,.368,.197,.510,47.0,60.6,8.5,10.5,,.461,15.3,17.1,.263,,16.1,76.2,.145
48,2018-01-24,UTA,@,DET,W,98,95,93.5,90.6,95.0,.167,.323,.476,43.6,63.2,10.5,13.6,,.448,12.0,17.6,.125,,15.3,70.0,.124
49,2018-01-26,UTA,@,TOR,W,97,93,101.8,97.6,95.3,.241,.241,.504,47.5,55.6,7.3,7.4,,.471,11.9,21.7,.172,,9.7,69.8,.126
50,2018-01-30,UTA,,GSW,W,129,99,129.3,99.2,99.8,.154,.308,.664,53.2,47.2,16.0,5.0,,.659,10.2,21.2,.099,,16.8,76.1,.188
