G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
12,2018-11-10,CLE,@,CHI,L,98,99,103.8,104.8,94.4,.198,.231,.495,58.2,38.5,5.3,9.4,,.473,10.8,31.3,.132,,10.8,88.4,.171
13,2018-11-13,CLE,,CHO,W,113,89,118.1,93.0,95.7,.141,.282,.626,61.9,51.1,5.2,5.6,,.606,17.4,35.9,.118,,8.0,79.3,.158
14,2018-11-14,CLE,@,WAS,L,95,119,90.8,113.7,104.6,.403,.273,.524,48.8,62.9,11.5,11.5,,.481,20.2,22.0,.273,,14.8,73.3,.196
15,2018-11-19,CLE,@,DET,L,102,113,113.4,125.7,89.9,.430,.266,.543,41.9,45.7,8.9,5.9,,.494,8.7,22.9,.304,,9.3,65.8,.202
16,2018-11-21,CLE,,LAL,L,105,109,110.2,114.4,95.3,.147,.333,.483,47.4,46.2,3.1,3.8,,.446,2.7,25.4,.137,,14.2,81.6,.256
17,2018-11-23,CLE,@,PHI,W,121,112,132.9,123.0,91.0,.172,.237,.605,57.5,32.7,7.7,2.4,,.586,7.4,34.1,.129,,10.4,87.5,.267
18,2018-11-24,CLE,,HOU,W,117,108,126.9,117.2,92.2,.322,.244,.569,61.3,34.1,11.9,5.7,,.528,11.2,46.5,.244,,15.6,78.4,.257
19,2018-11-26,CLE,,MIN,L,95,102,101.6,109.1,93.5,.163,.360,.515,50.6,66.7,4.3,5.0,,.477,14.8,22.5,.151,,7.8,79.5,.163
20,2018-11-28,CLE,@,OKC,L,83,100,86.2,103.8,96.3,.101,.258,.446,46.2,57.1,4.2,1.7,,.444,11.4,14.3,.045,,12.3,81.8,.140
21,2018-11-30,CLE,@,BOS,L,95,128,101.1,136.2,94.0,.455,.286,.514,43.4,60.0,5.3,1.6,,.435,12.3,20.5,.364,,9.2,69.2,.141
22,2018-12-01,CLE,,TOR,L,95,106,100.7,112.3,94.4,.284,.250,.480,51.2,41.2,6.4,0.0,,.415,10.0,23.4,.250,,9.9,84.6,.263
23,2018-12-03,CLE,@,BRK,W,99,97,108.4,106.2,91.3,.227,.170,.511,52.4,39.5,5.5,6.8,,.455,8.5,29.8,.216,,6.2,70.7,.091
24,2018-12-05,CLE,,GSW,L,105,129,112.0,137.6,93.8,.258,.360,.530,47.1,43.6,7.5,3.9,,.500,9.2,24.5,.180,,7.7,76.3,.247
25,2018-12-07,CLE,,SAC,L,110,129,113.6,133.2,96.8,.235,.321,.615,50.0,46.5,4.1,0.0,,.593,15.2,21.9,.173,,8.2,73.7,.041
26,2018-12-08,CLE,,WAS,W,116,101,131.3,114.3,88.3,.112,.348,.621,59.8,55.3,5.7,10.4,,.612,7.0,32.4,.079,,7.9,82.2,.128
27,2018-12-10,CLE,@,MIL,L,92,108,91.1,106.9,101.0,.156,.313,.448,44.2,66.7,4.9,3.3,,.427,8.1,14.8,.104,,12.2,76.0,.094
28,2018-12-12,CLE,,NYK,W,113,106,113.6,106.5,99.5,.231,.374,.564,54.3,44.2,7.0,6.0,,.527,10.7,26.1,.187,,10.7,81.3,.138
29,2018-12-14,CLE,,MIL,L,102,114,104.7,117.0,97.4,.241,.414,.530,48.5,68.6,7.2,3.8,,.477,13.5,25.0,.218,,7.8,72.5,.234
30,2018-12-16,CLE,,PHI,L,105,128,107.4,131.0,97.7,.193,.341,.550,40.7,68.3,8.2,0.0,,.534,11.2,14.3,.125,,9.1,69.2,.165
31,2018-12-18,CLE,@,IND,W,92,91,98.8,97.8,93.1,.143,.341,.476,49.5,50.0,7.5,7.0,,.451,8.5,24.0,.110,,8.1,73.6,.140
32,2018-12-19,CLE,@,CHO,L,99,110,106.6,118.5,92.8,.141,.271,.548,40.7,58.5,8.6,9.0,,.541,7.2,9.5,.082,,11.1,70.5,.065
33,2018-12-21,CLE,@,TOR,L,110,126,117.0,134.0,94.1,.366,.293,.578,47.6,51.3,5.3,8.3,,.530,10.4,26.2,.280,,7.2,69.0,.231
34,2018-12-23,CLE,,CHI,L,92,112,102.3,124.5,90.0,.167,.274,.510,41.9,28.9,5.6,3.6,,.494,10.9,16.3,.107,,11.4,77.4,.192
35,2018-12-26,CLE,@,MEM,L,87,95,96.1,104.9,90.5,.161,.312,.437,60.9,57.6,9.9,2.0,,.403,13.8,38.0,.129,,12.7,91.9,.250
36,2018-12-28,CLE,@,MIA,L,94,118,100.8,126.5,93.3,.272,.457,.518,48.3,67.7,6.4,3.3,,.463,13.4,20.5,.235,,6.7,76.7,.132
37,2018-12-29,CLE,@,ATL,L,108,111,108.3,111.3,99.8,.341,.271,.552,45.4,67.5,9.0,3.3,,.500,10.9,21.7,.271,,10.7,66.7,.153
38,2019-01-02,CLE,,MIA,L,92,117,103.5,131.6,88.9,.173,.413,.570,31.9,67.6,9.0,5.5,,.540,12.9,5.6,.147,,12.2,60.6,.151
39,2019-01-04,CLE,,UTA,L,91,117,97.4,125.2,93.4,.207,.256,.508,45.3,43.8,6.4,2.1,,.457,12.7,15.2,.195,,10.7,80.0,.232
40,2019-01-05,CLE,,NOP,L,98,133,100.3,136.1,97.7,.205,.375,.511,43.6,61.1,12.3,5.6,,.477,15.1,22.7,.159,,13.0,70.6,.309
41,2019-01-08,CLE,,IND,L,115,123,121.8,130.3,94.4,.303,.382,.668,52.2,58.5,4.2,4.6,,.625,15.7,23.5,.263,,5.7,81.8,.165
42,2019-01-09,CLE,@,NOP,L,124,140,121.3,136.9,102.2,.341,.341,.613,41.3,64.3,6.8,5.5,,.557,11.4,21.4,.295,,13.7,66.7,.429
43,2019-01-11,CLE,@,HOU,L,113,141,106.1,132.5,106.5,.292,.371,.563,46.4,60.0,11.3,10.8,,.500,11.5,14.0,.270,,12.7,80.5,.326
44,2019-01-13,CLE,@,LAL,W,101,95,103.2,97.1,97.9,.258,.236,.509,50.5,47.4,5.1,3.5,,.472,9.2,20.8,.191,,9.7,76.4,.176
45,2019-01-16,CLE,@,POR,L,112,129,121.0,139.4,92.6,.200,.200,.542,50.0,37.8,0.0,8.3,,.505,2.8,26.1,.168,,3.9,80.6,.213
46,2019-01-18,CLE,@,UTA,L,99,115,96.5,112.0,102.6,.299,.276,.503,43.5,44.4,8.8,6.3,,.454,12.5,13.0,.230,,17.2,79.5,.165
47,2019-01-19,CLE,@,DEN,L,102,124,114.0,138.6,89.5,.361,.403,.611,39.4,57.1,5.6,1.9,,.556,12.6,13.9,.306,,10.5,65.7,.101
48,2019-01-21,CLE,,CHI,L,88,104,91.1,107.7,96.6,.333,.310,.441,43.2,51.6,8.3,8.7,,.391,12.3,20.8,.230,,17.4,77.1,.224
49,2019-01-23,CLE,@,BOS,L,103,123,104.2,124.4,98.9,.230,.345,.538,50.6,52.6,4.0,6.6,,.511,17.3,30.6,.161,,12.7,76.3,.244
50,2019-01-25,CLE,,MIA,L,94,100,101.8,108.3,92.3,.153,.353,.518,47.2,62.2,8.7,3.6,,.494,12.5,20.0,.118,,13.5,75.0,.215
51,2019-01-27,CLE,@,CHI,W,104,101,110.2,107.0,94.4,.163,.370,.527,52.5,66.7,5.3,4.8,,.495,7.5,23.5,.141,,9.5,83.3,.159
52,2019-01-29,CLE,,WAS,W,116,113,115.9,112.9,100.1,.286,.405,.613,57.1,66.7,3.0,3.9,,.625,13.7,17.5,.131,,5.8,93.2,.195
53,2019-02-02,CLE,,DAL,L,98,111,104.7,118.6,93.6,.388,.271,.492,46.8,58.8,7.5,4.4,,.424,5.7,21.2,.306,,12.3,78.6,.179
54,2019-02-05,CLE,,BOS,L,96,103,104.1,111.7,92.2,.083,.344,.482,52.8,52.5,6.5,0.0,,.464,10.8,30.6,.073,,12.9,80.0,.171
55,2019-02-08,CLE,@,WAS,L,106,119,104.1,116.9,101.8,.260,.396,.495,52.0,58.3,5.9,5.3,,.438,11.6,30.9,.229,,13.9,77.8,.163
56,2019-02-09,CLE,@,IND,L,90,105,101.2,118.0,89.0,.114,.456,.542,41.1,65.7,3.4,3.4,,.544,12.6,11.9,.051,,9.2,80.6,.071
57,2019-02-11,CLE,,NYK,W,107,104,106.9,103.9,100.1,.200,.463,.518,54.9,52.6,6.0,3.0,,.474,14.8,32.1,.179,,9.0,79.6,.141
58,2019-02-13,CLE,,BRK,L,139,148,112.4,119.7,94.2,.150,.350,.543,48.7,64.8,5.7,5.9,,.525,10.5,29.0,.108,,12.3,70.9,.230
59,2019-02-21,CLE,,PHO,W,111,98,113.6,100.3,97.7,.235,.424,.592,57.3,81.0,11.3,7.7,,.571,13.8,27.0,.165,,15.2,78.8,.214
60,2019-02-23,CLE,,MEM,W,112,107,114.4,109.3,97.9,.261,.477,.571,54.7,64.1,6.1,4.6,,.534,15.5,33.3,.205,,10.5,71.7,.244
61,2019-02-25,CLE,,POR,L,110,123,118.5,132.5,92.8,.292,.382,.548,47.1,59.5,4.3,2.0,,.489,6.5,25.0,.258,,12.9,81.8,.218
62,2019-02-28,CLE,@,NYK,W,125,118,130.3,123.0,95.9,.450,.425,.652,50.0,58.5,5.2,4.8,,.600,10.3,23.5,.363,,7.1,69.6,.158
63,2019-03-02,CLE,,DET,L,93,129,100.5,139.4,92.6,.405,.430,.500,39.3,55.6,7.6,2.0,,.424,11.4,17.6,.329,,8.7,72.7,.172
64,2019-03-03,CLE,,ORL,W,107,93,115.0,100.0,93.0,.277,.518,.575,51.8,55.6,7.5,3.2,,.518,10.6,21.4,.253,,10.6,81.4,.102
65,2019-03-06,CLE,@,BRK,L,107,113,103.5,109.3,103.4,.333,.437,.536,48.5,65.7,6.8,5.2,,.494,14.6,22.0,.241,,12.0,76.6,.165
66,2019-03-08,CLE,@,MIA,L,110,126,118.8,136.1,92.6,.198,.531,.625,38.4,71.8,6.5,1.9,,.599,14.6,16.2,.160,,11.4,61.1,.304
67,2019-03-11,CLE,,TOR,W,126,101,121.9,97.7,103.4,.223,.436,.610,54.3,61.4,7.7,2.2,,.564,10.4,22.9,.213,,17.9,87.0,.119
68,2019-03-12,CLE,@,PHI,L,99,106,99.1,106.1,99.9,.079,.376,.474,38.1,35.0,8.0,3.2,,.460,6.3,15.8,.059,,18.5,70.0,.165
69,2019-03-14,CLE,@,ORL,L,91,120,93.4,123.2,97.4,.174,.360,.491,46.2,37.1,4.1,6.5,,.448,13.9,17.4,.163,,8.1,74.5,.172
70,2019-03-16,CLE,@,DAL,L,116,121,127.7,133.2,90.9,.256,.442,.606,45.2,50.0,1.1,0.0,,.552,5.9,16.2,.244,,4.9,75.0,.146
71,2019-03-18,CLE,,DET,W,126,119,136.4,128.9,92.4,.342,.278,.693,43.4,47.8,6.5,6.0,,.652,8.1,15.2,.291,,9.6,62.0,.181
72,2019-03-20,CLE,,MIL,W,107,102,109.5,104.4,97.7,.258,.419,.517,51.4,46.2,4.1,10.2,,.478,9.6,24.5,.194,,8.2,78.8,.187
73,2019-03-22,CLE,,LAC,L,108,110,111.5,113.5,96.9,.144,.344,.564,48.8,32.6,7.2,3.6,,.544,12.0,18.2,.111,,10.7,82.5,.244
74,2019-03-24,CLE,@,MIL,L,105,127,104.3,126.1,100.7,.177,.427,.507,50.0,56.1,6.0,2.2,,.484,10.4,22.6,.125,,8.6,89.2,.184
75,2019-03-26,CLE,,BOS,L,106,116,107.6,117.7,98.5,.313,.350,.582,43.9,61.5,4.1,1.5,,.544,13.3,7.9,.238,,9.1,75.0,.154
76,2019-03-28,CLE,@,SAS,L,110,116,114.6,120.8,96.0,.109,.315,.571,59.8,40.0,6.2,1.9,,.554,12.7,32.6,.087,,10.6,89.7,.141
77,2019-03-30,CLE,@,LAC,L,108,132,110.2,134.6,98.0,.304,.250,.518,45.0,43.9,11.2,0.0,,.462,9.5,28.6,.250,,14.8,71.0,.129
78,2019-04-01,CLE,@,PHO,L,113,122,115.1,124.3,98.2,.222,.222,.520,54.5,37.8,5.1,6.4,,.495,7.6,34.0,.152,,12.3,85.7,.202
79,2019-04-04,CLE,@,SAC,L,104,117,108.1,121.6,96.2,.111,.309,.612,58.1,45.5,3.1,1.7,,.611,19.1,26.3,.062,,5.6,83.3,.072
80,2019-04-05,CLE,@,GSW,L,114,120,117.0,123.1,97.5,.237,.309,.532,55.8,48.8,9.2,2.0,,.479,4.5,26.1,.216,,12.6,90.0,.092
81,2019-04-07,CLE,,SAS,L,90,112,93.7,116.6,96.1,.342,.367,.495,41.7,51.6,14.6,1.7,,.443,15.8,20.8,.253,,16.4,69.4,.207
82,2019-04-09,CLE,,CHO,L,97,124,108.1,138.1,89.8,.090,.337,.524,52.6,60.0,3.3,5.9,,.511,13.1,30.4,.067,,10.5,84.4,.154
