G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,MIA,@,ORL,L,101,104,97.6,100.5,103.5,.227,.340,.473,50.5,42.1,3.9,7.2,,.438,13.0,27.5,.165,,10.0,73.1,.202
2,2018-10-18,MIA,@,WAS,W,113,112,110.8,109.9,101.9,.351,.361,.505,57.9,65.8,5.9,9.1,,.454,12.5,40.0,.258,,12.5,82.5,.358
3,2018-10-20,MIA,,CHO,L,112,113,112.6,113.6,99.5,.303,.382,.555,55.1,51.2,4.0,21.6,,.522,12.9,30.0,.213,,9.6,75.5,.161
4,2018-10-24,MIA,,NYK,W,110,87,110.4,87.4,99.6,.341,.354,.583,53.1,61.5,7.0,8.6,,.555,12.1,10.3,.232,,11.0,82.5,.099
5,2018-10-27,MIA,,POR,W,120,111,120.2,111.2,99.9,.271,.406,.558,57.1,47.7,7.0,14.5,,.536,10.0,32.0,.177,,8.2,83.3,.284
6,2018-10-29,MIA,,SAC,L,113,123,103.8,113.0,108.9,.370,.424,.528,53.1,52.6,9.2,12.7,,.484,14.4,26.0,.261,,10.0,81.3,.155
7,2018-10-30,MIA,@,CHO,L,113,125,115.1,127.4,98.1,.276,.322,.579,46.6,61.0,9.2,9.4,,.534,13.3,24.4,.230,,13.0,75.0,.296
8,2018-11-03,MIA,@,ATL,L,118,123,117.4,122.4,100.5,.306,.471,.612,52.6,65.9,6.0,10.7,,.576,15.0,31.0,.235,,14.0,77.8,.205
9,2018-11-05,MIA,@,DET,W,120,115,104.7,100.3,103.8,.316,.316,.537,45.5,54.5,8.7,11.4,,.510,13.2,18.8,.204,,13.9,66.1,.171
10,2018-11-07,MIA,,SAS,W,95,88,97.9,90.7,97.1,.194,.344,.471,55.0,58.3,8.2,17.7,,.441,11.4,27.5,.140,,10.7,79.3,.138
11,2018-11-09,MIA,,IND,L,102,110,99.2,106.9,102.9,.338,.338,.555,49.4,75.0,5.8,10.2,,.538,20.0,21.4,.200,,16.4,82.9,.215
12,2018-11-10,MIA,,WAS,L,110,116,112.1,118.2,98.1,.295,.375,.553,44.2,64.1,5.1,8.2,,.511,16.0,30.4,.227,,13.1,60.0,.337
13,2018-11-12,MIA,,PHI,L,114,124,118.1,128.5,96.5,.429,.403,.623,48.8,51.4,5.2,12.8,,.565,14.1,20.0,.351,,8.2,76.2,.373
14,2018-11-14,MIA,@,BRK,W,120,107,112.2,100.1,106.9,.329,.341,.617,50.5,50.0,5.6,8.2,,.588,14.9,16.7,.235,,11.9,71.9,.168
15,2018-11-16,MIA,@,IND,L,91,99,91.0,99.0,100.0,.108,.387,.467,52.0,60.0,10.0,9.3,,.452,14.1,23.2,.075,,17.8,90.5,.160
16,2018-11-18,MIA,,LAL,L,97,113,102.5,119.4,94.6,.218,.368,.509,49.0,57.1,3.2,7.4,,.477,11.2,25.0,.161,,7.9,72.0,.189
17,2018-11-20,MIA,,BRK,L,92,104,94.2,106.5,97.7,.200,.320,.423,49.5,50.0,5.1,10.5,,.395,11.4,31.0,.130,,10.0,72.3,.227
18,2018-11-23,MIA,@,CHI,W,103,96,99.3,92.5,103.8,.356,.391,.512,48.5,54.1,9.6,16.7,,.483,12.2,20.0,.218,,14.2,77.6,.202
19,2018-11-25,MIA,@,TOR,L,115,125,119.8,130.3,96.0,.337,.379,.527,49.5,53.8,6.3,9.1,,.489,6.0,32.1,.232,,8.2,72.5,.222
20,2018-11-27,MIA,,ATL,L,113,115,105.9,107.8,106.7,.345,.437,.564,48.3,55.0,18.8,6.1,,.534,16.6,23.4,.230,,20.3,76.2,.338
21,2018-11-30,MIA,,NOP,W,106,101,109.1,104.0,97.1,.258,.355,.512,50.0,55.0,10.3,7.4,,.489,8.8,27.1,.161,,14.4,75.0,.305
22,2018-12-02,MIA,,UTA,W,102,100,104.8,102.7,97.4,.264,.341,.502,50.0,55.6,8.2,14.3,,.467,11.3,25.9,.187,,12.0,78.3,.124
23,2018-12-04,MIA,,ORL,L,90,105,99.6,116.2,90.3,.055,.385,.483,52.2,50.0,7.7,19.0,,.484,13.9,33.3,.022,,10.4,73.8,.174
