G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,BRK,@,IND,L,131,140,115.7,123.6,113.3,.340,.319,.606,47.8,48.9,6.2,2.9,,.543,15.6,25.0,.309,,10.8,69.6,.245
2,2017-10-20,BRK,,ORL,W,126,121,117.3,112.6,107.4,.380,.293,.587,54.5,47.8,12.1,10.7,,.549,14.4,32.6,.272,,18.7,78.6,.146
3,2017-10-22,BRK,,ATL,W,116,104,110.9,99.5,104.6,.391,.310,.569,51.5,65.9,11.5,11.9,,.534,15.0,28.9,.264,,12.7,70.4,.351
4,2017-10-24,BRK,@,ORL,L,121,125,114.2,118.0,105.9,.354,.365,.545,52.7,52.5,7.6,6.7,,.474,11.9,26.9,.313,,9.9,85.4,.422
5,2017-10-25,BRK,,CLE,W,112,107,110.3,105.4,101.5,.226,.495,.548,44.7,55.0,10.8,6.5,,.522,10.5,20.8,.161,,18.5,75.7,.210
6,2017-10-27,BRK,@,NYK,L,86,107,92.0,114.5,93.5,.280,.400,.510,38.9,60.0,5.3,1.4,,.473,16.0,12.2,.200,,9.4,61.2,.102
7,2017-10-29,BRK,,DEN,L,111,124,105.7,118.1,105.0,.323,.323,.506,54.9,61.5,4.8,5.4,,.469,12.0,28.8,.219,,5.5,90.7,.202
8,2017-10-31,BRK,,PHO,L,114,122,100.9,108.0,112.9,.294,.304,.495,40.0,35.7,8.0,5.4,,.456,5.7,11.1,.206,,14.5,78.7,.229
9,2017-11-03,BRK,@,LAL,L,112,124,98.8,109.3,113.4,.418,.418,.520,43.0,62.2,7.1,6.8,,.456,12.9,13.8,.319,,13.1,83.3,.202
10,2017-11-06,BRK,@,PHO,W,98,92,96.7,90.8,101.3,.333,.368,.491,48.0,57.1,9.9,6.6,,.448,13.8,22.4,.230,,14.4,72.5,.302
11,2017-11-07,BRK,@,DEN,L,104,112,93.1,100.2,111.7,.247,.393,.527,50.0,57.9,10.7,10.2,,.489,20.2,17.4,.191,,15.7,81.3,.161
12,2017-11-10,BRK,@,POR,W,101,97,105.4,101.2,95.8,.209,.418,.508,49.0,64.1,7.3,5.6,,.495,9.1,22.0,.121,,9.1,76.0,.095
13,2017-11-11,BRK,@,UTA,L,106,114,108.2,116.3,98.0,.513,.303,.569,48.2,37.1,7.1,7.1,,.507,15.4,23.8,.382,,14.3,72.1,.247
14,2017-11-14,BRK,,BOS,L,102,109,102.5,109.5,99.5,.182,.398,.537,46.7,66.7,4.0,5.1,,.523,12.8,18.4,.114,,12.5,79.1,.256
15,2017-11-17,BRK,,UTA,W,118,107,122.2,110.8,96.5,.238,.440,.636,48.0,62.8,8.3,3.8,,.613,11.5,12.1,.179,,15.2,76.2,.215
16,2017-11-19,BRK,,GSW,L,111,118,101.7,108.1,109.1,.411,.505,.495,47.7,70.6,6.4,3.0,,.442,10.4,20.3,.284,,13.0,86.7,.178
17,2017-11-22,BRK,@,CLE,L,109,119,111.3,121.6,97.9,.198,.457,.619,56.0,61.9,5.1,4.2,,.605,17.8,21.6,.136,,9.6,89.5,.232
18,2017-11-24,BRK,,POR,L,125,127,121.4,123.4,102.9,.210,.250,.572,51.1,50.0,3.9,7.4,,.550,7.6,28.3,.150,,5.9,73.9,.260
19,2017-11-26,BRK,@,MEM,W,98,88,113.1,101.5,86.7,.311,.392,.583,55.1,57.6,8.1,12.7,,.534,16.8,33.3,.257,,13.7,73.8,.200
20,2017-11-27,BRK,@,HOU,L,103,117,103.5,117.6,99.5,.198,.453,.551,50.6,60.0,5.0,11.1,,.523,12.2,15.0,.151,,13.7,82.2,.151
21,2017-11-29,BRK,@,DAL,W,109,104,111.3,106.2,97.9,.278,.322,.540,54.2,59.5,5.1,1.8,,.528,12.2,27.5,.156,,10.6,84.4,.202
