G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2021-10-20,NOP,,PHI,L,97,117,98.6,119.0,98.3,.097,.323,.500,48.4,71.8,5.1,10.0,,.489,11.8,19.6,.065,,11.3,85.0,.188
2,2021-10-22,NOP,@,CHI,L,112,128,111.3,127.2,100.7,.184,.333,.595,47.7,61.9,7.0,8.2,,.569,14.5,20.5,.149,,12.3,75.0,.225
3,2021-10-23,NOP,@,MIN,L,89,96,86.2,93.0,103.3,.258,.449,.449,56.5,48.4,9.7,8.6,,.399,22.0,38.2,.202,,15.9,75.5,.063
4,2021-10-25,NOP,@,MIN,W,107,98,109.5,100.3,97.7,.264,.345,.551,59.4,48.7,5.1,12.5,,.506,14.9,33.3,.218,,9.7,80.4,.233
5,2021-10-27,NOP,,ATL,L,99,102,107.0,110.2,92.5,.097,.387,.511,44.4,60.0,5.4,9.1,,.489,8.5,20.9,.086,,9.6,62.5,.146
6,2021-10-29,NOP,,SAC,L,109,113,106.6,110.5,102.3,.255,.347,.500,52.1,42.9,8.8,11.3,,.474,8.4,23.6,.163,,13.3,92.3,.300
7,2021-10-30,NOP,,NYK,L,117,123,119.9,126.0,97.6,.261,.359,.570,53.8,71.4,7.2,6.3,,.516,9.7,27.3,.239,,11.5,86.1,.247
8,2021-11-02,NOP,@,PHO,L,100,112,101.2,113.3,98.8,.176,.429,.510,50.6,58.3,17.2,10.7,,.467,14.8,28.6,.165,,17.4,80.6,.207
9,2021-11-03,NOP,@,SAC,L,99,112,104.2,117.9,95.0,.174,.395,.535,51.9,64.9,1.1,6.0,,.500,14.7,19.5,.151,,8.2,88.9,.225
10,2021-11-05,NOP,@,GSW,L,85,126,87.1,129.1,97.6,.182,.500,.447,46.2,74.2,6.1,7.3,,.415,15.2,21.6,.136,,10.2,77.5,.132
11,2021-11-08,NOP,@,DAL,L,92,108,99.1,116.3,92.9,.126,.391,.501,45.9,73.0,7.5,0.0,,.477,12.4,19.6,.103,,11.7,76.9,.094
12,2021-11-10,NOP,,OKC,L,100,108,100.3,108.4,99.7,.330,.361,.450,47.2,70.6,13.0,9.4,,.397,7.5,30.6,.237,,15.2,70.5,.276
13,2021-11-12,NOP,,BRK,L,112,120,117.1,125.5,95.7,.182,.364,.589,55.8,60.5,6.3,10.4,,.563,13.6,30.8,.148,,11.3,81.6,.244
14,2021-11-13,NOP,,MEM,W,112,101,124.1,111.9,90.3,.316,.367,.622,48.7,76.3,5.5,9.4,,.570,12.6,23.5,.278,,8.5,69.0,.193
15,2021-11-15,NOP,@,WAS,L,100,105,108.5,113.9,92.2,.459,.284,.562,51.7,66.7,2.2,5.4,,.480,11.9,16.3,.392,,5.0,86.4,.202
16,2021-11-17,NOP,@,MIA,L,98,113,107.8,124.3,90.9,.373,.467,.561,49.4,54.5,6.6,6.4,,.507,15.5,25.6,.293,,9.6,73.7,.161
17,2021-11-19,NOP,,LAC,W,94,81,102.5,88.3,91.7,.092,.345,.519,56.1,50.0,9.8,1.9,,.511,12.6,25.5,.057,,10.7,84.3,.044
18,2021-11-20,NOP,@,IND,L,94,111,94.7,111.8,99.3,.216,.205,.488,53.1,48.6,7.1,9.4,,.432,14.2,22.4,.205,,9.2,83.7,.143
19,2021-11-22,NOP,,MIN,L,96,110,98.8,113.2,97.2,.205,.364,.500,49.5,64.9,6.2,10.7,,.455,18.0,34.9,.182,,8.9,61.1,.200
20,2021-11-24,NOP,,WAS,W,127,102,121.9,97.9,104.2,.333,.302,.577,53.6,75.0,12.5,3.8,,.521,8.3,27.3,.281,,16.0,75.5,.274
21,2021-11-26,NOP,@,UTA,W,98,97,101.5,100.5,96.6,.146,.303,.517,47.6,71.1,8.3,8.5,,.489,12.1,15.0,.124,,16.2,78.6,.150
22,2021-11-27,NOP,@,UTA,L,105,127,106.2,128.4,98.9,.226,.376,.513,52.3,67.5,8.1,6.7,,.473,11.3,29.2,.183,,16.7,81.6,.213
23,2021-11-29,NOP,@,LAC,W,123,104,134.1,113.4,91.7,.170,.372,.609,57.3,62.5,12.0,2.8,,.585,6.5,31.1,.138,,15.6,89.2,.222
24,2021-12-01,NOP,,DAL,L,107,139,117.2,152.3,91.3,.180,.416,.557,48.5,55.0,11.0,2.0,,.522,11.9,39.0,.157,,17.1,64.0,.084
25,2021-12-03,NOP,@,DAL,W,107,91,109.5,93.1,97.8,.311,.333,.523,56.7,81.1,5.1,11.1,,.478,8.9,26.0,.233,,14.2,89.4,.215
26,2021-12-05,NOP,@,HOU,L,108,118,120.9,132.1,89.3,.266,.404,.514,55.6,47.5,10.1,23.1,,.479,6.3,43.1,.191,,13.2,71.8,.291
27,2021-12-08,NOP,,DEN,L,114,120,109.2,114.9,94.6,.133,.333,.598,58.2,68.1,7.7,8.9,,.583,18.8,26.3,.100,,9.9,87.8,.239
28,2021-12-10,NOP,,DET,W,109,93,111.5,95.2,97.7,.168,.389,.534,61.2,70.7,6.1,7.5,,.500,12.1,32.6,.147,,11.2,86.5,.122
29,2021-12-12,NOP,@,SAS,L,97,112,98.2,113.4,98.7,.160,.309,.482,43.3,60.0,8.1,6.1,,.468,12.2,21.6,.096,,11.5,67.4,.165
30,2021-12-15,NOP,@,OKC,W,113,110,116.4,113.3,97.1,.450,.350,.590,53.8,59.0,6.2,5.2,,.556,10.3,22.7,.300,,7.3,83.0,.204
31,2021-12-17,NOP,,MIL,W,116,112,108.4,104.7,96.9,.337,.416,.568,56.4,81.0,9.3,5.3,,.545,16.4,28.9,.213,,10.7,78.6,.077
32,2021-12-21,NOP,,POR,W,111,97,123.2,107.7,90.1,.225,.413,.631,58.7,64.3,5.6,6.8,,.600,14.6,25.0,.188,,10.4,83.7,.179
33,2021-12-23,NOP,@,ORL,W,110,104,118.9,112.5,92.5,.302,.349,.564,51.1,56.8,4.3,3.6,,.506,9.3,26.1,.267,,7.6,77.3,.216
34,2021-12-26,NOP,@,OKC,L,112,117,109.0,113.9,102.7,.298,.436,.527,51.0,66.7,9.7,8.0,,.468,8.6,21.6,.255,,10.7,84.4,.256
35,2021-12-28,NOP,,CLE,W,108,104,118.3,113.9,91.3,.325,.450,.591,51.2,66.7,3.3,17.0,,.550,11.6,20.5,.250,,6.8,76.6,.182
36,2022-01-01,NOP,@,MIL,L,113,136,105.1,126.4,107.6,.316,.537,.522,51.0,71.8,9.3,11.4,,.495,12.2,24.1,.200,,11.5,90.0,.163
37,2022-01-03,NOP,,UTA,L,104,115,110.2,121.9,94.4,.227,.474,.487,52.2,53.8,7.4,10.9,,.464,8.6,34.0,.144,,13.1,75.0,.165
38,2022-01-04,NOP,,PHO,L,110,123,112.8,126.2,97.5,.360,.371,.534,53.3,77.8,7.2,5.6,,.461,10.4,28.8,.315,,9.6,86.8,.165
39,2022-01-06,NOP,,GSW,W,101,96,100.5,95.6,100.5,.349,.410,.527,51.7,57.1,7.0,9.3,,.470,15.1,18.6,.277,,12.9,82.6,.172
40,2022-01-09,NOP,@,TOR,L,101,105,114.4,118.9,88.3,.333,.440,.587,43.2,58.8,5.7,9.8,,.533,13.1,18.4,.280,,11.3,65.1,.224
41,2022-01-11,NOP,,MIN,W,128,125,127.5,124.5,100.4,.487,.434,.694,54.3,78.6,6.0,2.1,,.658,17.8,28.1,.368,,11.5,76.3,.267
42,2022-01-13,NOP,,LAC,W,113,89,116.5,91.7,97.0,.165,.402,.543,55.3,53.5,8.2,8.5,,.515,5.5,24.1,.134,,14.3,89.8,.210
43,2022-01-15,NOP,@,BRK,L,105,120,111.6,127.6,94.1,.276,.356,.538,44.3,67.5,9.6,5.3,,.511,10.1,25.5,.184,,13.3,71.9,.190
44,2022-01-17,NOP,@,BOS,L,92,104,95.6,108.0,96.3,.207,.345,.485,46.6,63.9,10.4,8.3,,.466,10.4,16.0,.126,,13.6,86.8,.225
45,2022-01-20,NOP,@,NYK,W,102,91,110.7,98.8,92.1,.289,.368,.595,42.2,71.1,10.9,5.1,,.572,12.3,8.1,.197,,13.9,69.6,.312
46,2022-01-24,NOP,,IND,W,117,113,118.7,114.6,98.6,.352,.341,.576,52.3,56.1,7.1,9.8,,.500,9.8,27.9,.330,,13.3,76.7,.207
47,2022-01-25,NOP,@,PHI,L,107,117,119.3,130.4,89.7,.313,.265,.566,47.0,65.0,5.6,13.2,,.536,7.8,26.8,.217,,9.3,66.7,.345
48,2022-01-28,NOP,,DEN,L,105,116,104.1,115.1,100.8,.367,.378,.502,50.0,65.7,13.9,8.2,,.417,11.1,29.2,.333,,18.4,76.3,.268
49,2022-01-29,NOP,,BOS,L,97,107,103.5,114.2,93.7,.280,.390,.526,48.2,61.1,8.5,0.0,,.488,12.4,19.6,.207,,14.0,83.8,.086
50,2022-01-31,NOP,@,CLE,L,90,93,101.6,105.0,88.5,.247,.353,.478,58.0,78.8,6.8,15.1,,.424,12.1,34.8,.212,,9.1,83.3,.143
51,2022-02-01,NOP,@,DET,W,111,101,113.2,103.0,98.1,.315,.315,.548,56.8,61.5,8.2,9.6,,.483,12.9,35.6,.281,,16.6,83.3,.131
52,2022-02-04,NOP,@,DEN,W,113,105,122.9,114.2,91.9,.307,.333,.664,55.1,64.3,8.7,13.5,,.613,14.1,17.2,.280,,14.9,82.5,.205
53,2022-02-06,NOP,@,HOU,W,120,107,123.2,109.8,97.4,.468,.377,.646,50.0,70.7,12.3,10.3,,.610,9.7,15.2,.338,,14.9,84.8,.131
54,2022-02-08,NOP,,HOU,W,110,97,111.1,98.0,99.0,.250,.400,.619,47.8,64.3,10.1,22.7,,.575,17.6,21.6,.225,,17.4,66.0,.233
55,2022-02-10,NOP,,MIA,L,97,112,104.1,120.2,93.1,.188,.482,.527,47.6,52.8,8.6,12.2,,.488,15.6,27.3,.165,,12.2,71.1,.296
56,2022-02-12,NOP,,SAS,L,114,124,117.0,127.3,97.4,.230,.368,.595,57.5,51.2,2.1,7.1,,.557,13.5,27.0,.195,,4.7,83.7,.172
57,2022-02-14,NOP,,TOR,W,120,90,130.8,98.1,91.7,.208,.455,.714,51.6,80.0,4.4,11.5,,.688,13.4,13.8,.182,,5.2,69.4,.253
58,2022-02-15,NOP,,MEM,L,109,121,112.7,125.1,96.7,.227,.295,.563,41.0,45.5,7.2,8.3,,.523,13.4,26.2,.193,,10.2,56.1,.181
59,2022-02-17,NOP,,DAL,L,118,125,125.2,132.6,94.2,.228,.304,.583,55.8,47.8,7.4,0.0,,.565,11.4,35.4,.152,,7.9,81.6,.220
60,2022-02-25,NOP,@,PHO,W,117,102,121.3,105.7,96.5,.471,.333,.557,58.9,55.3,10.4,9.5,,.483,8.7,34.8,.379,,13.1,84.1,.220
61,2022-02-27,NOP,@,LAL,W,123,95,116.8,90.2,105.3,.272,.326,.597,57.3,61.7,15.2,6.0,,.582,12.7,27.9,.174,,19.9,84.8,.214
62,2022-03-02,NOP,,SAC,W,125,95,126.9,96.4,98.5,.136,.330,.670,56.8,57.7,5.1,9.3,,.653,13.9,21.2,.114,,9.9,78.2,.191
63,2022-03-04,NOP,,UTA,W,124,90,128.3,93.1,96.6,.175,.371,.593,50.0,58.0,11.4,10.4,,.572,8.7,33.3,.134,,16.6,62.7,.191
64,2022-03-06,NOP,@,DEN,L,130,138,117.8,125.0,99.9,.287,.327,.571,51.0,62.5,8.2,7.4,,.545,11.0,27.5,.198,,12.4,77.8,.391
65,2022-03-08,NOP,@,MEM,L,111,132,108.6,129.2,102.2,.307,.386,.556,46.4,58.5,8.8,5.3,,.528,12.3,24.5,.205,,9.0,68.8,.198
66,2022-03-09,NOP,,ORL,L,102,108,104.0,110.1,98.1,.194,.333,.505,47.7,56.1,11.2,5.1,,.478,9.8,20.8,.140,,17.1,81.6,.289
67,2022-03-11,NOP,,CHO,L,120,142,118.9,140.7,100.9,.291,.453,.619,51.3,72.1,8.9,5.0,,.587,14.9,28.9,.221,,12.8,81.8,.184
68,2022-03-13,NOP,,HOU,W,130,105,128.0,103.4,101.6,.366,.344,.602,53.6,62.5,16.7,6.5,,.570,8.5,31.8,.258,,21.4,77.5,.195
