G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
54,2019-02-08,GSW,@,PHO,W,117,107,113.9,104.1,102.7,.432,.358,.607,50.5,73.2,4.9,12.9,,.568,15.7,23.7,.309,,8.8,67.8,.228
55,2019-02-10,GSW,,MIA,W,120,118,122.8,120.7,97.7,.317,.439,.642,40.9,63.6,8.2,8.1,,.616,11.4,18.4,.232,,12.8,58.0,.038
56,2019-02-12,GSW,,UTA,W,115,108,114.2,107.2,100.7,.236,.461,.585,44.9,65.9,11.9,11.5,,.567,5.8,10.6,.157,,14.3,83.3,.184
57,2019-02-13,GSW,@,POR,L,107,129,115.9,139.7,92.3,.186,.392,.510,50.5,66.7,1.1,16.1,,.469,7.1,34.6,.165,,3.6,68.9,.290
58,2019-02-21,GSW,,SAC,W,125,123,113.9,112.1,109.7,.255,.489,.598,48.5,74.4,4.6,16.7,,.559,12.5,17.4,.213,,10.2,74.5,.273
59,2019-02-23,GSW,,HOU,L,112,118,108.4,114.2,103.3,.222,.400,.567,47.9,61.9,8.7,20.4,,.544,14.7,19.6,.156,,12.0,75.0,.239
60,2019-02-25,GSW,@,CHO,W,121,110,119.7,108.8,101.1,.137,.432,.601,56.3,72.9,8.9,13.8,,.579,13.0,31.0,.116,,10.5,80.0,.253
61,2019-02-27,GSW,@,MIA,L,125,126,128.5,129.5,97.3,.315,.539,.617,43.5,47.7,7.2,7.1,,.590,7.3,18.2,.225,,11.9,70.7,.289
62,2019-02-28,GSW,@,ORL,L,96,103,94.9,101.8,101.2,.103,.412,.473,47.0,41.0,4.9,5.2,,.448,10.6,17.0,.093,,13.6,80.9,.135
63,2019-03-02,GSW,@,PHI,W,120,117,114.0,111.1,105.3,.420,.407,.625,45.9,56.1,13.3,12.5,,.593,11.9,10.3,.296,,17.4,76.1,.287
64,2019-03-05,GSW,,BOS,L,95,128,91.2,122.9,104.1,.271,.412,.499,49.5,76.5,4.8,3.2,,.447,18.1,19.6,.224,,9.6,80.0,.167
65,2019-03-08,GSW,,DEN,W,122,105,119.8,103.1,101.9,.250,.417,.654,48.3,71.1,10.8,18.5,,.643,15.4,17.9,.167,,14.2,72.0,.310
66,2019-03-10,GSW,,PHO,L,111,115,107.8,111.7,103.0,.232,.453,.530,50.5,81.0,9.7,9.8,,.495,14.0,27.8,.179,,12.5,79.1,.244
67,2019-03-13,GSW,@,HOU,W,106,104,117.9,115.7,89.9,.118,.376,.593,58.7,66.7,7.8,5.4,,.565,13.5,31.6,.118,,10.2,86.5,.244
68,2019-03-16,GSW,@,OKC,W,110,88,109.4,87.5,100.6,.265,.422,.593,50.5,64.1,9.9,10.9,,.560,14.7,18.6,.205,,13.1,72.6,.135
69,2019-03-18,GSW,@,SAS,L,105,111,108.5,114.7,96.7,.136,.443,.563,48.3,65.9,7.2,9.7,,.540,12.2,16.3,.114,,9.3,78.3,.216
70,2019-03-19,GSW,@,MIN,W,117,107,116.2,106.3,100.7,.154,.462,.602,46.9,88.6,6.0,13.2,,.588,11.8,17.0,.110,,11.2,74.5,.292
71,2019-03-21,GSW,,IND,W,112,89,112.7,89.6,99.3,.180,.404,.583,51.5,72.7,6.0,11.8,,.567,13.5,22.2,.124,,13.2,76.9,.143
72,2019-03-23,GSW,,DAL,L,91,126,95.5,132.3,95.2,.233,.333,.458,42.4,61.1,6.3,5.9,,.422,9.2,16.3,.167,,8.9,77.8,.205
73,2019-03-24,GSW,,DET,W,121,114,138.7,130.7,87.2,.257,.338,.735,56.1,67.4,3.4,9.4,,.709,13.6,26.9,.216,,5.9,75.0,.286
74,2019-03-27,GSW,@,MEM,W,118,103,121.8,106.3,96.9,.179,.369,.651,47.4,66.7,9.3,10.1,,.625,13.4,15.8,.155,,7.6,67.8,.150
75,2019-03-29,GSW,@,MIN,L,130,131,113.4,114.2,103.9,.286,.408,.589,43.3,58.7,9.6,4.6,,.561,11.3,15.4,.204,,11.9,71.2,.262
76,2019-03-31,GSW,,CHO,W,137,90,142.0,93.3,96.5,.136,.375,.734,64.1,77.4,7.3,18.9,,.722,13.9,32.3,.114,,10.3,85.1,.259
77,2019-04-02,GSW,,DEN,W,116,102,108.8,95.6,106.6,.087,.370,.607,57.9,72.0,10.3,16.7,,.614,20.1,31.7,.033,,12.1,77.8,.240
78,2019-04-04,GSW,@,LAL,W,108,90,102.8,85.7,105.0,.051,.469,.539,45.1,69.8,10.5,7.5,,.531,12.3,17.0,.041,,14.0,70.0,.077
79,2019-04-05,GSW,,CLE,W,120,114,123.1,117.0,97.5,.092,.425,.663,44.2,63.0,2.1,11.9,,.644,12.6,10.0,.092,,4.5,73.9,.216
80,2019-04-07,GSW,,LAC,W,131,104,128.0,101.6,102.4,.155,.381,.632,55.2,64.2,15.6,13.3,,.608,8.0,25.0,.134,,17.9,86.0,.228
81,2019-04-09,GSW,@,NOP,W,112,103,109.3,100.5,102.5,.236,.337,.570,58.0,58.1,7.8,4.5,,.551,12.5,23.9,.157,,8.8,87.0,.061
82,2019-04-10,GSW,@,MEM,L,117,132,117.2,132.2,99.8,.152,.326,.596,44.3,69.6,3.0,9.6,,.571,12.5,20.9,.130,,9.4,66.7,.153
