G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-16,BOS,,PHI,W,105,87,100.7,83.4,104.3,.144,.381,.509,53.9,50.0,6.7,8.2,,.490,11.9,22.6,.103,,14.1,87.8,.161
2,2018-10-19,BOS,@,TOR,L,101,113,103.3,115.6,97.8,.101,.364,.488,50.0,72.5,4.1,10.5,,.475,11.9,30.2,.071,,10.7,73.3,.152
3,2018-10-20,BOS,@,NYK,W,103,101,103.7,101.7,99.3,.402,.305,.534,50.5,63.6,8.1,3.8,,.457,13.5,23.9,.341,,13.9,76.6,.195
4,2018-10-22,BOS,,ORL,L,90,93,93.4,96.5,96.4,.099,.440,.474,51.0,56.8,6.2,5.2,,.456,11.2,18.0,.077,,8.5,84.0,.075
5,2018-10-25,BOS,@,OKC,W,101,95,101.0,95.0,100.0,.384,.372,.502,44.1,57.6,7.0,1.5,,.448,9.9,19.6,.279,,13.2,68.6,.149
6,2018-10-27,BOS,@,DET,W,109,89,108.0,88.2,100.9,.291,.395,.562,53.5,64.1,4.0,15.4,,.535,11.8,16.3,.198,,10.1,88.5,.180
7,2018-10-30,BOS,,DET,W,108,105,105.0,102.0,102.9,.381,.369,.551,47.9,67.6,7.8,6.9,,.494,12.5,17.0,.298,,14.5,77.6,.261
8,2018-11-01,BOS,,MIL,W,117,113,116.1,112.1,100.8,.141,.598,.599,48.3,73.2,5.0,14.3,,.576,10.9,17.8,.120,,12.5,81.0,.259
9,2018-11-03,BOS,@,IND,L,101,102,104.5,105.6,96.6,.102,.523,.549,50.0,60.5,6.2,14.8,,.540,13.2,21.3,.068,,11.8,81.4,.221
10,2018-11-05,BOS,@,DEN,L,107,115,110.7,119.0,96.7,.138,.356,.580,46.0,50.0,9.3,16.1,,.557,11.5,17.9,.115,,11.3,68.8,.222
11,2018-11-08,BOS,@,PHO,W,116,109,107.1,100.6,98.1,.320,.381,.524,57.1,53.8,5.5,10.3,,.474,12.6,30.9,.247,,12.9,90.7,.172
12,2018-11-09,BOS,@,UTA,L,115,123,118.5,126.7,97.1,.250,.489,.589,38.4,79.5,11.3,7.0,,.540,7.6,11.9,.227,,15.1,74.2,.312
13,2018-11-11,BOS,@,POR,L,94,100,98.7,105.0,95.2,.108,.452,.483,43.3,52.8,11.6,10.0,,.462,11.0,21.6,.086,,18.9,67.4,.093
