G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,MEM,@,IND,L,83,111,88.8,118.7,93.5,.333,.345,.431,32.9,64.0,11.8,5.3,,.357,6.8,13.7,.274,,18.4,61.8,.084
2,2018-10-19,MEM,,ATL,W,131,117,123.6,110.4,106.0,.531,.321,.656,50.6,72.7,8.5,7.5,,.623,13.8,19.4,.370,,16.1,75.6,.253
3,2018-10-22,MEM,@,UTA,W,92,84,96.9,88.5,94.9,.310,.333,.482,46.2,58.1,10.5,4.0,,.423,9.5,14.9,.250,,14.0,78.3,.220
4,2018-10-24,MEM,@,SAC,L,92,97,94.5,99.7,97.3,.138,.394,.461,46.2,50.0,7.2,9.2,,.436,13.1,23.6,.106,,12.6,70.6,.253
5,2018-10-27,MEM,,PHO,W,117,96,119.7,98.2,97.8,.278,.329,.660,52.7,68.2,12.3,2.2,,.614,11.9,9.1,.253,,18.0,87.8,.192
6,2018-10-30,MEM,,WAS,W,107,95,112.1,99.5,95.5,.419,.378,.610,50.7,77.8,16.8,7.7,,.574,14.6,15.8,.297,,19.5,86.5,.230
7,2018-11-02,MEM,@,UTA,W,110,100,122.0,111.0,90.1,.453,.347,.611,50.0,60.5,10.0,7.3,,.593,10.9,23.7,.280,,13.7,75.0,.182
8,2018-11-04,MEM,@,PHO,L,100,102,109.2,111.3,91.6,.382,.303,.563,44.8,52.8,14.2,9.4,,.520,12.8,22.0,.276,,24.1,80.8,.344
9,2018-11-05,MEM,@,GSW,L,101,117,106.3,123.2,95.0,.253,.325,.547,39.5,81.6,8.4,14.0,,.512,9.8,9.5,.193,,12.5,76.5,.272
10,2018-11-07,MEM,,DEN,W,89,87,101.1,98.8,88.1,.357,.300,.549,46.8,63.3,7.9,14.0,,.486,17.3,22.2,.300,,15.0,68.3,.183
