G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-26,MEM,,MIN,W,102,98,111.8,107.5,91.2,.338,.300,.555,50.0,52.8,6.6,16.2,,.519,12.4,26.8,.238,,9.2,69.4,.233
2,2016-10-29,MEM,@,NYK,L,104,111,107.9,115.1,96.4,.302,.291,.534,49.4,51.4,3.1,3.6,,.483,11.0,23.9,.244,,11.4,82.9,.329
3,2016-10-30,MEM,,WAS,W,112,103,112.2,103.2,90.4,.295,.352,.563,54.0,61.5,9.0,3.3,,.528,12.3,25.6,.216,,12.6,81.8,.256
4,2016-11-01,MEM,@,MIN,L,80,116,82.0,118.8,97.6,.387,.320,.456,39.0,37.0,17.4,6.9,,.387,18.6,16.7,.293,,19.2,70.6,.231
5,2016-11-02,MEM,,NOP,W,89,83,87.0,81.1,92.6,.213,.287,.433,54.7,60.6,11.7,10.6,,.394,14.2,25.5,.160,,19.3,88.6,.148
6,2016-11-04,MEM,,LAC,L,88,99,92.0,103.5,95.7,.262,.310,.470,50.5,83.9,4.2,15.5,,.423,16.1,26.5,.202,,10.0,76.1,.318
7,2016-11-06,MEM,,POR,L,94,100,102.5,109.1,91.7,.395,.321,.494,54.3,48.4,9.8,13.2,,.420,12.0,27.3,.321,,15.3,86.5,.310
8,2016-11-08,MEM,,DEN,W,108,107,109.7,108.7,98.5,.221,.279,.572,45.1,65.9,14.2,10.9,,.552,12.9,19.5,.151,,20.6,80.0,.386
9,2016-11-12,MEM,@,MIL,L,96,106,104.0,114.9,92.3,.269,.385,.550,47.8,57.1,8.7,8.0,,.487,13.0,9.1,.256,,12.5,85.3,.397
10,2016-11-14,MEM,@,UTA,W,102,96,120.5,113.5,84.6,.342,.276,.583,60.3,36.1,4.7,4.4,,.526,15.5,37.8,.289,,8.8,83.3,.247
11,2016-11-16,MEM,@,LAC,W,111,107,118.7,114.4,93.5,.232,.317,.614,55.1,60.0,6.4,3.6,,.579,14.2,25.0,.195,,7.7,81.0,.296
12,2016-11-18,MEM,@,DAL,W,80,64,92.2,73.8,86.7,.156,.325,.486,51.6,51.6,8.1,6.3,,.461,12.7,16.7,.117,,17.1,80.4,.233
13,2016-11-19,MEM,,MIN,W,93,71,110.8,84.6,84.0,.500,.237,.502,57.5,51.7,9.5,16.7,,.395,8.8,31.0,.434,,17.8,86.8,.219
14,2016-11-21,MEM,@,CHO,W,105,90,116.3,99.7,90.3,.202,.310,.574,50.6,60.0,7.8,19.0,,.548,9.9,16.2,.155,,10.3,81.0,.288
15,2016-11-23,MEM,@,PHI,W,104,99,90.3,85.9,95.4,.242,.293,.475,45.1,63.2,11.3,15.8,,.434,12.0,15.8,.182,,20.1,82.2,.183
16,2016-11-25,MEM,,MIA,L,81,90,91.1,101.2,88.9,.280,.232,.440,53.7,48.3,3.4,25.9,,.378,15.6,32.0,.232,,7.9,77.8,.141
17,2016-11-26,MEM,@,MIA,W,110,107,121.8,118.4,90.3,.452,.342,.628,46.6,62.2,5.5,10.0,,.568,6.4,6.1,.370,,8.9,80.0,.198
18,2016-11-28,MEM,,CHO,L,85,104,87.9,107.5,96.7,.146,.326,.449,47.2,58.3,10.3,7.1,,.444,11.2,17.4,.067,,12.0,79.1,.280
19,2016-11-30,MEM,@,TOR,L,105,120,115.6,132.1,90.8,.317,.329,.562,41.1,44.4,14.3,2.7,,.506,13.0,26.7,.268,,17.7,64.3,.406
20,2016-12-01,MEM,,ORL,W,95,94,102.0,100.9,93.2,.354,.228,.520,48.1,54.5,9.7,18.0,,.462,9.9,18.6,.278,,16.2,81.6,.297
21,2016-12-03,MEM,,LAL,W,103,100,112.2,108.9,91.8,.170,.341,.544,49.4,78.0,14.2,11.7,,.523,10.4,31.8,.125,,16.1,67.4,.284
22,2016-12-05,MEM,@,NOP,W,110,108,98.4,96.6,92.5,.202,.327,.486,53.0,54.8,7.2,6.0,,.466,11.0,21.3,.125,,9.2,88.9,.202
23,2016-12-06,MEM,,PHI,W,96,91,97.2,92.1,98.8,.407,.198,.473,54.1,54.5,8.1,12.2,,.395,11.4,25.0,.326,,14.6,82.0,.159
24,2016-12-08,MEM,,POR,W,88,86,92.5,90.4,95.1,.345,.230,.439,52.7,41.9,8.4,3.7,,.391,10.7,27.8,.230,,10.8,76.8,.354
25,2016-12-10,MEM,,GSW,W,110,89,113.9,92.1,96.6,.333,.299,.551,52.8,60.5,10.4,10.0,,.483,9.1,25.6,.299,,21.1,78.3,.156
26,2016-12-13,MEM,@,CLE,L,86,103,90.4,108.3,95.1,.174,.256,.464,48.3,54.3,10.5,12.0,,.430,13.9,23.4,.140,,15.7,76.2,.210
27,2016-12-14,MEM,,CLE,W,93,85,103.6,94.7,89.7,.198,.284,.528,58.5,62.9,10.0,6.0,,.506,15.4,30.4,.136,,11.0,85.4,.267
28,2016-12-16,MEM,,SAC,L,92,96,101.7,106.2,90.4,.468,.325,.495,51.1,65.5,7.7,14.3,,.409,12.3,28.9,.377,,10.3,72.3,.338
29,2016-12-18,MEM,,UTA,L,73,82,85.9,96.5,85.0,.194,.247,.362,53.3,42.9,9.4,2.6,,.312,7.3,33.9,.161,,16.3,85.3,.212
30,2016-12-20,MEM,,BOS,L,109,112,112.0,115.1,88.2,.277,.319,.517,55.9,60.5,10.3,6.8,,.468,11.0,34.0,.223,,10.1,81.4,.420
31,2016-12-21,MEM,@,DET,W,98,86,108.2,94.9,90.6,.232,.366,.542,45.2,71.4,9.9,8.2,,.500,8.1,16.3,.195,,16.1,75.6,.389
32,2016-12-23,MEM,,HOU,W,115,109,124.2,117.8,92.6,.309,.309,.625,48.7,56.1,8.6,8.1,,.586,9.8,23.1,.247,,12.0,74.4,.146
33,2016-12-26,MEM,@,ORL,L,102,112,112.0,123.0,91.1,.368,.329,.577,44.9,48.6,7.7,6.7,,.526,6.4,7.9,.289,,8.8,80.0,.128
34,2016-12-27,MEM,@,BOS,L,103,113,109.4,120.1,94.1,.330,.341,.511,44.0,59.5,14.9,9.3,,.472,9.8,28.3,.227,,15.3,63.2,.224
35,2016-12-29,MEM,,OKC,W,114,80,127.4,89.4,89.5,.244,.268,.628,50.0,55.8,8.9,17.3,,.604,11.7,30.6,.183,,16.6,66.7,.351
36,2016-12-31,MEM,@,SAC,W,112,98,134.4,117.6,83.3,.103,.402,.616,50.6,56.8,7.2,6.8,,.603,7.1,30.0,.080,,12.5,71.8,.347
37,2017-01-03,MEM,@,LAL,L,102,116,108.6,123.5,93.9,.455,.403,.552,47.6,60.0,6.4,2.0,,.455,9.8,12.8,.416,,8.7,79.1,.183
38,2017-01-04,MEM,@,LAC,L,106,115,111.6,121.1,95.0,.284,.318,.535,48.9,78.9,6.3,10.0,,.494,8.3,24.5,.216,,12.3,79.5,.438
39,2017-01-06,MEM,@,GSW,W,128,119,119.8,111.3,96.8,.184,.320,.575,51.6,58.0,12.2,0.0,,.549,9.7,27.5,.146,,13.8,82.5,.349
40,2017-01-08,MEM,,UTA,W,88,79,99.8,89.6,88.2,.179,.308,.523,46.3,55.9,12.5,4.1,,.494,13.4,13.5,.141,,17.2,74.4,.194
41,2017-01-11,MEM,@,OKC,L,95,103,99.5,107.8,95.5,.228,.261,.469,42.4,47.4,11.5,9.1,,.451,9.0,23.6,.130,,14.6,70.3,.284
42,2017-01-13,MEM,@,HOU,W,110,105,112.4,107.3,97.9,.355,.355,.626,59.2,61.0,8.2,7.3,,.605,20.0,27.6,.237,,10.9,78.7,.354
43,2017-01-15,MEM,,CHI,L,104,108,107.0,111.1,97.2,.137,.337,.516,51.5,60.0,6.2,4.9,,.479,9.0,24.1,.137,,11.4,86.0,.308
