G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-17,CLE,,BOS,W,102,99,102.7,99.7,99.3,.301,.265,.543,52.1,50.0,3.0,7.1,,.488,15.3,19.6,.253,,9.2,82.0,.216
2,2017-10-20,CLE,@,MIL,W,116,97,125.2,104.7,92.7,.210,.321,.656,59.5,56.8,8.6,6.4,,.611,16.1,29.0,.210,,13.8,81.4,.122
3,2017-10-21,CLE,,ORL,L,93,114,95.0,116.4,97.9,.314,.291,.475,46.8,45.5,4.1,12.7,,.424,14.0,22.4,.233,,10.8,73.3,.189
4,2017-10-24,CLE,,CHI,W,119,112,129.3,121.7,92.1,.265,.458,.642,50.0,65.1,5.4,5.5,,.614,8.9,20.5,.205,,8.8,79.5,.125
5,2017-10-25,CLE,@,BRK,L,107,112,105.4,110.3,101.5,.321,.432,.579,55.3,53.8,4.9,14.9,,.556,18.5,24.3,.210,,10.5,79.2,.161
6,2017-10-28,CLE,@,NOP,L,101,123,100.7,122.7,100.3,.295,.410,.573,44.0,52.8,8.0,3.2,,.538,17.0,11.9,.218,,9.7,76.2,.126
7,2017-10-29,CLE,,NYK,L,95,114,96.0,115.2,99.0,.333,.407,.511,44.6,64.5,5.1,8.2,,.444,13.9,14.9,.284,,12.5,75.6,.191
8,2017-11-01,CLE,,IND,L,107,124,107.5,124.6,99.5,.233,.360,.564,48.8,58.1,6.0,4.7,,.541,14.4,18.6,.163,,10.3,80.5,.111
9,2017-11-03,CLE,@,WAS,W,130,122,129.8,121.8,100.2,.341,.329,.689,47.9,43.5,11.0,7.1,,.634,12.9,22.2,.317,,14.1,74.3,.250
10,2017-11-05,CLE,,ATL,L,115,117,112.5,114.5,102.2,.240,.375,.542,51.6,64.3,5.9,9.8,,.490,10.9,31.3,.219,,14.4,74.4,.279
11,2017-11-07,CLE,,MIL,W,124,119,128.7,123.6,96.3,.463,.220,.628,52.0,43.9,7.3,7.5,,.555,10.8,30.0,.402,,15.1,77.1,.145
12,2017-11-09,CLE,@,HOU,L,113,117,116.5,120.6,97.0,.173,.333,.648,36.6,53.3,9.3,3.2,,.630,17.1,12.5,.136,,19.2,56.4,.377
13,2017-11-11,CLE,@,DAL,W,111,104,110.4,103.4,100.6,.432,.383,.576,55.8,51.4,8.0,5.2,,.506,15.0,23.3,.358,,9.0,82.7,.174
14,2017-11-13,CLE,@,NYK,W,104,101,104.0,101.0,100.0,.250,.511,.532,49.5,60.0,7.0,11.1,,.489,17.0,28.0,.205,,14.8,72.3,.193
15,2017-11-15,CLE,@,CHO,W,115,107,115.7,107.7,99.4,.211,.400,.554,55.4,59.5,9.1,6.7,,.511,11.1,32.7,.189,,11.7,81.4,.221
16,2017-11-17,CLE,,LAC,W,118,113,108.3,103.8,98.6,.322,.367,.574,48.1,57.1,8.3,5.9,,.528,12.7,16.0,.256,,12.1,76.8,.107
17,2017-11-20,CLE,@,DET,W,116,88,130.4,98.9,89.0,.213,.413,.663,55.3,66.7,4.5,4.3,,.625,11.2,20.6,.200,,14.5,83.3,.091
18,2017-11-22,CLE,,BRK,W,119,109,121.6,111.3,97.9,.329,.415,.634,44.0,48.8,8.2,4.5,,.610,9.6,10.5,.232,,17.8,78.4,.136
19,2017-11-24,CLE,,CHO,W,100,99,102.5,101.5,97.6,.181,.470,.558,45.0,65.8,4.1,10.8,,.536,11.8,7.0,.133,,7.8,73.7,.170
20,2017-11-27,CLE,@,PHI,W,113,91,123.1,99.1,91.8,.233,.430,.596,46.5,61.0,7.6,4.4,,.564,10.4,26.2,.186,,10.3,61.4,.167
21,2017-11-28,CLE,,MIA,W,108,97,110.1,98.9,98.1,.284,.407,.593,51.7,52.5,12.2,3.8,,.562,12.5,12.8,.210,,13.9,83.3,.155
22,2017-11-30,CLE,@,ATL,W,121,114,127.0,119.6,95.3,.342,.494,.666,58.0,73.2,9.4,10.4,,.633,17.3,36.4,.266,,16.0,77.8,.253
23,2017-12-02,CLE,,MEM,W,116,111,123.8,118.5,93.7,.307,.320,.681,46.3,57.1,8.5,11.5,,.633,10.5,3.2,.280,,11.7,83.3,.143
24,2017-12-04,CLE,@,CHI,W,113,91,125.9,101.4,89.7,.210,.444,.639,51.7,52.4,6.7,4.2,,.599,7.3,13.2,.198,,10.9,80.4,.171
25,2017-12-06,CLE,,SAC,W,101,95,107.8,101.4,93.7,.269,.500,.579,48.9,75.7,5.3,5.6,,.564,14.7,16.3,.167,,11.6,80.0,.081
26,2017-12-08,CLE,@,IND,L,102,106,110.1,114.4,92.6,.259,.424,.539,47.3,62.2,4.3,8.5,,.500,10.4,19.6,.200,,7.7,74.5,.174
27,2017-12-09,CLE,,PHI,W,105,98,111.4,103.9,94.3,.333,.387,.610,45.8,72.2,12.7,4.4,,.573,16.5,15.8,.253,,18.5,79.4,.167
28,2017-12-12,CLE,,ATL,W,123,114,129.5,120.0,95.0,.116,.442,.680,50.0,72.9,5.3,3.6,,.674,12.6,18.2,.081,,9.3,75.6,.130
29,2017-12-14,CLE,,LAL,W,121,112,119.7,110.8,101.1,.291,.419,.624,44.3,74.4,9.9,7.8,,.587,12.6,19.5,.233,,15.1,66.0,.095
30,2017-12-16,CLE,,UTA,W,109,100,124.2,113.9,87.8,.215,.278,.630,51.9,71.4,10.3,2.1,,.595,12.2,22.9,.190,,12.1,75.0,.111
31,2017-12-17,CLE,@,WAS,W,106,99,112.6,105.1,94.2,.138,.391,.574,45.2,58.5,6.4,6.9,,.552,8.0,9.5,.115,,9.3,74.5,.099
32,2017-12-19,CLE,@,MIL,L,116,119,119.6,122.7,97.0,.300,.513,.640,48.1,65.0,9.3,5.7,,.600,13.4,17.9,.250,,13.0,78.9,.268
33,2017-12-21,CLE,,CHI,W,115,112,121.9,118.7,94.4,.268,.354,.627,50.0,59.5,10.6,5.6,,.585,11.6,18.9,.232,,11.9,84.8,.071
34,2017-12-25,CLE,@,GSW,L,92,99,100.8,108.5,91.3,.284,.409,.465,51.5,42.9,8.8,0.0,,.403,12.4,33.9,.239,,14.4,75.6,.159
35,2017-12-27,CLE,@,SAC,L,95,109,107.6,123.4,88.3,.338,.419,.559,48.1,59.4,10.2,8.2,,.514,11.5,17.5,.257,,11.2,81.1,.190
36,2017-12-30,CLE,@,UTA,L,101,104,104.9,108.0,96.3,.321,.494,.546,51.7,58.8,6.2,9.8,,.494,14.0,19.1,.259,,10.8,88.1,.220
37,2018-01-02,CLE,,POR,W,127,110,129.2,111.9,98.3,.446,.386,.640,48.2,65.1,11.2,6.9,,.596,9.2,21.1,.337,,13.2,71.1,.144
38,2018-01-03,CLE,@,BOS,L,88,102,87.7,101.7,100.3,.202,.360,.454,48.0,51.6,6.0,12.5,,.393,12.6,17.3,.202,,13.4,81.3,.087
39,2018-01-06,CLE,@,ORL,W,131,127,120.4,116.7,108.8,.330,.362,.609,49.5,53.2,10.1,3.3,,.580,13.6,30.4,.234,,15.0,68.9,.153
40,2018-01-08,CLE,@,MIN,L,99,127,104.5,134.1,94.7,.190,.452,.544,39.8,70.3,0.0,5.8,,.518,12.5,16.3,.143,,4.4,65.9,.130
41,2018-01-11,CLE,@,TOR,L,99,133,100.4,134.9,98.6,.337,.292,.484,35.7,52.9,3.0,6.3,,.416,8.1,16.7,.281,,7.5,59.1,.085
42,2018-01-12,CLE,@,IND,L,95,97,99.6,101.7,95.3,.224,.400,.509,51.1,51.4,12.6,7.8,,.476,10.5,19.1,.165,,13.4,86.0,.106
43,2018-01-15,CLE,,GSW,L,108,118,106.4,116.3,101.5,.234,.298,.521,47.3,60.5,8.9,9.4,,.495,12.6,25.5,.160,,14.0,70.5,.282
44,2018-01-18,CLE,,ORL,W,104,103,103.9,102.9,100.1,.318,.400,.537,52.3,57.9,8.0,6.1,,.506,17.1,29.8,.212,,12.6,78.0,.182
45,2018-01-20,CLE,,OKC,L,124,148,113.8,135.8,109.0,.303,.416,.615,35.0,69.6,6.4,5.7,,.573,12.9,7.7,.247,,10.4,61.0,.180
46,2018-01-23,CLE,@,SAS,L,102,114,106.3,118.8,96.0,.431,.292,.596,47.7,54.3,6.3,4.5,,.528,17.4,15.8,.361,,8.2,72.9,.128
47,2018-01-26,CLE,,IND,W,115,108,114.5,107.5,100.5,.159,.451,.655,54.3,58.7,12.9,6.7,,.640,18.6,21.6,.122,,14.3,81.8,.099
48,2018-01-28,CLE,,DET,W,121,104,123.1,105.8,98.3,.313,.422,.641,51.1,64.3,2.0,5.1,,.596,9.6,10.0,.265,,5.6,85.4,.105
49,2018-01-30,CLE,@,DET,L,114,125,108.8,119.3,104.8,.381,.417,.581,46.6,63.2,1.9,7.1,,.530,13.3,15.2,.298,,8.7,81.0,.194
50,2018-01-31,CLE,,MIA,W,91,89,87.1,85.2,104.5,.475,.325,.470,46.4,64.3,8.6,9.1,,.388,14.2,13.2,.363,,16.8,86.4,.169
51,2018-02-03,CLE,,HOU,L,88,120,88.1,120.1,99.9,.184,.345,.468,47.0,64.7,4.0,7.1,,.437,10.5,9.6,.138,,7.4,87.5,.140
52,2018-02-06,CLE,@,ORL,L,98,116,101.5,120.1,96.6,.238,.440,.528,41.9,52.8,4.1,6.1,,.500,13.1,19.1,.167,,10.7,69.2,.205
53,2018-02-07,CLE,,MIN,W,140,138,133.6,131.7,94.9,.261,.466,.713,53.9,63.5,4.8,1.7,,.710,13.3,18.4,.170,,10.1,89.5,.118
54,2018-02-09,CLE,@,ATL,W,123,107,126.7,110.2,97.1,.279,.407,.637,50.6,67.4,8.2,10.3,,.622,8.5,14.3,.186,,11.6,86.0,.205
55,2018-02-11,CLE,@,BOS,W,121,99,124.9,102.2,96.9,.238,.357,.652,48.8,48.9,7.2,11.8,,.631,10.6,14.3,.179,,12.4,73.5,.191
56,2018-02-13,CLE,@,OKC,W,120,112,130.1,121.4,92.2,.250,.409,.614,44.6,53.3,6.5,5.5,,.602,6.7,23.3,.159,,8.0,63.3,.233
57,2018-02-22,CLE,,WAS,L,103,110,107.3,114.6,96.0,.226,.417,.558,45.6,47.6,5.2,3.2,,.548,12.3,15.0,.131,,9.4,76.9,.109
58,2018-02-23,CLE,@,MEM,W,112,89,106.3,84.5,105.4,.253,.333,.579,55.4,65.0,12.3,15.0,,.523,15.7,17.9,.241,,18.6,88.6,.167
59,2018-02-25,CLE,,SAS,L,94,110,97.9,114.6,96.0,.154,.374,.484,51.6,47.4,8.3,4.5,,.462,13.4,27.7,.110,,8.3,77.3,.291
60,2018-02-27,CLE,,BRK,W,129,123,124.6,118.8,103.5,.278,.247,.592,60.4,48.0,6.8,2.0,,.577,9.2,29.8,.175,,11.2,93.2,.280
61,2018-03-01,CLE,,PHI,L,97,108,102.8,114.4,94.4,.264,.368,.499,45.5,63.9,4.2,10.0,,.466,8.5,20.0,.184,,8.1,71.4,.200
62,2018-03-03,CLE,,DEN,L,117,126,125.7,135.4,93.0,.239,.273,.602,53.9,54.3,5.4,3.9,,.574,8.5,29.3,.182,,8.9,82.9,.151
63,2018-03-05,CLE,,DET,W,112,90,117.0,94.0,95.7,.193,.375,.587,57.0,67.4,8.4,3.8,,.557,12.8,25.6,.159,,10.5,84.0,.115
64,2018-03-07,CLE,@,DEN,W,113,108,115.7,110.5,97.7,.207,.333,.595,40.7,56.8,10.2,6.8,,.580,9.5,15.9,.138,,18.3,66.7,.163
65,2018-03-09,CLE,@,LAC,L,102,116,103.4,117.6,98.6,.207,.414,.537,43.5,56.4,10.1,11.5,,.517,11.2,17.0,.138,,11.3,71.1,.213
66,2018-03-11,CLE,@,LAL,L,113,127,112.0,125.8,100.9,.261,.352,.576,42.0,53.7,4.0,8.1,,.534,10.9,15.9,.216,,11.0,68.2,.188
67,2018-03-13,CLE,@,PHO,W,129,107,114.1,94.6,113.1,.345,.402,.644,48.4,58.1,10.6,13.6,,.592,15.9,12.2,.299,,13.9,78.0,.255
