G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-18,POR,,LAL,W,128,119,115.1,107.0,111.3,.290,.370,.568,54.0,47.7,8.1,15.9,,.505,12.4,26.9,.270,,12.4,83.3,.237
2,2018-10-20,POR,,SAS,W,121,108,129.1,115.2,93.8,.226,.381,.655,53.5,53.3,5.3,4.3,,.625,11.5,24.2,.190,,5.3,71.7,.110
3,2018-10-22,POR,,WAS,L,124,125,104.6,105.4,107.4,.287,.361,.510,56.5,51.2,5.1,5.5,,.449,13.5,28.8,.250,,7.6,81.5,.164
4,2018-10-25,POR,@,ORL,W,128,114,133.7,119.1,95.7,.299,.310,.650,52.4,50.0,6.3,10.7,,.615,9.2,29.3,.241,,12.9,74.4,.186
5,2018-10-27,POR,@,MIA,L,111,120,111.2,120.2,99.9,.318,.375,.553,42.9,37.8,7.0,14.0,,.489,8.2,16.7,.284,,10.0,68.0,.177
6,2018-10-29,POR,@,IND,W,103,93,108.1,97.6,95.3,.231,.333,.599,58.8,50.0,3.1,4.2,,.551,17.3,24.3,.218,,7.5,85.4,.144
7,2018-10-30,POR,@,HOU,W,104,85,108.4,88.6,96.0,.288,.250,.577,51.0,44.7,4.2,7.5,,.525,15.9,19.4,.250,,9.4,68.8,.135
8,2018-11-01,POR,,NOP,W,132,119,126.3,113.9,104.5,.356,.402,.656,51.1,59.1,3.8,6.2,,.609,12.2,21.1,.299,,9.8,73.1,.330
9,2018-11-03,POR,,LAL,L,110,114,102.0,105.8,107.8,.212,.337,.484,50.0,45.5,9.3,7.7,,.452,11.0,28.1,.154,,17.1,79.1,.186
10,2018-11-04,POR,,MIN,W,111,81,115.6,84.4,96.0,.372,.326,.555,63.5,39.5,7.3,1.6,,.483,13.8,40.5,.326,,9.7,79.0,.172
11,2018-11-06,POR,,MIL,W,118,103,126.1,110.0,93.6,.088,.473,.624,54.8,47.9,7.5,6.0,,.621,11.3,26.8,.055,,10.3,76.9,.076
12,2018-11-08,POR,,LAC,W,116,105,120.5,109.0,96.3,.289,.268,.531,56.4,45.0,4.2,12.1,,.464,5.2,29.2,.268,,6.7,84.8,.169
13,2018-11-11,POR,,BOS,W,100,94,105.0,98.7,95.2,.116,.419,.553,56.7,56.4,4.2,3.9,,.535,18.9,32.6,.093,,11.0,78.4,.086
14,2018-11-14,POR,@,LAL,L,117,126,112.7,121.4,103.8,.247,.355,.567,49.5,58.5,7.7,16.4,,.516,12.0,22.9,.226,,11.1,76.6,.247
15,2018-11-16,POR,@,MIN,L,96,112,96.3,112.3,99.7,.227,.330,.496,52.7,43.2,6.0,1.6,,.466,15.7,24.4,.159,,11.0,80.4,.087
16,2018-11-18,POR,@,WAS,W,119,109,113.3,103.8,105.0,.407,.349,.587,54.7,66.7,3.8,4.7,,.517,12.9,20.9,.349,,9.5,82.7,.104
17,2018-11-20,POR,@,NYK,W,118,114,122.9,118.7,96.0,.179,.368,.576,50.6,55.6,8.3,7.4,,.558,9.7,30.4,.126,,13.9,74.4,.205
18,2018-11-21,POR,@,MIL,L,100,143,90.0,128.7,111.1,.301,.441,.475,40.4,38.2,7.2,9.5,,.414,13.9,17.9,.247,,10.8,69.8,.130
19,2018-11-23,POR,@,GSW,L,97,125,97.2,125.3,99.8,.237,.258,.472,47.6,57.9,9.0,3.8,,.457,11.2,24.5,.129,,14.0,81.8,.141
20,2018-11-25,POR,,LAC,L,100,104,104.6,108.7,95.6,.103,.392,.493,54.7,42.9,2.1,7.7,,.474,10.6,30.2,.082,,3.7,79.2,.256
21,2018-11-28,POR,,ORL,W,115,112,119.7,116.5,96.1,.376,.459,.580,56.0,64.9,8.3,2.0,,.547,10.0,27.7,.259,,13.8,91.9,.173
22,2018-11-30,POR,,DEN,L,112,113,118.9,119.9,94.2,.247,.259,.594,51.8,42.2,7.4,10.5,,.565,12.9,30.0,.188,,10.1,71.1,.218
23,2018-12-02,POR,@,SAS,L,118,131,119.7,132.9,98.6,.186,.337,.634,50.7,55.6,6.1,7.4,,.593,15.4,23.7,.186,,11.5,83.9,.241
24,2018-12-04,POR,@,DAL,L,102,111,102.5,111.6,99.5,.274,.286,.542,49.0,52.6,7.0,10.3,,.494,16.1,23.9,.226,,11.2,71.2,.273
25,2018-12-06,POR,,PHO,W,108,86,108.6,86.4,99.5,.318,.318,.557,57.7,58.5,10.1,9.4,,.535,14.9,30.2,.200,,14.1,79.6,.121
26,2018-12-08,POR,,MIN,W,113,105,113.2,105.2,99.8,.361,.398,.587,57.0,59.0,10.0,12.0,,.530,16.5,31.8,.301,,10.6,79.6,.198
27,2018-12-11,POR,@,HOU,L,104,111,113.3,121.0,91.8,.241,.287,.540,51.2,52.6,1.1,7.1,,.494,12.7,30.2,.207,,6.7,72.1,.212
28,2018-12-12,POR,@,MEM,L,83,92,84.5,93.7,98.2,.184,.253,.441,46.3,46.9,11.2,15.5,,.402,13.0,8.7,.149,,11.5,81.6,.195
29,2018-12-14,POR,,TOR,W,128,122,133.3,127.1,96.0,.223,.287,.620,50.7,60.4,10.4,8.5,,.580,7.2,27.9,.202,,15.5,81.3,.231
30,2018-12-17,POR,@,LAC,W,131,127,130.5,126.5,100.4,.360,.233,.657,47.1,55.3,5.0,7.1,,.605,9.9,17.1,.314,,9.1,77.1,.398
31,2018-12-19,POR,,MEM,W,99,92,111.8,103.9,88.6,.267,.347,.591,54.4,45.7,10.2,7.8,,.540,20.0,32.4,.240,,13.9,73.8,.218
32,2018-12-21,POR,,UTA,L,90,120,93.1,124.2,96.6,.207,.368,.474,50.0,48.6,8.3,11.1,,.460,12.9,26.5,.115,,14.0,82.9,.118
33,2018-12-23,POR,,DAL,W,121,118,107.6,104.9,101.8,.163,.365,.543,52.0,59.2,4.4,8.7,,.524,7.5,14.6,.115,,7.2,85.2,.194
34,2018-12-25,POR,@,UTA,L,96,117,96.4,117.5,99.6,.292,.258,.478,46.2,57.1,7.0,5.6,,.444,10.7,21.6,.191,,15.4,77.5,.145
35,2018-12-27,POR,@,GSW,W,110,109,97.7,96.9,101.9,.219,.381,.478,47.8,52.6,6.2,6.5,,.424,10.8,19.6,.200,,11.8,75.4,.057
36,2018-12-29,POR,,GSW,L,105,115,106.1,116.2,98.9,.242,.341,.521,52.3,46.2,6.1,7.3,,.478,11.4,22.9,.198,,11.5,87.5,.288
