G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2016-10-27,CHI,,BOS,W,105,99,111.5,105.1,94.2,.326,.272,.499,60.4,69.4,5.3,1.9,,.451,10.2,35.3,.239,,11.3,92.5,.197
2,2016-10-29,CHI,,IND,W,118,101,126.3,108.1,93.4,.244,.244,.619,58.8,75.6,8.6,8.6,,.576,11.2,34.2,.221,,12.4,81.0,.091
3,2016-10-31,CHI,@,BRK,W,118,88,116.6,87.0,101.2,.202,.303,.609,56.3,57.8,8.9,13.8,,.567,16.4,31.0,.191,,12.5,73.8,.177
4,2016-11-02,CHI,@,BOS,L,100,107,105.1,112.5,95.1,.383,.247,.528,55.7,60.0,7.4,12.7,,.475,16.7,34.1,.284,,11.3,77.3,.126
5,2016-11-04,CHI,,NYK,L,104,117,116.4,130.9,89.4,.321,.274,.542,51.2,40.5,4.5,5.9,,.488,11.1,34.1,.262,,4.8,71.1,.180
6,2016-11-05,CHI,@,IND,L,94,111,103.4,122.1,90.9,.316,.228,.522,52.6,50.0,8.8,8.3,,.468,15.1,31.7,.253,,10.8,77.1,.081
7,2016-11-07,CHI,,ORL,W,112,80,119.2,85.1,94.0,.348,.213,.546,58.9,61.9,7.4,7.3,,.489,7.2,31.3,.281,,13.8,87.2,.059
8,2016-11-09,CHI,@,ATL,L,107,115,106.3,114.2,100.7,.231,.297,.534,39.2,58.5,13.9,4.8,,.500,11.5,18.6,.176,,18.1,63.9,.265
9,2016-11-10,CHI,@,MIA,W,98,95,107.0,103.7,91.6,.225,.180,.501,51.1,48.6,7.6,3.4,,.449,9.3,27.3,.202,,12.1,72.0,.114
10,2016-11-12,CHI,,WAS,W,106,95,109.2,97.8,97.1,.258,.155,.491,51.5,53.8,7.2,7.7,,.428,8.5,29.4,.237,,10.8,74.0,.165
11,2016-11-15,CHI,@,POR,W,113,88,115.9,90.3,97.5,.286,.204,.512,57.8,39.0,7.2,6.6,,.454,8.3,35.8,.245,,9.7,76.2,.116
12,2016-11-17,CHI,@,UTA,W,85,77,98.6,89.4,86.2,.178,.189,.438,48.9,24.2,8.1,11.3,,.394,7.6,26.9,.156,,13.4,76.2,.154
13,2016-11-19,CHI,@,LAC,L,95,102,113.1,121.5,84.0,.312,.390,.542,51.9,51.5,8.3,8.0,,.487,12.1,35.7,.260,,13.0,70.3,.247
