G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,IND,,BRK,W,140,131,123.6,115.7,113.3,.314,.333,.603,52.2,54.7,10.6,14.1,,.564,10.8,30.4,.245,,15.6,75.0,.309
2,2017-10-20,IND,,POR,L,96,114,98.5,117.0,97.4,.423,.231,.519,43.3,42.9,1.0,5.3,,.474,11.5,13.0,.282,,8.1,75.0,.137
3,2017-10-21,IND,@,MIA,L,108,112,108.1,112.2,99.9,.219,.198,.513,50.0,41.9,9.0,7.5,,.484,8.7,25.0,.156,,13.1,84.2,.092
4,2017-10-24,IND,@,MIN,W,130,107,133.2,109.7,97.6,.131,.262,.732,60.9,55.4,8.2,3.2,,.726,16.1,30.8,.095,,12.8,79.1,.163
5,2017-10-25,IND,@,OKC,L,96,114,95.7,113.7,100.3,.422,.349,.488,45.6,46.4,13.0,3.2,,.398,16.2,29.8,.361,,17.3,62.8,.202
6,2017-10-29,IND,,SAS,W,97,94,99.3,96.2,97.7,.260,.286,.565,50.0,58.3,9.2,4.8,,.532,18.1,15.8,.195,,13.3,76.0,.144
7,2017-10-31,IND,,SAC,W,101,83,106.0,87.1,95.2,.259,.341,.533,54.1,69.4,8.4,9.5,,.494,12.9,28.0,.200,,12.9,81.3,.080
8,2017-11-01,IND,@,CLE,W,124,107,124.6,107.5,99.5,.144,.289,.648,51.2,71.4,9.0,1.8,,.633,10.3,19.5,.111,,14.4,81.4,.163
9,2017-11-03,IND,@,PHI,L,110,121,105.7,116.3,104.0,.196,.289,.522,44.4,55.6,5.8,10.7,,.505,9.5,17.4,.124,,15.5,72.7,.120
10,2017-11-05,IND,@,NYK,L,101,108,107.9,115.4,93.6,.215,.316,.584,42.5,64.9,6.4,3.1,,.544,12.2,10.5,.190,,11.1,71.4,.159
11,2017-11-07,IND,,NOP,L,112,117,116.5,121.7,96.1,.194,.258,.555,48.8,43.2,4.2,7.7,,.522,9.0,25.6,.161,,11.0,73.2,.172
12,2017-11-08,IND,@,DET,L,97,114,96.1,113.0,100.9,.205,.273,.506,43.2,57.9,7.9,5.4,,.472,13.5,14.3,.159,,13.8,79.5,.193
13,2017-11-10,IND,@,CHI,W,105,87,107.4,89.0,97.8,.143,.345,.588,54.3,62.8,8.2,4.5,,.583,16.8,17.9,.083,,11.0,80.0,.065
14,2017-11-12,IND,,HOU,L,95,118,97.3,120.8,97.7,.253,.265,.515,46.6,48.6,5.1,16.3,,.494,12.4,15.9,.157,,11.7,77.3,.167
15,2017-11-15,IND,@,MEM,W,116,113,118.4,115.3,98.0,.235,.282,.618,45.6,67.4,6.1,11.1,,.576,11.3,13.5,.212,,12.8,73.8,.198
16,2017-11-17,IND,,DET,W,107,100,114.5,107.0,93.5,.236,.315,.545,54.3,56.4,4.3,8.3,,.522,9.2,28.9,.157,,10.1,77.6,.086
17,2017-11-19,IND,@,MIA,W,120,95,132.4,104.8,90.6,.094,.271,.678,54.5,64.7,9.9,15.2,,.665,11.9,26.5,.082,,13.6,76.7,.145
18,2017-11-20,IND,@,ORL,W,105,97,101.4,93.7,103.5,.326,.225,.516,49.0,67.6,16.4,8.7,,.461,10.5,17.0,.258,,18.9,78.4,.167
19,2017-11-24,IND,,TOR,W,107,104,108.1,105.0,99.0,.325,.313,.564,49.4,50.0,10.1,5.9,,.524,14.4,22.2,.241,,16.7,81.6,.185
20,2017-11-25,IND,,BOS,L,98,108,107.3,118.2,91.4,.192,.295,.579,54.5,52.6,9.9,3.6,,.532,17.5,27.8,.192,,14.3,86.7,.100
21,2017-11-27,IND,,ORL,W,121,109,124.8,112.5,96.9,.329,.329,.669,55.1,59.5,7.2,15.7,,.627,13.4,24.2,.278,,12.4,77.8,.141
22,2017-11-29,IND,@,HOU,L,97,118,99.2,120.7,97.7,.068,.318,.535,42.4,42.9,9.2,15.2,,.517,13.4,13.3,.068,,13.6,75.0,.186
23,2017-12-01,IND,@,TOR,L,115,120,112.0,116.9,102.6,.216,.255,.515,49.5,46.7,6.8,7.7,,.480,8.2,30.0,.167,,10.1,72.1,.144
24,2017-12-04,IND,,NYK,W,115,97,116.1,97.9,99.0,.174,.302,.621,50.6,60.9,10.1,7.4,,.599,14.7,20.0,.140,,14.8,71.2,.121
25,2017-12-06,IND,,CHI,W,98,96,103.8,101.7,94.4,.115,.391,.536,45.9,53.8,7.4,8.8,,.517,12.5,16.7,.092,,15.1,74.4,.096
26,2017-12-08,IND,,CLE,W,106,102,114.4,110.1,92.6,.279,.453,.549,52.7,55.3,7.6,6.1,,.529,7.7,25.5,.174,,10.4,80.4,.200
27,2017-12-10,IND,,DEN,W,126,116,126.1,116.1,90.5,.237,.269,.614,46.0,49.0,6.0,3.8,,.581,9.7,28.2,.194,,17.1,60.4,.137
28,2017-12-13,IND,,OKC,L,95,100,104.0,109.4,91.4,.067,.348,.518,44.7,45.0,12.0,11.9,,.511,12.4,23.9,.045,,11.7,64.6,.170
29,2017-12-15,IND,,DET,L,98,104,104.3,110.7,93.9,.287,.345,.500,53.7,60.0,6.4,6.6,,.454,11.7,31.3,.218,,8.2,76.6,.140
30,2017-12-17,IND,@,BRK,W,109,97,120.2,106.9,90.7,.250,.237,.646,59.7,48.8,6.6,14.6,,.618,15.1,21.4,.197,,9.1,84.1,.210
31,2017-12-18,IND,,BOS,L,111,112,114.7,115.8,96.8,.481,.266,.580,50.0,37.8,12.4,5.7,,.513,11.1,22.0,.380,,18.2,82.9,.101
32,2017-12-20,IND,@,ATL,W,105,95,117.9,106.7,89.0,.232,.256,.581,46.3,47.5,5.6,9.6,,.530,9.1,20.0,.220,,12.6,72.5,.210
33,2017-12-23,IND,,BRK,W,123,119,125.0,120.9,89.1,.267,.256,.612,44.6,66.0,8.1,14.5,,.578,7.4,17.5,.211,,8.4,65.4,.194
34,2017-12-26,IND,@,DET,L,83,107,96.0,123.8,86.4,.169,.273,.502,36.1,52.9,6.9,6.3,,.481,12.7,12.2,.117,,10.1,67.7,.159
35,2017-12-27,IND,,DAL,L,94,98,105.4,109.9,89.2,.127,.316,.564,52.7,71.1,9.0,8.2,,.544,15.2,18.4,.101,,9.6,88.9,.128
36,2017-12-29,IND,@,CHI,L,107,119,109.4,121.7,97.8,.215,.237,.526,51.8,51.2,10.2,13.0,,.500,8.9,25.0,.151,,14.1,82.1,.176
37,2017-12-31,IND,,MIN,L,90,107,99.9,118.8,90.1,.212,.294,.484,49.4,60.6,3.3,7.5,,.447,14.7,29.5,.165,,6.7,69.8,.244
38,2018-01-03,IND,@,MIL,L,101,122,106.1,128.1,95.2,.226,.179,.547,46.9,58.5,7.4,3.4,,.506,13.2,22.2,.190,,15.5,78.6,.333
39,2018-01-06,IND,,CHI,W,125,86,133.3,91.7,93.8,.209,.360,.665,59.0,50.0,9.6,8.3,,.645,11.3,28.6,.163,,15.3,81.3,.200
40,2018-01-08,IND,,MIL,W,109,96,114.2,100.6,95.5,.253,.278,.621,54.1,68.2,9.4,10.6,,.601,15.4,21.6,.177,,16.5,86.5,.284
41,2018-01-10,IND,,MIA,L,106,114,107.3,115.4,98.8,.333,.207,.531,54.9,30.2,7.1,5.9,,.500,12.3,27.9,.218,,14.3,84.6,.185
42,2018-01-12,IND,,CLE,W,97,95,101.7,99.6,95.3,.141,.247,.537,48.9,41.0,5.2,7.8,,.518,13.4,14.0,.106,,10.5,80.9,.165
43,2018-01-14,IND,@,PHO,W,120,97,132.0,106.7,90.9,.159,.261,.637,48.3,41.7,9.9,2.1,,.608,6.0,20.5,.148,,11.2,70.8,.212
44,2018-01-15,IND,@,UTA,W,109,94,121.4,104.7,89.8,.195,.338,.652,53.1,63.4,7.8,4.2,,.623,14.3,21.6,.169,,12.8,79.5,.160
45,2018-01-18,IND,@,POR,L,86,100,91.8,106.7,93.7,.143,.286,.445,44.7,47.2,4.3,6.5,,.434,7.6,18.9,.077,,9.8,72.0,.170
46,2018-01-19,IND,@,LAL,L,86,99,90.4,104.1,95.1,.134,.258,.419,48.4,40.5,9.5,7.7,,.392,8.1,22.6,.103,,14.0,84.2,.025
47,2018-01-21,IND,@,SAS,W,94,86,100.0,91.5,94.0,.202,.226,.514,47.1,37.8,14.9,2.1,,.464,9.9,16.3,.190,,18.6,77.3,.085
48,2018-01-24,IND,,PHO,W,116,101,116.6,101.5,99.5,.313,.300,.637,48.1,71.1,11.1,6.1,,.619,11.7,8.6,.213,,14.2,78.3,.262
49,2018-01-26,IND,@,CLE,L,108,115,107.5,114.5,100.5,.121,.341,.563,45.7,62.8,12.9,2.2,,.544,14.3,18.2,.099,,18.6,78.4,.122
50,2018-01-27,IND,,ORL,W,114,112,123.2,121.0,92.6,.218,.207,.598,48.7,53.2,9.7,1.9,,.569,8.6,25.0,.172,,13.3,69.0,.260
51,2018-01-29,IND,,CHO,W,105,96,112.4,102.8,93.4,.133,.253,.598,48.7,62.2,7.5,5.8,,.578,12.0,17.1,.108,,14.8,74.4,.157
