G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-19,OKC,,NYK,W,105,84,106.2,85.0,98.9,.244,.422,.527,50.0,66.7,14.2,12.7,,.494,15.3,30.2,.178,,22.2,71.8,.165
2,2017-10-21,OKC,@,UTA,L,87,96,93.6,103.3,93.0,.244,.423,.504,48.1,46.9,15.1,8.3,,.481,16.4,19.0,.154,,17.8,81.1,.143
3,2017-10-22,OKC,,MIN,L,113,115,111.8,113.7,101.1,.167,.323,.548,44.4,56.5,8.9,9.8,,.536,9.6,20.5,.104,,15.0,73.0,.221
4,2017-10-25,OKC,,IND,W,114,96,113.7,95.7,100.3,.292,.303,.568,54.4,60.5,8.0,14.8,,.539,17.3,37.2,.202,,16.2,70.2,.361
5,2017-10-27,OKC,@,MIN,L,116,119,120.7,123.9,96.1,.291,.326,.598,44.3,44.2,8.3,14.1,,.547,12.6,28.9,.256,,12.9,58.5,.314
6,2017-10-28,OKC,@,CHI,W,101,69,110.1,75.2,91.7,.159,.386,.536,52.5,71.8,17.4,19.5,,.517,10.5,23.9,.114,,18.0,77.4,.192
7,2017-10-31,OKC,@,MIL,W,110,91,116.7,96.5,94.3,.259,.346,.609,59.7,60.0,6.4,6.5,,.568,14.3,25.0,.222,,13.9,90.2,.234
8,2017-11-03,OKC,,BOS,L,94,101,102.2,109.8,92.0,.161,.402,.505,49.5,57.1,4.3,12.5,,.477,11.4,22.4,.126,,9.6,77.1,.190
9,2017-11-05,OKC,@,POR,L,99,103,100.8,104.8,98.2,.169,.371,.518,42.1,42.5,11.2,3.7,,.511,10.3,14.0,.090,,19.6,78.8,.297
10,2017-11-07,OKC,@,SAC,L,86,94,86.2,94.2,99.8,.267,.430,.447,48.4,51.7,16.0,3.6,,.395,12.7,17.6,.209,,21.4,87.5,.139
11,2017-11-09,OKC,@,DEN,L,94,102,102.5,111.2,91.7,.156,.333,.489,49.4,42.1,16.4,12.7,,.483,14.3,36.7,.078,,16.4,65.0,.207
12,2017-11-10,OKC,,LAC,W,120,111,125.7,116.2,95.5,.513,.333,.628,46.5,57.5,8.4,13.0,,.583,10.3,26.8,.372,,15.6,64.4,.250
13,2017-11-12,OKC,,DAL,W,112,99,113.2,100.1,98.9,.458,.444,.647,47.4,58.3,10.1,8.0,,.604,14.8,9.1,.347,,17.4,75.6,.161
14,2017-11-15,OKC,,CHI,W,92,79,104.6,89.8,87.9,.514,.417,.521,55.8,57.7,8.0,4.3,,.417,12.8,25.6,.444,,13.4,86.0,.213
15,2017-11-17,OKC,@,SAS,L,101,104,113.9,117.3,88.7,.236,.258,.514,48.2,61.5,7.9,7.1,,.489,7.5,28.9,.157,,12.7,70.0,.286
16,2017-11-20,OKC,@,NOP,L,107,114,102.9,109.7,103.9,.292,.393,.533,44.9,57.9,13.5,3.6,,.489,12.2,17.6,.225,,16.8,81.6,.313
17,2017-11-22,OKC,,GSW,W,108,91,106.7,89.9,101.2,.289,.278,.532,56.2,39.0,14.8,10.2,,.500,13.6,28.9,.200,,20.0,84.1,.188
18,2017-11-24,OKC,,DET,L,98,99,99.5,100.5,98.5,.082,.327,.483,51.1,52.4,13.2,12.8,,.469,12.1,27.1,.061,,18.5,80.0,.083
19,2017-11-25,OKC,@,DAL,L,81,97,89.9,107.7,90.1,.163,.438,.472,47.6,82.8,13.3,2.5,,.444,16.5,18.6,.125,,17.6,79.5,.107
20,2017-11-29,OKC,@,ORL,L,108,121,110.9,124.2,97.4,.313,.333,.495,56.5,44.7,8.2,10.9,,.458,10.6,37.5,.208,,12.9,93.1,.237
21,2017-12-01,OKC,,MIN,W,111,107,121.0,116.7,91.7,.278,.329,.626,61.8,68.3,7.6,13.5,,.570,16.9,39.4,.266,,15.8,82.9,.224
22,2017-12-03,OKC,,SAS,W,90,87,94.5,91.3,95.3,.241,.253,.468,54.7,56.8,8.4,4.2,,.460,17.2,32.6,.115,,16.5,80.0,.224
23,2017-12-05,OKC,,UTA,W,100,94,106.1,99.7,94.3,.321,.222,.541,56.8,46.2,11.7,13.0,,.506,16.3,31.6,.222,,15.3,79.1,.190
24,2017-12-07,OKC,@,BRK,L,95,100,95.9,101.0,99.0,.235,.245,.439,52.4,47.4,6.1,7.0,,.423,10.0,28.8,.122,,12.2,84.1,.238
25,2017-12-09,OKC,@,MEM,W,102,101,109.5,108.4,84.4,.337,.370,.483,50.0,50.0,7.5,9.1,,.457,8.6,33.3,.196,,12.0,69.8,.114
26,2017-12-11,OKC,,CHO,L,103,116,109.6,123.4,94.0,.294,.306,.536,48.8,45.7,4.3,3.6,,.465,12.7,25.6,.282,,11.6,75.7,.210
27,2017-12-13,OKC,@,IND,W,100,95,109.4,104.0,91.4,.273,.330,.507,55.3,72.2,10.9,10.3,,.483,11.7,35.4,.170,,12.4,76.1,.045
28,2017-12-15,OKC,@,PHI,W,119,117,100.8,99.1,90.0,.168,.310,.490,54.5,59.6,8.5,9.3,,.482,12.9,29.5,.088,,14.9,85.7,.160
29,2017-12-16,OKC,@,NYK,L,96,111,110.0,127.2,87.3,.235,.318,.512,54.5,50.0,10.3,15.2,,.494,13.0,35.6,.141,,13.9,81.3,.304
30,2017-12-18,OKC,,DEN,W,95,94,104.1,103.0,91.3,.185,.296,.542,47.1,33.3,9.9,10.2,,.525,10.2,14.0,.123,,10.8,81.0,.093
31,2017-12-20,OKC,,UTA,W,107,79,119.2,88.0,89.8,.286,.299,.617,51.9,57.5,16.7,11.9,,.571,13.0,22.2,.247,,17.5,75.6,.274
32,2017-12-22,OKC,,ATL,W,120,117,124.2,121.1,96.6,.378,.305,.627,59.7,54.5,11.4,9.4,,.616,16.6,42.9,.232,,14.0,78.1,.165
33,2017-12-23,OKC,@,UTA,W,103,89,121.6,105.1,84.7,.182,.330,.542,54.9,46.2,10.6,10.9,,.511,6.9,32.6,.148,,12.9,83.3,.236
34,2017-12-25,OKC,,HOU,W,112,107,121.1,115.7,92.5,.291,.228,.628,51.3,48.8,9.7,22.7,,.595,13.6,25.7,.228,,12.1,72.1,.309
35,2017-12-27,OKC,,TOR,W,124,107,127.4,110.0,97.3,.379,.287,.611,60.5,54.3,9.3,14.9,,.580,10.6,35.7,.264,,10.2,84.1,.282
36,2017-12-29,OKC,,MIL,L,95,97,105.7,107.9,89.9,.241,.301,.517,51.1,42.1,5.6,8.9,,.500,11.6,24.4,.145,,8.9,74.5,.094
37,2017-12-31,OKC,,DAL,L,113,116,120.1,123.3,94.1,.258,.360,.570,55.6,41.9,4.3,7.3,,.539,10.0,28.2,.191,,6.9,81.0,.101
38,2018-01-03,OKC,@,LAL,W,133,96,136.1,98.2,97.7,.097,.323,.686,49.4,64.3,12.3,8.5,,.677,8.5,19.4,.075,,14.7,69.8,.098
39,2018-01-04,OKC,@,LAC,W,127,117,125.4,115.5,101.3,.147,.358,.628,50.5,45.1,4.0,8.6,,.616,11.4,26.8,.105,,8.3,70.0,.180
40,2018-01-07,OKC,@,PHO,L,100,114,107.6,122.7,92.9,.244,.314,.525,49.4,57.5,7.5,14.3,,.512,10.4,20.5,.140,,6.7,73.9,.216
41,2018-01-09,OKC,,POR,L,106,117,109.7,121.1,96.6,.310,.369,.555,47.5,54.1,6.2,6.9,,.518,12.8,24.4,.226,,14.0,77.1,.259
42,2018-01-10,OKC,@,MIN,L,88,104,93.0,109.9,94.6,.300,.313,.486,47.7,40.6,9.5,3.3,,.438,16.6,22.7,.225,,13.2,73.8,.238
43,2018-01-13,OKC,@,CHO,W,101,91,106.1,95.6,95.2,.206,.268,.477,53.3,43.6,8.4,16.4,,.443,7.8,31.7,.155,,13.1,80.9,.193
44,2018-01-15,OKC,,SAC,W,95,88,96.9,89.8,98.0,.337,.349,.481,61.5,55.6,10.2,11.1,,.471,15.4,36.7,.163,,12.0,87.2,.179
45,2018-01-17,OKC,,LAL,W,114,90,124.7,98.4,91.4,.126,.368,.568,64.3,47.8,10.9,10.9,,.547,13.8,46.7,.105,,16.2,84.6,.049
46,2018-01-20,OKC,@,CLE,W,148,124,135.8,113.8,109.0,.280,.300,.659,65.0,63.8,8.3,3.8,,.650,10.4,39.0,.180,,12.9,92.3,.247
47,2018-01-23,OKC,,BRK,W,109,108,117.3,116.3,92.9,.340,.266,.504,52.6,30.0,7.5,9.8,,.463,3.6,30.2,.234,,11.8,81.0,.228
48,2018-01-25,OKC,,WAS,W,121,112,121.7,112.6,99.5,.333,.310,.606,50.6,40.0,16.1,11.8,,.569,12.3,32.5,.253,,19.8,69.2,.140
49,2018-01-27,OKC,@,DET,W,121,108,126.9,113.3,95.4,.247,.355,.587,50.0,51.1,9.4,3.9,,.559,8.0,30.2,.183,,14.5,69.8,.214
50,2018-01-28,OKC,,PHI,W,122,112,132.7,121.8,91.9,.326,.359,.580,50.6,46.7,7.6,6.4,,.543,8.7,37.8,.239,,13.5,66.7,.329
51,2018-01-30,OKC,@,WAS,L,96,102,95.0,101.0,101.0,.425,.400,.505,54.7,63.3,6.9,12.5,,.431,17.4,28.0,.338,,10.5,84.4,.303
52,2018-02-01,OKC,@,DEN,L,124,127,121.1,124.0,102.4,.173,.286,.588,48.2,66.7,4.9,10.2,,.566,6.2,20.9,.133,,9.5,77.5,.124
53,2018-02-02,OKC,,NOP,L,100,114,96.3,109.8,103.9,.206,.371,.473,55.9,64.9,5.8,7.6,,.428,13.1,29.4,.175,,14.3,88.1,.100
54,2018-02-04,OKC,,LAL,L,104,108,102.0,106.0,101.9,.281,.281,.520,53.5,42.5,12.8,10.7,,.489,14.5,28.9,.191,,16.8,80.5,.128
55,2018-02-06,OKC,@,GSW,W,125,105,119.3,100.2,104.8,.355,.333,.581,47.1,38.6,13.4,6.3,,.538,10.0,22.2,.269,,21.8,75.0,.303
56,2018-02-08,OKC,@,LAL,L,81,106,87.9,115.0,92.1,.211,.378,.412,49.5,50.0,6.5,6.2,,.400,11.7,30.9,.100,,7.3,71.7,.125
57,2018-02-11,OKC,,MEM,W,110,92,118.6,99.2,92.8,.519,.481,.581,44.7,61.8,6.5,5.6,,.545,8.7,20.5,.338,,15.5,70.7,.268
58,2018-02-13,OKC,,CLE,L,112,120,121.4,130.1,92.2,.333,.389,.543,55.4,57.5,6.5,5.8,,.506,8.0,36.7,.233,,6.7,76.7,.159
59,2018-02-14,OKC,@,MEM,W,121,114,125.8,118.5,96.2,.432,.457,.628,48.1,65.0,7.3,10.2,,.599,8.5,18.6,.296,,11.5,83.3,.140
60,2018-02-22,OKC,@,SAC,W,110,107,115.7,112.5,95.1,.279,.407,.570,52.7,68.4,6.3,10.9,,.523,10.2,22.7,.233,,8.4,79.6,.121
61,2018-02-24,OKC,@,GSW,L,80,112,84.6,118.5,94.5,.239,.386,.411,44.3,65.5,8.5,5.9,,.381,13.4,25.0,.148,,12.9,70.7,.124
62,2018-02-26,OKC,,ORL,W,112,105,112.7,105.6,99.4,.227,.284,.579,58.8,57.1,6.0,10.9,,.540,17.1,34.1,.193,,14.6,81.8,.179
63,2018-02-28,OKC,@,DAL,W,111,110,108.5,107.5,92.6,.204,.387,.548,60.9,45.2,6.8,3.6,,.505,17.8,40.4,.183,,14.1,82.2,.099
64,2018-03-02,OKC,@,PHO,W,124,116,123.3,115.3,100.6,.302,.354,.570,52.2,47.8,5.0,15.5,,.536,9.2,34.0,.219,,11.1,71.1,.135
65,2018-03-03,OKC,@,POR,L,100,108,102.3,110.4,97.8,.231,.297,.499,46.0,45.0,6.1,10.9,,.473,10.7,21.4,.154,,13.3,68.9,.216
66,2018-03-06,OKC,,HOU,L,112,122,112.6,122.7,99.4,.118,.366,.572,47.9,39.1,12.1,10.3,,.559,16.3,28.6,.086,,18.7,75.9,.403
67,2018-03-08,OKC,,PHO,W,115,87,111.6,84.4,103.0,.338,.413,.626,53.3,50.0,5.8,20.0,,.606,16.4,14.3,.225,,11.5,86.0,.174
68,2018-03-10,OKC,,SAS,W,104,94,107.0,96.7,97.2,.282,.329,.544,53.3,61.5,8.2,6.1,,.518,13.6,22.9,.188,,13.6,86.4,.047
69,2018-03-12,OKC,,SAC,W,106,101,111.2,106.0,95.3,.214,.429,.577,46.7,55.3,5.2,10.0,,.548,9.8,12.2,.167,,9.9,74.5,.140
70,2018-03-13,OKC,@,ATL,W,119,107,124.9,112.3,95.3,.281,.393,.595,44.7,64.3,9.4,19.6,,.562,6.5,20.9,.213,,13.3,69.0,.230
71,2018-03-16,OKC,,LAC,W,121,113,122.0,113.9,99.2,.234,.340,.584,48.9,65.2,17.1,16.7,,.548,11.9,34.7,.191,,17.9,64.4,.209
72,2018-03-18,OKC,@,TOR,W,132,125,130.1,123.2,101.5,.386,.239,.641,55.7,55.1,10.8,3.9,,.614,14.2,37.8,.273,,17.3,75.8,.222
73,2018-03-20,OKC,@,BOS,L,99,100,99.8,100.8,99.2,.341,.318,.506,45.8,54.3,6.0,11.8,,.471,11.7,16.3,.224,,15.3,76.6,.172
74,2018-03-23,OKC,,MIA,W,105,99,110.6,104.3,94.9,.393,.310,.533,55.4,47.2,7.4,1.8,,.476,10.0,26.7,.298,,9.5,83.0,.207
75,2018-03-25,OKC,,POR,L,105,108,116.7,120.0,90.0,.333,.321,.545,44.3,43.2,10.0,8.9,,.488,9.4,29.5,.274,,11.7,59.1,.167
76,2018-03-29,OKC,@,SAS,L,99,103,103.8,108.0,95.4,.247,.353,.525,47.3,51.4,11.5,6.0,,.500,13.7,22.7,.165,,14.5,70.2,.272
77,2018-03-30,OKC,,DEN,L,125,126,117.9,118.8,96.0,.250,.407,.521,46.3,55.6,12.3,3.1,,.509,6.3,28.1,.139,,12.7,72.7,.191
78,2018-04-01,OKC,@,NOP,W,109,104,102.5,97.8,106.3,.263,.326,.514,53.7,58.5,12.2,7.8,,.479,14.5,27.5,.189,,18.4,84.1,.205
79,2018-04-03,OKC,,GSW,L,107,111,107.8,111.8,99.3,.398,.409,.490,59.2,37.1,8.1,5.6,,.425,12.8,39.3,.301,,12.2,85.7,.253
80,2018-04-07,OKC,@,HOU,W,108,102,112.5,106.3,96.0,.363,.363,.512,50.6,58.3,11.5,12.8,,.451,9.4,30.0,.286,,16.5,81.8,.211
81,2018-04-09,OKC,@,MIA,W,115,93,117.7,95.2,97.7,.469,.432,.588,50.0,60.0,9.2,6.2,,.519,8.4,16.7,.383,,13.9,81.8,.092
82,2018-04-11,OKC,,MEM,W,137,123,132.1,118.6,103.7,.376,.506,.691,52.3,68.1,7.7,5.0,,.671,12.4,20.0,.271,,11.3,80.4,.242
