G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,DET,@,MIN,L,101,111,102.6,112.7,98.5,.086,.376,.523,47.8,64.4,5.1,4.3,,.527,11.1,16.3,.032,,9.9,75.5,.273
2,2020-12-26,DET,,CLE,L,119,128,97.8,105.2,100.6,.327,.459,.531,52.8,60.0,7.4,7.2,,.490,16.4,18.5,.235,,13.8,87.0,.192
3,2020-12-28,DET,@,ATL,L,120,128,122.7,130.8,97.8,.245,.418,.553,51.6,55.8,7.2,10.0,,.505,6.9,31.5,.214,,11.9,79.5,.341
4,2020-12-29,DET,,GSW,L,106,116,103.8,113.6,102.2,.315,.380,.506,52.9,60.0,7.8,14.0,,.451,12.5,30.8,.250,,17.1,87.9,.342
5,2021-01-01,DET,,BOS,W,96,93,95.4,92.4,100.7,.227,.386,.496,52.2,50.0,8.9,3.8,,.472,16.4,24.5,.148,,17.6,83.7,.084
6,2021-01-03,DET,,BOS,L,120,122,125.9,128.0,95.3,.291,.419,.619,44.6,70.7,8.4,13.0,,.570,8.5,21.6,.256,,15.5,67.6,.103
7,2021-01-04,DET,@,MIL,L,115,125,112.0,121.7,102.7,.122,.408,.557,38.8,62.8,8.8,9.8,,.526,7.2,12.5,.122,,17.1,78.1,.153
8,2021-01-06,DET,@,MIL,L,115,130,113.4,128.1,101.5,.309,.423,.522,50.0,52.6,5.9,6.4,,.459,7.6,28.3,.268,,12.4,78.0,.144
9,2021-01-08,DET,,PHO,W,110,105,103.7,99.0,96.1,.322,.378,.535,47.9,62.2,12.3,10.3,,.472,12.0,18.0,.278,,17.8,80.4,.066
10,2021-01-10,DET,,UTA,L,86,96,97.6,109.0,88.1,.241,.483,.447,38.2,72.4,11.4,14.9,,.391,6.8,19.0,.207,,12.4,63.6,.183
11,2021-01-13,DET,,MIL,L,101,110,103.4,112.6,97.7,.239,.380,.497,49.5,69.4,8.2,7.1,,.467,13.6,25.5,.163,,13.3,77.3,.106
12,2021-01-16,DET,@,MIA,W,120,100,127.0,105.9,94.5,.165,.505,.615,55.7,73.9,9.5,21.1,,.604,10.1,27.8,.110,,21.8,85.3,.358
13,2021-01-18,DET,@,MIA,L,107,113,112.4,118.7,95.2,.293,.451,.578,47.1,63.2,8.4,6.7,,.543,14.7,24.4,.220,,17.8,81.5,.200
14,2021-01-20,DET,@,ATL,L,115,123,107.7,115.2,96.7,.196,.320,.546,40.0,50.0,8.4,3.9,,.505,11.0,14.9,.175,,10.0,60.3,.260
15,2021-01-22,DET,,HOU,L,102,103,101.0,102.0,101.0,.451,.390,.519,51.9,54.8,4.9,14.8,,.470,16.2,27.5,.305,,11.9,74.5,.158
16,2021-01-23,DET,,PHI,L,110,114,107.5,111.4,102.3,.349,.384,.554,46.7,67.6,8.8,13.3,,.512,13.1,17.8,.256,,13.1,74.5,.361
17,2021-01-25,DET,,PHI,W,119,104,127.4,111.4,93.4,.543,.543,.686,56.6,62.9,6.4,9.1,,.621,17.2,32.4,.457,,8.1,73.5,.160
18,2021-01-27,DET,@,CLE,L,107,122,105.4,120.1,101.6,.354,.329,.565,51.9,78.4,6.9,7.6,,.518,18.8,31.0,.268,,14.1,77.1,.195
19,2021-01-28,DET,,LAL,W,107,92,117.3,100.9,91.2,.149,.414,.577,46.3,67.5,4.4,3.3,,.540,7.9,13.5,.149,,10.5,73.3,.091
20,2021-01-30,DET,@,GSW,L,91,118,93.9,121.8,96.9,.416,.468,.500,44.7,58.6,7.2,7.5,,.435,13.3,15.2,.312,,13.0,79.5,.079
21,2021-02-02,DET,@,UTA,L,105,117,105.4,117.5,99.6,.215,.290,.516,51.1,46.2,7.0,12.5,,.468,12.8,25.0,.194,,12.1,81.0,.305
22,2021-02-05,DET,@,PHO,L,92,109,93.3,110.5,98.7,.308,.396,.445,47.4,58.8,8.1,11.3,,.412,11.2,29.8,.187,,18.6,73.7,.153
23,2021-02-06,DET,@,LAL,L,129,135,113.2,118.5,94.3,.298,.447,.607,46.1,68.9,11.4,5.6,,.564,15.8,22.0,.245,,18.2,74.3,.264
24,2021-02-09,DET,,BRK,W,122,111,125.3,114.0,97.4,.250,.345,.654,52.1,59.6,10.3,10.7,,.637,12.2,21.2,.179,,13.9,78.9,.163
