G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,WAS,@,PHI,L,107,113,101.2,106.9,105.7,.271,.318,.562,46.0,71.8,6.6,6.8,,.535,16.6,11.9,.188,,13.8,77.8,.264
2,2020-12-26,WAS,,ORL,L,120,130,108.7,117.8,110.3,.295,.389,.559,44.3,60.9,4.5,4.7,,.553,11.5,14.0,.158,,10.8,76.6,.242
3,2020-12-27,WAS,,ORL,L,113,120,114.1,121.2,99.0,.134,.330,.550,51.1,57.4,6.1,6.7,,.526,11.2,27.7,.113,,9.0,75.6,.435
4,2020-12-29,WAS,,CHI,L,107,115,101.3,108.9,105.6,.310,.440,.561,56.0,67.6,5.7,11.8,,.500,16.6,20.0,.274,,12.2,88.6,.276
5,2020-12-31,WAS,,CHI,L,130,133,123.1,125.9,105.6,.488,.345,.637,45.7,64.3,7.6,7.1,,.583,12.1,20.5,.381,,12.7,75.7,.207
6,2021-01-01,WAS,@,MIN,W,130,109,124.1,104.1,104.7,.236,.371,.662,50.0,71.4,8.6,5.8,,.640,14.0,20.0,.180,,17.1,76.1,.136
7,2021-01-03,WAS,@,BRK,W,123,122,113.9,113.0,108.0,.327,.317,.517,49.0,62.8,8.3,6.1,,.471,5.6,22.8,.240,,17.4,83.7,.346
8,2021-01-06,WAS,@,PHI,L,136,141,123.9,128.5,109.7,.372,.394,.622,50.0,57.4,8.2,3.8,,.585,10.6,20.9,.277,,14.3,96.3,.284
9,2021-01-08,WAS,@,BOS,L,107,116,101.9,110.5,105.0,.182,.330,.563,43.7,53.7,8.6,7.4,,.528,15.2,15.6,.159,,17.5,73.8,.256
10,2021-01-09,WAS,,MIA,L,124,128,114.5,118.2,108.3,.283,.404,.557,39.0,56.8,8.3,4.0,,.520,5.1,12.1,.212,,13.3,76.2,.215
11,2021-01-11,WAS,,PHO,W,128,107,132.8,111.0,96.4,.304,.370,.613,55.8,60.4,3.1,5.0,,.603,6.3,29.2,.185,,5.6,83.0,.287
12,2021-01-24,WAS,@,SAS,L,101,121,100.7,120.6,100.3,.152,.457,.514,53.2,59.0,5.0,7.7,,.500,12.5,23.5,.098,,7.4,88.4,.104
13,2021-01-26,WAS,@,HOU,L,88,107,86.5,105.2,101.7,.271,.306,.463,53.2,57.6,6.9,5.9,,.418,17.4,25.0,.200,,11.4,82.6,.239
14,2021-01-27,WAS,@,NOP,L,106,124,107.6,125.9,98.5,.228,.413,.524,43.8,78.4,11.2,4.3,,.473,9.8,22.4,.207,,12.3,70.0,.169
15,2021-01-29,WAS,,ATL,L,100,116,101.7,117.9,98.4,.447,.329,.492,50.0,41.9,6.1,8.0,,.406,10.6,27.1,.365,,11.3,73.9,.299
16,2021-01-31,WAS,,BRK,W,149,146,132.2,129.6,112.7,.296,.361,.610,46.4,42.9,8.9,3.8,,.574,5.4,22.4,.231,,14.2,80.0,.307
17,2021-02-02,WAS,,POR,L,121,132,125.3,136.7,96.6,.205,.482,.669,47.0,69.6,2.1,10.2,,.651,12.6,16.7,.157,,7.9,70.2,.242
18,2021-02-03,WAS,@,MIA,W,103,100,108.1,105.0,95.3,.298,.440,.542,52.7,57.1,6.3,10.4,,.506,15.2,28.6,.214,,12.3,79.5,.193
19,2021-02-05,WAS,@,MIA,L,95,122,94.3,121.1,100.8,.270,.371,.477,45.5,57.6,6.9,18.0,,.416,14.6,23.5,.236,,14.3,75.7,.233
20,2021-02-07,WAS,@,CHO,L,97,119,96.2,118.0,100.9,.311,.444,.474,44.9,64.7,5.9,7.9,,.428,12.0,22.6,.222,,9.1,66.7,.202
21,2021-02-08,WAS,@,CHI,W,105,101,103.9,99.9,101.1,.419,.302,.516,48.5,63.9,7.9,7.3,,.453,11.3,20.0,.314,,14.3,78.7,.235
22,2021-02-10,WAS,,TOR,L,115,137,111.0,132.3,103.6,.247,.441,.558,50.0,61.9,6.8,4.9,,.516,12.0,24.5,.204,,10.4,79.1,.215
23,2021-02-12,WAS,,NYK,L,91,109,89.6,107.3,101.6,.225,.382,.465,41.4,58.8,4.9,6.8,,.433,12.5,15.3,.157,,9.3,71.2,.153
24,2021-02-14,WAS,,BOS,W,104,91,100.5,87.9,103.5,.434,.361,.526,51.9,72.7,8.7,5.5,,.440,13.9,20.0,.373,,14.1,76.3,.200
25,2021-02-15,WAS,,HOU,W,131,119,118.7,107.8,110.4,.337,.326,.620,53.4,52.1,12.7,3.7,,.587,12.4,23.8,.250,,14.5,80.4,.275
26,2021-02-17,WAS,,DEN,W,130,128,128.3,126.3,101.4,.395,.384,.644,51.7,70.5,6.9,5.6,,.599,11.4,22.0,.314,,9.9,78.3,.163
27,2021-02-20,WAS,@,POR,W,118,111,112.5,105.9,104.8,.326,.292,.580,51.9,51.1,7.6,6.3,,.539,14.3,26.7,.247,,9.5,71.2,.175
28,2021-02-22,WAS,@,LAL,W,127,124,107.4,104.9,107.1,.344,.260,.575,52.1,53.2,7.6,6.7,,.536,12.6,13.2,.250,,15.2,78.6,.106
29,2021-02-23,WAS,@,LAC,L,116,135,114.5,133.2,101.3,.182,.227,.610,43.9,68.1,4.9,1.8,,.597,12.0,13.3,.125,,9.1,81.1,.085
30,2021-02-25,WAS,@,DEN,W,112,110,115.4,113.3,97.1,.291,.302,.577,48.8,58.5,9.3,4.3,,.523,10.2,23.8,.256,,15.9,72.7,.247
31,2021-02-27,WAS,,MIN,W,128,112,114.8,100.4,111.5,.347,.337,.567,53.3,61.4,5.4,10.0,,.515,12.4,28.3,.276,,14.3,77.8,.200
