G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,NYK,@,IND,L,107,121,101.0,114.2,106.0,.271,.329,.562,44.4,64.1,7.6,13.3,,.529,14.4,11.1,.200,,10.9,77.8,.223
2,2020-12-26,NYK,,PHI,L,89,109,94.8,116.0,93.9,.277,.349,.478,47.8,59.4,6.4,7.0,,.434,14.7,27.1,.205,,10.9,71.4,.182
3,2020-12-27,NYK,,MIL,W,130,110,129.4,109.5,100.5,.318,.318,.671,51.1,58.7,5.0,7.0,,.635,13.4,22.9,.259,,9.3,69.1,.221
4,2020-12-29,NYK,@,CLE,W,95,86,99.3,89.9,95.6,.266,.316,.538,56.1,67.6,9.4,10.7,,.519,22.1,32.6,.165,,11.7,74.5,.170
5,2020-12-31,NYK,@,TOR,L,83,100,83.7,100.8,99.2,.227,.409,.429,47.5,65.6,6.0,9.7,,.381,13.4,17.0,.182,,14.8,81.3,.181
6,2021-01-02,NYK,@,IND,W,106,102,114.8,110.4,92.4,.157,.325,.597,61.4,54.8,4.3,8.8,,.578,14.5,27.0,.120,,8.0,89.1,.179
7,2021-01-04,NYK,@,ATL,W,113,108,116.1,110.9,97.4,.294,.247,.589,52.9,60.5,9.2,10.7,,.547,13.5,26.8,.235,,11.0,77.3,.207
8,2021-01-06,NYK,,UTA,W,112,100,116.1,103.7,96.4,.218,.253,.587,53.3,48.9,10.4,10.6,,.563,11.2,25.6,.161,,12.7,78.7,.066
9,2021-01-08,NYK,,OKC,L,89,101,93.3,105.8,95.4,.208,.281,.425,44.1,55.9,8.4,13.2,,.401,3.7,17.7,.125,,10.3,77.6,.161
10,2021-01-10,NYK,,DEN,L,89,114,97.2,124.5,91.6,.338,.284,.524,45.6,59.4,4.4,2.0,,.473,15.8,18.6,.257,,11.8,77.8,.107
11,2021-01-11,NYK,@,CHO,L,88,109,96.9,120.1,90.8,.195,.425,.466,57.0,58.8,6.6,13.0,,.443,14.5,34.7,.126,,10.2,86.5,.256
12,2021-01-13,NYK,,BRK,L,109,116,119.7,127.4,91.1,.130,.304,.560,48.3,50.0,4.4,5.9,,.538,8.5,26.1,.109,,5.7,72.1,.132
13,2021-01-15,NYK,@,CLE,L,103,106,110.6,113.8,93.2,.195,.305,.578,44.8,50.0,9.7,19.2,,.543,11.9,17.1,.171,,13.8,69.6,.316
14,2021-01-17,NYK,@,BOS,W,105,75,110.5,79.0,95.0,.263,.388,.588,55.2,57.9,11.6,18.4,,.550,15.2,25.6,.213,,14.9,75.4,.214
15,2021-01-18,NYK,,ORL,W,91,84,99.2,91.6,91.7,.391,.310,.446,51.0,48.4,6.5,8.3,,.385,5.6,24.1,.276,,10.6,80.0,.163
16,2021-01-21,NYK,@,GSW,W,119,104,118.7,103.7,100.3,.500,.293,.595,54.5,63.2,5.0,18.8,,.530,9.9,22.9,.390,,8.8,83.0,.337
17,2021-01-22,NYK,@,SAC,L,94,103,98.6,108.0,95.4,.266,.234,.448,50.9,52.8,2.1,10.5,,.410,9.5,27.1,.181,,5.6,77.4,.165
18,2021-01-24,NYK,@,POR,L,113,116,121.4,124.6,93.1,.291,.337,.582,54.7,51.3,9.7,0.0,,.523,11.0,30.2,.267,,10.6,79.1,.253
