G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
33,2017-12-26,DET,,IND,W,107,83,123.8,96.0,86.4,.195,.415,.601,63.9,63.4,5.8,1.8,,.573,10.1,32.3,.159,,12.7,87.8,.117
34,2017-12-28,DET,@,ORL,L,89,102,92.0,105.5,96.7,.161,.264,.478,46.1,57.1,5.2,7.1,,.454,13.9,18.8,.115,,16.7,78.0,.207
35,2017-12-30,DET,,SAS,W,93,79,101.6,86.3,91.6,.198,.296,.528,49.5,61.1,10.9,1.7,,.494,11.1,14.3,.160,,13.5,79.6,.143
36,2018-01-03,DET,@,MIA,L,104,111,111.0,118.5,93.7,.186,.279,.559,46.1,51.2,4.3,4.0,,.529,8.8,12.8,.151,,11.9,81.1,.095
37,2018-01-05,DET,@,PHI,L,78,114,85.4,124.7,91.4,.244,.282,.452,38.2,66.7,9.8,6.7,,.429,12.2,12.5,.141,,11.1,68.3,.133
38,2018-01-06,DET,,HOU,W,108,101,118.3,110.6,91.3,.360,.333,.622,45.5,55.3,8.8,9.3,,.587,11.2,14.3,.267,,12.1,71.4,.111
39,2018-01-08,DET,@,NOP,L,109,112,111.6,114.6,97.7,.237,.290,.531,48.8,53.7,5.1,6.7,,.484,10.5,27.3,.204,,14.9,75.0,.171
40,2018-01-10,DET,@,BRK,W,114,80,117.8,82.7,96.8,.129,.226,.580,60.7,50.0,10.3,10.8,,.570,11.7,25.0,.086,,17.4,95.6,.189
41,2018-01-13,DET,@,CHI,L,105,107,109.7,111.7,95.8,.152,.315,.535,52.9,68.3,8.4,13.7,,.511,10.9,27.7,.120,,13.3,84.2,.069
42,2018-01-15,DET,,CHO,L,107,118,103.7,114.4,103.2,.128,.337,.589,43.7,64.3,9.7,7.9,,.576,15.0,7.0,.093,,13.2,79.5,.262
43,2018-01-17,DET,@,TOR,L,91,96,95.3,100.5,95.5,.170,.318,.481,46.2,59.5,14.7,14.3,,.477,12.9,22.9,.080,,18.2,72.1,.213
44,2018-01-19,DET,,WAS,L,112,122,117.0,127.5,95.7,.325,.375,.612,50.7,62.5,8.4,6.4,,.563,13.3,21.2,.275,,12.2,77.8,.293
45,2018-01-21,DET,,BRK,L,100,101,105.4,106.4,94.9,.189,.322,.513,48.3,55.3,3.2,8.2,,.472,5.8,15.2,.167,,14.5,83.7,.175
46,2018-01-24,DET,,UTA,L,95,98,90.6,93.5,95.0,.186,.320,.453,56.4,60.5,9.5,10.8,,.428,15.3,30.0,.124,,12.0,82.4,.125
47,2018-01-27,DET,,OKC,L,108,121,113.3,126.9,95.4,.286,.393,.571,50.0,61.5,4.2,5.0,,.536,14.5,30.2,.214,,8.0,69.8,.183
48,2018-01-28,DET,@,CLE,L,104,121,105.8,123.1,98.3,.137,.379,.516,48.9,77.5,5.1,12.5,,.495,5.6,14.6,.105,,9.6,90.0,.265
49,2018-01-30,DET,,CLE,W,125,114,119.3,108.8,104.8,.301,.247,.593,53.4,61.2,11.5,10.2,,.575,8.7,19.0,.194,,13.3,84.8,.298
50,2018-02-01,DET,,MEM,W,104,102,108.6,106.5,95.8,.487,.329,.564,45.6,57.1,8.4,6.2,,.507,7.1,9.3,.355,,8.1,78.7,.146
51,2018-02-03,DET,,MIA,W,111,107,116.8,112.5,95.1,.202,.310,.607,59.8,52.3,7.4,9.1,,.577,15.7,33.3,.167,,10.5,83.7,.055
52,2018-02-05,DET,,POR,W,111,91,116.2,95.2,95.6,.136,.341,.595,53.1,81.8,7.3,6.6,,.585,13.0,23.8,.091,,11.8,75.9,.074
53,2018-02-07,DET,,BRK,W,115,106,112.1,103.4,102.5,.272,.261,.558,47.9,45.5,9.8,7.7,,.527,6.4,16.0,.196,,16.6,82.6,.122
54,2018-02-09,DET,,LAC,L,95,108,101.9,115.9,93.2,.193,.352,.497,41.2,61.1,5.4,8.2,,.466,8.6,14.0,.148,,8.4,70.2,.154
55,2018-02-11,DET,@,ATL,L,115,118,116.0,119.1,99.1,.398,.398,.590,53.3,78.9,6.1,8.2,,.536,13.3,27.9,.313,,12.1,87.5,.410
56,2018-02-12,DET,,NOP,L,103,118,97.4,111.6,105.7,.337,.368,.472,50.5,51.4,4.7,4.5,,.416,11.4,24.6,.253,,9.3,80.0,.160
57,2018-02-14,DET,,ATL,W,104,98,106.4,100.3,97.7,.301,.398,.553,52.2,74.3,3.1,8.9,,.500,14.5,22.2,.253,,10.2,82.2,.180
58,2018-02-23,DET,,BOS,L,98,110,106.2,119.1,92.3,.247,.388,.520,51.7,43.2,4.3,8.7,,.494,12.1,27.3,.165,,10.6,76.7,.129
59,2018-02-25,DET,@,CHO,L,98,114,97.9,113.9,100.1,.165,.212,.538,46.6,54.8,4.0,3.8,,.518,15.7,19.0,.118,,15.5,71.7,.159
60,2018-02-26,DET,@,TOR,L,94,123,93.9,122.8,100.1,.213,.234,.457,47.2,55.6,11.0,7.1,,.420,11.2,24.1,.160,,16.6,82.9,.275
61,2018-02-28,DET,,MIL,W,110,87,123.3,97.5,89.2,.232,.305,.525,62.0,61.9,10.1,0.0,,.489,7.9,43.1,.179,,13.2,85.4,.315
62,2018-03-02,DET,@,ORL,L,106,115,104.7,113.6,91.7,.261,.315,.517,48.9,55.0,9.9,2.0,,.500,12.0,25.5,.152,,14.5,81.1,.163
63,2018-03-03,DET,@,MIA,L,96,105,103.8,113.5,92.5,.236,.270,.489,50.5,48.6,8.6,3.8,,.455,15.5,36.2,.169,,12.1,65.9,.232
64,2018-03-05,DET,@,CLE,L,90,112,94.0,117.0,95.7,.172,.391,.481,43.0,50.0,9.4,10.9,,.460,10.5,16.0,.115,,12.8,74.4,.159
65,2018-03-07,DET,,TOR,L,119,121,112.6,114.5,95.7,.256,.289,.594,52.0,61.4,1.9,11.5,,.561,13.8,20.0,.200,,7.5,79.2,.188
66,2018-03-09,DET,,CHI,W,99,83,104.6,87.7,94.7,.222,.333,.557,54.3,57.9,8.5,14.5,,.525,15.2,25.6,.173,,11.8,79.6,.086
67,2018-03-13,DET,@,UTA,L,79,110,82.4,114.8,95.8,.238,.313,.447,38.1,46.7,14.6,9.5,,.406,16.1,16.3,.175,,20.3,68.6,.171
68,2018-03-15,DET,@,DEN,L,113,120,113.1,120.1,99.9,.185,.293,.568,47.7,68.2,8.0,7.0,,.554,10.0,20.5,.120,,13.4,76.2,.259
69,2018-03-17,DET,@,POR,L,87,100,93.7,107.7,92.9,.250,.313,.490,46.7,54.8,6.5,3.6,,.450,11.9,16.7,.188,,10.4,79.5,.184
70,2018-03-19,DET,@,SAC,W,106,90,114.5,97.2,92.6,.278,.367,.598,53.0,45.9,6.5,7.7,,.557,9.2,16.2,.228,,12.4,82.6,.045
71,2018-03-20,DET,@,PHO,W,115,88,115.1,88.1,99.9,.165,.371,.553,50.5,51.2,12.0,25.0,,.521,7.1,24.5,.144,,16.1,76.0,.144
72,2018-03-22,DET,@,HOU,L,96,100,91.5,95.4,95.0,.200,.400,.464,55.9,55.0,8.6,10.4,,.453,12.7,28.6,.105,,9.7,80.6,.182
73,2018-03-24,DET,,CHI,W,117,95,123.6,100.4,94.7,.207,.483,.616,52.7,76.7,6.3,11.3,,.586,12.0,28.6,.172,,10.6,72.5,.062
74,2018-03-26,DET,,LAL,W,112,106,112.0,106.0,100.0,.150,.330,.525,51.5,47.7,4.0,3.2,,.505,6.2,19.6,.110,,9.4,87.0,.235
75,2018-03-29,DET,,WAS,W,103,92,107.1,95.7,96.1,.238,.250,.555,50.6,63.4,9.4,5.3,,.524,14.7,24.4,.179,,13.6,73.9,.135
76,2018-03-31,DET,@,NYK,W,115,109,120.5,114.2,95.4,.259,.282,.607,51.8,54.5,8.4,8.1,,.576,8.7,24.4,.200,,12.7,78.6,.110
77,2018-04-01,DET,@,BRK,W,108,96,111.9,99.4,96.5,.381,.226,.551,57.0,44.7,9.3,6.8,,.494,8.4,22.7,.298,,11.4,87.8,.115
78,2018-04-04,DET,,PHI,L,108,115,105.3,112.1,102.6,.261,.409,.550,48.8,76.9,3.9,8.5,,.534,14.8,19.6,.159,,11.8,82.5,.157
79,2018-04-06,DET,,DAL,W,113,106,111.1,104.2,92.1,.185,.326,.568,51.6,52.2,5.9,7.5,,.565,10.0,14.3,.098,,10.7,81.1,.141
80,2018-04-08,DET,@,MEM,L,117,130,121.5,135.0,96.3,.247,.505,.567,46.9,78.9,10.4,0.0,,.532,10.4,28.6,.194,,11.4,75.0,.217
81,2018-04-09,DET,,TOR,L,98,108,112.0,123.5,87.5,.321,.385,.551,40.7,62.9,8.0,4.2,,.506,3.3,9.1,.244,,9.2,78.4,.046
82,2018-04-11,DET,@,CHI,W,119,87,123.4,90.2,96.4,.112,.393,.637,54.0,57.4,12.4,7.7,,.612,10.5,20.0,.112,,16.1,76.9,.140
