G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
69,2019-03-15,NYK,@,SAS,L,83,109,87.6,115.1,94.7,.105,.233,.461,47.7,60.0,6.3,6.0,,.453,15.1,18.8,.058,,8.9,84.2,.091
70,2019-03-17,NYK,,LAL,W,124,123,123.2,122.2,100.7,.382,.342,.699,56.3,54.5,4.0,7.1,,.658,20.6,33.3,.316,,8.4,70.0,.227
71,2019-03-18,NYK,@,TOR,L,92,128,88.8,123.5,103.6,.376,.412,.464,41.9,57.1,7.7,8.3,,.376,11.6,13.5,.329,,12.5,85.3,.148
72,2019-03-20,NYK,,UTA,L,116,137,117.3,138.6,98.9,.244,.360,.609,50.0,51.1,6.1,14.0,,.599,12.8,19.5,.151,,9.4,82.1,.247
73,2019-03-22,NYK,,DEN,L,93,111,98.4,117.4,94.5,.233,.356,.469,42.1,58.8,3.2,8.6,,.428,6.6,15.1,.178,,7.1,68.5,.167
74,2019-03-24,NYK,,LAC,L,113,124,119.0,130.6,95.0,.291,.384,.582,51.2,53.7,5.3,13.7,,.529,12.6,30.2,.256,,7.3,72.1,.384
75,2019-03-28,NYK,,TOR,L,92,117,93.3,118.7,98.6,.376,.306,.464,55.1,51.6,3.0,11.9,,.400,13.9,26.9,.282,,7.5,87.0,.191
76,2019-03-30,NYK,,MIA,L,92,100,94.3,102.5,97.6,.325,.494,.523,45.2,64.5,10.2,12.1,,.461,17.0,17.8,.273,,15.6,70.8,.144
77,2019-04-01,NYK,,CHI,W,113,105,119.2,110.8,94.8,.338,.514,.665,50.0,64.9,2.1,11.7,,.622,15.8,15.8,.284,,5.4,76.0,.181
78,2019-04-03,NYK,@,ORL,L,100,114,102.9,117.3,97.1,.247,.318,.531,41.5,55.3,10.3,7.5,,.482,11.3,18.2,.212,,10.8,62.0,.131
79,2019-04-05,NYK,@,HOU,L,96,120,92.1,115.1,104.2,.329,.329,.511,52.5,59.5,2.9,14.3,,.488,13.8,10.9,.195,,5.2,87.3,.119
80,2019-04-07,NYK,,WAS,W,113,110,119.6,116.4,94.5,.238,.425,.639,46.2,58.5,5.3,13.0,,.619,14.5,19.4,.175,,6.7,63.2,.136
81,2019-04-09,NYK,@,CHI,W,96,86,100.7,90.2,95.4,.140,.430,.486,55.0,45.9,0.0,16.4,,.473,8.4,20.0,.086,,6.8,89.3,.229
82,2019-04-10,NYK,,DET,L,89,115,95.2,123.0,93.5,.325,.390,.506,37.1,74.2,7.5,9.6,,.461,11.1,8.2,.234,,12.2,72.5,.224
