G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,MIL,@,CHO,W,113,112,110.2,109.2,102.6,.235,.400,.602,58.2,61.9,4.9,7.4,,.576,18.3,25.6,.176,,9.8,83.6,.152
2,2018-10-19,MIL,,IND,W,118,101,112.4,96.2,105.0,.226,.495,.577,54.9,61.4,8.6,11.6,,.565,14.3,25.6,.140,,14.7,81.3,.218
3,2018-10-22,MIL,,NYK,W,124,113,122.9,112.0,100.9,.250,.417,.582,56.1,60.0,5.0,12.9,,.557,11.6,37.3,.177,,9.4,76.6,.131
4,2018-10-24,MIL,,PHI,W,123,108,110.5,97.0,111.3,.300,.430,.543,50.5,58.5,6.3,17.2,,.475,8.9,17.6,.280,,13.2,84.0,.228
5,2018-10-26,MIL,@,MIN,W,125,95,117.8,89.6,106.1,.120,.500,.645,55.9,65.3,3.8,11.6,,.636,14.9,17.9,.087,,5.5,76.4,.116
6,2018-10-27,MIL,,ORL,W,113,91,107.2,86.3,105.4,.280,.366,.613,58.2,58.5,5.7,12.1,,.561,18.6,16.7,.256,,9.2,82.3,.149
7,2018-10-29,MIL,,TOR,W,124,109,115.0,101.1,107.8,.207,.489,.618,52.8,62.2,4.6,6.9,,.592,14.5,18.2,.163,,8.0,76.6,.214
8,2018-11-01,MIL,@,BOS,L,113,117,112.1,116.1,100.8,.353,.341,.575,51.7,48.8,7.9,8.1,,.535,12.5,19.0,.259,,10.9,82.2,.120
9,2018-11-04,MIL,,SAC,W,144,109,131.4,99.5,109.6,.347,.589,.657,56.0,65.2,5.5,11.9,,.600,9.9,21.7,.316,,12.5,85.2,.116
10,2018-11-06,MIL,@,POR,L,103,118,110.0,126.1,93.6,.087,.457,.539,45.2,65.0,2.1,2.1,,.522,10.3,23.1,.076,,11.3,73.2,.055
11,2018-11-08,MIL,@,GSW,W,134,111,126.2,104.5,106.2,.267,.347,.594,54.8,63.5,10.4,11.9,,.559,9.6,30.2,.208,,15.7,80.5,.195
12,2018-11-10,MIL,@,LAC,L,126,128,109.5,111.2,104.2,.219,.438,.547,49.1,66.0,9.6,12.3,,.524,12.9,25.4,.152,,13.3,78.7,.222
13,2018-11-11,MIL,@,DEN,W,121,114,126.5,119.1,95.7,.155,.405,.674,51.3,56.3,10.5,13.7,,.673,11.8,14.7,.095,,9.3,78.3,.157
14,2018-11-14,MIL,,MEM,L,113,116,114.1,117.2,99.0,.333,.432,.608,56.4,53.7,5.0,17.0,,.562,14.7,23.1,.272,,11.4,89.7,.217
15,2018-11-16,MIL,,CHI,W,123,104,117.3,99.2,104.8,.183,.462,.612,60.4,59.6,7.6,13.1,,.602,13.7,25.6,.118,,10.7,91.7,.096
16,2018-11-19,MIL,,DEN,W,104,98,106.0,99.9,98.1,.250,.409,.532,54.3,52.5,8.2,5.7,,.517,13.3,30.2,.148,,14.8,74.5,.064
17,2018-11-21,MIL,,POR,W,143,100,128.7,90.0,111.1,.157,.417,.619,59.6,59.6,7.2,3.8,,.597,10.8,30.2,.130,,13.9,82.1,.247
18,2018-11-23,MIL,,PHO,L,114,116,109.8,111.7,103.9,.345,.506,.569,51.8,71.4,5.8,10.9,,.540,12.3,17.1,.230,,9.9,85.7,.189
19,2018-11-24,MIL,,SAS,W,135,129,129.9,124.2,103.9,.337,.465,.683,51.3,61.2,6.7,4.2,,.657,11.6,16.7,.256,,8.7,79.5,.228
20,2018-11-26,MIL,@,CHO,L,107,110,107.3,110.3,99.7,.233,.511,.539,52.2,67.6,7.0,9.6,,.500,12.4,20.4,.189,,10.5,88.4,.259
21,2018-11-28,MIL,,CHI,W,116,113,114.8,111.9,101.0,.276,.402,.595,51.6,67.4,5.9,15.4,,.563,11.0,18.2,.207,,9.8,81.6,.247
22,2018-12-01,MIL,@,NYK,L,134,136,119.0,120.8,102.0,.330,.447,.622,55.4,60.9,9.8,6.5,,.585,12.9,22.2,.255,,13.2,87.2,.146
