G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,NOP,@,MEM,L,91,103,97.6,110.4,93.3,.367,.316,.496,53.1,50.0,4.3,19.0,,.424,15.6,34.8,.304,,9.5,70.0,.174
2,2017-10-20,NOP,,GSW,L,120,128,111.8,119.3,107.3,.224,.367,.557,51.0,57.8,7.5,7.8,,.541,13.6,29.1,.143,,15.2,77.8,.174
3,2017-10-22,NOP,@,LAL,W,119,112,114.4,107.7,104.0,.253,.386,.645,52.5,55.3,13.5,7.9,,.627,16.3,17.1,.181,,14.7,80.0,.167
4,2017-10-24,NOP,@,POR,L,93,103,92.0,101.9,101.0,.421,.395,.516,40.0,56.7,4.9,11.9,,.454,15.9,8.2,.316,,14.9,67.9,.307
5,2017-10-26,NOP,@,SAC,W,114,106,116.5,108.4,97.8,.267,.372,.593,58.0,52.4,5.1,4.9,,.564,13.5,25.6,.198,,11.5,88.1,.284
6,2017-10-28,NOP,,CLE,W,123,101,122.7,100.7,100.3,.168,.347,.603,56.0,67.3,10.0,8.7,,.584,9.7,23.8,.126,,17.0,88.1,.218
7,2017-10-30,NOP,,ORL,L,99,115,97.5,113.3,101.5,.212,.329,.533,50.0,76.9,8.9,9.8,,.500,17.0,19.6,.165,,14.7,85.0,.153
8,2017-11-01,NOP,,MIN,L,98,104,96.9,102.8,101.2,.250,.369,.526,44.7,75.0,12.8,6.6,,.476,16.9,20.0,.214,,18.3,72.5,.193
9,2017-11-03,NOP,@,DAL,W,99,94,97.8,92.8,101.3,.292,.326,.493,53.0,63.9,8.9,7.4,,.444,10.7,19.1,.225,,13.3,83.0,.193
10,2017-11-04,NOP,@,CHI,W,96,90,93.1,87.3,93.4,.253,.356,.496,47.3,65.7,8.7,7.0,,.454,11.9,10.6,.195,,14.0,74.6,.091
11,2017-11-07,NOP,@,IND,W,117,112,121.7,116.5,96.1,.253,.402,.605,51.2,52.3,6.2,7.2,,.586,11.0,26.8,.172,,9.0,74.4,.161
12,2017-11-09,NOP,@,TOR,L,118,122,113.8,117.6,103.7,.305,.378,.634,44.2,70.5,6.7,7.1,,.616,12.3,9.5,.207,,10.0,77.3,.163
13,2017-11-11,NOP,,LAC,W,111,103,109.2,101.3,101.6,.300,.200,.613,58.0,60.5,6.9,6.7,,.575,20.3,21.6,.238,,10.1,84.3,.267
14,2017-11-13,NOP,,ATL,W,106,105,113.1,112.0,93.7,.227,.440,.643,51.4,75.6,10.7,9.8,,.633,18.7,21.2,.147,,15.0,75.6,.092
15,2017-11-15,NOP,,TOR,L,116,125,117.9,127.1,98.4,.154,.297,.597,46.4,67.4,13.2,7.1,,.560,12.6,24.4,.154,,19.8,78.6,.250
16,2017-11-17,NOP,@,DEN,L,114,146,115.5,148.0,98.7,.110,.363,.597,37.7,66.7,2.0,0.0,,.593,12.0,18.6,.066,,12.5,61.8,.180
17,2017-11-20,NOP,,OKC,W,114,107,109.7,102.9,103.9,.400,.313,.606,55.1,63.4,7.7,5.6,,.556,16.8,18.4,.313,,12.2,82.4,.225
18,2017-11-22,NOP,,SAS,W,107,90,108.9,91.6,98.2,.296,.296,.584,53.6,59.0,7.1,3.1,,.525,14.1,18.4,.272,,13.7,82.6,.159
19,2017-11-24,NOP,@,PHO,W,115,91,114.9,90.9,100.1,.242,.297,.571,50.5,64.4,10.0,5.4,,.544,13.0,28.3,.176,,13.6,70.6,.160
20,2017-11-25,NOP,@,GSW,L,95,110,95.6,110.7,99.4,.274,.369,.505,50.6,70.6,2.0,14.8,,.470,15.3,21.4,.190,,7.8,76.6,.234
21,2017-11-29,NOP,,MIN,L,102,120,108.1,127.2,94.4,.131,.417,.574,38.9,69.2,8.5,3.4,,.548,15.3,19.0,.119,,16.0,66.7,.210
22,2017-12-01,NOP,@,UTA,L,108,114,113.6,120.0,95.0,.172,.345,.577,47.7,66.7,4.2,12.7,,.569,9.7,13.6,.103,,6.8,81.8,.212
23,2017-12-02,NOP,@,POR,W,123,116,120.4,113.5,102.2,.291,.360,.634,52.2,48.9,2.0,4.3,,.610,9.3,10.3,.209,,3.5,83.0,.105
