G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2017-10-18,MIL,@,BOS,W,108,100,110.4,102.2,97.9,.395,.276,.605,51.1,50.0,6.1,6.3,,.546,14.4,15.8,.329,,10.7,78.0,.121
2,2017-10-20,MIL,,CLE,L,97,116,104.7,125.2,92.7,.146,.427,.556,40.5,60.5,9.7,3.6,,.530,13.8,18.6,.122,,16.1,71.0,.210
3,2017-10-21,MIL,,POR,W,113,110,117.0,113.9,96.6,.375,.225,.606,45.5,52.4,9.3,15.1,,.569,13.1,19.4,.275,,14.2,68.3,.383
4,2017-10-23,MIL,,CHO,W,103,94,105.7,96.4,97.5,.188,.306,.560,46.7,60.0,8.2,7.7,,.524,12.4,11.6,.165,,13.0,78.7,.269
5,2017-10-26,MIL,,BOS,L,89,96,93.1,100.4,95.6,.182,.325,.535,45.1,62.9,6.3,6.3,,.526,16.1,4.9,.104,,14.6,85.4,.244
6,2017-10-29,MIL,@,ATL,W,117,106,118.4,107.3,98.8,.259,.321,.648,58.1,68.2,9.1,6.3,,.623,13.4,15.2,.198,,15.3,92.7,.273
7,2017-10-31,MIL,,OKC,L,91,110,96.5,116.7,94.3,.286,.403,.525,40.3,75.0,8.5,7.5,,.474,13.9,9.8,.234,,14.3,75.0,.222
8,2017-11-01,MIL,@,CHO,L,121,126,121.2,126.2,99.8,.165,.396,.620,49.4,64.4,3.0,5.1,,.599,12.5,20.9,.132,,10.2,81.6,.262
9,2017-11-03,MIL,@,DET,L,96,105,104.5,114.2,91.9,.108,.301,.552,48.0,69.2,6.5,11.5,,.530,13.0,17.9,.096,,11.7,80.6,.295
10,2017-11-07,MIL,@,CLE,L,119,124,123.6,128.7,96.3,.193,.361,.661,48.0,61.7,6.2,12.5,,.645,15.1,22.9,.145,,10.8,70.0,.402
11,2017-11-10,MIL,@,SAS,W,94,87,100.2,92.7,93.8,.157,.202,.494,52.2,65.9,10.7,13.7,,.489,12.0,24.4,.079,,17.5,80.0,.125
12,2017-11-11,MIL,,LAL,W,98,90,98.8,90.7,99.2,.306,.271,.508,46.7,45.7,11.1,7.7,,.447,11.1,18.4,.259,,18.9,80.5,.297
13,2017-11-13,MIL,,MEM,W,110,103,123.6,115.7,89.0,.305,.268,.591,49.3,57.5,6.7,10.0,,.561,8.8,25.6,.220,,14.1,76.5,.237
14,2017-11-15,MIL,,DET,W,99,95,110.8,106.3,89.4,.256,.282,.570,48.9,63.2,11.2,33.3,,.538,14.7,28.2,.192,,14.4,65.3,.235
15,2017-11-18,MIL,@,DAL,L,79,111,85.5,120.1,92.4,.419,.338,.451,43.7,46.4,8.7,12.2,,.419,12.0,16.0,.230,,15.5,81.1,.203
16,2017-11-20,MIL,,WAS,L,88,99,99.2,111.6,88.7,.241,.278,.504,41.8,48.6,11.3,14.0,,.468,9.3,13.6,.177,,16.4,77.1,.162
