G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
12,2021-01-17,BOS,,NYK,L,75,105,79.0,110.5,95.0,.345,.548,.388,44.8,60.0,10.5,4.1,,.339,14.9,24.6,.214,,15.2,74.4,.213
13,2021-01-20,BOS,@,PHI,L,109,117,112.0,120.2,97.3,.225,.371,.557,52.3,52.4,3.1,0.0,,.539,14.1,25.0,.146,,8.4,76.1,.462
14,2021-01-22,BOS,@,PHI,L,110,122,112.9,125.2,97.5,.222,.333,.557,41.6,56.1,10.3,9.4,,.522,10.0,22.2,.178,,17.2,68.8,.247
15,2021-01-24,BOS,,CLE,W,141,103,136.1,99.4,103.6,.290,.301,.672,61.8,50.0,13.5,15.4,,.634,12.5,36.1,.247,,14.5,79.2,.294
16,2021-01-25,BOS,@,CHI,W,119,103,118.9,102.9,100.1,.230,.333,.621,51.8,63.6,9.0,12.2,,.592,11.1,15.8,.184,,16.3,80.9,.045
17,2021-01-27,BOS,@,SAS,L,106,110,108.4,112.5,97.8,.143,.306,.509,45.9,35.7,10.2,7.4,,.480,8.8,26.0,.122,,17.6,74.3,.122
18,2021-01-30,BOS,,LAL,L,95,96,103.2,104.3,92.1,.171,.256,.539,48.3,60.0,10.9,11.3,,.524,14.5,22.0,.110,,13.2,71.7,.155
19,2021-02-02,BOS,@,GSW,W,111,107,115.1,111.0,96.4,.321,.405,.579,58.6,41.0,3.1,8.7,,.542,13.5,28.6,.238,,10.6,86.7,.193
20,2021-02-03,BOS,@,SAC,L,111,116,113.9,119.0,97.5,.337,.384,.562,50.6,71.8,9.2,5.5,,.517,11.6,25.6,.256,,8.9,73.9,.207
21,2021-02-05,BOS,@,LAC,W,119,115,126.6,122.3,94.0,.233,.422,.600,42.0,48.8,8.5,2.0,,.567,5.7,19.6,.189,,15.1,71.4,.210
22,2021-02-07,BOS,@,PHO,L,91,100,105.1,115.5,86.6,.129,.473,.463,45.1,57.6,6.9,3.8,,.446,4.8,24.1,.086,,10.3,75.7,.146
23,2021-02-09,BOS,@,UTA,L,108,122,119.5,135.0,90.4,.267,.337,.562,46.1,47.4,2.2,5.6,,.517,7.7,26.2,.221,,9.4,70.6,.286
24,2021-02-11,BOS,,TOR,W,120,106,120.7,106.6,99.4,.326,.453,.610,60.5,76.9,8.0,10.9,,.570,15.5,32.6,.256,,12.5,92.1,.181
25,2021-02-12,BOS,,DET,L,102,108,105.9,112.1,96.3,.366,.329,.536,50.0,41.7,9.3,4.9,,.488,9.5,15.6,.268,,11.5,86.0,.316
26,2021-02-14,BOS,@,WAS,L,91,104,87.9,100.5,103.5,.333,.389,.441,48.1,43.8,4.8,3.8,,.406,14.1,23.7,.200,,13.9,80.0,.373
27,2021-02-16,BOS,,DEN,W,112,99,116.7,103.2,96.0,.259,.519,.621,53.1,66.7,7.3,2.0,,.574,18.1,27.0,.235,,15.8,75.0,.167
28,2021-02-17,BOS,,ATL,L,114,122,117.3,125.5,97.2,.314,.360,.582,50.0,55.0,9.3,5.7,,.523,14.0,27.5,.279,,13.4,76.5,.338
29,2021-02-19,BOS,,ATL,W,121,109,121.3,109.3,99.8,.111,.389,.641,51.8,52.0,8.0,20.0,,.633,16.0,24.3,.078,,11.4,72.9,.256
30,2021-02-21,BOS,@,NOP,L,115,120,106.3,110.9,98.0,.347,.378,.509,48.5,56.4,8.3,19.0,,.449,8.1,21.6,.276,,10.5,76.0,.266
31,2021-02-23,BOS,@,DAL,L,107,110,114.5,117.7,93.4,.209,.453,.570,54.8,46.3,6.4,10.7,,.547,12.2,28.6,.151,,8.6,81.0,.146
32,2021-02-24,BOS,@,ATL,L,112,127,118.1,134.0,94.8,.242,.326,.533,44.4,47.6,10.5,14.0,,.484,5.4,26.7,.211,,15.5,66.7,.165
33,2021-02-26,BOS,,IND,W,118,112,120.7,114.6,97.7,.354,.268,.623,52.9,57.1,3.1,14.0,,.567,10.4,17.9,.305,,7.3,82.6,.303
34,2021-02-28,BOS,,WAS,W,111,110,109.6,108.6,101.3,.270,.337,.557,57.6,59.5,6.9,0.0,,.528,15.3,31.0,.191,,12.6,83.7,.298
35,2021-03-02,BOS,,LAC,W,117,112,134.6,128.9,86.9,.267,.372,.609,55.1,59.5,6.9,8.2,,.581,7.7,35.9,.198,,9.0,74.4,.092
36,2021-03-04,BOS,,TOR,W,132,125,134.1,127.0,98.4,.541,.392,.721,58.2,55.6,6.1,17.1,,.696,14.9,31.0,.392,,11.7,78.9,.154
37,2021-03-11,BOS,@,BRK,L,109,121,112.0,124.3,97.3,.242,.440,.541,46.4,53.7,10.3,21.7,,.522,9.8,24.4,.154,,12.5,71.8,.205
38,2021-03-14,BOS,@,HOU,W,134,107,130.1,103.9,103.0,.228,.402,.662,59.8,56.9,7.8,7.3,,.652,12.1,27.0,.152,,9.5,81.8,.231
39,2021-03-16,BOS,,UTA,L,109,117,117.1,125.7,93.1,.041,.296,.546,54.2,58.3,8.6,13.5,,.541,11.5,36.4,.031,,14.2,74.4,.275
40,2021-03-17,BOS,@,CLE,L,110,117,115.9,123.3,94.9,.330,.432,.546,50.0,47.5,10.5,17.6,,.511,10.6,31.3,.227,,14.5,78.1,.365
41,2021-03-19,BOS,,SAC,L,96,107,102.7,114.5,93.5,.077,.341,.510,50.0,56.4,8.6,7.8,,.495,13.0,26.1,.066,,13.2,75.0,.259
42,2021-03-21,BOS,,ORL,W,112,96,122.1,104.7,91.7,.102,.625,.609,50.6,67.5,6.5,6.0,,.585,8.9,16.7,.102,,5.8,80.9,.250
43,2021-03-22,BOS,@,MEM,L,126,132,117.8,123.4,96.9,.267,.389,.626,44.3,66.0,2.8,8.0,,.617,10.7,11.9,.167,,7.9,69.1,.091
44,2021-03-24,BOS,@,MIL,L,119,121,120.3,122.3,98.9,.106,.500,.605,45.2,53.3,9.1,11.3,,.580,10.9,21.4,.106,,13.9,69.0,.156
45,2021-03-26,BOS,@,MIL,W,122,114,121.8,113.8,100.1,.182,.534,.642,47.3,62.8,10.0,15.4,,.614,12.8,19.5,.159,,13.4,69.2,.071
46,2021-03-27,BOS,@,OKC,W,111,94,110.5,93.5,100.5,.146,.396,.543,51.0,50.0,10.0,8.9,,.521,10.5,20.0,.115,,14.6,80.8,.181
47,2021-03-29,BOS,,NOP,L,109,115,108.5,114.5,100.5,.204,.462,.538,49.5,52.5,5.0,17.6,,.505,12.1,23.5,.161,,12.8,81.0,.207
48,2021-03-31,BOS,,DAL,L,108,113,108.0,113.0,100.0,.245,.500,.519,45.6,51.3,11.0,5.3,,.473,8.0,17.0,.202,,15.4,87.5,.234
49,2021-04-02,BOS,,HOU,W,118,102,123.3,106.6,95.7,.136,.466,.633,55.6,76.1,9.4,14.0,,.619,12.2,26.8,.102,,11.0,79.6,.186
50,2021-04-04,BOS,,CHO,W,116,86,128.0,94.9,90.6,.117,.574,.587,51.2,67.4,12.1,10.2,,.569,5.7,29.8,.096,,16.1,76.9,.150
51,2021-04-06,BOS,,PHI,L,96,106,103.7,114.5,92.6,.257,.486,.616,45.7,57.6,5.4,12.2,,.571,20.4,9.4,.229,,12.6,76.3,.397
52,2021-04-07,BOS,,NYK,W,101,99,105.2,103.1,96.0,.233,.465,.533,57.6,61.1,6.2,13.7,,.506,15.2,32.0,.163,,13.3,88.1,.155
53,2021-04-09,BOS,,MIN,W,145,136,130.8,122.7,100.4,.391,.483,.711,54.9,68.1,8.1,9.3,,.649,16.4,24.3,.368,,11.4,80.0,.281
54,2021-04-11,BOS,@,DEN,W,105,87,114.6,94.9,91.6,.264,.379,.541,53.1,51.3,4.4,13.0,,.489,8.5,23.3,.230,,8.6,76.4,.170
55,2021-04-13,BOS,@,POR,W,116,115,115.6,114.6,100.3,.267,.389,.577,50.0,71.4,5.0,8.5,,.550,8.2,19.1,.189,,12.6,82.2,.133
56,2021-04-15,BOS,@,LAL,W,121,113,118.7,110.8,102.0,.153,.376,.667,57.1,68.8,3.9,9.8,,.647,18.8,21.9,.129,,7.0,78.8,.133
57,2021-04-17,BOS,,GSW,W,119,114,124.5,119.3,95.6,.213,.489,.579,52.9,40.9,9.4,5.0,,.548,8.1,30.4,.170,,16.1,79.5,.188
58,2021-04-19,BOS,,CHI,L,96,102,100.8,107.1,95.2,.195,.325,.574,49.4,58.3,8.4,5.1,,.532,15.2,8.8,.182,,11.2,80.0,.099
59,2021-04-22,BOS,,PHO,W,99,86,103.5,89.9,95.6,.312,.519,.565,55.8,60.6,7.3,3.8,,.506,18.6,26.3,.273,,15.6,79.2,.091
60,2021-04-23,BOS,@,BRK,L,104,109,101.7,106.6,102.3,.170,.447,.515,53.5,55.3,5.9,11.1,,.495,15.8,26.8,.117,,10.1,86.7,.279
61,2021-04-25,BOS,@,CHO,L,104,125,107.2,128.9,97.0,.295,.466,.523,47.1,52.9,6.2,4.0,,.466,11.6,23.4,.250,,10.1,75.0,.108
62,2021-04-27,BOS,,OKC,L,115,119,103.3,106.9,111.3,.258,.505,.532,43.3,51.2,14.4,13.7,,.479,11.5,16.3,.227,,21.8,75.6,.346
63,2021-04-28,BOS,,CHO,W,120,111,127.0,117.5,94.5,.239,.435,.590,62.1,59.1,9.5,15.4,,.560,12.1,46.3,.185,,9.8,76.1,.276
64,2021-04-30,BOS,,SAS,W,143,140,128.6,125.9,100.7,.343,.362,.592,54.7,63.3,6.3,10.3,,.552,9.7,32.7,.257,,9.2,81.4,.337
65,2021-05-02,BOS,,POR,L,119,129,117.5,127.4,101.2,.169,.438,.622,55.6,67.4,3.0,12.8,,.596,15.8,23.3,.146,,8.5,92.1,.259
66,2021-05-05,BOS,@,ORL,W,132,96,130.0,94.6,101.5,.125,.469,.652,50.0,54.9,7.9,15.0,,.641,9.8,20.5,.094,,14.9,78.3,.282
67,2021-05-07,BOS,@,CHI,L,99,121,102.4,125.2,96.6,.267,.453,.515,47.5,54.3,5.2,13.6,,.471,11.9,22.9,.209,,7.8,70.6,.172
68,2021-05-09,BOS,,MIA,L,124,130,124.8,130.8,99.4,.301,.458,.660,49.3,64.4,7.0,6.4,,.627,13.0,15.8,.241,,10.7,90.3,.244
69,2021-05-11,BOS,,MIA,L,121,129,120.9,128.9,100.1,.193,.420,.634,42.7,67.4,8.0,9.8,,.625,10.3,7.5,.125,,13.4,82.9,.210
70,2021-05-12,BOS,@,CLE,L,94,102,95.8,103.9,98.2,.139,.406,.439,45.5,38.9,9.2,14.3,,.416,6.1,21.3,.099,,14.0,82.5,.275
71,2021-05-15,BOS,@,MIN,W,124,108,122.0,106.3,101.6,.189,.442,.602,46.3,58.7,7.9,10.3,,.579,12.0,22.5,.147,,9.8,63.6,.263
72,2021-05-16,BOS,@,NYK,L,92,96,99.3,103.7,92.6,.174,.477,.497,52.9,54.3,4.3,11.5,,.471,11.5,19.6,.128,,10.3,90.2,.190
