G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2020-12-23,DEN,,SAC,L,122,124,111.5,113.3,99.1,.245,.296,.562,46.0,59.6,5.5,15.5,,.520,12.1,21.7,.204,,10.8,66.7,.235
2,2020-12-25,DEN,,LAC,L,108,121,116.3,130.3,92.8,.383,.444,.571,45.7,67.6,7.5,2.8,,.525,12.1,25.6,.284,,17.6,71.0,.270
3,2020-12-28,DEN,,HOU,W,124,111,119.5,107.0,103.8,.368,.356,.613,57.8,67.4,7.7,14.9,,.609,12.2,25.0,.207,,13.5,89.1,.198
4,2020-12-29,DEN,@,SAC,L,115,125,116.1,126.2,99.1,.247,.346,.640,51.3,61.4,7.1,8.2,,.611,17.5,21.9,.198,,8.8,72.7,.181
5,2021-01-01,DEN,,PHO,L,103,106,111.3,114.5,92.6,.186,.337,.554,50.7,71.8,7.6,2.4,,.523,10.6,21.6,.151,,16.6,78.9,.250
6,2021-01-03,DEN,@,MIN,W,124,109,127.6,112.2,97.2,.228,.489,.612,54.4,75.6,6.2,7.4,,.592,12.9,32.5,.163,,13.2,76.9,.129
7,2021-01-05,DEN,,MIN,W,123,116,120.2,113.4,102.3,.570,.316,.622,50.0,53.7,8.8,3.5,,.570,12.4,23.8,.418,,12.0,76.2,.231
8,2021-01-07,DEN,,DAL,L,117,124,110.4,117.0,96.0,.216,.454,.551,51.6,58.1,7.5,2.1,,.521,10.9,19.6,.165,,11.4,84.4,.276
9,2021-01-09,DEN,@,PHI,W,115,103,118.8,106.4,96.8,.167,.367,.595,48.4,62.2,11.4,10.3,,.567,15.0,34.9,.144,,13.0,60.0,.058
10,2021-01-10,DEN,@,NYK,W,114,89,124.5,97.2,91.6,.143,.417,.638,54.4,51.1,12.0,7.5,,.625,11.8,22.2,.107,,15.8,81.4,.257
11,2021-01-12,DEN,@,BRK,L,116,122,121.0,127.2,95.9,.182,.420,.610,43.8,63.6,12.5,10.6,,.602,12.0,21.4,.114,,17.4,74.2,.127
12,2021-01-14,DEN,,GSW,W,114,104,110.0,100.3,103.7,.300,.411,.559,53.8,70.7,10.6,9.6,,.517,11.3,20.8,.233,,17.2,88.9,.210
13,2021-01-17,DEN,,UTA,L,105,109,117.2,121.7,89.6,.150,.370,.492,59.1,62.5,6.7,15.4,,.470,7.8,44.2,.110,,12.8,80.6,.211
14,2021-01-19,DEN,,OKC,W,119,101,115.4,97.9,103.1,.133,.400,.535,58.6,63.0,10.7,7.0,,.505,11.2,36.0,.124,,16.5,81.6,.174
15,2021-01-22,DEN,@,PHO,W,130,126,122.0,118.2,96.5,.184,.252,.584,48.9,60.4,11.3,2.0,,.544,7.5,21.7,.175,,13.7,78.6,.160
16,2021-01-23,DEN,@,PHO,W,120,112,107.6,100.4,92.3,.330,.371,.540,56.5,55.0,3.6,6.1,,.490,12.6,21.8,.258,,7.6,88.3,.137
17,2021-01-25,DEN,@,DAL,W,117,113,124.7,120.4,93.8,.354,.443,.641,59.0,62.5,9.6,7.7,,.601,14.9,35.0,.278,,10.4,81.4,.238
18,2021-01-27,DEN,@,MIA,W,109,82,116.1,87.4,93.9,.120,.467,.563,56.3,69.0,14.9,11.4,,.533,11.8,27.3,.120,,15.9,86.0,.113
19,2021-01-29,DEN,@,SAS,L,109,119,115.9,126.5,94.1,.256,.397,.628,47.4,61.0,8.5,8.6,,.615,14.7,17.9,.167,,11.5,76.9,.259
20,2021-01-31,DEN,,UTA,W,128,117,136.4,124.7,93.8,.218,.322,.671,50.6,59.6,8.5,7.1,,.644,7.7,20.0,.184,,13.2,76.2,.440
21,2021-02-04,DEN,@,LAL,L,93,114,97.9,120.0,95.0,.163,.304,.472,51.2,52.8,9.5,3.5,,.435,13.2,33.3,.141,,15.0,76.5,.173
22,2021-02-06,DEN,@,SAC,L,114,119,118.3,123.5,96.4,.144,.361,.553,51.1,66.7,3.1,16.1,,.531,8.0,27.1,.113,,6.4,77.3,.187
23,2021-02-08,DEN,,MIL,L,112,125,114.9,128.3,97.5,.170,.383,.554,43.2,53.7,5.1,8.2,,.516,8.2,17.0,.160,,9.2,73.2,.213
24,2021-02-10,DEN,,CLE,W,133,95,134.2,95.9,99.1,.247,.424,.706,44.3,60.8,12.1,15.8,,.694,10.5,11.4,.176,,14.2,66.0,.160
25,2021-02-12,DEN,,OKC,W,97,95,102.2,100.1,95.0,.115,.460,.531,45.1,60.0,6.3,10.3,,.517,12.5,15.6,.080,,11.0,73.9,.144
26,2021-02-14,DEN,,LAL,W,122,105,123.2,106.0,99.0,.400,.553,.610,50.5,71.8,6.1,6.8,,.571,8.3,19.1,.294,,9.1,82.6,.218
27,2021-02-16,DEN,@,BOS,L,99,112,103.2,116.7,96.0,.179,.405,.546,46.9,65.8,12.5,7.7,,.506,15.8,25.0,.167,,18.1,73.0,.235
28,2021-02-17,DEN,@,WAS,L,128,130,126.3,128.3,101.4,.196,.413,.641,48.3,47.9,6.9,13.2,,.614,9.9,21.7,.163,,11.4,78.0,.314
29,2021-02-19,DEN,@,CLE,W,120,103,126.8,108.9,94.6,.213,.388,.686,52.1,52.2,9.5,3.8,,.669,14.6,22.2,.163,,16.3,70.5,.157
30,2021-02-21,DEN,@,ATL,L,115,123,118.2,126.4,97.3,.190,.429,.632,42.9,58.1,8.2,6.4,,.607,12.5,8.1,.155,,10.3,75.0,.333
31,2021-02-23,DEN,,POR,W,111,106,122.4,116.9,90.7,.191,.383,.545,46.0,62.5,8.8,6.5,,.500,1.0,20.0,.181,,9.0,81.1,.115
32,2021-02-25,DEN,,WAS,L,110,112,113.3,115.4,97.1,.282,.447,.576,51.2,62.2,6.2,11.7,,.524,15.9,27.3,.247,,10.2,76.2,.256
33,2021-02-27,DEN,@,OKC,W,126,96,125.6,95.7,100.3,.180,.348,.656,57.0,61.2,6.0,7.3,,.635,11.1,16.7,.146,,12.9,86.0,.125
34,2021-03-01,DEN,@,CHI,W,118,112,120.7,114.6,97.8,.230,.310,.616,53.2,47.8,4.1,10.7,,.586,11.1,23.1,.184,,8.8,74.5,.170
35,2021-03-02,DEN,@,MIL,W,128,97,133.5,101.2,95.9,.126,.316,.638,52.9,52.8,10.4,7.7,,.616,9.1,23.7,.116,,12.3,76.6,.278
36,2021-03-04,DEN,@,IND,W,113,103,118.0,107.5,95.8,.208,.364,.672,54.7,60.0,6.3,9.8,,.662,18.4,20.7,.143,,12.8,76.1,.078
37,2021-03-12,DEN,@,MEM,W,103,102,107.4,106.4,95.9,.120,.402,.532,50.0,65.9,10.4,8.5,,.516,8.5,19.6,.087,,15.0,81.8,.092
38,2021-03-13,DEN,,DAL,L,103,116,113.8,128.1,90.5,.200,.456,.526,46.7,73.0,5.5,2.5,,.500,9.3,24.5,.144,,7.9,73.2,.163
39,2021-03-15,DEN,,IND,W,121,106,128.3,112.4,94.3,.196,.289,.574,58.1,71.1,7.4,14.6,,.541,8.7,37.0,.165,,10.3,78.7,.122
40,2021-03-17,DEN,,CHO,W,129,104,127.8,103.1,100.9,.144,.489,.674,59.3,71.2,11.9,7.1,,.667,13.5,23.5,.100,,15.6,85.1,.250
