G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
50,2021-04-07,CHO,@,OKC,W,113,102,113.2,102.1,99.9,.134,.454,.550,47.7,62.8,12.0,11.4,,.521,9.7,23.9,.124,,19.2,73.8,.141
51,2021-04-09,CHO,@,MIL,W,127,119,119.2,111.7,106.5,.242,.549,.631,50.5,79.5,3.8,16.7,,.588,15.2,27.1,.220,,13.6,73.5,.173
52,2021-04-11,CHO,,ATL,L,101,105,110.2,114.6,91.6,.175,.538,.586,48.1,75.7,5.5,11.1,,.556,12.2,15.0,.150,,10.8,82.1,.143
53,2021-04-13,CHO,,LAL,L,93,101,102.2,111.0,91.0,.217,.422,.511,54.2,61.1,5.5,7.9,,.488,15.0,28.6,.145,,10.9,80.5,.207
54,2021-04-14,CHO,,CLE,L,90,103,101.1,115.7,89.1,.143,.524,.504,44.7,67.6,9.0,11.1,,.500,11.8,20.8,.071,,15.1,75.7,.211
55,2021-04-16,CHO,@,BRK,L,115,130,113.5,128.3,101.4,.241,.410,.626,50.0,59.1,11.8,6.8,,.602,17.1,21.1,.181,,16.4,80.6,.176
56,2021-04-18,CHO,,POR,W,109,101,114.0,105.6,95.6,.205,.518,.602,49.5,66.7,6.3,14.5,,.578,13.4,17.1,.157,,7.2,75.0,.209
57,2021-04-20,CHO,@,NYK,L,97,109,113.6,127.6,85.4,.093,.453,.542,50.0,66.7,7.0,7.9,,.547,11.8,28.2,.035,,9.3,71.8,.133
58,2021-04-22,CHO,@,CHI,L,91,108,95.2,113.0,95.6,.207,.378,.508,43.2,85.7,5.2,6.8,,.476,13.5,15.2,.159,,15.6,73.8,.092
59,2021-04-23,CHO,,CLE,W,108,102,121.8,115.1,88.7,.191,.426,.530,44.7,65.0,7.9,2.0,,.500,4.7,29.4,.149,,15.7,67.6,.125
60,2021-04-25,CHO,,BOS,W,125,104,128.9,107.2,97.0,.118,.462,.639,52.9,83.0,7.2,17.0,,.618,10.1,25.0,.108,,11.6,76.6,.250
61,2021-04-27,CHO,,MIL,L,104,114,102.2,112.0,101.8,.280,.427,.564,44.2,68.4,5.9,12.1,,.537,15.6,15.2,.195,,13.1,77.5,.118
62,2021-04-28,CHO,@,BOS,L,111,120,117.5,127.0,94.5,.368,.402,.549,37.9,78.4,7.4,9.6,,.500,9.8,23.9,.276,,12.1,53.7,.185
63,2021-05-01,CHO,,DET,W,107,94,114.4,100.5,93.5,.230,.425,.558,55.7,57.1,8.6,27.8,,.563,11.9,31.1,.103,,9.2,76.9,.121
64,2021-05-02,CHO,,MIA,L,111,121,115.3,125.7,96.3,.272,.407,.612,48.1,75.0,9.3,2.0,,.580,13.4,20.5,.210,,9.9,73.8,.227
65,2021-05-04,CHO,@,DET,W,102,99,108.8,105.6,93.8,.258,.333,.492,52.6,60.5,8.5,9.4,,.452,7.2,30.8,.194,,12.2,77.8,.141
66,2021-05-06,CHO,,CHI,L,99,120,99.9,121.1,99.1,.200,.389,.506,44.6,76.3,11.1,5.6,,.511,13.3,24.1,.078,,14.7,68.1,.110
67,2021-05-07,CHO,,ORL,W,122,112,121.7,111.7,100.3,.371,.371,.589,52.0,63.6,5.0,5.9,,.545,9.6,25.0,.281,,5.2,74.1,.214
68,2021-05-09,CHO,,NOP,L,110,112,105.1,107.0,104.7,.189,.389,.534,47.4,52.4,5.7,13.6,,.511,14.2,23.9,.137,,13.1,68.6,.104
69,2021-05-11,CHO,,DEN,L,112,117,113.2,118.2,98.9,.220,.429,.561,56.3,71.4,9.1,10.0,,.522,14.6,34.9,.187,,15.3,77.3,.265
70,2021-05-13,CHO,,LAC,L,90,113,98.0,123.0,91.9,.226,.393,.487,44.3,72.7,9.8,3.3,,.446,9.8,17.4,.179,,17.2,81.8,.160
71,2021-05-15,CHO,@,NYK,L,109,118,110.3,119.4,89.5,.235,.480,.484,50.5,71.8,5.1,3.9,,.446,6.6,25.9,.176,,8.7,83.7,.136
72,2021-05-16,CHO,@,WAS,L,110,115,107.6,112.5,102.3,.255,.479,.526,44.2,67.6,7.8,8.3,,.468,9.5,18.9,.234,,12.3,76.2,.187
