G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
35,2021-03-03,OKC,@,DAL,L,78,87,81.5,90.9,95.8,.195,.448,.413,45.9,44.8,6.3,9.3,,.385,12.1,14.8,.126,,11.6,84.1,.181
36,2021-03-04,OKC,@,SAS,W,107,102,105.0,100.1,101.9,.306,.471,.555,49.5,54.1,8.8,7.4,,.506,14.2,18.4,.247,,17.4,85.7,.141
37,2021-03-11,OKC,,DAL,W,116,108,125.9,117.2,92.1,.220,.352,.581,59.8,61.0,2.2,12.5,,.538,8.3,34.0,.198,,5.9,86.7,.280
38,2021-03-13,OKC,,NYK,L,97,119,100.0,122.7,97.0,.276,.421,.569,47.6,59.5,3.1,7.3,,.539,17.4,13.2,.197,,9.1,76.1,.189
39,2021-03-14,OKC,,MEM,W,128,122,127.2,121.2,100.6,.466,.425,.728,59.0,61.9,7.0,5.7,,.685,21.4,27.6,.384,,6.3,77.6,.228
40,2021-03-16,OKC,@,CHI,L,102,123,104.7,126.3,97.4,.144,.222,.533,50.6,38.1,9.2,15.5,,.506,15.1,30.2,.122,,9.7,71.4,.160
41,2021-03-18,OKC,@,ATL,L,93,116,95.8,119.5,97.1,.172,.366,.465,43.2,52.9,5.1,5.6,,.435,8.3,20.0,.129,,13.1,81.8,.126
42,2021-03-21,OKC,@,HOU,W,114,112,117.5,115.4,97.1,.275,.429,.559,57.8,52.4,8.2,4.9,,.533,13.6,38.8,.187,,15.0,80.5,.253
43,2021-03-22,OKC,@,MIN,W,112,103,116.6,107.2,96.1,.115,.425,.613,52.8,65.9,8.3,18.9,,.592,13.3,22.5,.103,,10.7,77.6,.141
44,2021-03-24,OKC,,MEM,L,107,116,101.3,109.8,105.6,.179,.368,.522,44.0,60.5,12.3,11.6,,.505,12.0,17.6,.116,,14.0,71.4,.111
45,2021-03-27,OKC,,BOS,L,94,111,93.5,110.5,100.5,.289,.458,.502,49.0,47.1,7.0,6.9,,.476,14.6,19.2,.181,,10.5,80.0,.115
46,2021-03-29,OKC,,DAL,L,106,127,105.7,126.6,100.3,.407,.321,.555,52.2,44.7,8.0,7.7,,.525,14.3,22.2,.259,,7.3,82.2,.094
47,2021-03-31,OKC,,TOR,W,113,103,117.7,107.3,96.0,.326,.384,.575,64.6,48.7,2.1,13.6,,.535,15.5,40.4,.244,,6.6,86.5,.189
48,2021-04-02,OKC,@,PHO,L,103,140,102.1,138.8,100.9,.258,.427,.520,48.1,54.3,5.9,5.3,,.478,13.9,23.9,.202,,9.2,81.8,.189
49,2021-04-03,OKC,@,POR,L,85,133,83.1,130.1,102.3,.282,.400,.445,45.1,56.7,3.9,10.3,,.400,18.7,22.6,.200,,7.6,69.4,.106
50,2021-04-05,OKC,,DET,L,108,132,103.0,125.8,104.9,.258,.278,.500,45.7,41.5,9.5,9.0,,.448,12.2,26.0,.216,,11.7,69.0,.221
51,2021-04-07,OKC,,CHO,L,102,113,102.1,113.2,99.9,.200,.482,.551,52.3,78.4,4.0,9.4,,.529,19.2,26.2,.141,,9.7,76.1,.124
52,2021-04-08,OKC,,CLE,L,102,129,103.7,131.2,98.4,.146,.360,.538,50.0,70.0,5.1,8.8,,.522,13.7,23.9,.101,,6.3,78.6,.213
53,2021-04-10,OKC,,PHI,L,93,117,93.4,117.5,99.6,.250,.263,.551,48.9,55.3,3.0,7.1,,.553,20.7,15.0,.118,,7.9,75.0,.181
54,2021-04-13,OKC,@,UTA,L,96,106,101.7,112.3,94.4,.194,.366,.476,49.5,36.1,8.5,2.6,,.462,10.6,27.3,.108,,11.2,76.1,.198
55,2021-04-14,OKC,,GSW,L,109,147,102.1,137.7,106.8,.272,.293,.529,54.9,50.0,5.6,4.2,,.516,16.9,34.7,.152,,11.8,78.6,.200
56,2021-04-16,OKC,@,DET,L,104,110,96.9,102.5,107.3,.268,.402,.480,50.9,48.7,12.1,14.5,,.438,16.2,31.6,.196,,14.6,71.7,.267
57,2021-04-18,OKC,@,TOR,L,106,112,105.9,111.9,100.1,.256,.402,.581,49.5,59.5,6.0,13.8,,.537,18.7,22.5,.220,,10.9,69.8,.219
58,2021-04-19,OKC,@,WAS,L,107,119,102.6,114.1,104.3,.325,.398,.564,53.3,63.9,5.8,3.3,,.512,16.7,20.9,.265,,10.4,83.0,.187
59,2021-04-21,OKC,@,IND,L,116,122,109.9,115.5,105.6,.154,.279,.522,53.9,54.2,7.6,4.9,,.505,13.3,34.0,.106,,9.1,73.1,.158
60,2021-04-23,OKC,,WAS,L,109,129,105.0,124.3,103.8,.269,.355,.524,44.4,46.2,11.6,11.5,,.473,13.3,26.9,.226,,16.7,68.4,.161
61,2021-04-26,OKC,@,PHI,L,90,121,87.3,117.4,103.0,.295,.385,.511,48.1,60.0,10.7,1.8,,.494,24.8,26.2,.167,,17.6,73.0,.151
62,2021-04-27,OKC,@,BOS,W,119,115,106.9,103.3,111.3,.444,.370,.614,56.7,64.1,4.5,6.3,,.562,21.8,24.4,.346,,11.5,83.7,.227
63,2021-04-29,OKC,,NOP,L,95,109,90.4,103.7,105.1,.225,.438,.486,48.6,52.9,5.7,5.6,,.444,18.4,22.6,.180,,9.9,73.2,.139
64,2021-05-01,OKC,,IND,L,95,152,86.1,137.8,110.3,.207,.342,.392,47.5,60.5,7.3,7.4,,.378,10.4,29.6,.099,,15.0,90.0,.195
65,2021-05-02,OKC,,PHO,L,120,123,123.2,126.3,97.4,.261,.326,.585,54.7,51.1,7.2,5.7,,.560,12.8,35.4,.185,,9.4,78.9,.250
66,2021-05-04,OKC,,SAC,L,99,103,99.4,103.4,99.6,.255,.367,.454,53.8,60.0,5.0,7.7,,.413,7.6,29.8,.184,,10.5,81.6,.137
67,2021-05-06,OKC,@,GSW,L,97,118,98.4,119.6,98.6,.227,.443,.501,44.3,58.3,9.1,2.6,,.460,8.5,10.6,.182,,12.2,82.9,.174
68,2021-05-08,OKC,@,GSW,L,97,136,93.7,131.4,103.5,.213,.394,.472,47.1,55.3,9.7,3.7,,.452,11.2,20.0,.128,,16.8,93.8,.185
69,2021-05-09,OKC,@,SAC,L,98,126,98.1,126.1,99.9,.333,.425,.491,42.7,67.6,9.0,6.1,,.454,12.3,19.2,.218,,12.8,75.7,.235
70,2021-05-11,OKC,@,SAC,L,106,122,103.3,118.8,102.7,.333,.274,.550,52.9,56.4,8.8,10.6,,.518,15.7,20.9,.226,,13.7,85.7,.174
71,2021-05-14,OKC,,UTA,L,93,109,98.9,115.9,94.0,.190,.226,.511,45.9,36.1,6.4,3.7,,.464,14.1,21.7,.179,,9.7,67.3,.172
72,2021-05-16,OKC,,LAC,W,117,112,119.4,114.3,98.0,.170,.277,.579,55.1,40.0,1.0,19.0,,.574,12.9,33.3,.096,,2.6,71.4,.113
