G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2019-10-24,MIL,@,HOU,W,117,111,106.5,101.1,109.8,.182,.465,.547,48.2,67.4,6.4,23.8,,.545,9.3,11.3,.091,,11.6,82.5,.322
2,2019-10-26,MIL,,MIA,L,126,131,104.0,108.1,109.8,.372,.574,.576,46.5,53.7,6.6,7.0,,.527,14.1,9.8,.287,,12.0,84.0,.228
3,2019-10-28,MIL,,CLE,W,129,112,122.9,106.7,104.9,.261,.413,.629,51.0,60.4,8.6,11.5,,.614,10.5,17.4,.174,,9.5,80.8,.100
4,2019-10-30,MIL,@,BOS,L,105,116,102.6,113.3,102.4,.293,.549,.567,50.0,55.3,2.9,7.8,,.549,13.9,11.1,.183,,8.2,88.9,.185
5,2019-11-01,MIL,@,ORL,W,123,91,121.1,89.6,101.5,.194,.505,.609,59.2,51.1,10.8,7.4,,.597,11.4,26.8,.129,,14.0,82.5,.121
6,2019-11-02,MIL,,TOR,W,115,105,116.3,106.2,98.9,.281,.427,.575,54.8,73.2,4.0,14.6,,.534,9.9,22.2,.225,,12.0,85.4,.262
7,2019-11-04,MIL,@,MIN,W,134,106,120.7,95.5,111.0,.323,.419,.631,54.8,48.0,7.2,10.0,,.613,13.8,24.4,.215,,11.7,78.0,.184
8,2019-11-06,MIL,@,LAC,W,129,124,113.8,109.4,113.3,.347,.500,.571,50.0,42.9,6.2,16.4,,.520,11.7,25.9,.276,,14.3,74.1,.296
9,2019-11-08,MIL,@,UTA,L,100,103,97.3,100.3,102.7,.316,.379,.462,49.1,41.2,7.8,8.3,,.411,10.0,26.2,.232,,17.1,77.6,.238
10,2019-11-10,MIL,@,OKC,W,121,119,112.9,111.0,107.2,.217,.337,.665,57.8,57.4,8.4,8.2,,.633,19.5,14.3,.193,,13.2,89.6,.132
11,2019-11-14,MIL,,CHI,W,124,115,110.6,102.6,112.1,.534,.375,.570,56.3,57.1,8.0,8.0,,.511,16.8,32.7,.386,,16.1,80.4,.226
12,2019-11-16,MIL,@,IND,W,102,83,100.4,81.7,101.6,.073,.406,.515,50.5,53.5,5.9,12.1,,.505,12.4,16.7,.052,,11.1,77.0,.070
13,2019-11-18,MIL,@,CHI,W,115,101,112.7,99.0,102.0,.427,.500,.590,49.0,63.2,11.8,14.3,,.555,13.3,17.8,.293,,11.9,75.5,.113
14,2019-11-20,MIL,@,ATL,W,135,127,121.6,114.4,111.0,.391,.494,.662,51.7,54.3,5.4,12.3,,.626,15.7,19.0,.299,,10.6,80.9,.260
15,2019-11-21,MIL,,POR,W,137,129,128.6,121.1,106.5,.245,.406,.583,58.6,64.0,6.6,4.7,,.547,9.3,36.0,.198,,6.8,81.6,.117
16,2019-11-23,MIL,,DET,W,104,90,101.4,87.8,102.5,.214,.440,.566,55.1,61.0,9.8,14.3,,.565,18.6,20.9,.107,,13.6,87.0,.066
17,2019-11-25,MIL,,UTA,W,122,118,121.0,117.0,100.8,.299,.423,.556,55.1,48.8,6.0,15.0,,.510,7.6,29.4,.237,,15.1,89.5,.129
18,2019-11-27,MIL,,ATL,W,111,102,108.2,99.4,102.6,.307,.386,.556,49.0,59.5,5.8,18.3,,.534,12.3,22.2,.193,,14.1,72.5,.160
19,2019-11-29,MIL,@,CLE,W,119,110,121.3,112.2,98.1,.261,.386,.606,53.4,62.2,7.1,7.4,,.580,11.7,25.0,.193,,13.2,81.8,.057
20,2019-11-30,MIL,,CHO,W,137,96,136.1,95.3,100.7,.156,.458,.668,50.0,75.9,7.0,5.4,,.667,6.4,15.6,.094,,10.3,75.4,.069
21,2019-12-02,MIL,,NYK,W,132,88,132.1,88.1,99.9,.372,.407,.659,57.6,62.5,7.0,7.7,,.651,11.5,26.3,.233,,8.7,77.0,.242
22,2019-12-04,MIL,@,DET,W,127,103,123.3,100.0,103.0,.300,.389,.623,57.9,56.8,6.8,14.0,,.567,12.1,24.4,.278,,9.7,83.3,.151
23,2019-12-06,MIL,,LAC,W,119,91,112.9,86.4,105.4,.223,.383,.576,52.5,65.9,10.4,9.7,,.543,12.7,26.5,.181,,17.0,76.9,.181
24,2019-12-09,MIL,,ORL,W,110,101,107.6,98.8,102.2,.163,.446,.558,55.1,69.8,6.8,6.6,,.554,12.4,22.2,.087,,10.4,83.0,.228
25,2019-12-11,MIL,,NOP,W,127,112,118.4,104.4,107.2,.097,.419,.655,50.6,54.0,12.1,4.7,,.640,12.6,12.5,.086,,17.7,84.4,.205
26,2019-12-13,MIL,@,MEM,W,127,114,117.9,105.9,107.7,.379,.345,.625,55.0,50.0,3.7,6.1,,.569,14.3,20.9,.322,,10.7,80.7,.184
27,2019-12-14,MIL,,CLE,W,125,108,125.5,108.4,99.6,.306,.435,.648,47.7,56.5,12.0,10.9,,.624,11.1,19.5,.224,,15.7,73.3,.122
28,2019-12-16,MIL,,DAL,L,116,120,110.5,114.4,104.9,.229,.390,.502,50.0,65.9,7.6,8.5,,.471,6.5,25.4,.162,,12.3,82.2,.250
29,2019-12-19,MIL,,LAL,W,111,104,115.2,107.9,96.4,.416,.506,.609,51.3,61.1,14.5,15.6,,.571,12.5,20.5,.299,,16.6,82.1,.225
30,2019-12-21,MIL,@,NYK,W,123,102,112.5,93.3,109.3,.412,.506,.613,52.5,63.4,8.2,20.9,,.588,15.9,17.4,.271,,11.6,83.0,.155
31,2019-12-22,MIL,,IND,W,117,89,115.0,87.5,101.8,.163,.423,.525,56.0,70.5,9.8,15.0,,.495,7.5,29.6,.135,,11.3,81.8,.030
32,2019-12-25,MIL,@,PHI,L,109,121,111.1,123.4,98.1,.084,.347,.553,49.0,51.1,6.1,10.5,,.542,9.2,18.6,.063,,6.1,73.6,.119
33,2019-12-27,MIL,@,ATL,W,112,86,104.8,80.5,106.8,.143,.308,.579,54.9,63.0,8.4,16.0,,.566,15.7,13.6,.099,,15.6,86.2,.088
34,2019-12-28,MIL,,ORL,W,111,100,111.1,100.1,99.9,.214,.440,.604,63.0,69.8,6.0,9.6,,.589,20.0,32.6,.143,,10.3,89.8,.184
35,2019-12-30,MIL,@,CHI,W,123,102,120.9,100.3,101.7,.286,.381,.650,57.8,63.0,5.9,14.3,,.613,14.5,25.6,.238,,8.3,77.8,.047
36,2020-01-01,MIL,,MIN,W,106,104,98.6,96.8,107.5,.277,.383,.503,55.6,60.0,3.7,26.7,,.473,13.9,22.2,.181,,9.6,88.9,.231
37,2020-01-04,MIL,,SAS,W,127,118,124.7,115.9,101.8,.379,.517,.625,49.5,53.5,3.9,16.7,,.592,8.1,15.2,.276,,7.0,79.2,.337
38,2020-01-06,MIL,@,SAS,L,104,126,108.4,131.4,95.9,.147,.474,.514,41.3,63.2,5.2,9.4,,.479,7.3,18.5,.137,,10.2,73.7,.193
39,2020-01-08,MIL,@,GSW,W,107,98,105.5,96.7,101.4,.368,.471,.529,47.5,62.9,10.8,6.1,,.454,8.2,11.1,.322,,15.8,77.8,.195
40,2020-01-10,MIL,@,SAC,W,127,106,115.6,96.5,109.8,.316,.411,.587,53.6,61.7,10.0,6.6,,.547,9.2,15.2,.242,,13.7,88.2,.083
41,2020-01-11,MIL,@,POR,W,122,101,112.5,93.1,108.4,.194,.369,.546,55.6,44.7,5.5,8.5,,.524,8.2,20.0,.136,,11.1,86.2,.179
42,2020-01-14,MIL,,NYK,W,128,102,117.3,93.5,109.1,.304,.391,.613,54.6,60.0,3.7,12.3,,.571,11.8,17.8,.250,,8.8,81.0,.186
43,2020-01-16,MIL,,BOS,W,128,123,122.9,118.1,104.1,.425,.356,.620,53.8,48.8,5.8,12.2,,.586,8.8,17.5,.299,,6.0,81.1,.224
44,2020-01-18,MIL,@,BRK,W,117,97,107.1,88.8,109.2,.180,.416,.609,53.5,66.7,7.3,12.0,,.601,17.2,12.5,.112,,13.8,80.3,.162
45,2020-01-20,MIL,,CHI,W,111,98,104.2,92.0,106.6,.299,.338,.637,55.2,75.6,6.6,11.4,,.656,20.9,8.6,.130,,13.8,86.5,.174
46,2020-01-24,MIL,@,CHO,W,116,103,115.8,102.8,100.2,.276,.414,.595,57.6,59.1,8.0,17.0,,.563,13.3,27.9,.207,,11.6,83.7,.291
47,2020-01-28,MIL,,WAS,W,151,131,144.3,125.1,104.7,.389,.411,.716,56.8,62.0,2.9,4.8,,.661,11.7,31.4,.356,,8.4,76.1,.309
48,2020-01-31,MIL,,DEN,L,115,127,105.6,116.7,108.9,.274,.421,.540,47.9,67.4,6.4,9.3,,.516,10.9,14.0,.179,,10.3,84.8,.090
49,2020-02-02,MIL,,PHO,W,129,108,121.1,101.4,106.5,.278,.392,.592,55.0,62.5,3.8,14.8,,.572,12.8,32.0,.186,,8.1,74.6,.192
50,2020-02-04,MIL,@,NOP,W,120,108,103.4,93.1,116.1,.167,.353,.548,52.0,70.8,9.5,14.0,,.525,13.4,16.3,.127,,13.4,84.9,.182
51,2020-02-06,MIL,,PHI,W,112,101,107.2,96.7,104.5,.191,.394,.549,54.5,43.2,2.9,14.8,,.532,12.1,18.8,.128,,9.5,82.3,.081
52,2020-02-08,MIL,@,ORL,W,111,95,108.0,92.4,102.8,.172,.419,.555,57.4,61.9,3.9,8.6,,.532,13.8,21.7,.129,,8.0,83.9,.112
53,2020-02-10,MIL,,SAC,W,123,111,112.5,101.5,109.3,.240,.438,.580,52.9,60.5,6.4,8.6,,.542,10.9,17.0,.198,,10.7,82.5,.129
54,2020-02-12,MIL,@,IND,L,111,118,108.0,114.8,102.8,.275,.407,.544,50.0,48.6,6.8,8.5,,.478,14.3,23.4,.264,,12.7,80.5,.221
55,2020-02-20,MIL,@,DET,W,126,106,123.1,103.5,102.4,.290,.355,.601,47.1,51.1,13.7,6.5,,.559,6.3,17.0,.237,,18.9,82.5,.157
56,2020-02-22,MIL,,PHI,W,119,98,114.6,94.4,103.8,.143,.451,.615,57.0,72.9,1.9,9.8,,.604,14.9,20.0,.099,,8.6,81.7,.152
57,2020-02-24,MIL,@,WAS,W,137,134,116.6,114.1,106.4,.314,.430,.700,52.3,53.1,6.0,6.3,,.669,17.7,10.3,.256,,13.1,87.2,.255
58,2020-02-25,MIL,@,TOR,W,108,97,105.0,94.3,102.8,.429,.500,.541,55.2,71.9,9.7,25.6,,.464,11.5,19.0,.357,,13.8,83.3,.165
59,2020-02-28,MIL,,OKC,W,133,86,124.6,80.6,106.8,.140,.450,.626,64.7,68.0,5.6,3.6,,.605,13.8,31.1,.120,,12.3,91.2,.154
60,2020-03-01,MIL,@,CHO,W,93,85,97.4,89.0,95.5,.241,.356,.483,56.5,57.1,7.3,9.8,,.443,14.3,30.0,.184,,9.1,79.3,.094
61,2020-03-02,MIL,@,MIA,L,89,105,92.3,108.9,96.4,.221,.395,.472,51.1,54.3,4.1,10.2,,.448,12.1,16.7,.140,,8.7,87.0,.151
62,2020-03-04,MIL,,IND,W,119,100,111.6,93.8,106.7,.234,.489,.574,58.9,60.5,7.5,5.7,,.527,13.4,25.6,.213,,12.8,86.5,.093
