G,Date,Team, ,Opp,W/L,Tm,Opp,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%, ,eFG%,TOV%_for,ORB%,FT/FGA_for, ,TOV%_against,DRB%,FT/FGA_against
1,2018-10-17,DEN,@,LAC,W,107,98,108.2,99.1,98.9,.483,.276,.507,54.4,60.6,6.1,15.0,,.425,8.7,26.9,.379,,10.9,82.4,.227
2,2018-10-20,DEN,,PHO,W,119,91,116.2,88.8,102.4,.341,.329,.609,57.4,65.1,11.7,15.8,,.559,15.5,23.1,.282,,17.1,81.8,.286
3,2018-10-21,DEN,,GSW,W,100,98,102.4,100.3,97.7,.488,.372,.479,54.0,60.0,11.3,8.0,,.442,7.1,27.7,.279,,16.7,85.0,.241
4,2018-10-23,DEN,,SAC,W,126,112,125.6,111.6,100.3,.152,.303,.597,55.7,60.8,11.0,5.5,,.571,10.2,33.3,.131,,14.4,79.1,.105
5,2018-10-25,DEN,@,LAL,L,114,121,107.8,114.4,105.7,.217,.250,.565,51.2,47.8,7.6,7.9,,.533,15.9,23.3,.174,,11.3,79.1,.207
6,2018-10-29,DEN,,NOP,W,116,111,111.0,106.2,104.5,.247,.376,.562,48.2,66.7,13.4,8.6,,.511,11.2,19.6,.226,,19.5,82.1,.171
7,2018-10-31,DEN,@,CHI,W,108,107,106.3,105.3,92.0,.182,.263,.505,56.6,53.3,6.9,15.5,,.490,13.0,34.0,.111,,11.5,79.6,.141
8,2018-11-01,DEN,@,CLE,W,110,91,125.8,104.1,87.4,.247,.306,.584,55.7,53.7,9.2,10.8,,.541,11.3,38.9,.212,,12.5,69.8,.217
9,2018-11-03,DEN,,UTA,W,103,88,108.2,92.4,95.2,.229,.337,.564,54.5,78.0,8.4,0.0,,.548,15.7,21.1,.145,,11.6,80.0,.198
10,2018-11-05,DEN,,BOS,W,115,107,119.0,110.7,96.7,.311,.378,.562,54.0,61.0,5.2,7.1,,.528,11.3,31.3,.222,,11.5,82.1,.115
11,2018-11-07,DEN,@,MEM,L,87,89,98.8,101.1,88.1,.232,.390,.481,53.2,59.4,10.2,6.1,,.439,15.0,31.7,.183,,17.3,77.8,.300
12,2018-11-09,DEN,,BRK,L,110,112,112.5,114.6,97.8,.391,.207,.539,56.3,50.0,3.1,9.1,,.489,10.5,33.3,.287,,7.0,76.5,.318
13,2018-11-11,DEN,,MIL,L,114,121,119.1,126.5,95.7,.225,.427,.583,48.8,65.9,8.4,10.0,,.562,9.3,21.7,.157,,11.8,85.3,.095
14,2018-11-13,DEN,,HOU,L,99,109,111.0,122.2,89.2,.211,.329,.596,49.2,71.1,12.3,5.9,,.572,16.2,21.2,.158,,14.5,80.0,.254
15,2018-11-15,DEN,,ATL,W,138,93,130.0,87.6,106.2,.266,.330,.657,56.6,64.2,11.3,12.0,,.633,12.5,28.2,.202,,15.5,75.0,.217
16,2018-11-17,DEN,@,NOP,L,115,125,113.7,123.6,101.1,.137,.411,.571,48.3,65.2,4.9,9.7,,.563,11.4,21.7,.084,,9.7,76.7,.356
17,2018-11-19,DEN,@,MIL,L,98,104,99.9,106.0,98.1,.096,.436,.500,45.7,75.0,6.1,7.7,,.489,14.8,25.5,.064,,13.3,69.8,.148
18,2018-11-21,DEN,@,MIN,W,103,101,108.4,106.3,95.1,.067,.393,.562,50.0,69.0,12.6,8.5,,.551,12.4,22.0,.056,,15.8,79.5,.278
19,2018-11-23,DEN,,ORL,W,112,87,116.8,90.7,95.9,.183,.301,.557,58.0,75.0,10.4,10.6,,.522,9.9,26.7,.161,,13.0,90.7,.190
20,2018-11-24,DEN,@,OKC,W,105,98,105.2,98.2,99.8,.253,.316,.497,50.0,66.7,6.0,14.1,,.463,11.7,30.0,.179,,8.1,67.2,.146
21,2018-11-27,DEN,,LAL,W,117,85,121.1,88.0,96.6,.155,.258,.565,60.6,59.6,7.2,7.7,,.531,9.6,34.0,.144,,11.2,84.6,.138
22,2018-11-30,DEN,@,POR,W,113,112,119.9,118.9,94.2,.299,.345,.574,48.2,70.0,11.7,4.8,,.540,10.1,28.9,.218,,12.9,70.0,.188
23,2018-12-03,DEN,@,TOR,W,106,103,104.6,101.6,101.4,.270,.315,.532,54.4,80.0,8.9,4.3,,.511,16.7,30.6,.169,,15.6,82.9,.138
24,2018-12-05,DEN,@,ORL,W,124,118,122.3,116.4,91.8,.451,.232,.631,51.8,75.6,4.9,4.3,,.616,9.2,10.5,.280,,8.4,86.7,.084
25,2018-12-07,DEN,@,CHO,L,107,113,112.0,118.3,95.6,.257,.347,.476,53.4,61.5,6.3,23.5,,.426,7.4,36.4,.208,,8.1,72.9,.395
26,2018-12-08,DEN,@,ATL,L,98,106,92.0,99.5,106.6,.216,.371,.461,48.5,77.8,10.3,7.8,,.418,12.4,20.8,.175,,15.2,80.4,.118
27,2018-12-10,DEN,,MEM,W,105,99,119.5,112.7,87.9,.299,.364,.603,54.1,56.4,12.5,12.8,,.565,13.0,28.2,.234,,14.7,82.9,.216
28,2018-12-14,DEN,,OKC,W,109,98,115.1,103.5,94.7,.181,.410,.608,52.7,69.0,8.4,8.5,,.572,18.2,33.3,.169,,11.2,65.5,.189
29,2018-12-16,DEN,,TOR,W,95,86,107.1,97.0,88.7,.188,.353,.516,46.3,58.3,7.9,7.5,,.482,8.0,20.8,.153,,10.5,72.3,.102
30,2018-12-18,DEN,,DAL,W,126,118,127.4,119.3,98.9,.200,.322,.643,58.8,66.0,7.1,6.1,,.622,13.3,30.8,.156,,7.5,85.4,.267
31,2018-12-22,DEN,@,LAC,L,111,132,110.3,131.2,100.6,.258,.320,.514,39.8,51.2,9.9,6.9,,.469,7.7,23.2,.206,,13.1,64.9,.174
32,2018-12-26,DEN,@,SAS,L,103,111,103.2,111.2,99.8,.256,.444,.514,48.5,82.9,10.0,5.2,,.489,10.7,20.4,.167,,9.1,83.7,.189
33,2018-12-28,DEN,,SAS,W,102,99,109.1,105.9,93.5,.200,.341,.551,57.8,74.4,5.3,6.5,,.518,17.8,38.1,.165,,9.3,75.0,.124
34,2018-12-29,DEN,@,PHO,W,122,118,125.9,121.8,96.9,.342,.461,.698,51.9,73.8,10.3,4.8,,.671,19.4,28.6,.263,,11.8,71.4,.099
35,2019-01-01,DEN,,NYK,W,115,108,124.4,116.9,92.4,.242,.358,.547,55.2,81.8,7.6,9.1,,.526,7.1,36.4,.158,,7.3,71.2,.140
36,2019-01-03,DEN,@,SAC,W,117,113,121.9,117.7,96.0,.337,.438,.572,62.1,58.5,3.1,5.1,,.539,12.0,38.1,.236,,7.6,84.4,.111
37,2019-01-05,DEN,,CHO,W,123,110,127.0,113.6,96.8,.196,.382,.555,49.5,63.8,10.3,11.3,,.529,5.9,32.7,.147,,15.4,70.7,.256
38,2019-01-07,DEN,@,HOU,L,113,125,113.7,125.8,99.4,.226,.312,.553,57.5,59.1,7.0,10.3,,.511,12.0,31.8,.194,,14.2,88.9,.355
39,2019-01-08,DEN,@,MIA,W,103,99,113.1,108.7,91.1,.195,.310,.545,56.8,78.0,2.2,3.8,,.523,14.5,34.1,.138,,6.0,79.5,.181
40,2019-01-10,DEN,,LAC,W,121,100,123.5,102.0,98.0,.131,.283,.578,58.2,58.0,7.1,12.7,,.561,7.9,33.3,.101,,10.9,82.6,.207
41,2019-01-12,DEN,@,PHO,L,93,102,97.2,106.6,95.6,.250,.352,.476,50.5,73.5,7.3,9.1,,.443,13.3,27.1,.170,,8.0,72.5,.196
42,2019-01-13,DEN,,POR,W,116,113,121.6,118.4,95.4,.247,.272,.646,47.3,46.7,5.2,0.0,,.611,10.9,11.4,.210,,8.4,79.5,.239
43,2019-01-15,DEN,,GSW,L,111,142,115.2,147.4,96.3,.174,.370,.560,41.9,71.4,4.2,5.4,,.533,7.5,19.1,.141,,9.1,69.2,.074
44,2019-01-17,DEN,,CHI,W,135,105,143.9,111.9,93.8,.208,.417,.644,50.0,68.0,6.4,3.1,,.625,6.3,31.0,.156,,10.9,66.7,.075
45,2019-01-19,DEN,,CLE,W,124,102,138.6,114.0,89.5,.124,.416,.661,60.6,66.0,7.8,4.7,,.646,10.5,34.3,.101,,12.6,86.1,.306
46,2019-01-23,DEN,@,UTA,L,108,114,111.2,117.4,97.1,.227,.307,.558,55.6,47.6,7.2,21.4,,.523,12.6,30.0,.182,,11.5,76.0,.216
47,2019-01-25,DEN,,PHO,W,132,95,131.7,94.8,100.2,.309,.383,.618,62.0,55.3,9.0,2.2,,.580,10.1,32.7,.245,,14.6,95.3,.316
48,2019-01-26,DEN,,PHI,W,126,110,123.6,107.9,102.0,.309,.255,.590,55.4,56.3,3.9,7.3,,.553,8.6,26.8,.234,,10.4,78.4,.220
49,2019-01-28,DEN,@,MEM,W,95,92,101.5,98.3,93.6,.167,.429,.527,46.8,45.9,10.7,4.3,,.488,14.3,21.4,.155,,18.0,75.7,.167
50,2019-01-30,DEN,@,NOP,W,105,99,106.4,100.3,98.7,.213,.337,.539,47.3,73.8,10.1,13.2,,.522,8.5,13.0,.135,,12.9,82.2,.112
51,2019-02-01,DEN,,HOU,W,136,122,152.4,136.7,89.2,.280,.378,.738,54.5,72.5,7.8,9.8,,.707,8.0,34.5,.244,,9.6,70.3,.188
52,2019-02-02,DEN,@,MIN,W,107,106,117.3,116.2,91.2,.157,.371,.562,53.9,69.0,3.3,12.7,,.545,9.5,31.3,.112,,7.7,80.5,.124
53,2019-02-04,DEN,@,DET,L,103,129,102.9,128.9,100.1,.239,.304,.506,37.6,68.3,10.0,5.9,,.495,11.3,21.3,.130,,17.1,57.9,.193
54,2019-02-06,DEN,@,BRK,L,130,135,119.6,124.2,108.7,.212,.354,.601,54.5,64.0,6.4,14.3,,.571,10.7,25.5,.172,,11.1,87.8,.267
